# temperature	SE	SE+SE
0.000000E+00	9.575188E-04	2.712406E-04
2.000000E+00	1.019189E-03	2.404058E-04
4.000000E+00	1.077412E-03	2.112940E-04
6.000000E+00	1.131487E-03	1.842564E-04
8.000000E+00	1.180916E-03	1.595422E-04
1.000000E+01	1.225418E-03	1.372909E-04
1.200000E+01	1.264929E-03	1.175357E-04
1.400000E+01	1.299567E-03	1.002165E-04
1.600000E+01	1.329599E-03	8.520034E-05
1.800000E+01	1.355394E-03	7.230310E-05
2.000000E+01	1.377377E-03	6.131168E-05
2.200000E+01	1.395996E-03	5.200224E-05
2.400000E+01	1.411691E-03	4.415436E-05
2.600000E+01	1.424879E-03	3.756074E-05
2.800000E+01	1.435934E-03	3.203289E-05
3.000000E+01	1.445192E-03	2.740379E-05
3.200000E+01	1.452943E-03	2.352832E-05
3.400000E+01	1.459436E-03	2.028222E-05
3.600000E+01	1.464879E-03	1.756032E-05
3.800000E+01	1.469451E-03	1.527436E-05
4.000000E+01	1.473299E-03	1.335069E-05
4.200000E+01	1.476544E-03	1.172817E-05
4.400000E+01	1.479288E-03	1.035617E-05
4.600000E+01	1.481614E-03	9.192834E-06
4.800000E+01	1.483593E-03	8.203593E-06
5.000000E+01	1.485280E-03	7.359910E-06
5.200000E+01	1.486724E-03	6.638203E-06
5.400000E+01	1.487962E-03	6.018972E-06
5.600000E+01	1.489028E-03	5.486069E-06
5.800000E+01	1.489948E-03	5.026098E-06
6.000000E+01	1.490744E-03	4.627927E-06
6.200000E+01	1.491435E-03	4.282282E-06
6.400000E+01	1.492037E-03	3.981424E-06
6.600000E+01	1.492562E-03	3.718875E-06
6.800000E+01	1.493022E-03	3.489202E-06
7.000000E+01	1.493424E-03	3.287834E-06
7.200000E+01	1.493778E-03	3.110916E-06
7.400000E+01	1.494090E-03	2.955190E-06
7.600000E+01	1.494364E-03	2.817894E-06
7.800000E+01	1.494607E-03	2.696677E-06
8.000000E+01	1.494821E-03	2.589538E-06
8.200000E+01	1.495010E-03	2.494765E-06
8.400000E+01	1.495178E-03	2.410890E-06
8.600000E+01	1.495327E-03	2.336653E-06
8.800000E+01	1.495458E-03	2.270967E-06
9.000000E+01	1.495574E-03	2.212894E-06
9.200000E+01	1.495677E-03	2.161619E-06
9.400000E+01	1.495767E-03	2.116436E-06
9.600000E+01	1.495847E-03	2.076731E-06
9.800000E+01	1.495916E-03	2.041965E-06
