# temperature	SE	SE+SE
0.000000E+00	1.420454E-04	3.977300E-06
2.000000E+00	1.434216E-04	3.289181E-06
4.000000E+00	1.445570E-04	2.721517E-06
6.000000E+00	1.454914E-04	2.254301E-06
8.000000E+00	1.462595E-04	1.870252E-06
1.000000E+01	1.468906E-04	1.554703E-06
1.200000E+01	1.474093E-04	1.295366E-06
1.400000E+01	1.478359E-04	1.082048E-06
1.600000E+01	1.481873E-04	9.063543E-07
1.800000E+01	1.484772E-04	7.614069E-07
2.000000E+01	1.487168E-04	6.415908E-07
2.200000E+01	1.489153E-04	5.423315E-07
2.400000E+01	1.490802E-04	4.599074E-07
2.600000E+01	1.492174E-04	3.912914E-07
2.800000E+01	1.493320E-04	3.340213E-07
3.000000E+01	1.494278E-04	2.860925E-07
3.200000E+01	1.495083E-04	2.458712E-07
3.400000E+01	1.495760E-04	2.120242E-07
3.600000E+01	1.496331E-04	1.834612E-07
3.800000E+01	1.496814E-04	1.592893E-07
4.000000E+01	1.497224E-04	1.387757E-07
4.200000E+01	1.497574E-04	1.213174E-07
4.400000E+01	1.497872E-04	1.064177E-07
4.600000E+01	1.498127E-04	9.366575E-08
4.800000E+01	1.498346E-04	8.272163E-08
5.000000E+01	1.498534E-04	7.330301E-08
5.200000E+01	1.498697E-04	6.517497E-08
5.400000E+01	1.498837E-04	5.814156E-08
5.600000E+01	1.498959E-04	5.203894E-08
5.800000E+01	1.499065E-04	4.672977E-08
6.000000E+01	1.499158E-04	4.209869E-08
6.200000E+01	1.499239E-04	3.804853E-08
6.400000E+01	1.499310E-04	3.449727E-08
6.600000E+01	1.499372E-04	3.137551E-08
6.800000E+01	1.499428E-04	2.862438E-08
7.000000E+01	1.499476E-04	2.619386E-08
7.200000E+01	1.499519E-04	2.404132E-08
7.400000E+01	1.499557E-04	2.213034E-08
7.600000E+01	1.499591E-04	2.042979E-08
7.800000E+01	1.499622E-04	1.891294E-08
8.000000E+01	1.499649E-04	1.755682E-08
8.200000E+01	1.499673E-04	1.634164E-08
8.400000E+01	1.499695E-04	1.525033E-08
8.600000E+01	1.499715E-04	1.426809E-08
8.800000E+01	1.499732E-04	1.338212E-08
9.000000E+01	1.499748E-04	1.258130E-08
9.200000E+01	1.499763E-04	1.185593E-08
9.400000E+01	1.499776E-04	1.119756E-08
9.600000E+01	1.499788E-04	1.059881E-08
9.800000E+01	1.499799E-04	1.005321E-08
