# temperature	SE	SE+SE
0.000000E+00	2.999909E-06	4.528461E-11
2.000000E+00	2.999919E-06	4.030565E-11
4.000000E+00	2.999928E-06	3.596144E-11
6.000000E+00	2.999936E-06	3.216280E-11
8.000000E+00	2.999942E-06	2.883413E-11
1.000000E+01	2.999948E-06	2.591113E-11
1.200000E+01	2.999953E-06	2.333906E-11
1.400000E+01	2.999958E-06	2.107119E-11
1.600000E+01	2.999962E-06	1.906755E-11
1.800000E+01	2.999965E-06	1.729387E-11
2.000000E+01	2.999969E-06	1.572074E-11
2.200000E+01	2.999971E-06	1.432282E-11
2.400000E+01	2.999974E-06	1.307829E-11
2.600000E+01	2.999976E-06	1.196827E-11
2.800000E+01	2.999978E-06	1.097646E-11
3.000000E+01	2.999980E-06	1.008868E-11
3.200000E+01	2.999981E-06	9.292642E-12
3.400000E+01	2.999983E-06	8.577640E-12
3.600000E+01	2.999984E-06	7.934344E-12
3.800000E+01	2.999985E-06	7.354604E-12
4.000000E+01	2.999986E-06	6.831291E-12
4.200000E+01	2.999987E-06	6.358158E-12
4.400000E+01	2.999988E-06	5.929721E-12
4.600000E+01	2.999989E-06	5.541160E-12
4.800000E+01	2.999990E-06	5.188228E-12
5.000000E+01	2.999990E-06	4.867182E-12
5.200000E+01	2.999991E-06	4.574713E-12
5.400000E+01	2.999991E-06	4.307895E-12
5.600000E+01	2.999992E-06	4.064135E-12
5.800000E+01	2.999992E-06	3.841133E-12
6.000000E+01	2.999993E-06	3.636843E-12
6.200000E+01	2.999993E-06	3.449447E-12
6.400000E+01	2.999993E-06	3.277321E-12
6.600000E+01	2.999994E-06	3.119019E-12
6.800000E+01	2.999994E-06	2.973247E-12
7.000000E+01	2.999994E-06	2.838847E-12
7.200000E+01	2.999995E-06	2.714783E-12
7.400000E+01	2.999995E-06	2.600123E-12
7.600000E+01	2.999995E-06	2.494032E-12
7.800000E+01	2.999995E-06	2.395756E-12
8.000000E+01	2.999995E-06	2.304618E-12
8.200000E+01	2.999996E-06	2.220008E-12
8.400000E+01	2.999996E-06	2.141372E-12
8.600000E+01	2.999996E-06	2.068213E-12
8.800000E+01	2.999996E-06	2.000079E-12
9.000000E+01	2.999996E-06	1.936560E-12
9.200000E+01	2.999996E-06	1.877286E-12
9.400000E+01	2.999996E-06	1.821918E-12
9.600000E+01	2.999996E-06	1.770152E-12
9.800000E+01	2.999997E-06	1.721706E-12
