# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	5.452571E-23	2.140220E-39	6.497039E-57	7.594125E-73	2.175431E-39	1.349355E-21	2.998550E-13	3.950119E-07	2.498025E-04	5.383539E-25	3.893318E-42	3.047488E-22	1.481227E-38	1.023878E-55	3.969983E-72
2.000000E+00	1.733097E-22	1.682890E-38	1.279665E-55	3.418852E-71	1.522446E-38	3.821921E-21	5.364242E-13	5.176256E-07	2.497412E-04	2.024124E-24	3.599614E-41	1.060469E-21	1.046206E-37	1.923165E-54	1.548442E-70
4.000000E+00	5.524675E-22	1.335014E-37	2.569099E-54	1.568679E-69	1.082702E-37	1.085004E-20	9.710453E-13	6.852826E-07	2.496574E-04	7.536348E-24	3.392457E-40	3.649619E-21	7.349771E-37	3.639704E-53	6.284283E-69
6.000000E+00	5.371698E-23	9.868142E-40	1.477462E-57	6.270576E-74	7.233257E-40	9.385054E-22	1.778976E-12	9.168636E-07	2.495416E-04	9.152764E-22	3.526344E-36	4.088378E-19	5.580221E-33	2.478468E-47	3.116255E-61
8.000000E+00	1.729632E-22	8.000485E-39	3.112281E-56	3.032510E-72	5.349190E-39	2.684088E-21	3.297232E-12	1.239484E-06	2.493803E-04	3.346416E-21	3.433194E-35	1.374648E-18	3.908595E-32	4.768771E-46	1.363900E-59
1.000000E+01	7.187309E-22	1.078911E-37	1.419989E-54	4.090619E-70	6.647791E-38	9.885646E-21	6.177283E-12	1.691915E-06	2.491540E-04	9.473843E-21	2.063701E-34	3.564647E-18	1.675397E-31	4.404032E-45	2.292867E-58
1.200000E+01	2.343059E-21	8.931453E-37	3.149042E-53	2.101476E-68	5.127892E-37	2.848651E-20	1.168190E-11	2.329220E-06	2.488354E-04	3.425309E-20	2.074346E-33	1.174473E-17	1.198924E-30	8.735819E-44	1.088765E-56
1.400000E+01	9.872674E-21	1.230365E-35	1.515865E-51	3.028883E-66	6.658272E-36	1.057457E-19	2.225886E-11	3.228899E-06	2.483855E-04	9.627339E-20	1.284891E-32	2.989062E-17	5.318926E-30	8.362914E-43	1.991473E-55
1.600000E+01	3.270824E-20	1.042565E-34	3.559522E-50	1.676956E-64	5.378483E-35	3.074312E-19	4.263952E-11	4.498762E-06	2.477506E-04	3.467849E-19	1.324516E-31	9.674872E-17	3.978616E-29	1.722909E-41	1.028906E-53
1.800000E+01	1.401889E-19	1.469824E-33	1.812490E-48	2.612708E-62	7.304839E-34	1.151098E-18	8.191587E-11	6.286603E-06	2.468566E-04	9.755160E-19	8.378302E-31	2.423943E-16	1.860032E-28	1.718747E-40	2.052880E-52
