# temperature	SE	SE+SE
0.000000E+00	4.826231E-06	5.868847E-07
2.000000E+00	5.126255E-06	4.368723E-07
4.000000E+00	5.363477E-06	3.182613E-07
6.000000E+00	5.543547E-06	2.282263E-07
8.000000E+00	5.675949E-06	1.620253E-07
1.000000E+01	5.771097E-06	1.144514E-07
1.200000E+01	5.838457E-06	8.077140E-08
1.400000E+01	5.885739E-06	5.713036E-08
1.600000E+01	5.918809E-06	4.059563E-08
1.800000E+01	5.941939E-06	2.903076E-08
2.000000E+01	5.958159E-06	2.092048E-08
2.200000E+01	5.969586E-06	1.520705E-08
2.400000E+01	5.977683E-06	1.115844E-08
2.600000E+01	5.983460E-06	8.269850E-09
2.800000E+01	5.987613E-06	6.193278E-09
3.000000E+01	5.990623E-06	4.688338E-09
3.200000E+01	5.992823E-06	3.588377E-09
3.400000E+01	5.994445E-06	2.777315E-09
3.600000E+01	5.995652E-06	2.173859E-09
3.800000E+01	5.996559E-06	1.720728E-09
4.000000E+01	5.997245E-06	1.377304E-09
4.200000E+01	5.997771E-06	1.114590E-09
4.400000E+01	5.998177E-06	9.117377E-10
4.600000E+01	5.998493E-06	7.536536E-10
4.800000E+01	5.998741E-06	6.293280E-10
5.000000E+01	5.998939E-06	5.306718E-10
5.200000E+01	5.999097E-06	4.516971E-10
5.400000E+01	5.999224E-06	3.879377E-10
5.600000E+01	5.999328E-06	3.360376E-10
5.800000E+01	5.999413E-06	2.934559E-10
6.000000E+01	5.999483E-06	2.582540E-10
6.200000E+01	5.999542E-06	2.289423E-10
6.400000E+01	5.999591E-06	2.043674E-10
6.600000E+01	5.999633E-06	1.836297E-10
6.800000E+01	5.999668E-06	1.660228E-10
7.000000E+01	5.999698E-06	1.509877E-10
7.200000E+01	5.999724E-06	1.380794E-10
7.400000E+01	5.999746E-06	1.269410E-10
7.600000E+01	5.999765E-06	1.172844E-10
7.800000E+01	5.999782E-06	1.088759E-10
8.000000E+01	5.999797E-06	1.015243E-10
8.200000E+01	5.999810E-06	9.507267E-11
8.400000E+01	5.999821E-06	8.939123E-11
8.600000E+01	5.999831E-06	8.437218E-11
8.800000E+01	5.999840E-06	7.992544E-11
9.000000E+01	5.999848E-06	7.597543E-11
9.200000E+01	5.999855E-06	7.245840E-11
9.400000E+01	5.999861E-06	6.932033E-11
9.600000E+01	5.999867E-06	6.651527E-11
9.800000E+01	5.999872E-06	6.400393E-11
