# temperature	SE	SE+SE
0.000000E+00	9.964506E-05	2.501775E-04
2.000000E+00	1.201345E-04	2.399328E-04
4.000000E+00	1.436166E-04	2.281917E-04
6.000000E+00	1.701227E-04	2.149387E-04
8.000000E+00	1.995332E-04	2.002334E-04
1.000000E+01	2.315408E-04	1.842296E-04
1.200000E+01	2.656260E-04	1.671870E-04
1.400000E+01	3.010561E-04	1.494720E-04
1.600000E+01	3.369185E-04	1.315408E-04
1.800000E+01	3.721927E-04	1.139037E-04
2.000000E+01	4.058566E-04	9.707171E-05
2.200000E+01	4.370082E-04	8.149591E-05
2.400000E+01	4.649725E-04	6.751376E-05
2.600000E+01	4.893657E-04	5.531716E-05
2.800000E+01	5.101009E-04	4.494954E-05
3.000000E+01	5.273412E-04	3.632940E-05
3.200000E+01	5.414217E-04	2.928913E-05
3.400000E+01	5.527674E-04	2.361631E-05
3.600000E+01	5.618241E-04	1.908794E-05
3.800000E+01	5.690128E-04	1.549359E-05
4.000000E+01	5.747044E-04	1.264781E-05
4.200000E+01	5.792108E-04	1.039462E-05
4.400000E+01	5.827861E-04	8.606960E-06
4.600000E+01	5.856329E-04	7.183539E-06
4.800000E+01	5.879105E-04	6.044761E-06
5.000000E+01	5.897427E-04	5.128642E-06
5.200000E+01	5.912257E-04	4.387147E-06
5.400000E+01	5.924337E-04	3.783131E-06
5.600000E+01	5.934243E-04	3.287860E-06
5.800000E+01	5.942419E-04	2.879067E-06
6.000000E+01	5.949211E-04	2.539441E-06
6.200000E+01	5.954891E-04	2.255472E-06
6.400000E+01	5.959669E-04	2.016566E-06
6.600000E+01	5.963712E-04	1.814375E-06
6.800000E+01	5.967154E-04	1.642283E-06
7.000000E+01	5.970100E-04	1.495017E-06
7.200000E+01	5.972633E-04	1.368353E-06
7.400000E+01	5.974822E-04	1.258885E-06
7.600000E+01	5.976723E-04	1.163852E-06
7.800000E+01	5.978380E-04	1.081005E-06
8.000000E+01	5.979830E-04	1.008497E-06
8.200000E+01	5.981104E-04	9.448076E-07
8.400000E+01	5.982226E-04	8.886771E-07
8.600000E+01	5.983219E-04	8.390560E-07
8.800000E+01	5.984099E-04	7.950659E-07
9.000000E+01	5.984881E-04	7.559684E-07
9.200000E+01	5.985577E-04	7.211395E-07
9.400000E+01	5.986199E-04	6.900499E-07
9.600000E+01	5.986755E-04	6.622486E-07
9.800000E+01	5.987253E-04	6.373498E-07
