# temperature	SE	SE+SE
0.000000E+00	5.985689E-06	7.155686E-09
2.000000E+00	5.988360E-06	5.820233E-09
4.000000E+00	5.990493E-06	4.753317E-09
6.000000E+00	5.992204E-06	3.897865E-09
8.000000E+00	5.993581E-06	3.209484E-09
1.000000E+01	5.994693E-06	2.653540E-09
1.200000E+01	5.995594E-06	2.202935E-09
1.400000E+01	5.996327E-06	1.836399E-09
1.600000E+01	5.996926E-06	1.537185E-09
1.800000E+01	5.997416E-06	1.292064E-09
2.000000E+01	5.997819E-06	1.090552E-09
2.200000E+01	5.998151E-06	9.243157E-10
2.400000E+01	5.998427E-06	7.867079E-10
2.600000E+01	5.998655E-06	6.724107E-10
2.800000E+01	5.998846E-06	5.771556E-10
3.000000E+01	5.999005E-06	4.975059E-10
3.200000E+01	5.999139E-06	4.306859E-10
3.400000E+01	5.999251E-06	3.744469E-10
3.600000E+01	5.999346E-06	3.269616E-10
3.800000E+01	5.999427E-06	2.867408E-10
4.000000E+01	5.999495E-06	2.525669E-10
4.200000E+01	5.999553E-06	2.234417E-10
4.400000E+01	5.999603E-06	1.985445E-10
4.600000E+01	5.999646E-06	1.771985E-10
4.800000E+01	5.999682E-06	1.588440E-10
5.000000E+01	5.999714E-06	1.430170E-10
5.200000E+01	5.999741E-06	1.293314E-10
5.400000E+01	5.999765E-06	1.174655E-10
5.600000E+01	5.999786E-06	1.071504E-10
5.800000E+01	5.999804E-06	9.816036E-11
6.000000E+01	5.999819E-06	9.030603E-11
6.200000E+01	5.999833E-06	8.342764E-11
6.400000E+01	5.999845E-06	7.739028E-11
6.600000E+01	5.999856E-06	7.207968E-11
6.800000E+01	5.999865E-06	6.739884E-11
7.000000E+01	5.999873E-06	6.326519E-11
7.200000E+01	5.999881E-06	5.960826E-11
7.400000E+01	5.999887E-06	5.636782E-11
7.600000E+01	5.999893E-06	5.349221E-11
7.800000E+01	5.999898E-06	5.093705E-11
8.000000E+01	5.999903E-06	4.866411E-11
8.200000E+01	5.999907E-06	4.664040E-11
8.400000E+01	5.999910E-06	4.483737E-11
8.600000E+01	5.999914E-06	4.323025E-11
8.800000E+01	5.999916E-06	4.179755E-11
9.000000E+01	5.999919E-06	4.052053E-11
9.200000E+01	5.999921E-06	3.938283E-11
9.400000E+01	5.999923E-06	3.837016E-11
9.600000E+01	5.999925E-06	3.746998E-11
9.800000E+01	5.999927E-06	3.667129E-11
