# temperature	SE	SE+SE
0.000000E+00	4.344875E-07	2.782756E-06
2.000000E+00	5.626537E-07	2.718673E-06
4.000000E+00	7.233080E-07	2.638346E-06
6.000000E+00	9.222432E-07	2.538878E-06
8.000000E+00	1.165053E-06	2.417474E-06
1.000000E+01	1.456349E-06	2.271825E-06
1.200000E+01	1.798638E-06	2.100681E-06
1.400000E+01	2.190872E-06	1.904564E-06
1.600000E+01	2.626884E-06	1.686558E-06
1.800000E+01	3.094147E-06	1.452926E-06
2.000000E+01	3.573627E-06	1.213187E-06
2.200000E+01	4.041537E-06	9.792317E-07
2.400000E+01	4.473335E-06	7.633325E-07
2.600000E+01	4.849009E-06	5.754955E-07
2.800000E+01	5.157426E-06	4.212871E-07
3.000000E+01	5.397594E-06	3.012031E-07
3.200000E+01	5.576523E-06	2.117383E-07
3.400000E+01	5.705378E-06	1.473110E-07
3.600000E+01	5.795987E-06	1.020067E-07
3.800000E+01	5.858750E-06	7.062485E-08
4.000000E+01	5.901877E-06	4.906143E-08
4.200000E+01	5.931428E-06	3.428618E-08
4.400000E+01	5.951696E-06	2.415221E-08
4.600000E+01	5.965649E-06	1.717575E-08
4.800000E+01	5.975309E-06	1.234574E-08
5.000000E+01	5.982044E-06	8.978001E-09
5.200000E+01	5.986779E-06	6.610632E-09
5.400000E+01	5.990137E-06	4.931490E-09
5.600000E+01	5.992542E-06	3.728994E-09
5.800000E+01	5.994282E-06	2.859074E-09
6.000000E+01	5.995554E-06	2.223075E-09
6.200000E+01	5.996494E-06	1.753013E-09
6.400000E+01	5.997197E-06	1.401713E-09
6.600000E+01	5.997728E-06	1.136198E-09
6.800000E+01	5.998134E-06	9.332392E-10
7.000000E+01	5.998447E-06	7.763398E-10
7.200000E+01	5.998693E-06	6.536896E-10
7.400000E+01	5.998886E-06	5.567610E-10
7.600000E+01	5.999041E-06	4.793435E-10
7.800000E+01	5.999166E-06	4.168743E-10
8.000000E+01	5.999268E-06	3.659712E-10
8.200000E+01	5.999352E-06	3.241052E-10
8.400000E+01	5.999421E-06	2.893677E-10
8.600000E+01	5.999479E-06	2.603061E-10
8.800000E+01	5.999528E-06	2.358043E-10
9.000000E+01	5.999570E-06	2.149979E-10
9.200000E+01	5.999606E-06	1.972114E-10
9.400000E+01	5.999636E-06	1.819124E-10
9.600000E+01	5.999663E-06	1.686779E-10
9.800000E+01	5.999686E-06	1.571694E-10
