# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	4.335772E-23	1.353283E-39	3.266712E-57	3.036255E-73	8.697729E-40	6.784559E-22	1.198869E-13	2.497701E-07	9.987511E-05	2.706844E-25	1.556612E-42	2.423300E-22	9.365949E-39	5.148062E-56	1.587264E-72
2.000000E+00	1.378074E-22	1.064033E-38	6.433469E-56	1.366718E-71	6.086120E-39	1.921457E-21	2.144406E-13	3.272766E-07	9.983636E-05	1.017621E-24	1.438979E-41	8.432327E-22	6.614795E-38	9.668642E-55	6.190039E-71
4.000000E+00	4.392737E-22	8.440004E-38	1.291416E-54	6.269716E-70	4.327358E-38	5.454018E-21	3.881087E-13	4.332381E-07	9.978338E-05	3.788317E-24	1.355902E-40	2.901857E-21	4.646552E-37	1.829580E-53	2.511710E-69
6.000000E+00	4.270816E-23	6.237833E-40	7.425298E-58	2.505556E-74	2.890218E-40	4.716658E-22	7.108319E-13	5.795663E-07	9.971022E-05	4.599915E-22	1.409034E-36	3.250501E-19	3.527360E-33	1.245606E-47	1.245173E-61
8.000000E+00	1.375030E-22	5.056303E-39	1.563702E-56	1.211256E-72	2.136592E-39	1.348565E-21	1.316992E-12	7.833536E-07	9.960832E-05	1.681338E-21	1.371298E-35	1.092823E-18	2.470230E-32	2.395972E-46	5.447735E-60
1.000000E+01	5.713042E-22	6.816913E-38	7.131621E-55	1.633028E-70	2.653884E-38	4.964877E-21	2.466051E-12	1.069008E-06	9.946549E-05	4.758056E-21	8.238558E-35	2.833464E-18	1.058571E-31	2.211841E-45	9.153421E-59
1.200000E+01	1.862103E-21	5.641088E-37	1.580664E-53	8.383125E-69	2.045598E-37	1.429882E-20	4.660098E-12	1.471131E-06	9.926443E-05	1.719336E-20	8.274899E-34	9.333903E-18	7.572381E-31	4.384951E-44	4.343258E-57
1.400000E+01	7.844062E-21	7.766874E-36	7.602897E-52	1.207000E-66	2.653300E-36	5.303730E-20	8.870084E-12	2.038294E-06	9.898084E-05	4.828641E-20	5.120252E-33	2.374877E-17	3.357657E-30	4.194462E-43	7.935958E-56
1.600000E+01	2.597777E-20	6.576467E-35	1.783306E-50	6.672683E-65	2.140123E-35	1.540218E-19	1.696646E-11	2.837804E-06	9.858108E-05	1.737378E-19	5.270309E-32	7.684046E-17	2.509698E-29	8.631705E-42	4.094063E-54
1.800000E+01	1.112834E-19	9.261871E-34	9.066205E-49	1.037427E-62	2.900530E-34	5.757876E-19	3.252630E-11	3.961406E-06	9.801926E-05	4.879602E-19	3.326769E-31	1.924151E-16	1.172071E-28	8.597300E-41	8.151364E-53
2.000000E+01	3.752754E-19	8.030848E-33	2.247037E-47	6.217602E-61	2.441253E-33	1.685326E-18	6.231466E-11	5.531575E-06	9.723415E-05	1.760805E-18	3.465129E-30	6.132756E-16	9.228766E-28	1.838079E-39	4.555364E-51
2.200000E+01	1.444962E-18	9.017763E-32	8.268212E-46	6.350892E-59	2.678295E-32	5.599052E-18	1.189292E-10	7.707538E-06	9.614611E-05	5.631087E-18	2.817185E-29	1.715735E-15	5.797062E-27	2.755379E-38	1.602708E-49
2.400000E+01	5.605065E-18	1.021200E-30	3.098338E-44	6.694987E-57	2.975817E-31	1.862069E-17	2.253528E-10	1.068939E-05	9.465508E-05	1.806698E-17	2.281714E-28	4.772119E-15	3.701817E-26	4.187652E-37	5.784691E-48
