# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	3.801095E-14	9.668108E-23	4.066372E-33	8.371886E-42	1.343665E-24	6.193763E-14	1.028339E-13	1.205179E-07	9.939741E-06	3.550486E-18	1.190157E-26	1.778464E-13	2.020357E-23	3.066506E-33	5.885251E-43
2.000000E+00	8.140424E-14	3.733654E-22	3.019590E-32	1.149027E-40	5.085304E-24	1.215854E-13	1.628234E-13	1.589490E-07	9.920525E-06	6.957870E-18	2.719849E-26	2.665502E-13	4.617963E-23	8.785519E-33	2.233967E-42
4.000000E+00	1.658907E-13	1.307690E-21	1.943333E-31	1.292995E-39	1.751562E-23	2.272226E-13	2.581546E-13	2.100612E-07	9.894969E-06	1.428276E-17	6.786836E-26	4.208446E-13	1.146189E-22	2.880614E-32	1.016935E-41
6.000000E+00	3.142882E-13	3.965238E-21	1.011219E-30	1.087587E-38	5.242469E-23	3.949335E-13	4.098039E-13	2.780683E-07	9.860965E-06	3.144372E-17	1.938560E-25	7.171805E-13	3.239012E-22	1.160373E-31	6.103878E-41
8.000000E+00	5.777254E-13	1.133567E-20	4.836111E-30	8.113915E-38	1.485145E-22	6.661055E-13	6.512082E-13	3.685334E-07	9.815732E-06	7.115469E-17	5.824797E-25	1.264967E-12	9.576945E-22	5.059879E-31	4.082193E-40
1.000000E+01	1.053112E-12	3.189771E-20	2.268371E-29	5.856520E-37	4.158505E-22	1.113735E-12	1.035578E-12	4.887543E-07	9.755620E-06	1.619721E-16	1.764678E-24	2.260499E-12	2.839507E-21	2.241891E-30	2.796798E-39
1.200000E+01	1.989607E-12	9.642952E-20	1.190255E-28	4.875634E-36	1.256371E-21	1.928084E-12	1.647344E-12	6.482233E-07	9.675884E-06	3.549040E-16	4.942349E-24	3.916340E-12	7.738336E-21	8.863079E-30	1.651158E-38
1.400000E+01	3.687241E-12	2.802323E-19	5.915474E-28	3.751426E-35	3.664970E-21	3.267996E-12	2.619855E-12	8.591503E-07	9.570417E-06	7.908452E-16	1.431037E-23	6.948913E-12	2.166832E-20	3.698031E-29	1.050888E-37
1.600000E+01	6.779218E-12	7.996416E-19	2.875490E-27	2.785587E-34	1.054379E-20	5.478363E-12	4.162225E-12	1.137008E-06	9.431483E-06	1.771562E-15	4.196201E-23	1.247910E-11	6.103255E-20	1.578720E-28	6.917783E-37
1.800000E+01	1.271958E-11	2.367070E-18	1.485025E-26	2.229902E-33	3.159993E-20	9.330426E-12	6.598951E-12	1.501006E-06	9.249475E-06	3.875838E-15	1.179943E-22	2.203158E-11	1.636248E-19	6.351481E-28	4.219573E-36
