# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	9.934277E-15	6.603840E-24	7.259215E-35	3.906011E-44	8.730549E-25	1.539847E-13	9.305225E-12	1.146429E-06	8.994268E-04	1.229281E-15	1.499807E-22	6.473108E-12	2.676479E-20	1.478589E-28	1.032848E-36
2.000000E+00	1.843606E-14	1.915032E-23	3.507607E-34	3.022833E-43	2.483306E-24	2.621643E-13	1.475909E-11	1.513315E-06	8.992433E-04	2.784825E-15	4.576323E-22	1.120545E-11	8.161144E-20	6.527070E-28	6.977148E-36
4.000000E+00	4.367044E-14	9.062250E-23	3.545226E-33	6.209535E-42	1.156989E-23	5.701504E-13	2.345441E-11	2.002250E-06	8.989988E-04	4.929369E-15	8.481122E-22	1.523802E-11	1.502691E-19	1.367431E-27	1.747916E-35
6.000000E+00	1.756337E-13	1.238309E-21	1.764756E-31	1.060678E-39	1.562920E-22	2.106905E-12	3.734721E-11	2.654560E-06	8.986727E-04	5.127859E-15	5.400608E-22	1.225151E-11	9.452243E-20	5.784706E-28	5.198171E-36
8.000000E+00	4.692203E-13	7.477523E-21	2.590969E-30	3.530626E-38	9.371597E-22	5.175264E-12	5.959204E-11	3.525422E-06	8.982372E-04	8.017086E-15	7.729879E-22	1.489903E-11	1.328571E-19	8.267549E-28	7.856137E-36
1.000000E+01	1.008059E-12	2.922687E-20	1.989519E-29	4.916829E-37	3.655001E-21	1.022635E-11	9.528790E-11	4.688329E-06	8.976557E-04	1.556983E-14	1.699906E-21	2.265272E-11	2.851511E-19	2.256123E-27	2.820495E-35
1.200000E+01	2.448146E-12	1.459990E-19	2.217430E-28	1.117664E-35	1.831384E-20	2.284114E-11	1.526961E-10	6.240887E-06	8.968794E-04	2.673525E-14	2.913121E-21	3.064306E-11	4.737519E-19	4.245606E-27	6.188641E-35
1.400000E+01	4.869130E-12	4.886724E-19	1.362194E-27	1.140763E-34	6.183304E-20	4.175245E-11	2.452328E-10	8.312274E-06	8.958436E-04	5.605870E-14	7.431958E-21	5.091172E-11	1.163127E-18	1.454364E-26	3.028028E-34
1.600000E+01	9.615924E-12	1.608860E-18	8.206277E-27	1.127620E-33	2.065908E-19	7.567518E-11	3.947372E-10	1.107273E-05	8.944632E-04	1.184479E-13	1.926226E-20	8.567674E-11	2.876876E-18	5.109101E-26	1.537043E-33
1.800000E+01	1.829006E-11	4.894357E-18	4.415304E-26	9.533553E-33	6.418699E-19	1.318014E-10	6.368360E-10	1.474548E-05	8.926265E-04	2.601214E-13	5.410101E-20	1.505150E-10	7.636903E-18	2.025243E-25	9.191888E-33
2.000000E+01	3.497315E-11	1.496450E-17	2.407448E-25	8.162719E-32	2.017752E-18	2.300350E-10	1.029759E-09	1.962141E-05	8.901880E-04	5.690062E-13	1.517231E-19	2.643413E-10	2.001726E-17	7.996868E-25	5.481758E-32
