# temperature	SE	SE+SE
0.000000E+00	2.238747E-06	7.388063E-05
2.000000E+00	2.926276E-06	7.353686E-05
4.000000E+00	3.807197E-06	7.309640E-05
6.000000E+00	4.929458E-06	7.253527E-05
8.000000E+00	6.350411E-06	7.182479E-05
1.000000E+01	8.137606E-06	7.093120E-05
1.200000E+01	1.036906E-05	6.981547E-05
1.400000E+01	1.313270E-05	6.843365E-05
1.600000E+01	1.652442E-05	6.673779E-05
1.800000E+01	2.064416E-05	6.467792E-05
2.000000E+01	2.558935E-05	6.220533E-05
2.200000E+01	3.144482E-05	5.927759E-05
2.400000E+01	3.826895E-05	5.586553E-05
2.600000E+01	4.607602E-05	5.196199E-05
2.800000E+01	5.481635E-05	4.759183E-05
3.000000E+01	6.435761E-05	4.282120E-05
3.200000E+01	7.447312E-05	3.776344E-05
3.400000E+01	8.484494E-05	3.257753E-05
3.600000E+01	9.508871E-05	2.745565E-05
3.800000E+01	1.048021E-04	2.259893E-05
4.000000E+01	1.136283E-04	1.818583E-05
4.200000E+01	1.213148E-04	1.434261E-05
4.400000E+01	1.277463E-04	1.112685E-05
4.600000E+01	1.329412E-04	8.529419E-06
4.800000E+01	1.370170E-04	6.491503E-06
5.000000E+01	1.401448E-04	4.927590E-06
5.200000E+01	1.425085E-04	3.745745E-06
5.400000E+01	1.442782E-04	2.860921E-06
5.600000E+01	1.455974E-04	2.201288E-06
5.800000E+01	1.465807E-04	1.709640E-06
6.000000E+01	1.473157E-04	1.342128E-06
6.200000E+01	1.478681E-04	1.065956E-06
6.400000E+01	1.482861E-04	8.569653E-07
6.600000E+01	1.486050E-04	6.975053E-07
6.800000E+01	1.488505E-04	5.747270E-07
7.000000E+01	1.490414E-04	4.792788E-07
7.200000E+01	1.491913E-04	4.043389E-07
7.400000E+01	1.493102E-04	3.449105E-07
7.600000E+01	1.494054E-04	2.973142E-07
7.800000E+01	1.494824E-04	2.588232E-07
8.000000E+01	1.495452E-04	2.274026E-07
8.200000E+01	1.495970E-04	2.015222E-07
8.400000E+01	1.496400E-04	1.800224E-07
8.600000E+01	1.496760E-04	1.620173E-07
8.800000E+01	1.497064E-04	1.468243E-07
9.000000E+01	1.497322E-04	1.339135E-07
9.200000E+01	1.497543E-04	1.228698E-07
9.400000E+01	1.497733E-04	1.133656E-07
9.600000E+01	1.497897E-04	1.051402E-07
9.800000E+01	1.498040E-04	9.798463E-08
