# temperature	SE	SE+SE
0.000000E+00	2.646936E-06	1.765320E-07
2.000000E+00	2.748775E-06	1.256124E-07
4.000000E+00	2.823590E-06	8.820518E-08
6.000000E+00	2.877054E-06	6.147322E-08
8.000000E+00	2.914556E-06	4.272192E-08
1.000000E+01	2.940571E-06	2.971444E-08
1.200000E+01	2.958520E-06	2.074008E-08
1.400000E+01	2.970888E-06	1.455585E-08
1.600000E+01	2.979427E-06	1.028670E-08
1.800000E+01	2.985344E-06	7.328091E-09
2.000000E+01	2.989467E-06	5.266656E-09
2.200000E+01	2.992358E-06	3.821059E-09
2.400000E+01	2.994400E-06	2.799996E-09
2.600000E+01	2.995854E-06	2.073166E-09
2.800000E+01	2.996897E-06	1.551518E-09
3.000000E+01	2.997652E-06	1.173917E-09
3.200000E+01	2.998204E-06	8.981675E-10
3.400000E+01	2.998610E-06	6.949718E-10
3.600000E+01	2.998912E-06	5.438585E-10
3.800000E+01	2.999139E-06	4.304287E-10
4.000000E+01	2.999311E-06	3.444841E-10
4.200000E+01	2.999442E-06	2.787509E-10
4.400000E+01	2.999544E-06	2.280037E-10
4.600000E+01	2.999623E-06	1.884607E-10
4.800000E+01	2.999685E-06	1.573650E-10
5.000000E+01	2.999735E-06	1.326914E-10
5.200000E+01	2.999774E-06	1.129413E-10
5.400000E+01	2.999806E-06	9.699697E-11
5.600000E+01	2.999832E-06	8.401882E-11
5.800000E+01	2.999853E-06	7.337115E-11
6.000000E+01	2.999871E-06	6.456906E-11
6.200000E+01	2.999886E-06	5.723995E-11
6.400000E+01	2.999898E-06	5.109533E-11
6.600000E+01	2.999908E-06	4.591025E-11
6.800000E+01	2.999917E-06	4.150800E-11
7.000000E+01	2.999925E-06	3.774883E-11
7.200000E+01	2.999931E-06	3.452144E-11
7.400000E+01	2.999937E-06	3.173658E-11
7.600000E+01	2.999941E-06	2.932224E-11
7.800000E+01	2.999946E-06	2.721995E-11
8.000000E+01	2.999949E-06	2.538193E-11
8.200000E+01	2.999952E-06	2.376892E-11
8.400000E+01	2.999955E-06	2.234847E-11
8.600000E+01	2.999958E-06	2.109364E-11
8.800000E+01	2.999960E-06	1.998189E-11
9.000000E+01	2.999962E-06	1.899434E-11
9.200000E+01	2.999964E-06	1.811504E-11
9.400000E+01	2.999965E-06	1.733048E-11
9.600000E+01	2.999967E-06	1.662919E-11
9.800000E+01	2.999968E-06	1.600132E-11
