# temperature	SE	SE+SE
0.000000E+00	1.793343E-04	8.103328E-04
2.000000E+00	2.181196E-04	7.909402E-04
4.000000E+00	2.635141E-04	7.682430E-04
6.000000E+00	3.160788E-04	7.419606E-04
8.000000E+00	3.762289E-04	7.118856E-04
1.000000E+01	4.441580E-04	6.779210E-04
1.200000E+01	5.197571E-04	6.401214E-04
1.400000E+01	6.025369E-04	5.987316E-04
1.600000E+01	6.915672E-04	5.542164E-04
1.800000E+01	7.854528E-04	5.072736E-04
2.000000E+01	8.823622E-04	4.588189E-04
2.200000E+01	9.801236E-04	4.099382E-04
2.400000E+01	1.076388E-03	3.618059E-04
2.600000E+01	1.168845E-03	3.155777E-04
2.800000E+01	1.255447E-03	2.722764E-04
3.000000E+01	1.334612E-03	2.326939E-04
3.200000E+01	1.405337E-03	1.973314E-04
3.400000E+01	1.467225E-03	1.663875E-04
3.600000E+01	1.520416E-03	1.397922E-04
3.800000E+01	1.565458E-03	1.172710E-04
4.000000E+01	1.603161E-03	9.841937E-05
4.200000E+01	1.634457E-03	8.277173E-05
4.400000E+01	1.660289E-03	6.985525E-05
4.600000E+01	1.681550E-03	5.922524E-05
4.800000E+01	1.699031E-03	5.048464E-05
5.000000E+01	1.713417E-03	4.329156E-05
5.200000E+01	1.725282E-03	3.735904E-05
5.400000E+01	1.735099E-03	3.245043E-05
5.600000E+01	1.743254E-03	2.837293E-05
5.800000E+01	1.750059E-03	2.497069E-05
6.000000E+01	1.755763E-03	2.211828E-05
6.200000E+01	1.760570E-03	1.971499E-05
6.400000E+01	1.764640E-03	1.767993E-05
6.600000E+01	1.768104E-03	1.594811E-05
6.800000E+01	1.771066E-03	1.446714E-05
7.000000E+01	1.773611E-03	1.319470E-05
7.200000E+01	1.775807E-03	1.209645E-05
7.400000E+01	1.777711E-03	1.114444E-05
7.600000E+01	1.779368E-03	1.031581E-05
7.800000E+01	1.780816E-03	9.591774E-06
8.000000E+01	1.782086E-03	8.956830E-06
8.200000E+01	1.783204E-03	8.398131E-06
8.400000E+01	1.784190E-03	7.904976E-06
8.600000E+01	1.785063E-03	7.468414E-06
8.800000E+01	1.785838E-03	7.080923E-06
9.000000E+01	1.786528E-03	6.736156E-06
9.200000E+01	1.787143E-03	6.428736E-06
9.400000E+01	1.787692E-03	6.154085E-06
9.600000E+01	1.788183E-03	5.908296E-06
9.800000E+01	1.788624E-03	5.688015E-06
