# temperature	SE	SE+SE
0.000000E+00	2.600016E-04	1.999918E-05
2.000000E+00	2.670016E-04	1.649922E-05
4.000000E+00	2.728900E-04	1.355498E-05
6.000000E+00	2.777883E-04	1.110583E-05
8.000000E+00	2.818268E-04	9.086619E-06
1.000000E+01	2.851338E-04	7.433110E-06
1.200000E+01	2.878287E-04	6.085636E-06
1.400000E+01	2.900179E-04	4.991048E-06
1.600000E+01	2.917931E-04	4.103456E-06
1.800000E+01	2.932317E-04	3.384136E-06
2.000000E+01	2.943981E-04	2.800965E-06
2.200000E+01	2.953448E-04	2.327622E-06
2.400000E+01	2.961145E-04	1.942735E-06
2.600000E+01	2.967419E-04	1.629057E-06
2.800000E+01	2.972545E-04	1.372727E-06
3.000000E+01	2.976747E-04	1.162635E-06
3.200000E+01	2.980202E-04	9.898857E-07
3.400000E+01	2.983053E-04	8.473592E-07
3.600000E+01	2.985413E-04	7.293527E-07
3.800000E+01	2.987374E-04	6.312942E-07
4.000000E+01	2.989010E-04	5.495116E-07
4.200000E+01	2.990379E-04	4.810501E-07
4.400000E+01	2.991529E-04	4.235265E-07
4.600000E+01	2.992500E-04	3.750139E-07
4.800000E+01	2.993321E-04	3.339499E-07
5.000000E+01	2.994019E-04	2.990644E-07
5.200000E+01	2.994614E-04	2.693219E-07
5.400000E+01	2.995122E-04	2.438753E-07
5.600000E+01	2.995559E-04	2.220299E-07
5.800000E+01	2.995936E-04	2.032141E-07
6.000000E+01	2.996261E-04	1.869560E-07
6.200000E+01	2.996543E-04	1.728651E-07
6.400000E+01	2.996788E-04	1.606169E-07
6.600000E+01	2.997001E-04	1.499411E-07
6.800000E+01	2.997188E-04	1.406118E-07
7.000000E+01	2.997351E-04	1.324398E-07
7.200000E+01	2.997495E-04	1.252659E-07
7.400000E+01	2.997621E-04	1.189558E-07
7.600000E+01	2.997732E-04	1.133959E-07
7.800000E+01	2.997830E-04	1.084899E-07
8.000000E+01	2.997917E-04	1.041557E-07
8.200000E+01	2.997994E-04	1.003235E-07
8.400000E+01	2.998061E-04	9.693320E-08
8.600000E+01	2.998121E-04	9.393351E-08
8.800000E+01	2.998174E-04	9.128012E-08
9.000000E+01	2.998221E-04	8.893486E-08
9.200000E+01	2.998263E-04	8.686463E-08
9.400000E+01	2.998299E-04	8.504076E-08
9.600000E+01	2.998331E-04	8.343828E-08
9.800000E+01	2.998359E-04	8.203539E-08
