# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	3.064896E-23	6.762189E-40	1.153875E-57	7.581158E-74	2.171717E-40	2.396457E-22	2.993430E-14	1.248071E-07	2.493760E-05	9.561174E-26	3.886670E-43	1.712996E-22	4.680049E-39	1.818410E-56	3.963204E-73
2.000000E+00	9.740466E-23	5.315809E-39	2.271783E-56	3.411203E-72	1.519040E-39	6.785037E-22	5.352241E-14	1.635044E-07	2.491825E-05	3.593416E-25	3.591561E-42	5.960115E-22	3.304690E-38	3.414185E-55	1.544977E-71
4.000000E+00	3.104451E-22	4.215429E-38	4.558425E-55	1.564034E-70	1.079496E-38	1.925153E-21	9.681699E-14	2.163843E-07	2.489181E-05	1.337196E-24	3.382411E-41	2.050810E-21	2.320758E-37	6.458030E-54	6.265674E-70
6.000000E+00	9.930613E-22	3.372595E-37	9.334898E-54	7.324283E-69	7.801910E-38	5.475697E-21	1.771930E-13	2.893630E-07	2.485532E-05	4.931332E-24	3.243474E-40	6.979509E-21	1.626294E-36	1.233118E-52	2.646843E-68
8.000000E+00	3.190754E-21	2.722672E-36	1.953878E-52	3.512046E-67	5.741186E-37	1.561604E-20	3.279584E-13	3.909090E-07	2.480455E-05	1.804304E-23	3.164632E-39	2.350102E-20	1.142381E-35	2.382823E-51	1.165099E-66
1.000000E+01	4.034322E-22	3.399335E-38	2.511294E-55	4.060748E-71	6.599246E-39	1.748307E-21	6.132174E-13	5.330735E-07	2.473346E-05	1.675479E-21	2.048631E-35	2.000879E-18	5.278689E-32	7.788669E-46	2.276124E-59
1.200000E+01	1.314278E-21	2.810152E-37	5.557633E-54	2.080366E-69	5.076380E-38	5.027483E-21	1.156455E-12	7.328552E-07	2.463357E-05	6.045207E-21	2.053508E-34	6.587895E-18	3.772240E-31	1.541754E-44	1.077828E-57
1.400000E+01	5.532404E-21	3.863598E-36	2.667458E-52	2.986749E-67	6.565650E-37	1.860801E-20	2.194922E-12	1.013941E-06	2.449303E-05	1.694117E-20	1.267018E-33	1.674997E-17	1.670252E-30	1.471617E-43	1.963770E-56
1.600000E+01	1.830355E-20	3.264823E-35	6.237726E-51	1.644502E-65	5.274396E-36	5.387442E-20	4.181434E-12	1.408800E-06	2.429560E-05	6.077078E-20	1.298883E-32	5.414065E-17	1.245915E-29	3.019236E-42	1.008994E-54
1.800000E+01	7.829667E-20	4.584848E-34	3.157657E-49	2.542202E-63	7.107712E-35	2.005403E-19	7.970529E-12	1.960991E-06	2.401950E-05	1.699510E-19	8.152206E-32	1.353793E-16	5.802031E-29	2.994342E-41	1.997481E-53
