# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	2.994852E-14	6.001705E-23	1.988872E-33	3.226188E-42	1.182930E-23	6.920792E-13	2.068261E-11	1.709174E-06	1.999145E-03	9.063387E-16	5.468586E-23	3.201202E-12	6.545824E-21	1.788332E-29	6.177849E-38
2.000000E+00	6.069807E-14	2.075820E-22	1.251790E-32	3.551742E-41	4.013264E-23	1.286869E-12	3.280705E-11	2.256228E-06	1.998872E-03	1.880177E-15	1.399151E-22	5.074303E-12	1.673575E-20	6.061212E-29	2.934041E-37
4.000000E+00	1.134879E-13	6.120120E-22	6.221997E-32	2.832089E-40	1.165001E-22	2.209147E-12	5.214001E-11	2.985325E-06	1.998507E-03	4.216732E-15	4.162453E-22	8.742587E-12	4.946437E-20	2.582494E-28	1.893938E-36
6.000000E+00	2.036479E-13	1.664843E-21	2.751066E-31	1.917220E-39	3.133142E-22	3.642640E-12	8.303414E-11	3.958146E-06	1.998021E-03	9.832467E-15	1.331669E-21	1.575494E-11	1.563109E-19	1.230163E-27	1.421540E-35
8.000000E+00	4.428041E-13	6.659283E-21	2.177543E-30	2.800214E-38	1.244564E-21	7.282848E-12	1.325122E-10	5.257084E-06	1.997371E-03	1.889076E-14	2.878092E-21	2.354275E-11	3.317285E-19	3.261924E-27	4.897846E-35
1.000000E+01	7.678421E-13	1.695721E-20	8.792381E-30	1.655120E-37	3.162568E-21	1.161681E-11	2.119328E-10	6.991948E-06	1.996504E-03	4.546300E-14	9.718366E-21	4.435213E-11	1.093108E-18	1.693343E-26	4.144781E-34
1.200000E+01	1.503971E-12	5.510036E-20	5.141106E-29	1.591915E-36	1.030922E-20	2.092965E-11	3.397127E-10	9.308685E-06	1.995345E-03	9.682022E-14	2.561416E-20	7.439982E-11	2.792740E-18	6.076578E-26	2.150574E-33
1.400000E+01	3.358729E-12	2.325226E-19	4.471053E-28	2.582796E-35	4.389272E-20	4.296653E-11	5.457928E-10	1.240065E-05	1.993799E-03	1.808708E-13	5.185967E-20	1.101080E-10	5.440376E-18	1.471215E-25	6.624662E-33
1.600000E+01	8.546551E-12	1.270919E-18	5.761634E-27	7.036585E-34	2.435260E-19	1.003663E-10	8.789773E-10	1.652302E-05	1.991737E-03	2.967545E-13	8.102367E-20	1.438460E-10	8.109443E-18	2.417962E-25	1.221310E-32
1.800000E+01	1.617513E-11	3.827904E-18	3.053927E-26	5.831572E-33	7.493663E-19	1.739941E-10	1.419028E-09	2.201104E-05	1.988993E-03	6.554005E-13	2.300833E-19	2.540556E-10	2.175782E-17	9.739223E-25	7.461065E-32
