# temperature	SE	SE+SE
0.000000E+00	3.173046E-06	1.484135E-04
2.000000E+00	4.150336E-06	1.479248E-04
4.000000E+00	5.404499E-06	1.472978E-04
6.000000E+00	7.005502E-06	1.464973E-04
8.000000E+00	9.037907E-06	1.454810E-04
1.000000E+01	1.160269E-05	1.441987E-04
1.200000E+01	1.481867E-05	1.425907E-04
1.400000E+01	1.882322E-05	1.405884E-04
1.600000E+01	2.377165E-05	1.381142E-04
1.800000E+01	2.983453E-05	1.350827E-04
2.000000E+01	3.719201E-05	1.314040E-04
2.200000E+01	4.602408E-05	1.269880E-04
2.400000E+01	5.649541E-05	1.217523E-04
2.600000E+01	6.873418E-05	1.156329E-04
2.800000E+01	8.280456E-05	1.085977E-04
3.000000E+01	9.867449E-05	1.006628E-04
3.200000E+01	1.161828E-04	9.190860E-05
3.400000E+01	1.350132E-04	8.249338E-05
3.600000E+01	1.546862E-04	7.265690E-05
3.800000E+01	1.745800E-04	6.270999E-05
4.000000E+01	1.939898E-04	5.300510E-05
4.200000E+01	2.122191E-04	4.389043E-05
4.400000E+01	2.286850E-04	3.565750E-05
4.600000E+01	2.430028E-04	2.849858E-05
4.800000E+01	2.550234E-04	2.248829E-05
5.000000E+01	2.648126E-04	1.759372E-05
5.200000E+01	2.725901E-04	1.370493E-05
5.400000E+01	2.786562E-04	1.067191E-05
5.600000E+01	2.833283E-04	8.335842E-06
5.800000E+01	2.869008E-04	6.549597E-06
6.000000E+01	2.896248E-04	5.187606E-06
6.200000E+01	2.917033E-04	4.148328E-06
6.400000E+01	2.932950E-04	3.352522E-06
6.600000E+01	2.945205E-04	2.739755E-06
6.800000E+01	2.954708E-04	2.264592E-06
7.000000E+01	2.962137E-04	1.893147E-06
7.200000E+01	2.967995E-04	1.600239E-06
7.400000E+01	2.972657E-04	1.367153E-06
7.600000E+01	2.976401E-04	1.179957E-06
7.800000E+01	2.979435E-04	1.028232E-06
8.000000E+01	2.981917E-04	9.041522E-07
8.200000E+01	2.983964E-04	8.017972E-07
8.400000E+01	2.985667E-04	7.166615E-07
8.600000E+01	2.987094E-04	6.452901E-07
8.800000E+01	2.988300E-04	5.850134E-07
9.000000E+01	2.989325E-04	5.337530E-07
9.200000E+01	2.990202E-04	4.898779E-07
9.400000E+01	2.990958E-04	4.520986E-07
9.600000E+01	2.991612E-04	4.193873E-07
9.800000E+01	2.992182E-04	3.909191E-07
