# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	1.921572E-14	2.470798E-23	5.253523E-34	5.467826E-43	1.721103E-24	1.569359E-13	2.583307E-12	6.040483E-07	2.496980E-04	1.764330E-16	5.863656E-24	1.763263E-12	1.985969E-21	2.988548E-30	5.686611E-39
2.000000E+00	3.600217E-14	7.302933E-23	2.612117E-33	4.395988E-42	4.989261E-24	2.697236E-13	4.096653E-12	7.972859E-07	2.496014E-04	3.958284E-16	1.754891E-23	3.023108E-12	5.940180E-21	1.281714E-29	3.696366E-38
4.000000E+00	8.539053E-14	3.464817E-22	2.650394E-32	9.077111E-41	2.330264E-23	5.872776E-13	6.508610E-12	1.054751E-06	2.494726E-04	6.995728E-16	3.242684E-23	4.105238E-12	1.090660E-20	2.673835E-29	9.207875E-38
6.000000E+00	2.601867E-13	2.717587E-21	5.737415E-31	5.108485E-39	1.806559E-22	1.643930E-12	1.036050E-11	1.398150E-06	2.493009E-04	9.602433E-16	3.595604E-23	4.355857E-12	1.194821E-20	2.599760E-29	8.305897E-38
8.000000E+00	6.141282E-13	1.280921E-20	5.809101E-30	1.036050E-37	8.453661E-22	3.566823E-12	1.652425E-11	1.856427E-06	2.490718E-04	1.698509E-15	6.588831E-23	5.994357E-12	2.150570E-20	5.384311E-29	2.058481E-37
1.000000E+01	1.351529E-12	5.253655E-20	4.794763E-29	1.588707E-36	3.458656E-21	7.217734E-12	2.640699E-11	2.468076E-06	2.487659E-04	3.218291E-15	1.379645E-22	8.894495E-12	4.396194E-20	1.365732E-28	6.703922E-37
1.200000E+01	2.444026E-12	1.455081E-19	2.206255E-28	1.110160E-35	9.604808E-21	1.199937E-11	4.228358E-11	3.284115E-06	2.483579E-04	7.415826E-15	4.259289E-22	1.615234E-11	1.316308E-19	6.217986E-28	4.777588E-36
1.400000E+01	4.858291E-12	4.864993E-19	1.353118E-27	1.130640E-34	3.237664E-20	2.191094E-11	6.783787E-11	4.371864E-06	2.478140E-04	1.554191E-14	1.086124E-21	2.683690E-11	3.231887E-19	2.130183E-27	2.337859E-35
1.600000E+01	9.681319E-12	1.630817E-18	8.374842E-27	1.158608E-33	1.100637E-19	4.004454E-11	1.090437E-10	5.819705E-06	2.470900E-04	3.249950E-14	2.759048E-21	4.472659E-11	7.840194E-19	7.268638E-27	1.141557E-34
1.800000E+01	1.690884E-11	4.183053E-18	3.488648E-26	6.963864E-33	2.880651E-19	6.398304E-11	1.755979E-10	7.742918E-06	2.461283E-04	7.758342E-14	9.165270E-21	8.549225E-11	2.463833E-18	3.711233E-26	9.567375E-34
2.000000E+01	3.299543E-11	1.331988E-17	2.021688E-25	6.467121E-32	9.419305E-19	1.138219E-10	2.832446E-10	1.029066E-05	2.448543E-04	1.658914E-13	2.458965E-20	1.469464E-10	6.185750E-18	1.373731E-25	5.234745E-33
2.200000E+01	6.247891E-11	3.965399E-17	1.065426E-24	5.266920E-31	2.898261E-18	1.955949E-10	4.575274E-10	1.365396E-05	2.431723E-04	3.657893E-13	7.089284E-20	2.613324E-10	1.648117E-17	5.643409E-25	3.297550E-32
2.400000E+01	1.210960E-10	1.226264E-16	5.980455E-24	4.646627E-30	9.323117E-18	3.421343E-10	7.397972E-10	1.807434E-05	2.409617E-04	7.881980E-13	1.980476E-19	4.555005E-10	4.195368E-17	2.196348E-24	1.935938E-31
2.600000E+01	2.300423E-10	3.607685E-16	3.134147E-23	3.727296E-29	2.870990E-17	5.827707E-10	1.196707E-09	2.385208E-05	2.380721E-04	1.731833E-12	5.861392E-19	8.117594E-10	1.114029E-16	9.226903E-24	1.260458E-30
2.800000E+01	4.414717E-10	1.071972E-15	1.677231E-22	3.065465E-28	8.980856E-17	9.954811E-10	1.934933E-09	3.135235E-05	2.343207E-04	3.759341E-12	1.731869E-18	1.433198E-09	2.905753E-16	3.816287E-23	8.051911E-30
3.000000E+01	8.476257E-10	3.154562E-15	8.898326E-22	2.486934E-27	2.796407E-16	1.687658E-09	3.123350E-09	4.100632E-05	2.294916E-04	8.124600E-12	5.204843E-18	2.527165E-09	7.586367E-16	1.594968E-22	5.226849E-29
3.200000E+01	1.626748E-09	9.180457E-15	4.668499E-21	1.985527E-26	8.645829E-16	2.835367E-09	5.025050E-09	5.330275E-05	2.233399E-04	1.745073E-11	1.589071E-17	4.445726E-09	1.982847E-15	6.721149E-22	3.439559E-28
3.400000E+01	3.116781E-09	2.637903E-14	2.415140E-20	1.555902E-25	2.646354E-15	4.712553E-09	8.040670E-09	6.876367E-05	2.156038E-04	3.717299E-11	4.913953E-17	7.793876E-09	5.186615E-15	2.847618E-21	2.286812E-27
3.600000E+01	5.950742E-09	7.467007E-14	1.227053E-19	1.192060E-24	7.987402E-15	7.731361E-09	1.276120E-08	8.789709E-05	2.060279E-04	7.835408E-11	1.532718E-16	1.360396E-08	1.357190E-14	1.209722E-20	1.530957E-26
