# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	2.017268E-14	2.723024E-23	6.078157E-34	6.641147E-43	2.077947E-24	1.804858E-13	3.100295E-12	6.617366E-07	2.996691E-04	2.016972E-16	6.995114E-24	1.840024E-12	2.162645E-21	3.396092E-30	6.743402E-39
2.000000E+00	3.774020E-14	8.025064E-23	3.008981E-33	5.308342E-42	6.006317E-24	3.097529E-13	4.916667E-12	8.734436E-07	2.995633E-04	4.531824E-16	2.099720E-23	3.159358E-12	6.487689E-21	1.462941E-29	4.409160E-38
4.000000E+00	8.949291E-14	3.805732E-22	3.051035E-32	1.095124E-40	2.804101E-23	6.742997E-13	7.811769E-12	1.155529E-06	2.994222E-04	8.011524E-16	3.881848E-23	4.291311E-12	1.191770E-20	3.054144E-29	1.099426E-37
6.000000E+00	1.654737E-13	1.099187E-21	1.475871E-31	8.357344E-40	8.005415E-23	1.145436E-12	1.243563E-11	1.531783E-06	2.992341E-04	1.812276E-15	1.169000E-22	7.503661E-12	3.545700E-20	1.329022E-28	7.314504E-37
8.000000E+00	3.905423E-13	5.180127E-21	1.493950E-30	1.694404E-38	3.745622E-22	2.485144E-12	1.983553E-11	2.033943E-06	2.989830E-04	3.206127E-15	2.142759E-22	1.032748E-11	6.383481E-20	2.753506E-28	1.813655E-36
1.000000E+01	1.035183E-12	3.082085E-20	2.154477E-29	5.467766E-37	2.223180E-21	6.057266E-12	3.170205E-11	2.704225E-06	2.986478E-04	5.044315E-15	3.093406E-22	1.272372E-11	8.996265E-20	3.998007E-28	2.807371E-36
1.200000E+01	2.605658E-12	1.653904E-19	2.673563E-28	1.434273E-35	1.196264E-20	1.401797E-11	5.076943E-11	3.598600E-06	2.982006E-04	8.351771E-15	4.930147E-22	1.660119E-11	1.390481E-19	6.750888E-28	5.331182E-36
1.400000E+01	4.594945E-12	4.351869E-19	1.144790E-27	9.047145E-35	3.173819E-20	2.270987E-11	8.146776E-11	4.790970E-06	2.976044E-04	1.973428E-14	1.597924E-21	3.109513E-11	4.338865E-19	3.313576E-27	4.213648E-35
1.600000E+01	9.262492E-12	1.492767E-18	7.334264E-27	9.707553E-34	1.104188E-19	4.199028E-11	1.309860E-10	6.378420E-06	2.968106E-04	4.080446E-14	3.968341E-21	5.123711E-11	1.028879E-18	1.092722E-26	1.965952E-34
1.800000E+01	1.724609E-11	4.351581E-18	3.701584E-26	7.536290E-33	3.284961E-19	7.153649E-11	2.110042E-10	8.487711E-06	2.957559E-04	9.140373E-14	1.160511E-20	9.188315E-11	2.845965E-18	4.607289E-26	1.276524E-33
