# temperature	SE	SE+SE
0.000000E+00	6.965388E-07	7.151731E-06
2.000000E+00	9.058719E-07	7.047064E-06
4.000000E+00	1.170951E-06	6.914525E-06
6.000000E+00	1.503555E-06	6.748223E-06
8.000000E+00	1.916512E-06	6.541744E-06
1.000000E+01	2.422990E-06	6.288505E-06
1.200000E+01	3.035287E-06	5.982356E-06
1.400000E+01	3.762965E-06	5.618518E-06
1.600000E+01	4.610279E-06	5.194861E-06
1.800000E+01	5.573019E-06	4.713490E-06
2.000000E+01	6.635245E-06	4.182377E-06
2.200000E+01	7.766939E-06	3.616531E-06
2.400000E+01	8.924105E-06	3.037947E-06
2.600000E+01	1.005291E-05	2.473544E-06
2.800000E+01	1.109829E-05	1.950853E-06
3.000000E+01	1.201504E-05	1.492482E-06
3.200000E+01	1.277692E-05	1.111539E-06
3.400000E+01	1.337972E-05	8.101404E-07
3.600000E+01	1.383721E-05	5.813945E-07
3.800000E+01	1.417335E-05	4.133258E-07
4.000000E+01	1.441467E-05	2.926640E-07
4.200000E+01	1.458537E-05	2.073172E-07
4.400000E+01	1.470512E-05	1.474391E-07
4.600000E+01	1.478889E-05	1.055533E-07
4.800000E+01	1.484755E-05	7.622647E-08
5.000000E+01	1.488877E-05	5.561578E-08
5.200000E+01	1.491791E-05	4.104615E-08
5.400000E+01	1.493866E-05	3.067099E-08
5.600000E+01	1.495356E-05	2.321981E-08
5.800000E+01	1.496436E-05	1.781835E-08
6.000000E+01	1.497227E-05	1.386344E-08
6.200000E+01	1.497813E-05	1.093718E-08
6.400000E+01	1.498250E-05	8.748453E-09
6.600000E+01	1.498581E-05	7.093186E-09
6.800000E+01	1.498835E-05	5.827310E-09
7.000000E+01	1.499030E-05	4.848361E-09
7.200000E+01	1.499183E-05	4.082892E-09
7.400000E+01	1.499304E-05	3.477821E-09
7.600000E+01	1.499401E-05	2.994462E-09
7.800000E+01	1.499479E-05	2.604379E-09
8.000000E+01	1.499543E-05	2.286484E-09
8.200000E+01	1.499595E-05	2.025001E-09
8.400000E+01	1.499638E-05	1.808025E-09
8.600000E+01	1.499675E-05	1.626490E-09
8.800000E+01	1.499705E-05	1.473429E-09
9.000000E+01	1.499731E-05	1.343448E-09
9.200000E+01	1.499754E-05	1.232328E-09
9.400000E+01	1.499773E-05	1.136746E-09
9.600000E+01	1.499789E-05	1.054059E-09
9.800000E+01	1.499804E-05	9.821543E-10
