# temperature	A	A+A	A+A+A	A+A+A+A	A+A+A+B	A+A+B	A+A+B+B	A+B	A+B+A+B	A+B+B	A+B+B+B	B	B+B	B+B+B	B+B+B+B
0.000000E+00	8.071575E-23	4.689994E-39	2.107591E-56	3.646746E-72	1.044656E-38	4.377207E-21	1.439922E-12	8.656137E-07	1.199567E-03	1.746380E-24	1.869596E-41	4.511272E-22	3.245902E-38	3.321385E-55	1.906411E-71
2.000000E+00	6.057790E-24	2.056072E-41	5.464747E-60	5.103232E-77	4.076312E-41	2.927628E-22	2.576286E-12	1.134380E-06	1.199433E-03	2.781196E-22	3.101002E-37	6.648894E-20	4.112636E-34	4.739924E-49	2.392772E-63
4.000000E+00	2.481861E-23	2.694183E-40	2.329125E-58	6.388764E-75	4.788868E-40	1.068278E-21	4.664494E-12	1.501939E-06	1.199249E-03	8.058520E-22	1.769785E-36	1.780571E-19	1.749433E-33	4.226700E-48	3.560434E-62
6.000000E+00	7.952987E-23	2.163080E-39	4.794819E-57	3.012881E-73	3.475429E-39	3.045739E-21	8.547609E-12	2.009750E-06	1.198995E-03	2.970354E-21	1.694334E-35	6.052987E-19	1.223175E-32	8.043391E-47	1.497296E-60
8.000000E+00	2.561006E-22	1.754001E-38	1.010297E-55	1.457570E-71	2.571077E-38	8.712989E-21	1.584808E-11	2.717407E-06	1.198641E-03	1.086301E-20	1.650158E-34	2.035393E-18	8.569081E-32	1.548021E-45	6.555557E-59
1.000000E+01	1.064331E-21	2.365953E-37	4.611221E-54	1.967118E-69	3.196824E-37	3.210230E-20	2.970564E-11	3.710217E-06	1.198145E-03	3.076502E-20	9.924031E-34	5.278699E-18	3.673993E-31	1.430150E-44	1.102606E-57
1.200000E+01	3.470317E-21	1.959268E-36	1.023142E-52	1.011272E-67	2.467643E-36	9.255434E-20	5.621563E-11	5.109546E-06	1.197445E-03	1.112903E-19	9.982164E-33	1.739517E-17	2.630047E-30	2.838319E-43	5.239352E-56
1.400000E+01	1.462606E-20	2.700344E-35	4.928769E-51	1.458993E-65	3.207245E-35	3.438276E-19	1.072194E-10	7.086630E-06	1.196457E-03	3.130288E-19	6.189237E-32	4.428204E-17	1.167372E-29	2.719165E-42	9.592794E-55
1.600000E+01	4.847311E-20	2.289764E-34	1.158571E-49	8.089030E-64	2.594387E-34	1.000643E-18	2.056777E-10	9.880534E-06	1.195060E-03	1.128733E-18	6.388987E-31	1.433801E-16	8.738149E-29	5.607813E-41	4.963071E-53
1.800000E+01	2.078598E-19	3.231316E-33	5.908084E-48	1.262755E-61	3.530521E-33	3.752178E-18	3.959097E-10	1.382070E-05	1.193089E-03	3.179842E-18	4.049339E-30	3.594011E-16	4.089165E-28	5.602517E-40	9.921830E-52
