# temperature	SE	SE+SE
0.000000E+00	4.553128E-05	5.223436E-05
2.000000E+00	5.379160E-05	4.810420E-05
4.000000E+00	6.278279E-05	4.360860E-05
6.000000E+00	7.231843E-05	3.884079E-05
8.000000E+00	8.213815E-05	3.393093E-05
1.000000E+01	9.192428E-05	2.903786E-05
1.200000E+01	1.013354E-04	2.433232E-05
1.400000E+01	1.100522E-04	1.997389E-05
1.600000E+01	1.178251E-04	1.608743E-05
1.800000E+01	1.245071E-04	1.274647E-05
2.000000E+01	1.300621E-04	9.968943E-06
2.200000E+01	1.345493E-04	7.725371E-06
2.400000E+01	1.380905E-04	5.954772E-06
2.600000E+01	1.408367E-04	4.581674E-06
2.800000E+01	1.429408E-04	3.529600E-06
3.000000E+01	1.445413E-04	2.729348E-06
3.200000E+01	1.457547E-04	2.122658E-06
3.400000E+01	1.466744E-04	1.662785E-06
3.600000E+01	1.473732E-04	1.313395E-06
3.800000E+01	1.479063E-04	1.046843E-06
4.000000E+01	1.483153E-04	8.423604E-07
4.200000E+01	1.486311E-04	6.844700E-07
4.400000E+01	1.488767E-04	5.616744E-07
4.600000E+01	1.490691E-04	4.654391E-07
4.800000E+01	1.492212E-04	3.894194E-07
5.000000E+01	1.493422E-04	3.288838E-07
5.200000E+01	1.494394E-04	2.802889E-07
5.400000E+01	1.495181E-04	2.409679E-07
5.600000E+01	1.495822E-04	2.089020E-07
5.800000E+01	1.496349E-04	1.825539E-07
6.000000E+01	1.496785E-04	1.607453E-07
6.200000E+01	1.497149E-04	1.425672E-07
6.400000E+01	1.497454E-04	1.273137E-07
6.600000E+01	1.497711E-04	1.144326E-07
6.800000E+01	1.497930E-04	1.034895E-07
7.000000E+01	1.498117E-04	9.414006E-08
7.200000E+01	1.498278E-04	8.610950E-08
7.400000E+01	1.498416E-04	7.917737E-08
7.600000E+01	1.498537E-04	7.316552E-08
7.800000E+01	1.498641E-04	6.792913E-08
8.000000E+01	1.498733E-04	6.334982E-08
8.200000E+01	1.498813E-04	5.933020E-08
8.400000E+01	1.498884E-04	5.578976E-08
8.600000E+01	1.498947E-04	5.266155E-08
8.800000E+01	1.499002E-04	4.988962E-08
9.000000E+01	1.499051E-04	4.742701E-08
9.200000E+01	1.499095E-04	4.523407E-08
9.400000E+01	1.499134E-04	4.327722E-08
9.600000E+01	1.499169E-04	4.152786E-08
9.800000E+01	1.499201E-04	3.996154E-08
