Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
2.38E+1	******	******	******	******	5	-4.46E-2	-7.68E-5	-1.1E-2
2.39E+1	******	******	******	******	5	-8.9E-2	-1.02E-4	-2.19E-2
2.4E+1	******	******	******	******	5	-9.05E-2	-3.45E-5	-2.22E-2
2.41E+1	******	******	******	******	5	-7.52E-2	-4.75E-5	-1.85E-2
2.42E+1	******	******	******	******	5	-9.42E-2	-1.03E-5	-2.31E-2
2.43E+1	******	******	******	******	5	-1.59E-1	2.58E-5	-3.91E-2
2.44E+1	******	******	******	******	5	-1.07E-1	7.67E-5	-2.62E-2
2.45E+1	******	******	******	******	5	-1.12E-1	3.25E-5	-2.76E-2
2.46E+1	******	******	******	******	5	-2.28E-1	1.83E-4	-5.6E-2
2.47E+1	******	******	******	******	5	-1.69E-1	8.72E-5	-4.15E-2
2.48E+1	******	******	******	******	5	-1.3E-1	3.61E-5	-3.19E-2
2.49E+1	******	******	******	******	5	-2E-1	4.12E-5	-4.93E-2
2.5E+1	******	******	******	******	5	-1.39E-1	-3.67E-5	-3.42E-2
2.51E+1	******	******	******	******	5	-7.35E-2	-1.07E-4	-1.8E-2
2.52E+1	******	******	******	******	5	-1.23E-1	-6.97E-5	-3.01E-2
2.53E+1	******	******	******	******	5	-1.17E-1	-3.63E-5	-2.87E-2
2.54E+1	******	******	******	******	5	-6.04E-2	-1.16E-4	-1.48E-2
2.55E+1	******	******	******	******	5	-5.51E-2	-1.42E-4	-1.35E-2
2.56E+1	******	******	******	******	5	-1.02E-1	-7.41E-5	-2.5E-2
2.57E+1	******	******	******	******	5	-6.78E-2	2.2E-5	-1.67E-2
2.58E+1	******	******	******	******	5	-7.59E-2	3.97E-5	-1.87E-2
2.59E+1	******	******	******	******	5	-1.22E-1	-2.4E-5	-2.99E-2
2.6E+1	******	******	******	******	5	-1.32E-1	1.12E-4	-3.23E-2
2.61E+1	******	******	******	******	5	-8.26E-2	6.55E-5	-2.03E-2
2.62E+1	******	******	******	******	5	-2.01E-1	1.56E-4	-4.93E-2
2.63E+1	******	******	******	******	5	-1.38E-1	1.45E-5	-3.38E-2
2.64E+1	******	******	******	******	5	-9.73E-2	5.57E-5	-2.39E-2
2.65E+1	******	******	******	******	5	-1.36E-1	-1.44E-5	-3.35E-2
2.66E+1	******	******	******	******	5	-1.56E-1	1.49E-6	-3.83E-2
2.67E+1	******	******	******	******	5	-6.89E-2	-5.54E-5	-1.69E-2
2.68E+1	******	******	******	******	5	-7.7E-2	-9.49E-5	-1.89E-2
2.69E+1	******	******	******	******	5	-9.44E-2	-1.14E-4	-2.32E-2
2.7E+1	******	******	******	******	5	-8.21E-2	-7.07E-5	-2.02E-2
2.71E+1	******	******	******	******	5	5.98E-3	-1.22E-4	1.47E-3
2.72E+1	******	******	******	******	5	-4.32E-2	-1.26E-4	-1.06E-2
2.73E+1	******	******	******	******	5	-8.42E-2	1.08E-5	-2.07E-2
2.74E+1	******	******	******	******	5	4.7E-3	-8.87E-5	1.15E-3
2.75E+1	******	******	******	******	5	-8.47E-2	2.79E-5	-2.08E-2
2.76E+1	******	******	******	******	5	-1.14E-1	4.86E-5	-2.8E-2
2.77E+1	******	******	******	******	5	-8.49E-2	8.12E-5	-2.09E-2
2.78E+1	******	******	******	******	5	-7.31E-2	5.46E-5	-1.8E-2
2.79E+1	******	******	******	******	5	-1.67E-1	1.76E-4	-4.11E-2
2.8E+1	******	******	******	******	5	-1.02E-1	4.36E-5	-2.51E-2
2.81E+1	******	******	******	******	5	-8.22E-2	5.49E-5	-2.02E-2
2.82E+1	******	******	******	******	5	-1.17E-1	1.04E-5	-2.87E-2
2.83E+1	******	******	******	******	5	-1.19E-1	-8.9E-5	-2.93E-2
2.84E+1	******	******	******	******	5	-6.01E-2	-1.11E-4	-1.48E-2
2.85E+1	******	******	******	******	5	-3.86E-2	-1.19E-4	-9.49E-3
2.86E+1	******	******	******	******	5	-7.72E-2	-1.38E-4	-1.9E-2
2.87E+1	******	******	******	******	5	-5.44E-2	-1.12E-4	-1.34E-2
2.88E+1	******	******	******	******	5	5.53E-4	-8.8E-5	1.36E-4
2.89E+1	******	******	******	******	5	-5.54E-2	-6.65E-5	-1.36E-2
2.9E+1	******	******	******	******	5	-4.59E-2	-7E-5	-1.13E-2
2.91E+1	******	******	******	******	5	1.44E-3	-1.21E-5	3.54E-4
2.92E+1	******	******	******	******	5	-4.42E-2	9.88E-6	-1.09E-2
2.93E+1	******	******	******	******	5	-1.17E-1	1.14E-4	-2.87E-2
2.94E+1	******	******	******	******	5	-7.45E-2	6.24E-5	-1.83E-2
2.95E+1	******	******	******	******	5	-8.41E-2	1.11E-4	-2.07E-2
2.96E+1	******	******	******	******	5	-1.68E-1	1E-4	-4.14E-2
2.97E+1	******	******	******	******	5	-1.71E-1	1.57E-4	-4.19E-2
2.98E+1	******	******	******	******	5	-9.69E-2	4.31E-5	-2.38E-2
2.99E+1	******	******	******	******	5	-1.05E-1	-1.24E-5	-2.58E-2
3E+1	******	******	******	******	5	-1.53E-1	4.8E-5	-3.76E-2
3.01E+1	******	******	******	******	5	-5.89E-2	-8.21E-5	-1.45E-2
3.02E+1	******	******	******	******	5	-5.16E-2	-1.47E-4	-1.27E-2
3.03E+1	******	******	******	******	5	-1.08E-1	-4.52E-5	-2.66E-2
3.04E+1	******	******	******	******	5	-7.02E-3	-2.17E-4	-1.72E-3
3.05E+1	******	******	******	******	5	-3.16E-2	-2.19E-5	-7.76E-3
3.06E+1	******	******	******	******	5	-5.87E-2	-1.02E-4	-1.44E-2
3.07E+1	******	******	******	******	5	-9.09E-2	3.9E-5	-2.23E-2
3.08E+1	******	******	******	******	5	-2.63E-3	-6.04E-5	-6.47E-4
3.09E+1	******	******	******	******	5	-7.36E-2	2.36E-5	-1.81E-2
3.1E+1	******	******	******	******	5	-9.68E-2	5.2E-5	-2.38E-2
3.11E+1	******	******	******	******	5	-8.25E-2	8.89E-5	-2.03E-2
3.12E+1	******	******	******	******	5	-5.65E-2	2.86E-6	-1.39E-2
3.13E+1	******	******	******	******	5	-1.79E-1	1.45E-4	-4.4E-2
3.14E+1	******	******	******	******	5	-1.31E-1	1.24E-4	-3.21E-2
3.15E+1	******	******	******	******	5	-6.9E-2	-4.29E-5	-1.7E-2
3.16E+1	******	******	******	******	5	-1.12E-1	-1.56E-5	-2.74E-2
3.17E+1	******	******	******	******	5	-1.31E-1	2.97E-5	-3.22E-2
3.18E+1	******	******	******	******	5	-4.02E-2	-1.33E-4	-9.87E-3
3.19E+1	******	******	******	******	5	-7.63E-2	-7.98E-5	-1.87E-2
3.2E+1	******	******	******	******	5	-1.14E-1	-6.49E-5	-2.8E-2
3.21E+1	******	******	******	******	5	-7.42E-2	-6.15E-5	-1.82E-2
3.22E+1	******	******	******	******	5	-2.03E-3	-6.91E-5	-5E-4
3.23E+1	******	******	******	******	5	-7.39E-2	-6.77E-5	-1.81E-2
3.24E+1	******	******	******	******	5	-6.44E-2	-5.22E-5	-1.58E-2
3.25E+1	******	******	******	******	5	-3.21E-2	2.21E-5	-7.89E-3
3.26E+1	******	******	******	******	5	-4.5E-2	-7.39E-5	-1.1E-2
3.27E+1	******	******	******	******	5	-1.57E-1	8.29E-5	-3.86E-2
3.28E+1	******	******	******	******	5	-8.5E-2	1.14E-4	-2.09E-2
3.29E+1	******	******	******	******	5	-9.02E-2	7.72E-5	-2.22E-2
3.3E+1	******	******	******	******	5	-1.42E-1	2.17E-5	-3.48E-2
3.31E+1	******	******	******	******	5	-1.51E-1	7.03E-5	-3.7E-2
3.32E+1	******	******	******	******	5	-7.48E-2	-1.23E-6	-1.84E-2
3.33E+1	******	******	******	******	5	-1.45E-1	4.34E-5	-3.56E-2
3.34E+1	******	******	******	******	5	-1.6E-1	-2.91E-6	-3.93E-2
3.35E+1	******	******	******	******	5	-6.23E-2	-1.14E-4	-1.53E-2
3.36E+1	******	******	******	******	5	-7.07E-2	-1.36E-4	-1.74E-2
3.37E+1	******	******	******	******	5	-1.03E-1	-7.3E-5	-2.54E-2
3.38E+1	******	******	******	******	5	-9.17E-2	-4.29E-5	-2.25E-2
3.39E+1	******	******	******	******	5	-1.35E-2	-1.33E-4	-3.32E-3
3.4E+1	******	******	******	******	5	-7.67E-2	-6.25E-5	-1.89E-2
3.41E+1	******	******	******	******	5	-9.16E-2	-9.61E-5	-2.25E-2
3.42E+1	******	******	******	******	5	-2.74E-2	-7.11E-5	-6.74E-3
3.43E+1	******	******	******	******	5	-8.73E-2	6.34E-5	-2.14E-2
3.44E+1	******	******	******	******	5	-9.12E-2	-6.22E-6	-2.24E-2
3.45E+1	******	******	******	******	5	-8.36E-2	3.99E-5	-2.05E-2
3.46E+1	******	******	******	******	5	-6.29E-2	1.45E-5	-1.55E-2
