Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
4.1E0	******	******	******	******	10	3.39E-2	1E0	8.33E-3
4.2E0	******	******	******	******	10	3.48E-2	1E0	8.56E-3
4.3E0	******	******	******	******	10	1.07E-1	1E0	2.63E-2
4.4E0	******	******	******	******	10	5.95E-2	1E0	1.46E-2
4.5E0	******	******	******	******	10	7.75E-2	1E0	1.9E-2
4.6E0	******	******	******	******	10	3.9E-2	1E0	9.59E-3
4.7E0	******	******	******	******	10	3.9E-2	1E0	9.58E-3
4.8E0	******	******	******	******	10	2.28E-2	1E0	5.61E-3
4.9E0	******	******	******	******	10	-3.54E-2	1E0	-8.7E-3
5E0	******	******	******	******	10	-1.13E-3	1E0	-2.78E-4
5.1E0	******	******	******	******	10	-1.52E-2	1E0	-3.73E-3
5.2E0	******	******	******	******	10	9.31E-3	1E0	2.29E-3
5.3E0	******	******	******	******	10	-4.13E-2	1E0	-1.01E-2
5.4E0	******	******	******	******	10	5.36E-2	1E0	1.32E-2
5.5E0	******	******	******	******	10	8.83E-2	1E0	2.17E-2
5.6E0	******	******	******	******	10	4.29E-2	1E0	1.05E-2
5.7E0	******	******	******	******	10	1.15E-1	1E0	2.82E-2
5.8E0	******	******	******	******	10	1.16E-1	1E0	2.86E-2
5.9E0	******	******	******	******	10	1.17E-1	1E0	2.87E-2
6E0	******	******	******	******	10	1.08E-1	1E0	2.66E-2
6.1E0	******	******	******	******	10	1.03E-1	1E0	2.53E-2
6.2E0	******	******	******	******	10	6.75E-2	1E0	1.66E-2
6.3E0	******	******	******	******	10	1.11E-2	1E0	2.72E-3
6.4E0	******	******	******	******	10	3.68E-2	1E0	9.04E-3
6.5E0	******	******	******	******	10	-2.27E-2	1E0	-5.59E-3
6.6E0	******	******	******	******	10	-1.12E-2	1E0	-2.75E-3
6.7E0	******	******	******	******	10	-1.45E-2	1E0	-3.57E-3
6.8E0	******	******	******	******	10	5.31E-3	1E0	1.3E-3
6.9E0	******	******	******	******	10	1.52E-2	1E0	3.73E-3
7E0	******	******	******	******	10	4.87E-2	1E0	1.2E-2
7.1E0	******	******	******	******	10	4.53E-2	1E0	1.11E-2
7.2E0	******	******	******	******	10	1.01E-1	1E0	2.49E-2
7.3E0	******	******	******	******	10	1.23E-1	1E0	3.03E-2
7.4E0	******	******	******	******	10	9.6E-2	1E0	2.36E-2
7.5E0	******	******	******	******	10	1.21E-1	1E0	2.98E-2
7.6E0	******	******	******	******	10	8.3E-2	1E0	2.04E-2
7.7E0	******	******	******	******	10	7.32E-2	1E0	1.8E-2
7.8E0	******	******	******	******	10	5.58E-2	1E0	1.37E-2
7.9E0	******	******	******	******	10	-1.75E-2	1E0	-4.31E-3
8E0	******	******	******	******	10	-2.65E-2	1E0	-6.52E-3
8.1E0	******	******	******	******	10	-7.3E-2	1E0	-1.79E-2
8.2E0	******	******	******	******	10	-3.04E-2	1E0	-7.48E-3
8.3E0	******	******	******	******	10	-5.34E-2	1E0	-1.31E-2
8.4E0	******	******	******	******	10	-2.99E-2	1E0	-7.36E-3
8.5E0	******	******	******	******	10	5.06E-2	1E0	1.24E-2
8.6E0	******	******	******	******	10	1.69E-2	1E0	4.16E-3
8.7E0	******	******	******	******	10	1.62E-2	1E0	3.98E-3
8.8E0	******	******	******	******	10	7.23E-2	1E0	1.78E-2
8.9E0	******	******	******	******	10	6.01E-2	1E0	1.48E-2
9E0	******	******	******	******	10	3.31E-2	1E0	8.13E-3
9.1E0	******	******	******	******	10	2.19E-2	1E0	5.39E-3
9.2E0	******	******	******	******	10	-4.86E-3	1E0	-1.19E-3
9.3E0	******	******	******	******	10	1.65E-2	1E0	4.05E-3
9.4E0	******	******	******	******	10	-6.18E-2	1E0	-1.52E-2
9.5E0	******	******	******	******	10	-6.14E-2	1E0	-1.51E-2
9.6E0	******	******	******	******	10	-8.63E-2	1E0	-2.12E-2
9.7E0	******	******	******	******	10	-2.91E-3	1E0	-7.16E-4
9.8E0	******	******	******	******	10	2.56E-2	1E0	6.3E-3
9.9E0	******	******	******	******	10	-2.79E-2	1E0	-6.85E-3
1E+1	******	******	******	******	10	-4.93E-2	1E0	-1.21E-2
1.01E+1	******	******	******	******	10	-1.03E-1	1E0	-2.54E-2
1.02E+1	******	******	******	******	10	-6.23E-2	1E0	-1.53E-2
1.03E+1	******	******	******	******	10	-9.48E-2	1E0	-2.33E-2
1.04E+1	******	******	******	******	10	-6.2E-2	1E0	-1.52E-2
1.05E+1	******	******	******	******	10	-7.13E-2	1E0	-1.75E-2
1.06E+1	******	******	******	******	10	1.34E-2	1E0	3.29E-3
1.07E+1	******	******	******	******	10	-1.74E-2	1E0	-4.28E-3
1.08E+1	******	******	******	******	10	-7.46E-4	1E0	-1.83E-4
1.09E+1	******	******	******	******	10	5.49E-2	1E0	1.35E-2
1.1E+1	******	******	******	******	10	3.18E-2	1E0	7.81E-3
1.11E+1	******	******	******	******	10	4.48E-2	1E0	1.1E-2
1.12E+1	******	******	******	******	10	1.29E-2	1E0	3.17E-3
1.13E+1	******	******	******	******	10	6.46E-3	1E0	1.59E-3
1.14E+1	******	******	******	******	10	-2.88E-2	1E0	-7.09E-3
1.15E+1	******	******	******	******	10	-2.36E-2	1E0	-5.79E-3
1.16E+1	******	******	******	******	10	-6.42E-2	1E0	-1.58E-2
1.17E+1	******	******	******	******	10	-6.42E-2	1E0	-1.58E-2
1.18E+1	******	******	******	******	10	-8.01E-2	1E0	-1.97E-2
1.19E+1	******	******	******	******	10	-1.96E-2	1E0	-4.82E-3
1.2E+1	******	******	******	******	10	-5.2E-2	1E0	-1.28E-2
1.21E+1	******	******	******	******	10	2.87E-2	1E0	7.05E-3
1.22E+1	******	******	******	******	10	-1.57E-2	1E0	-3.85E-3
1.23E+1	******	******	******	******	10	9.29E-2	1E0	2.28E-2
1.24E+1	******	******	******	******	10	2.53E-2	1E0	6.21E-3
1.25E+1	******	******	******	******	10	1.3E-1	1E0	3.19E-2
1.26E+1	******	******	******	******	10	1.38E-2	1E0	3.39E-3
1.27E+1	******	******	******	******	10	7.35E-2	1E0	1.81E-2
1.28E+1	******	******	******	******	10	-2.37E-2	1E0	-5.83E-3
1.29E+1	******	******	******	******	10	4.57E-2	1E0	1.12E-2
1.3E+1	******	******	******	******	10	-2.2E-2	1E0	-5.42E-3
1.31E+1	******	******	******	******	10	-3.32E-2	1E0	-8.15E-3
1.32E+1	******	******	******	******	10	-3.67E-2	1E0	-9.03E-3
1.33E+1	******	******	******	******	10	-1.15E-2	1E0	-2.84E-3
1.34E+1	******	******	******	******	10	-6.02E-3	1E0	-1.48E-3
1.35E+1	******	******	******	******	10	2.58E-2	1E0	6.34E-3
1.36E+1	******	******	******	******	10	1.02E-1	1E0	2.51E-2
1.37E+1	******	******	******	******	10	1.23E-1	1E0	3.03E-2
1.38E+1	******	******	******	******	10	6.05E-2	1E0	1.49E-2
1.39E+1	******	******	******	******	10	1.53E-1	1E0	3.76E-2
1.4E+1	******	******	******	******	10	9.78E-2	1E0	2.4E-2
1.41E+1	******	******	******	******	10	1.19E-1	1E0	2.92E-2
1.42E+1	******	******	******	******	9.99	-1.18E-2	1E0	-2.89E-3
1.43E+1	******	******	******	******	9.99	7.06E-2	1E0	1.74E-2
1.44E+1	******	******	******	******	10	-3.28E-2	1E0	-8.06E-3
1.45E+1	******	******	******	******	10	-6.96E-2	1E0	-1.71E-2
1.46E+1	******	******	******	******	10	4.38E-2	1E0	1.08E-2
1.47E+1	******	******	******	******	10	7.31E-3	1E0	1.8E-3
1.48E+1	******	******	******	******	10	5.14E-3	1E0	1.26E-3
1.49E+1	******	******	******	******	10	3.81E-2	1E0	9.37E-3
1.5E+1	******	******	******	******	10	9.55E-2	1E0	2.35E-2
1.51E+1	******	******	******	******	10	7.03E-2	1E0	1.73E-2
1.52E+1	******	******	******	******	10	1.35E-1	1E0	3.31E-2
1.53E+1	******	******	******	******	10	7.92E-2	1E0	1.95E-2
1.54E+1	******	******	******	******	10	7.62E-2	1E0	1.87E-2
1.55E+1	******	******	******	******	10	7.13E-2	1E0	1.75E-2
1.56E+1	******	******	******	******	10	4.16E-2	1E0	1.02E-2
1.57E+1	******	******	******	******	10	-8.63E-3	1E0	-2.12E-3
1.58E+1	******	******	******	******	10	-2.57E-2	1E0	-6.31E-3
1.59E+1	******	******	******	******	10	-4.61E-3	1E0	-1.13E-3
1.6E+1	******	******	******	******	10	-5.2E-2	1E0	-1.28E-2
1.61E+1	******	******	******	******	10	-6.37E-2	1E0	-1.56E-2
1.62E+1	******	******	******	******	10	-6.61E-2	1E0	-1.62E-2
1.63E+1	******	******	******	******	10	-3.25E-2	1E0	-7.98E-3
1.64E+1	******	******	******	******	10	-2.61E-2	1E0	-6.41E-3
1.65E+1	******	******	******	******	10	-8.59E-3	1E0	-2.11E-3
1.66E+1	******	******	******	******	10	2.85E-2	1E0	6.99E-3
1.67E+1	******	******	******	******	10	4.19E-2	1E0	1.03E-2
1.68E+1	******	******	******	******	10	5.27E-2	1E0	1.3E-2
1.69E+1	******	******	******	******	10	9.92E-2	1E0	2.44E-2
1.7E+1	******	******	******	******	10	7.09E-2	1E0	1.74E-2
1.71E+1	******	******	******	******	10	1.59E-2	1E0	3.9E-3
1.72E+1	******	******	******	******	10	-1.25E-3	1E0	-3.07E-4
1.73E+1	******	******	******	******	10	1.54E-2	1E0	3.77E-3
1.74E+1	******	******	******	******	10	-3.02E-2	1E0	-7.42E-3
1.75E+1	******	******	******	******	10	-8.57E-2	1E0	-2.11E-2
1.76E+1	******	******	******	******	10	-6.13E-2	1E0	-1.51E-2
1.77E+1	******	******	******	******	10	-8.37E-2	1E0	-2.06E-2
1.78E+1	******	******	******	******	10	-7.16E-2	1E0	-1.76E-2
1.79E+1	******	******	******	******	10	-1.08E-1	1E0	-2.64E-2
1.8E+1	******	******	******	******	10	-4.44E-2	1E0	-1.09E-2
1.81E+1	******	******	******	******	10	-7.82E-2	1E0	-1.92E-2
1.82E+1	******	******	******	******	10	-1.75E-2	1E0	-4.3E-3
1.83E+1	******	******	******	******	10	-3.1E-2	1E0	-7.61E-3
1.84E+1	******	******	******	******	10	4.14E-2	1E0	1.02E-2
1.85E+1	******	******	******	******	10	3.46E-2	1E0	8.5E-3
1.86E+1	******	******	******	******	10	7.25E-2	1E0	1.78E-2
1.87E+1	******	******	******	******	10	6.58E-2	1E0	1.62E-2
1.88E+1	******	******	******	******	10	3.23E-2	1E0	7.95E-3
1.89E+1	******	******	******	******	10	2.85E-2	1E0	7E-3
1.9E+1	******	******	******	******	10	-2.04E-2	1E0	-5.01E-3
1.91E+1	******	******	******	******	10	-5.04E-2	1E0	-1.24E-2
1.92E+1	******	******	******	******	10	-8.51E-2	1E0	-2.09E-2
1.93E+1	******	******	******	******	10	-9.17E-2	1E0	-2.25E-2
1.94E+1	******	******	******	******	10	-4.43E-2	1E0	-1.09E-2
1.95E+1	******	******	******	******	10	-9.45E-2	1E0	-2.32E-2
1.96E+1	******	******	******	******	10	-6.06E-2	1E0	-1.49E-2
1.97E+1	******	******	******	******	10	-5.23E-3	1E0	-1.28E-3
1.98E+1	******	******	******	******	10	-1.42E-2	1E0	-3.49E-3
1.99E+1	******	******	******	******	10	4.05E-2	1E0	9.94E-3
2E+1	******	******	******	******	10	6.4E-3	1E0	1.57E-3
2.01E+1	******	******	******	******	10	1.02E-1	1E0	2.51E-2
2.02E+1	******	******	******	******	10	1.82E-2	1E0	4.47E-3
2.03E+1	******	******	******	******	10	7.13E-2	1E0	1.75E-2
2.04E+1	******	******	******	******	10	8.47E-2	1E0	2.08E-2
2.05E+1	******	******	******	******	10	3.5E-2	1E0	8.61E-3
2.06E+1	******	******	******	******	10	4.03E-2	1E0	9.91E-3
2.07E+1	******	******	******	******	10	4.84E-2	1E0	1.19E-2
2.08E+1	******	******	******	******	10	-1.31E-2	1E0	-3.21E-3
2.09E+1	******	******	******	******	10	-1.25E-2	1E0	-3.08E-3
2.1E+1	******	******	******	******	10	-2.04E-2	1E0	-5.02E-3
2.11E+1	******	******	******	******	10	-3.57E-2	1E0	-8.78E-3
2.12E+1	******	******	******	******	10	1.45E-2	1E0	3.57E-3
2.13E+1	******	******	******	******	10	-2.49E-2	1E0	-6.11E-3
2.14E+1	******	******	******	******	10	4.44E-2	1E0	1.09E-2
2.15E+1	******	******	******	******	10	1.14E-2	1E0	2.81E-3
2.16E+1	******	******	******	******	10	4.19E-2	1E0	1.03E-2
2.17E+1	******	******	******	******	10	1.55E-1	1E0	3.81E-2
2.18E+1	******	******	******	******	10	9.71E-2	1E0	2.39E-2
2.19E+1	******	******	******	******	10	8.46E-2	1E0	2.08E-2
2.2E+1	******	******	******	******	10	1.11E-1	1E0	2.73E-2
2.21E+1	******	******	******	******	10	1.39E-1	1E0	3.41E-2
2.22E+1	******	******	******	******	10	8.97E-2	1E0	2.2E-2
2.23E+1	******	******	******	******	10	3.92E-2	1E0	9.63E-3
2.24E+1	******	******	******	******	10	7.08E-2	1E0	1.74E-2
2.25E+1	******	******	******	******	10	4.71E-4	1E0	1.16E-4
2.26E+1	******	******	******	******	10	3.64E-2	1E0	8.96E-3
2.27E+1	******	******	******	******	10	-1.64E-2	1E0	-4.03E-3
2.28E+1	******	******	******	******	10	2.84E-2	1E0	6.98E-3
2.29E+1	******	******	******	******	10	-2.84E-2	1E0	-6.98E-3
2.3E+1	******	******	******	******	10	5.08E-2	1E0	1.25E-2
2.31E+1	******	******	******	******	10	4.71E-2	1E0	1.16E-2
2.32E+1	******	******	******	******	10	8.41E-2	1E0	2.07E-2
2.33E+1	******	******	******	******	10	9.01E-2	1E0	2.21E-2
2.34E+1	******	******	******	******	10	1.23E-1	1E0	3.02E-2
2.35E+1	******	******	******	******	10	9.3E-2	1E0	2.29E-2
2.36E+1	******	******	******	******	10	1.13E-1	1E0	2.78E-2
2.37E+1	******	******	******	******	10	1.09E-1	1E0	2.67E-2
2.38E+1	******	******	******	******	10	2.69E-2	1E0	6.62E-3
2.39E+1	******	******	******	******	10	7.47E-2	1E0	1.84E-2
2.4E+1	******	******	******	******	10	3.41E-3	1E0	8.37E-4
2.41E+1	******	******	******	******	10	-5.62E-2	1E0	-1.38E-2
2.42E+1	******	******	******	******	10	1.01E-2	1E0	2.49E-3
2.43E+1	******	******	******	******	10	-6.43E-2	1E0	-1.58E-2
2.44E+1	******	******	******	******	10	-9.09E-3	1E0	-2.23E-3
2.45E+1	******	******	******	******	10	-2.44E-2	1E0	-6E-3
2.46E+1	******	******	******	******	10	-2.11E-2	1E0	-5.18E-3
2.47E+1	******	******	******	******	10	2.01E-3	1E0	4.93E-4
2.48E+1	******	******	******	******	10	1.45E-2	1E0	3.55E-3
2.49E+1	******	******	******	******	10	3.93E-2	1E0	9.67E-3
2.5E+1	******	******	******	******	10	5.03E-2	1E0	1.24E-2
2.51E+1	******	******	******	******	10	1.03E-1	1E0	2.53E-2
2.52E+1	******	******	******	******	10	3.19E-2	1E0	7.85E-3
2.53E+1	******	******	******	******	10	6E-2	1E0	1.48E-2
2.54E+1	******	******	******	******	10	4.5E-2	1E0	1.11E-2
2.55E+1	******	******	******	******	10	4.97E-2	1E0	1.22E-2
2.56E+1	******	******	******	******	10	-5.05E-2	1E0	-1.24E-2
2.57E+1	******	******	******	******	10	-5.36E-2	1E0	-1.32E-2
2.58E+1	******	******	******	******	10	-7E-2	1E0	-1.72E-2
2.59E+1	******	******	******	******	10	-8.14E-2	1E0	-2E-2
2.6E+1	******	******	******	******	10	-9.92E-2	1E0	-2.44E-2
2.61E+1	******	******	******	******	10	-1.47E-1	1E0	-3.61E-2
2.62E+1	******	******	******	******	10	-8.52E-2	1E0	-2.09E-2
2.63E+1	******	******	******	******	10	-6.54E-2	1E0	-1.61E-2
2.64E+1	******	******	******	******	10	-2.3E-2	1E0	-5.65E-3
2.65E+1	******	******	******	******	10	9.74E-3	1E0	2.39E-3
2.66E+1	******	******	******	******	10	-1.72E-2	1E0	-4.23E-3
2.67E+1	******	******	******	******	10	3.77E-2	1E0	9.26E-3
2.68E+1	******	******	******	******	10	1.82E-2	1E0	4.47E-3
2.69E+1	******	******	******	******	10	6.28E-2	1E0	1.54E-2
2.7E+1	******	******	******	******	10	-2.23E-2	1E0	-5.47E-3
2.71E+1	******	******	******	******	10	5.08E-2	1E0	1.25E-2
2.72E+1	******	******	******	******	10	1.55E-2	1E0	3.81E-3
2.73E+1	******	******	******	******	10	-2.51E-2	1E0	-6.17E-3
2.74E+1	******	******	******	******	10	-4.11E-2	1E0	-1.01E-2
2.75E+1	******	******	******	******	10	-6.11E-2	1E0	-1.5E-2
2.76E+1	******	******	******	******	10	-4.29E-2	1E0	-1.05E-2
2.77E+1	******	******	******	******	10	-1.19E-1	1E0	-2.94E-2
2.78E+1	******	******	******	******	10	-8.15E-2	1E0	-2E-2
2.79E+1	******	******	******	******	10	-6.63E-2	1E0	-1.63E-2
2.8E+1	******	******	******	******	10	-6.69E-2	1E0	-1.64E-2
2.81E+1	******	******	******	******	10	-3.14E-2	1E0	-7.71E-3
2.82E+1	******	******	******	******	10	2.5E-2	1E0	6.15E-3
2.83E+1	******	******	******	******	10	1.12E-2	1E0	2.75E-3
2.84E+1	******	******	******	******	10	-1.86E-2	1E0	-4.57E-3
2.85E+1	******	******	******	******	10	7.24E-2	1E0	1.78E-2
2.86E+1	******	******	******	******	10	6.72E-2	1E0	1.65E-2
2.87E+1	******	******	******	******	10	1.95E-2	1E0	4.8E-3
2.88E+1	******	******	******	******	10	4.21E-2	1E0	1.03E-2
2.89E+1	******	******	******	******	10	-1.74E-2	1E0	-4.28E-3
2.9E+1	******	******	******	******	10	1.71E-2	1E0	4.2E-3
2.91E+1	******	******	******	******	10	-5.65E-2	1E0	-1.39E-2
2.92E+1	******	******	******	******	10	-1.75E-3	1E0	-4.3E-4
2.93E+1	******	******	******	******	10	-5.84E-2	1E0	-1.43E-2
2.94E+1	******	******	******	******	10	-1.26E-2	1E0	-3.11E-3
2.95E+1	******	******	******	******	10	-3.22E-2	1E0	-7.92E-3
2.96E+1	******	******	******	******	10	1.79E-3	1E0	4.39E-4
2.97E+1	******	******	******	******	10	4.41E-2	1E0	1.08E-2
2.98E+1	******	******	******	******	10	5.8E-2	1E0	1.43E-2
2.99E+1	******	******	******	******	10	8.7E-2	1E0	2.14E-2
3E+1	******	******	******	******	10	1.15E-1	1E0	2.83E-2
3.01E+1	******	******	******	******	10	8.93E-2	1E0	2.2E-2
3.02E+1	******	******	******	******	10	1.48E-1	1E0	3.63E-2
3.03E+1	******	******	******	******	10	8.35E-2	1E0	2.05E-2
3.04E+1	******	******	******	******	10	9.01E-2	1E0	2.21E-2
3.05E+1	******	******	******	******	10	6.39E-2	1E0	1.57E-2
3.06E+1	******	******	******	******	10	-3.91E-3	1E0	-9.6E-4
3.07E+1	******	******	******	******	10	-2.17E-2	1E0	-5.33E-3
3.08E+1	******	******	******	******	10	2.71E-2	1E0	6.66E-3
3.09E+1	******	******	******	******	10	-5.77E-3	1E0	-1.42E-3
3.1E+1	******	******	******	******	10	-2.76E-2	1E0	-6.77E-3
3.11E+1	******	******	******	******	10	2.75E-2	1E0	6.75E-3
3.12E+1	******	******	******	******	10	4.22E-2	1E0	1.04E-2
3.13E+1	******	******	******	******	10	1.17E-1	1E0	2.87E-2
3.14E+1	******	******	******	******	10	1.52E-3	1E0	3.73E-4
3.15E+1	******	******	******	******	10	1.13E-1	1E0	2.78E-2
3.16E+1	******	******	******	******	10	9.02E-2	1E0	2.22E-2
3.17E+1	******	******	******	******	10	1.2E-1	1E0	2.94E-2
3.18E+1	******	******	******	******	10	2.72E-2	1E0	6.68E-3
3.19E+1	******	******	******	******	10	7.12E-2	1E0	1.75E-2
3.2E+1	******	******	******	******	10	5.13E-2	1E0	1.26E-2
3.21E+1	******	******	******	******	10	-7.98E-3	1E0	-1.96E-3
3.22E+1	******	******	******	******	10	-1.81E-3	1E0	-4.45E-4
3.23E+1	******	******	******	******	10	-5.63E-2	1E0	-1.38E-2
3.24E+1	******	******	******	******	10	-7.44E-2	1E0	-1.83E-2
3.25E+1	******	******	******	******	10	-7.33E-2	1E0	-1.8E-2
3.26E+1	******	******	******	******	10	-4.2E-2	1E0	-1.03E-2
3.27E+1	******	******	******	******	10	-8.62E-4	1E0	-2.12E-4
3.28E+1	******	******	******	******	10	-4.23E-2	1E0	-1.04E-2
3.29E+1	******	******	******	******	10	7.11E-2	1E0	1.75E-2
3.3E+1	******	******	******	******	10	4.07E-2	1E0	1E-2
3.31E+1	******	******	******	******	10	5.85E-2	1E0	1.44E-2
3.32E+1	******	******	******	******	10	4E-2	1E0	9.82E-3
3.33E+1	******	******	******	******	10	4.16E-2	1E0	1.02E-2
3.34E+1	******	******	******	******	10	-1.69E-3	1E0	-4.15E-4
3.35E+1	******	******	******	******	10	-6.39E-2	1E0	-1.57E-2
3.36E+1	******	******	******	******	10	-4.28E-2	1E0	-1.05E-2
3.37E+1	******	******	******	******	10	-1.14E-1	1E0	-2.81E-2
3.38E+1	******	******	******	******	10	-6.07E-2	1E0	-1.49E-2
3.39E+1	******	******	******	******	10	-1.01E-1	1E0	-2.47E-2
3.4E+1	******	******	******	******	10	-5.05E-2	1E0	-1.24E-2
3.41E+1	******	******	******	******	10	-4.36E-2	1E0	-1.07E-2
3.42E+1	******	******	******	******	10	-4.94E-2	1E0	-1.21E-2
3.43E+1	******	******	******	******	10	1.82E-2	1E0	4.48E-3
3.44E+1	******	******	******	******	10	3.92E-2	1E0	9.64E-3
3.45E+1	******	******	******	******	10	5.82E-2	1E0	1.43E-2
3.46E+1	******	******	******	******	10	4.91E-2	1E0	1.21E-2
3.47E+1	******	******	******	******	10	4.26E-3	1E0	1.05E-3
3.48E+1	******	******	******	******	10	-7.9E-3	1E0	-1.94E-3
3.49E+1	******	******	******	******	10	-4.46E-2	1E0	-1.1E-2
3.5E+1	******	******	******	******	10	-5.25E-2	1E0	-1.29E-2
3.51E+1	******	******	******	******	10	-1.02E-1	1E0	-2.51E-2
3.52E+1	******	******	******	******	10	-6.82E-2	1E0	-1.67E-2
3.53E+1	******	******	******	******	10	-1.06E-1	1E0	-2.61E-2
3.54E+1	******	******	******	******	10	-9.68E-2	1E0	-2.38E-2
3.55E+1	******	******	******	******	10	-2.19E-2	1E0	-5.39E-3
3.56E+1	******	******	******	******	10	-2.4E-2	1E0	-5.9E-3
3.57E+1	******	******	******	******	10	2.45E-3	1E0	6.03E-4
3.58E+1	******	******	******	******	10	3.69E-2	1E0	9.07E-3
3.59E+1	******	******	******	******	10	7.15E-2	1E0	1.76E-2
3.6E+1	******	******	******	******	10	8.09E-2	1E0	1.99E-2
3.61E+1	******	******	******	******	10	5.22E-2	1E0	1.28E-2
3.62E+1	******	******	******	******	10	4.2E-2	1E0	1.03E-2
3.63E+1	******	******	******	******	10	2.6E-2	1E0	6.38E-3
3.64E+1	******	******	******	******	10	-3.8E-2	1E0	-9.34E-3
3.65E+1	******	******	******	******	10	6.05E-2	1E0	1.49E-2
3.66E+1	******	******	******	******	10	-3.69E-2	1E0	-9.08E-3
3.67E+1	******	******	******	******	10	-2.75E-2	1E0	-6.77E-3
3.68E+1	******	******	******	******	10	-3.4E-2	1E0	-8.36E-3
3.69E+1	******	******	******	******	10	-4.52E-2	1E0	-1.11E-2
3.7E+1	******	******	******	******	10	3.49E-2	1E0	8.58E-3
3.71E+1	******	******	******	******	10	1.11E-2	1E0	2.72E-3
3.72E+1	******	******	******	******	10	5.39E-2	1E0	1.32E-2
3.73E+1	******	******	******	******	10	2.5E-2	1E0	6.14E-3
3.74E+1	******	******	******	******	10	7.88E-2	1E0	1.94E-2
3.75E+1	******	******	******	******	10	4.41E-2	1E0	1.08E-2
3.76E+1	******	******	******	******	10	2.75E-2	1E0	6.75E-3
3.77E+1	******	******	******	******	10	-1.3E-2	1E0	-3.2E-3
3.78E+1	******	******	******	******	10	-2.35E-2	1E0	-5.78E-3
3.79E+1	******	******	******	******	10	-3.41E-2	1E0	-8.37E-3
3.8E+1	******	******	******	******	10	-2.25E-2	1E0	-5.53E-3
3.81E+1	******	******	******	******	10	4.74E-2	1E0	1.16E-2
3.82E+1	******	******	******	******	10	1.93E-2	1E0	4.74E-3
3.83E+1	******	******	******	******	10	1.98E-2	1E0	4.88E-3
3.84E+1	******	******	******	******	10	9.29E-2	1E0	2.28E-2
3.85E+1	******	******	******	******	10	8.07E-2	1E0	1.98E-2
3.86E+1	******	******	******	******	10	1.17E-1	1E0	2.87E-2
3.87E+1	******	******	******	******	10	9.64E-2	1E0	2.37E-2
3.88E+1	******	******	******	******	10	5.98E-2	1E0	1.47E-2
3.89E+1	******	******	******	******	10	5.62E-2	1E0	1.38E-2
3.9E+1	******	******	******	******	10	2.5E-2	1E0	6.15E-3
