Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
1.66E+1	******	******	******	******	10	-1.63E-2	1E+1	-4.01E-3
1.67E+1	******	******	******	******	10	2.27E-3	1E+1	5.59E-4
1.68E+1	******	******	******	******	10	-2.24E-2	1E+1	-5.51E-3
1.69E+1	******	******	******	******	10	7.23E-3	1E+1	1.78E-3
1.7E+1	******	******	******	******	10	7.2E-2	1E+1	1.77E-2
1.71E+1	******	******	******	******	10	6.37E-2	1E+1	1.56E-2
1.72E+1	******	******	******	******	10	1.13E-1	1E+1	2.77E-2
1.73E+1	******	******	******	******	10	8.26E-2	1E+1	2.03E-2
1.74E+1	******	******	******	******	10	1.19E-1	1E+1	2.91E-2
1.75E+1	******	******	******	******	10	8.1E-2	1E+1	1.99E-2
1.76E+1	******	******	******	******	10	6.33E-2	1E+1	1.56E-2
1.77E+1	******	******	******	******	10	4.95E-3	1E+1	1.22E-3
1.78E+1	******	******	******	******	10	-1.09E-2	1E+1	-2.69E-3
1.79E+1	******	******	******	******	10	-4.76E-2	1E+1	-1.17E-2
1.8E+1	******	******	******	******	10	-5E-2	1E+1	-1.23E-2
1.81E+1	******	******	******	******	10	-1.08E-1	1E+1	-2.66E-2
1.82E+1	******	******	******	******	10	-5.45E-2	1E+1	-1.34E-2
1.83E+1	******	******	******	******	10	-7.06E-2	1E+1	-1.74E-2
1.84E+1	******	******	******	******	10	1.86E-2	1E+1	4.57E-3
1.85E+1	******	******	******	******	10	3.76E-2	1E+1	9.24E-3
1.86E+1	******	******	******	******	10	4.54E-2	1E+1	1.12E-2
1.87E+1	******	******	******	******	10	6.35E-3	1E+1	1.56E-3
1.88E+1	******	******	******	******	10	8.53E-2	1E+1	2.1E-2
1.89E+1	******	******	******	******	10	1.19E-1	1E+1	2.93E-2
1.9E+1	******	******	******	******	10	4.77E-2	1E+1	1.17E-2
1.91E+1	******	******	******	******	10	3.76E-2	1E+1	9.24E-3
1.92E+1	******	******	******	******	10	1.17E-1	1E+1	2.87E-2
1.93E+1	******	******	******	******	10	1.94E-2	1E+1	4.77E-3
1.94E+1	******	******	******	******	10	-2.86E-2	1E+1	-7.02E-3
1.95E+1	******	******	******	******	10	-4.07E-2	1E+1	-1E-2
1.96E+1	******	******	******	******	10	-3.29E-2	1E+1	-8.08E-3
1.97E+1	******	******	******	******	10	-2.28E-2	1E+1	-5.59E-3
1.98E+1	******	******	******	******	10	-2.74E-2	1E+1	-6.74E-3
1.99E+1	******	******	******	******	10	-5.88E-2	1E+1	-1.45E-2
2E+1	******	******	******	******	10	-3.14E-2	1E+1	-7.73E-3
2.01E+1	******	******	******	******	10	-3.74E-2	1E+1	-9.19E-3
2.02E+1	******	******	******	******	10	3.79E-2	1E+1	9.32E-3
2.03E+1	******	******	******	******	10	8.34E-2	1E+1	2.05E-2
2.04E+1	******	******	******	******	10	2.35E-2	1E+1	5.77E-3
2.05E+1	******	******	******	******	10	7.49E-2	1E+1	1.84E-2
2.06E+1	******	******	******	******	10	1.41E-1	1E+1	3.47E-2
2.07E+1	******	******	******	******	10	1.28E-1	1E+1	3.15E-2
2.08E+1	******	******	******	******	10	5.66E-2	1E+1	1.39E-2
2.09E+1	******	******	******	******	10	6.98E-2	1E+1	1.71E-2
2.1E+1	******	******	******	******	10	5.78E-2	1E+1	1.42E-2
2.11E+1	******	******	******	******	10	3.01E-2	1E+1	7.4E-3
2.12E+1	******	******	******	******	10	5.89E-2	1E+1	1.45E-2
2.13E+1	******	******	******	******	10	-3.28E-2	1E+1	-8.06E-3
2.14E+1	******	******	******	******	10	-6.25E-3	1E+1	-1.54E-3
2.15E+1	******	******	******	******	10	5.13E-2	1E+1	1.26E-2
2.16E+1	******	******	******	******	10	1.27E-2	1E+1	3.13E-3
2.17E+1	******	******	******	******	10	4.1E-2	1E+1	1.01E-2
2.18E+1	******	******	******	******	10	8.22E-2	1E+1	2.02E-2
2.19E+1	******	******	******	******	10	1.01E-1	1E+1	2.47E-2
2.2E+1	******	******	******	******	10	1.38E-1	1E+1	3.39E-2
2.21E+1	******	******	******	******	10	1.51E-1	1E+1	3.71E-2
2.22E+1	******	******	******	******	10	1.6E-1	1E+1	3.92E-2
2.23E+1	******	******	******	******	10	9.47E-2	1E+1	2.33E-2
2.24E+1	******	******	******	******	10	9.05E-2	1E+1	2.22E-2
2.25E+1	******	******	******	******	10	2.47E-2	1E+1	6.08E-3
2.26E+1	******	******	******	******	10	5.64E-2	1E+1	1.39E-2
2.27E+1	******	******	******	******	10	8.67E-3	1E+1	2.13E-3
2.28E+1	******	******	******	******	10	3.34E-2	1E+1	8.21E-3
2.29E+1	******	******	******	******	10	-1.75E-2	1E+1	-4.31E-3
2.3E+1	******	******	******	******	10	2.63E-2	1E+1	6.47E-3
2.31E+1	******	******	******	******	10	6.67E-2	1E+1	1.64E-2
2.32E+1	******	******	******	******	10	1.19E-2	1E+1	2.91E-3
2.33E+1	******	******	******	******	10	8.75E-2	1E+1	2.15E-2
2.34E+1	******	******	******	******	10	1.13E-1	1E+1	2.79E-2
2.35E+1	******	******	******	******	10	1.14E-1	1E+1	2.81E-2
2.36E+1	******	******	******	******	10	1.17E-1	1E+1	2.87E-2
2.37E+1	******	******	******	******	10	1.35E-1	1E+1	3.31E-2
2.38E+1	******	******	******	******	10	8.43E-2	1E+1	2.07E-2
2.39E+1	******	******	******	******	10	8.38E-2	1E+1	2.06E-2
2.4E+1	******	******	******	******	10	5.43E-2	1E+1	1.33E-2
2.41E+1	******	******	******	******	10	2.21E-2	1E+1	5.43E-3
2.42E+1	******	******	******	******	10	3.14E-2	1E+1	7.72E-3
2.43E+1	******	******	******	******	10	-2.38E-2	1E+1	-5.85E-3
2.44E+1	******	******	******	******	10	-2.11E-2	1E+1	-5.19E-3
2.45E+1	******	******	******	******	10	-3.57E-3	1E+1	-8.76E-4
2.46E+1	******	******	******	******	10	1.93E-2	1E+1	4.75E-3
2.47E+1	******	******	******	******	10	-1.86E-3	1E+1	-4.57E-4
2.48E+1	******	******	******	******	10	-1.07E-2	1E+1	-2.63E-3
2.49E+1	******	******	******	******	10	6.43E-2	1E+1	1.58E-2
2.5E+1	******	******	******	******	10	1.03E-1	1E+1	2.52E-2
2.51E+1	******	******	******	******	10	8.81E-2	1E+1	2.16E-2
2.52E+1	******	******	******	******	10	5.59E-2	1E+1	1.37E-2
2.53E+1	******	******	******	******	10	9.84E-2	1E+1	2.42E-2
2.54E+1	******	******	******	******	10	3.61E-2	1E+1	8.88E-3
2.55E+1	******	******	******	******	10	7.56E-2	1E+1	1.86E-2
2.56E+1	******	******	******	******	10	4.25E-3	1E+1	1.04E-3
2.57E+1	******	******	******	******	10	8.2E-3	1E+1	2.02E-3
2.58E+1	******	******	******	******	10	-4.39E-2	1E+1	-1.08E-2
2.59E+1	******	******	******	******	10	-3.44E-2	1E+1	-8.44E-3
2.6E+1	******	******	******	******	10	-5.03E-2	1E+1	-1.23E-2
2.61E+1	******	******	******	******	10	-4.71E-2	1E+1	-1.16E-2
2.62E+1	******	******	******	******	10	-5.37E-2	1E+1	-1.32E-2
2.63E+1	******	******	******	******	10	2.34E-4	1E+1	5.76E-5
2.64E+1	******	******	******	******	10	4.69E-2	1E+1	1.15E-2
2.65E+1	******	******	******	******	10	1.36E-2	1E+1	3.33E-3
2.66E+1	******	******	******	******	10	6.62E-2	1E+1	1.63E-2
2.67E+1	******	******	******	******	10	6.9E-2	1E+1	1.7E-2
2.68E+1	******	******	******	******	10	8.53E-2	1E+1	2.1E-2
2.69E+1	******	******	******	******	10	3.43E-2	1E+1	8.43E-3
2.7E+1	******	******	******	******	10	1.49E-2	1E+1	3.65E-3
2.71E+1	******	******	******	******	10	3.52E-2	1E+1	8.65E-3
2.72E+1	******	******	******	******	10	-5.96E-2	1E+1	-1.47E-2
2.73E+1	******	******	******	******	10	1.07E-2	1E+1	2.64E-3
2.74E+1	******	******	******	******	10	-7.32E-2	1E+1	-1.8E-2
2.75E+1	******	******	******	******	10	-3.73E-2	1E+1	-9.17E-3
2.76E+1	******	******	******	******	10	-2.77E-3	1E+1	-6.8E-4
2.77E+1	******	******	******	******	10	-3.72E-2	1E+1	-9.15E-3
2.78E+1	******	******	******	******	10	8.1E-3	1E+1	1.99E-3
2.79E+1	******	******	******	******	10	8.44E-2	1E+1	2.07E-2
2.8E+1	******	******	******	******	10	8.13E-2	1E+1	2E-2
2.81E+1	******	******	******	******	10	1.21E-1	1E+1	2.98E-2
2.82E+1	******	******	******	******	10	5.96E-2	1E+1	1.47E-2
2.83E+1	******	******	******	******	10	1.09E-1	1E+1	2.69E-2
2.84E+1	******	******	******	******	10	7.86E-2	1E+1	1.93E-2
2.85E+1	******	******	******	******	10	6E-2	1E+1	1.47E-2
2.86E+1	******	******	******	******	10	-4.46E-2	1E+1	-1.1E-2
2.87E+1	******	******	******	******	10	-2.54E-4	1E+1	-6.25E-5
2.88E+1	******	******	******	******	10	1.28E-2	1E+1	3.15E-3
2.89E+1	******	******	******	******	10	-7.42E-3	1E+1	-1.82E-3
2.9E+1	******	******	******	******	10	3.69E-2	1E+1	9.06E-3
2.91E+1	******	******	******	******	10	5.37E-2	1E+1	1.32E-2
2.92E+1	******	******	******	******	10	6.6E-2	1E+1	1.62E-2
2.93E+1	******	******	******	******	10	8.46E-2	1E+1	2.08E-2
2.94E+1	******	******	******	******	10	1.37E-1	1E+1	3.36E-2
2.95E+1	******	******	******	******	10	1.35E-1	1E+1	3.31E-2
2.96E+1	******	******	******	******	10	1.33E-1	1E+1	3.26E-2
2.97E+1	******	******	******	******	10	1.25E-1	1E+1	3.06E-2
2.98E+1	******	******	******	******	10	1.12E-1	1E+1	2.75E-2
2.99E+1	******	******	******	******	10	4.8E-2	1E+1	1.18E-2
3E+1	******	******	******	******	10	3.73E-2	1E+1	9.17E-3
3.01E+1	******	******	******	******	10	4.05E-2	1E+1	9.95E-3
3.02E+1	******	******	******	******	10	9.82E-3	1E+1	2.41E-3
3.03E+1	******	******	******	******	10	-2.14E-2	1E+1	-5.27E-3
3.04E+1	******	******	******	******	10	4.16E-2	1E+1	1.02E-2
3.05E+1	******	******	******	******	10	2.96E-2	1E+1	7.26E-3
3.06E+1	******	******	******	******	10	1.15E-1	1E+1	2.82E-2
3.07E+1	******	******	******	******	10	9.95E-2	1E+1	2.44E-2
3.08E+1	******	******	******	******	10	1.46E-1	1E+1	3.6E-2
3.09E+1	******	******	******	******	10	8.71E-2	1E+1	2.14E-2
3.1E+1	******	******	******	******	10	1.96E-1	1E+1	4.81E-2
3.11E+1	******	******	******	******	10	9.39E-2	1E+1	2.31E-2
3.12E+1	******	******	******	******	10	1.19E-1	1E+1	2.94E-2
3.13E+1	******	******	******	******	10	4.91E-2	1E+1	1.21E-2
3.14E+1	******	******	******	******	10	6.57E-2	1E+1	1.61E-2
3.15E+1	******	******	******	******	10	-1.92E-2	1E+1	-4.72E-3
3.16E+1	******	******	******	******	10	-5.4E-2	1E+1	-1.33E-2
3.17E+1	******	******	******	******	10	2.08E-2	1E+1	5.11E-3
3.18E+1	******	******	******	******	10	-2.58E-2	1E+1	-6.33E-3
3.19E+1	******	******	******	******	10	2.6E-2	1E+1	6.39E-3
3.2E+1	******	******	******	******	10	8.44E-3	1E+1	2.07E-3
3.21E+1	******	******	******	******	10	8.28E-2	1E+1	2.03E-2
3.22E+1	******	******	******	******	10	6.84E-2	1E+1	1.68E-2
3.23E+1	******	******	******	******	10	5.54E-2	1E+1	1.36E-2
3.24E+1	******	******	******	******	10	9.33E-2	1E+1	2.29E-2
3.25E+1	******	******	******	******	10	3.13E-2	1E+1	7.68E-3
3.26E+1	******	******	******	******	10	3.93E-2	1E+1	9.66E-3
3.27E+1	******	******	******	******	10	-1.52E-2	1E+1	-3.74E-3
3.28E+1	******	******	******	******	10	2.96E-2	1E+1	7.28E-3
3.29E+1	******	******	******	******	10	-9.57E-2	1E+1	-2.35E-2
3.3E+1	******	******	******	******	10	-7.6E-2	1E+1	-1.87E-2
3.31E+1	******	******	******	******	10	-6.95E-2	1E+1	-1.71E-2
3.32E+1	******	******	******	******	10	-2.22E-2	1E+1	-5.45E-3
3.33E+1	******	******	******	******	10	-2.86E-2	1E+1	-7.02E-3
3.34E+1	******	******	******	******	10	-4.64E-3	1E+1	-1.14E-3
3.35E+1	******	******	******	******	10	5.36E-2	1E+1	1.32E-2
3.36E+1	******	******	******	******	10	7.11E-2	1E+1	1.75E-2
3.37E+1	******	******	******	******	10	2.99E-2	1E+1	7.34E-3
3.38E+1	******	******	******	******	10	8.27E-2	1E+1	2.03E-2
3.39E+1	******	******	******	******	10	-1.08E-2	1E+1	-2.65E-3
3.4E+1	******	******	******	******	10	7.58E-2	1E+1	1.86E-2
3.41E+1	******	******	******	******	10	-8.24E-2	1E+1	-2.03E-2
3.42E+1	******	******	******	******	10	-8.71E-3	1E+1	-2.14E-3
3.43E+1	******	******	******	******	10	-5.58E-2	1E+1	-1.37E-2
3.44E+1	******	******	******	******	10	-5.4E-2	1E+1	-1.33E-2
3.45E+1	******	******	******	******	10	-2.17E-2	1E+1	-5.33E-3
3.46E+1	******	******	******	******	10	8.57E-3	1E+1	2.11E-3
3.47E+1	******	******	******	******	10	-7.03E-3	1E+1	-1.73E-3
3.48E+1	******	******	******	******	10	6.29E-2	1E+1	1.54E-2
3.49E+1	******	******	******	******	10	4.11E-2	1E+1	1.01E-2
3.5E+1	******	******	******	******	10	8.02E-2	1E+1	1.97E-2
3.51E+1	******	******	******	******	10	1.23E-1	1E+1	3.03E-2
3.52E+1	******	******	******	******	10	7.56E-2	1E+1	1.86E-2
3.53E+1	******	******	******	******	10	6.25E-2	1E+1	1.54E-2
3.54E+1	******	******	******	******	10	7.26E-2	1E+1	1.78E-2
3.55E+1	******	******	******	******	10	4.04E-2	1E+1	9.92E-3
3.56E+1	******	******	******	******	10	-1.77E-2	1E+1	-4.36E-3
3.57E+1	******	******	******	******	10	-8.89E-3	1E+1	-2.19E-3
3.58E+1	******	******	******	******	10	3.32E-2	1E+1	8.16E-3
3.59E+1	******	******	******	******	10	3.43E-2	1E+1	8.43E-3
3.6E+1	******	******	******	******	10	1.9E-2	1E+1	4.66E-3
3.61E+1	******	******	******	******	10	8.36E-2	1E+1	2.05E-2
3.62E+1	******	******	******	******	10	1.13E-1	1E+1	2.77E-2
3.63E+1	******	******	******	******	10	1.8E-1	1E+1	4.42E-2
3.64E+1	******	******	******	******	10	9.53E-2	1E+1	2.34E-2
3.65E+1	******	******	******	******	10	1.37E-1	1E+1	3.37E-2
3.66E+1	******	******	******	******	10	8.86E-2	1E+1	2.18E-2
3.67E+1	******	******	******	******	10	8E-2	1E+1	1.97E-2
3.68E+1	******	******	******	******	10	-7.89E-3	1E+1	-1.94E-3
3.69E+1	******	******	******	******	10	5.87E-2	1E+1	1.44E-2
3.7E+1	******	******	******	******	10	-8.2E-3	1E+1	-2.01E-3
3.71E+1	******	******	******	******	10	2.72E-2	1E+1	6.67E-3
3.72E+1	******	******	******	******	10	9.84E-2	1E+1	2.42E-2
3.73E+1	******	******	******	******	10	4.13E-2	1E+1	1.02E-2
3.74E+1	******	******	******	******	10	1.77E-1	1E+1	4.35E-2
3.75E+1	******	******	******	******	10	1.62E-2	1E+1	3.98E-3
3.76E+1	******	******	******	******	10	4.49E-2	1E+1	1.1E-2
3.77E+1	******	******	******	******	10	-1.16E-2	1E+1	-2.86E-3
3.78E+1	******	******	******	******	10	1.05E-1	1E+1	2.57E-2
3.79E+1	******	******	******	******	10	6.53E-3	1E+1	1.61E-3
3.8E+1	******	******	******	******	10	-2.29E-2	1E+1	-5.63E-3
3.81E+1	******	******	******	******	10	5.95E-2	1E+1	1.46E-2
3.82E+1	******	******	******	******	10	1.91E-2	1E+1	4.7E-3
3.83E+1	******	******	******	******	10	-3.89E-2	1E+1	-9.55E-3
3.84E+1	******	******	******	******	10	6.75E-2	1E+1	1.66E-2
