Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
1.01E+1	******	******	******	******	5	5.2E-1	1E+2	1.28E-1
1.02E+1	******	******	******	******	5	5.43E-1	1E+2	1.34E-1
1.03E+1	******	******	******	******	5	5.71E-1	1E+2	1.4E-1
1.04E+1	******	******	******	******	5	5.39E-1	1E+2	1.33E-1
1.05E+1	******	******	******	******	5	4.23E-1	1E+2	1.04E-1
1.06E+1	******	******	******	******	5	4.89E-1	1E+2	1.2E-1
1.07E+1	******	******	******	******	5	4.96E-1	1E+2	1.22E-1
1.08E+1	******	******	******	******	5	3.9E-1	1E+2	9.58E-2
1.09E+1	******	******	******	******	5	4.17E-1	1E+2	1.02E-1
1.1E+1	******	******	******	******	5	4.6E-1	1E+2	1.13E-1
1.11E+1	******	******	******	******	5	3.18E-1	1E+2	7.81E-2
1.12E+1	******	******	******	******	5	3.26E-1	1E+2	8E-2
1.13E+1	******	******	******	******	5	3.99E-1	1E+2	9.81E-2
1.14E+1	******	******	******	******	5	3.21E-1	1E+2	7.89E-2
1.15E+1	******	******	******	******	5	2.6E-1	1E+2	6.4E-2
1.16E+1	******	******	******	******	5	3.49E-1	1E+2	8.58E-2
1.17E+1	******	******	******	******	5	3.46E-1	1E+2	8.51E-2
1.18E+1	******	******	******	******	5	3.13E-1	1E+2	7.69E-2
1.19E+1	******	******	******	******	5	3.39E-1	1E+2	8.32E-2
1.2E+1	******	******	******	******	5	3.77E-1	1E+2	9.27E-2
1.21E+1	******	******	******	******	5	3.32E-1	1E+2	8.15E-2
1.22E+1	******	******	******	******	5	3.35E-1	1E+2	8.23E-2
1.23E+1	******	******	******	******	5	3.88E-1	1E+2	9.53E-2
1.24E+1	******	******	******	******	5	2.95E-1	1E+2	7.24E-2
1.25E+1	******	******	******	******	5	2.65E-1	1E+2	6.5E-2
1.26E+1	******	******	******	******	5	3.09E-1	1E+2	7.59E-2
1.27E+1	******	******	******	******	5	2.63E-1	1E+2	6.46E-2
1.28E+1	******	******	******	******	5	1.53E-1	1E+2	3.75E-2
1.29E+1	******	******	******	******	5	2.1E-1	1E+2	5.15E-2
1.3E+1	******	******	******	******	5	2.76E-1	1E+2	6.79E-2
1.31E+1	******	******	******	******	5	1.58E-1	1E+2	3.88E-2
1.32E+1	******	******	******	******	5	2.22E-1	1E+2	5.45E-2
1.33E+1	******	******	******	******	5	3.15E-1	1E+2	7.75E-2
1.34E+1	******	******	******	******	5	2.92E-1	1E+2	7.19E-2
1.35E+1	******	******	******	******	5	2.69E-1	1E+2	6.61E-2
1.36E+1	******	******	******	******	5	3.05E-1	1E+2	7.49E-2
1.37E+1	******	******	******	******	5	3.01E-1	1E+2	7.39E-2
1.38E+1	******	******	******	******	5	2.33E-1	1E+2	5.73E-2
1.39E+1	******	******	******	******	5	2.63E-1	1E+2	6.47E-2
1.4E+1	******	******	******	******	5	2.76E-1	1E+2	6.79E-2
1.41E+1	******	******	******	******	5	2.01E-1	1E+2	4.94E-2
1.42E+1	******	******	******	******	5	2.21E-1	1E+2	5.44E-2
1.43E+1	******	******	******	******	5	2.77E-1	1E+2	6.81E-2
1.44E+1	******	******	******	******	5	1.51E-1	1E+2	3.72E-2
1.45E+1	******	******	******	******	5	1.44E-1	1E+2	3.54E-2
1.46E+1	******	******	******	******	5	2.65E-1	1E+2	6.5E-2
1.47E+1	******	******	******	******	5	1.96E-1	1E+2	4.82E-2
1.48E+1	******	******	******	******	5	1.84E-1	1E+2	4.53E-2
1.49E+1	******	******	******	******	5	2.45E-1	1E+2	6.03E-2
1.5E+1	******	******	******	******	5	2.18E-1	1E+2	5.37E-2
1.51E+1	******	******	******	******	5	2.4E-1	1E+2	5.9E-2
1.52E+1	******	******	******	******	5	2.51E-1	1E+2	6.16E-2
1.53E+1	******	******	******	******	5	2.99E-1	1E+2	7.36E-2
1.54E+1	******	******	******	******	5	2.49E-1	1E+2	6.13E-2
1.55E+1	******	******	******	******	5	2.51E-1	1E+2	6.17E-2
1.56E+1	******	******	******	******	5	3.35E-1	1E+2	8.24E-2
1.57E+1	******	******	******	******	5	2.3E-1	1E+2	5.65E-2
1.58E+1	******	******	******	******	5	1.86E-1	1E+2	4.58E-2
1.59E+1	******	******	******	******	5	2.22E-1	1E+2	5.45E-2
1.6E+1	******	******	******	******	5	1.95E-1	1E+2	4.79E-2
1.61E+1	******	******	******	******	5	9.61E-2	1E+2	2.36E-2
1.62E+1	******	******	******	******	5	1.01E-1	1E+2	2.48E-2
1.63E+1	******	******	******	******	5	1.91E-1	1E+2	4.69E-2
1.64E+1	******	******	******	******	5	1.18E-1	1E+2	2.91E-2
1.65E+1	******	******	******	******	5	1.9E-1	1E+2	4.66E-2
1.66E+1	******	******	******	******	5	2.56E-1	1E+2	6.3E-2
1.67E+1	******	******	******	******	5	2.18E-1	1E+2	5.35E-2
1.68E+1	******	******	******	******	5	1.99E-1	1E+2	4.89E-2
1.69E+1	******	******	******	******	5	2.66E-1	1E+2	6.55E-2
1.7E+1	******	******	******	******	5	1.94E-1	1E+2	4.76E-2
1.71E+1	******	******	******	******	5	1.74E-1	1E+2	4.27E-2
1.72E+1	******	******	******	******	5	2.17E-1	1E+2	5.34E-2
1.73E+1	******	******	******	******	5	2.26E-1	1E+2	5.55E-2
1.74E+1	******	******	******	******	5	1.43E-1	1E+2	3.52E-2
1.75E+1	******	******	******	******	5	1.38E-1	1E+2	3.38E-2
1.76E+1	******	******	******	******	5	1.94E-1	1E+2	4.77E-2
1.77E+1	******	******	******	******	5	1.34E-1	1E+2	3.29E-2
1.78E+1	******	******	******	******	5	5.49E-2	1E+2	1.35E-2
1.79E+1	******	******	******	******	5	1.93E-1	1E+2	4.75E-2
1.8E+1	******	******	******	******	5	1.79E-1	1E+2	4.4E-2
1.81E+1	******	******	******	******	5	1.31E-1	1E+2	3.23E-2
1.82E+1	******	******	******	******	5	1.06E-1	1E+2	2.59E-2
1.83E+1	******	******	******	******	5	2.28E-1	1E+2	5.59E-2
1.84E+1	******	******	******	******	5	1.62E-1	1E+2	3.98E-2
1.85E+1	******	******	******	******	5	1.78E-1	1E+2	4.39E-2
1.86E+1	******	******	******	******	5	2.67E-1	1E+2	6.57E-2
1.87E+1	******	******	******	******	5	2.42E-1	1E+2	5.94E-2
1.88E+1	******	******	******	******	5	1.81E-1	1E+2	4.46E-2
1.89E+1	******	******	******	******	5	2.35E-1	1E+2	5.78E-2
1.9E+1	******	******	******	******	5	2.45E-1	1E+2	6.02E-2
1.91E+1	******	******	******	******	5	1.55E-1	1E+2	3.81E-2
1.92E+1	******	******	******	******	5	1.65E-1	1E+2	4.06E-2
1.93E+1	******	******	******	******	5	1.41E-1	1E+2	3.47E-2
1.94E+1	******	******	******	******	5	1.51E-1	1E+2	3.71E-2
1.95E+1	******	******	******	******	5	9.01E-2	1E+2	2.21E-2
1.96E+1	******	******	******	******	5	1.62E-1	1E+2	3.97E-2
1.97E+1	******	******	******	******	5	1.28E-1	1E+2	3.14E-2
1.98E+1	******	******	******	******	5	7.14E-2	1E+2	1.75E-2
1.99E+1	******	******	******	******	5	2.7E-1	1E+2	6.65E-2
2E+1	******	******	******	******	5	1.61E-1	1E+2	3.96E-2
2.01E+1	******	******	******	******	5	1.76E-1	1E+2	4.33E-2
2.02E+1	******	******	******	******	5	1.63E-1	1E+2	4E-2
2.03E+1	******	******	******	******	5	2.67E-1	1E+2	6.55E-2
2.04E+1	******	******	******	******	5	1.58E-1	1E+2	3.89E-2
2.05E+1	******	******	******	******	5	1.73E-1	1E+2	4.24E-2
2.06E+1	******	******	******	******	5	1.88E-1	1E+2	4.62E-2
2.07E+1	******	******	******	******	5	1.45E-1	1E+2	3.56E-2
2.08E+1	******	******	******	******	5	1.29E-1	1E+2	3.16E-2
2.09E+1	******	******	******	******	5	1.5E-1	1E+2	3.68E-2
2.1E+1	******	******	******	******	5	2.09E-1	1E+2	5.14E-2
2.11E+1	******	******	******	******	5	6.62E-2	1E+2	1.63E-2
2.12E+1	******	******	******	******	5	1.15E-1	1E+2	2.83E-2
2.13E+1	******	******	******	******	5	1.95E-1	1E+2	4.78E-2
2.14E+1	******	******	******	******	5	5.46E-2	1E+2	1.34E-2
2.15E+1	******	******	******	******	5	1.42E-1	1E+2	3.49E-2
2.16E+1	******	******	******	******	5	1.78E-1	1E+2	4.38E-2
2.17E+1	******	******	******	******	5	1.9E-1	1E+2	4.67E-2
2.18E+1	******	******	******	******	5	1.24E-1	1E+2	3.05E-2
2.19E+1	******	******	******	******	5	2.53E-1	1E+2	6.22E-2
2.2E+1	******	******	******	******	5	1.67E-1	1E+2	4.11E-2
2.21E+1	******	******	******	******	5	1.66E-1	1E+2	4.07E-2
2.22E+1	******	******	******	******	5	2.58E-1	1E+2	6.35E-2
2.23E+1	******	******	******	******	5	2.27E-1	1E+2	5.57E-2
2.24E+1	******	******	******	******	5	1.57E-1	1E+2	3.85E-2
2.25E+1	******	******	******	******	5	1.56E-1	1E+2	3.84E-2
2.26E+1	******	******	******	******	5	2.05E-1	1E+2	5.03E-2
2.27E+1	******	******	******	******	5	5.59E-2	1E+2	1.37E-2
2.28E+1	******	******	******	******	5	1.42E-1	1E+2	3.48E-2
2.29E+1	******	******	******	******	5	1.69E-1	1E+2	4.15E-2
2.3E+1	******	******	******	******	5	9.04E-2	1E+2	2.22E-2
2.31E+1	******	******	******	******	5	1.4E-1	1E+2	3.44E-2
2.32E+1	******	******	******	******	5	2.42E-1	1E+2	5.95E-2
2.33E+1	******	******	******	******	5	2.13E-1	1E+2	5.22E-2
2.34E+1	******	******	******	******	5	1.75E-1	1E+2	4.3E-2
2.35E+1	******	******	******	******	5	2.73E-1	1E+2	6.71E-2
2.36E+1	******	******	******	******	5	2.46E-1	1E+2	6.04E-2
2.37E+1	******	******	******	******	5	1.43E-1	1E+2	3.51E-2
2.38E+1	******	******	******	******	5	2.08E-1	1E+2	5.1E-2
2.39E+1	******	******	******	******	5	2.11E-1	1E+2	5.19E-2
2.4E+1	******	******	******	******	5	1.54E-1	1E+2	3.79E-2
2.41E+1	******	******	******	******	5	9.42E-2	1E+2	2.32E-2
2.42E+1	******	******	******	******	5	1.62E-1	1E+2	3.99E-2
2.43E+1	******	******	******	******	5	9.43E-2	1E+2	2.32E-2
2.44E+1	******	******	******	******	5	7.47E-2	1E+2	1.84E-2
2.45E+1	******	******	******	******	5	1.37E-1	1E+2	3.37E-2
2.46E+1	******	******	******	******	5	8.61E-2	1E+2	2.12E-2
2.47E+1	******	******	******	******	5	9.64E-2	1E+2	2.37E-2
2.48E+1	******	******	******	******	5	1.82E-1	1E+2	4.47E-2
2.49E+1	******	******	******	******	5	1.98E-1	1E+2	4.86E-2
2.5E+1	******	******	******	******	5	1.57E-1	1E+2	3.87E-2
2.51E+1	******	******	******	******	5	1.76E-1	1E+2	4.33E-2
2.52E+1	******	******	******	******	5	2.68E-1	1E+2	6.6E-2
2.53E+1	******	******	******	******	5	1.6E-1	1E+2	3.92E-2
2.54E+1	******	******	******	******	5	1.8E-1	1E+2	4.43E-2
2.55E+1	******	******	******	******	5	2.63E-1	1E+2	6.46E-2
2.56E+1	******	******	******	******	5	2.1E-1	1E+2	5.15E-2
2.57E+1	******	******	******	******	5	1.23E-1	1E+2	3.03E-2
2.58E+1	******	******	******	******	5	2.43E-1	1E+2	5.96E-2
2.59E+1	******	******	******	******	5	1.04E-1	1E+2	2.55E-2
2.6E+1	******	******	******	******	5	7.45E-2	1E+2	1.83E-2
2.61E+1	******	******	******	******	5	1.29E-1	1E+2	3.17E-2
2.62E+1	******	******	******	******	5	1.62E-1	1E+2	3.98E-2
2.63E+1	******	******	******	******	5	1.03E-1	1E+2	2.53E-2
2.64E+1	******	******	******	******	5	1.35E-1	1E+2	3.32E-2
2.65E+1	******	******	******	******	5	2.22E-1	1E+2	5.45E-2
2.66E+1	******	******	******	******	5	1.48E-1	1E+2	3.63E-2
2.67E+1	******	******	******	******	5	2.27E-1	1E+2	5.58E-2
2.68E+1	******	******	******	******	5	2.8E-1	1E+2	6.89E-2
2.69E+1	******	******	******	******	5	1.73E-1	1E+2	4.24E-2
2.7E+1	******	******	******	******	5	1.98E-1	1E+2	4.87E-2
2.71E+1	******	******	******	******	5	2.33E-1	1E+2	5.73E-2
2.72E+1	******	******	******	******	5	2.02E-1	1E+2	4.96E-2
2.73E+1	******	******	******	******	5	8.14E-2	1E+2	2E-2
2.74E+1	******	******	******	******	5	1.44E-1	1E+2	3.54E-2
2.75E+1	******	******	******	******	5	1.26E-1	1E+2	3.09E-2
2.76E+1	******	******	******	******	5	1.52E-2	1E+2	3.72E-3
2.77E+1	******	******	******	******	5	1.53E-1	1E+2	3.75E-2
2.78E+1	******	******	******	******	5	9.74E-2	1E+2	2.39E-2
2.79E+1	******	******	******	******	5	1.53E-1	1E+2	3.77E-2
2.8E+1	******	******	******	******	5	1.06E-1	1E+2	2.61E-2
2.81E+1	******	******	******	******	5	1.91E-1	1E+2	4.69E-2
2.82E+1	******	******	******	******	5	1.57E-1	1E+2	3.86E-2
2.83E+1	******	******	******	******	5	1.41E-1	1E+2	3.46E-2
2.84E+1	******	******	******	******	5	2.06E-1	1E+2	5.05E-2
2.85E+1	******	******	******	******	5	1.56E-1	1E+2	3.84E-2
2.86E+1	******	******	******	******	5	1.52E-1	1E+2	3.74E-2
2.87E+1	******	******	******	******	5	2.12E-1	1E+2	5.2E-2
2.88E+1	******	******	******	******	5	2.05E-1	1E+2	5.03E-2
2.89E+1	******	******	******	******	5	1.2E-1	1E+2	2.95E-2
2.9E+1	******	******	******	******	5	1.44E-1	1E+2	3.53E-2
2.91E+1	******	******	******	******	5	1.5E-1	1E+2	3.69E-2
2.92E+1	******	******	******	******	5	7.11E-2	1E+2	1.75E-2
2.93E+1	******	******	******	******	5	1.33E-1	1E+2	3.27E-2
2.94E+1	******	******	******	******	5	1.14E-1	1E+2	2.8E-2
2.95E+1	******	******	******	******	5	1.5E-1	1E+2	3.68E-2
2.96E+1	******	******	******	******	5	8.06E-2	1E+2	1.98E-2
2.97E+1	******	******	******	******	5	1.89E-1	1E+2	4.64E-2
2.98E+1	******	******	******	******	5	1.84E-1	1E+2	4.53E-2
2.99E+1	******	******	******	******	5	1.25E-1	1E+2	3.06E-2
3E+1	******	******	******	******	5	2.44E-1	1E+2	5.99E-2
3.01E+1	******	******	******	******	5	1.97E-1	1E+2	4.85E-2
3.02E+1	******	******	******	******	5	1.97E-1	1E+2	4.84E-2
3.03E+1	******	******	******	******	5	1.9E-1	1E+2	4.66E-2
3.04E+1	******	******	******	******	5	2.38E-1	1E+2	5.85E-2
3.05E+1	******	******	******	******	5	1.1E-1	1E+2	2.71E-2
3.06E+1	******	******	******	******	5	1.29E-1	1E+2	3.18E-2
3.07E+1	******	******	******	******	5	1.52E-1	1E+2	3.73E-2
3.08E+1	******	******	******	******	5	7.52E-2	1E+2	1.85E-2
3.09E+1	******	******	******	******	5	1.02E-1	1E+2	2.51E-2
3.1E+1	******	******	******	******	5	1.8E-1	1E+2	4.43E-2
3.11E+1	******	******	******	******	5	1.12E-1	1E+2	2.76E-2
3.12E+1	******	******	******	******	5	1.6E-1	1E+2	3.93E-2
3.13E+1	******	******	******	******	5	1.78E-1	1E+2	4.38E-2
3.14E+1	******	******	******	******	5	2.02E-1	1E+2	4.97E-2
3.15E+1	******	******	******	******	5	1.75E-1	1E+2	4.3E-2
3.16E+1	******	******	******	******	5	2.6E-1	1E+2	6.38E-2
3.17E+1	******	******	******	******	5	2.13E-1	1E+2	5.23E-2
3.18E+1	******	******	******	******	5	2.02E-1	1E+2	4.97E-2
3.19E+1	******	******	******	******	5	1.96E-1	1E+2	4.81E-2
3.2E+1	******	******	******	******	5	2.03E-1	1E+2	4.98E-2
3.21E+1	******	******	******	******	5	1.51E-1	1E+2	3.72E-2
3.22E+1	******	******	******	******	5	9.65E-2	1E+2	2.37E-2
3.23E+1	******	******	******	******	5	2.43E-1	1E+2	5.96E-2
3.24E+1	******	******	******	******	5	1.11E-1	1E+2	2.72E-2
3.25E+1	******	******	******	******	5	7.97E-2	1E+2	1.96E-2
3.26E+1	******	******	******	******	5	1.45E-1	1E+2	3.57E-2
3.27E+1	******	******	******	******	5	1.82E-1	1E+2	4.46E-2
3.28E+1	******	******	******	******	5	9.86E-2	1E+2	2.42E-2
3.29E+1	******	******	******	******	5	1.97E-1	1E+2	4.84E-2
3.3E+1	******	******	******	******	5	1.92E-1	1E+2	4.72E-2
3.31E+1	******	******	******	******	5	1.24E-1	1E+2	3.04E-2
3.32E+1	******	******	******	******	5	2.22E-1	1E+2	5.45E-2
3.33E+1	******	******	******	******	5	2.39E-1	1E+2	5.87E-2
3.34E+1	******	******	******	******	5	2.1E-1	1E+2	5.16E-2
3.35E+1	******	******	******	******	5	1.78E-1	1E+2	4.37E-2
3.36E+1	******	******	******	******	5	2.35E-1	1E+2	5.77E-2
3.37E+1	******	******	******	******	5	1.86E-1	1E+2	4.57E-2
3.38E+1	******	******	******	******	5	8.7E-2	1E+2	2.14E-2
3.39E+1	******	******	******	******	5	2.05E-1	1E+2	5.05E-2
3.4E+1	******	******	******	******	5	5.89E-2	1E+2	1.45E-2
3.41E+1	******	******	******	******	5	6.71E-2	1E+2	1.65E-2
3.42E+1	******	******	******	******	5	1.21E-1	1E+2	2.97E-2
3.43E+1	******	******	******	******	5	7.58E-2	1E+2	1.86E-2
3.44E+1	******	******	******	******	5	6.68E-2	1E+2	1.64E-2
3.45E+1	******	******	******	******	5	1.48E-1	1E+2	3.63E-2
3.46E+1	******	******	******	******	5	1.55E-1	1E+2	3.81E-2
3.47E+1	******	******	******	******	5	1.36E-1	1E+2	3.34E-2
3.48E+1	******	******	******	******	5	1.81E-1	1E+2	4.45E-2
3.49E+1	******	******	******	******	5	2.39E-1	1E+2	5.88E-2
3.5E+1	******	******	******	******	5	1.38E-1	1E+2	3.39E-2
3.51E+1	******	******	******	******	5	1.58E-1	1E+2	3.87E-2
3.52E+1	******	******	******	******	5	1.69E-1	1E+2	4.15E-2
3.53E+1	******	******	******	******	5	9.35E-2	1E+2	2.3E-2
3.54E+1	******	******	******	******	5	9.16E-2	1E+2	2.25E-2
3.55E+1	******	******	******	******	5	1.81E-1	1E+2	4.46E-2
3.56E+1	******	******	******	******	5	1.99E-2	1E+2	4.9E-3
3.57E+1	******	******	******	******	5	9.91E-2	1E+2	2.43E-2
3.58E+1	******	******	******	******	5	1.38E-1	1E+2	3.39E-2
3.59E+1	******	******	******	******	5	6.8E-2	1E+2	1.67E-2
3.6E+1	******	******	******	******	5	6.93E-2	1E+2	1.7E-2
3.61E+1	******	******	******	******	5	1.46E-1	1E+2	3.58E-2
3.62E+1	******	******	******	******	5	1.17E-1	1E+2	2.88E-2
3.63E+1	******	******	******	******	5	1.06E-1	1E+2	2.6E-2
3.64E+1	******	******	******	******	5	1.35E-1	1E+2	3.31E-2
3.65E+1	******	******	******	******	5	1.99E-1	1E+2	4.9E-2
3.66E+1	******	******	******	******	5	1.66E-1	1E+2	4.08E-2
3.67E+1	******	******	******	******	5	1.23E-1	1E+2	3.02E-2
3.68E+1	******	******	******	******	5	2.02E-1	1E+2	4.95E-2
3.69E+1	******	******	******	******	5	1.61E-1	1E+2	3.96E-2
3.7E+1	******	******	******	******	5	7.59E-2	1E+2	1.87E-2
3.71E+1	******	******	******	******	5	1.68E-1	1E+2	4.14E-2
3.72E+1	******	******	******	******	5	1.18E-1	1E+2	2.91E-2
3.73E+1	******	******	******	******	5	1.96E-2	1E+2	4.81E-3
3.74E+1	******	******	******	******	5	1.53E-1	1E+2	3.76E-2
3.75E+1	******	******	******	******	5	5.35E-2	1E+2	1.31E-2
3.76E+1	******	******	******	******	5	1.07E-1	1E+2	2.63E-2
3.77E+1	******	******	******	******	5	1.49E-1	1E+2	3.66E-2
3.78E+1	******	******	******	******	5	1.61E-1	1E+2	3.95E-2
3.79E+1	******	******	******	******	5	8.2E-2	1E+2	2.01E-2
3.8E+1	******	******	******	******	5	2.41E-1	1E+2	5.93E-2
3.81E+1	******	******	******	******	5	1.53E-1	1E+2	3.77E-2
3.82E+1	******	******	******	******	5	1.52E-1	1E+2	3.73E-2
3.83E+1	******	******	******	******	5	1.54E-1	1E+2	3.78E-2
3.84E+1	******	******	******	******	5	2.12E-1	1E+2	5.21E-2
3.85E+1	******	******	******	******	5	1.01E-1	1E+2	2.49E-2
3.86E+1	******	******	******	******	5	8.48E-2	1E+2	2.08E-2
3.87E+1	******	******	******	******	5	1.41E-1	1E+2	3.47E-2
3.88E+1	******	******	******	******	5	1.02E-1	1E+2	2.5E-2
3.89E+1	******	******	******	******	5	3.58E-2	1E+2	8.79E-3
3.9E+1	******	******	******	******	5	1.18E-1	1E+2	2.89E-2
