Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
8.3E0	******	******	******	******	5	1.25E-2	1E0	3.08E-3
8.4E0	******	******	******	******	5	7.84E-2	1E0	1.93E-2
8.5E0	******	******	******	******	5	-1.61E-2	1E0	-3.97E-3
8.6E0	******	******	******	******	4.99	9.62E-2	1E0	2.36E-2
8.7E0	******	******	******	******	4.99	9.2E-2	1E0	2.26E-2
8.8E0	******	******	******	******	4.99	2.2E-2	1E0	5.39E-3
8.9E0	******	******	******	******	4.99	4.22E-2	1E0	1.04E-2
9E0	******	******	******	******	4.99	8.22E-2	1E0	2.02E-2
9.1E0	******	******	******	******	4.99	-1.66E-3	1E0	-4.07E-4
9.2E0	******	******	******	******	4.99	-2.01E-2	1E0	-4.94E-3
9.3E0	******	******	******	******	4.99	5.48E-2	1E0	1.35E-2
9.4E0	******	******	******	******	5	-1.85E-2	1E0	-4.56E-3
9.5E0	******	******	******	******	5	-5.08E-2	1E0	-1.25E-2
9.6E0	******	******	******	******	4.99	-1.34E-2	1E0	-3.29E-3
9.7E0	******	******	******	******	4.99	3.16E-2	1E0	7.77E-3
9.8E0	******	******	******	******	5	-1.62E-2	1E0	-3.98E-3
9.9E0	******	******	******	******	5	-8.02E-2	1E0	-1.97E-2
1E+1	******	******	******	******	5	-1.17E-2	1E0	-2.88E-3
1.01E+1	******	******	******	******	5	2.8E-2	1E0	6.89E-3
1.02E+1	******	******	******	******	5	5.62E-3	1E0	1.38E-3
1.03E+1	******	******	******	******	5	2.82E-2	1E0	6.94E-3
1.04E+1	******	******	******	******	5	6.84E-2	1E0	1.68E-2
1.05E+1	******	******	******	******	5	1E-1	1E0	2.47E-2
1.06E+1	******	******	******	******	5	3.75E-2	1E0	9.2E-3
1.07E+1	******	******	******	******	5	2.43E-2	1E0	5.98E-3
1.08E+1	******	******	******	******	5	1.23E-1	1E0	3.01E-2
1.09E+1	******	******	******	******	5	-1.88E-2	1E0	-4.61E-3
1.1E+1	******	******	******	******	5	-1.55E-2	1E0	-3.8E-3
1.11E+1	******	******	******	******	5	5.61E-2	1E0	1.38E-2
1.12E+1	******	******	******	******	5	-2.19E-2	1E0	-5.38E-3
1.13E+1	******	******	******	******	5	-7.47E-2	1E0	-1.83E-2
1.14E+1	******	******	******	******	5	-1.83E-2	1E0	-4.5E-3
1.15E+1	******	******	******	******	5	9.7E-3	1E0	2.38E-3
1.16E+1	******	******	******	******	5	-7.86E-2	1E0	-1.93E-2
1.17E+1	******	******	******	******	5	-2.98E-2	1E0	-7.33E-3
1.18E+1	******	******	******	******	5	4.72E-2	1E0	1.16E-2
1.19E+1	******	******	******	******	5	3.69E-2	1E0	9.07E-3
1.2E+1	******	******	******	******	5	-2.74E-2	1E0	-6.74E-3
1.21E+1	******	******	******	******	5	7.71E-2	1E0	1.89E-2
1.22E+1	******	******	******	******	5	9.46E-2	1E0	2.33E-2
1.23E+1	******	******	******	******	5	5.04E-2	1E0	1.24E-2
1.24E+1	******	******	******	******	5	1.54E-2	1E0	3.78E-3
1.25E+1	******	******	******	******	5	5.96E-2	1E0	1.47E-2
1.26E+1	******	******	******	******	4.99	5.47E-2	1E0	1.34E-2
1.27E+1	******	******	******	******	4.99	-2.78E-2	1E0	-6.84E-3
1.28E+1	******	******	******	******	4.99	1.76E-2	1E0	4.34E-3
1.29E+1	******	******	******	******	4.99	-2.38E-4	1E0	-5.85E-5
1.3E+1	******	******	******	******	4.99	-7.23E-2	1E0	-1.78E-2
1.31E+1	******	******	******	******	4.99	-5.7E-2	1E0	-1.4E-2
1.32E+1	******	******	******	******	4.99	1.5E-2	1E0	3.68E-3
1.33E+1	******	******	******	******	4.99	-4.19E-2	1E0	-1.03E-2
1.34E+1	******	******	******	******	4.99	-1.85E-2	1E0	-4.55E-3
1.35E+1	******	******	******	******	4.99	6.46E-2	1E0	1.59E-2
1.36E+1	******	******	******	******	5	5.59E-3	1E0	1.37E-3
1.37E+1	******	******	******	******	5	1.29E-2	1E0	3.16E-3
1.38E+1	******	******	******	******	5	7.57E-2	1E0	1.86E-2
1.39E+1	******	******	******	******	5	1.31E-1	1E0	3.23E-2
1.4E+1	******	******	******	******	5	5.11E-2	1E0	1.26E-2
1.41E+1	******	******	******	******	5	3.13E-2	1E0	7.7E-3
1.42E+1	******	******	******	******	5	1.02E-1	1E0	2.51E-2
1.43E+1	******	******	******	******	5	7.19E-2	1E0	1.77E-2
1.44E+1	******	******	******	******	5	2.42E-2	1E0	5.94E-3
1.45E+1	******	******	******	******	5	9.5E-3	1E0	2.33E-3
1.46E+1	******	******	******	******	5	1.09E-2	1E0	2.69E-3
1.47E+1	******	******	******	******	5	-5.4E-2	1E0	-1.33E-2
1.48E+1	******	******	******	******	5	-4.97E-2	1E0	-1.22E-2
1.49E+1	******	******	******	******	5	3.54E-2	1E0	8.7E-3
1.5E+1	******	******	******	******	5	-3.92E-2	1E0	-9.64E-3
1.51E+1	******	******	******	******	5	-4.94E-2	1E0	-1.21E-2
1.52E+1	******	******	******	******	5	2.61E-2	1E0	6.43E-3
1.53E+1	******	******	******	******	5	4.08E-2	1E0	1E-2
1.54E+1	******	******	******	******	5	-7.04E-3	1E0	-1.73E-3
1.55E+1	******	******	******	******	5	3.01E-2	1E0	7.39E-3
1.56E+1	******	******	******	******	5	1.14E-1	1E0	2.79E-2
1.57E+1	******	******	******	******	5	6.84E-2	1E0	1.68E-2
1.58E+1	******	******	******	******	5	2.36E-2	1E0	5.8E-3
1.59E+1	******	******	******	******	5	5.11E-2	1E0	1.25E-2
1.6E+1	******	******	******	******	5	8.96E-2	1E0	2.2E-2
1.61E+1	******	******	******	******	4.99	-1.92E-2	1E0	-4.72E-3
1.62E+1	******	******	******	******	4.99	1.32E-2	1E0	3.25E-3
1.63E+1	******	******	******	******	5	1.42E-2	1E0	3.49E-3
1.64E+1	******	******	******	******	5	-2.02E-2	1E0	-4.95E-3
1.65E+1	******	******	******	******	5	-6.46E-2	1E0	-1.59E-2
1.66E+1	******	******	******	******	5	1.83E-2	1E0	4.51E-3
1.67E+1	******	******	******	******	5	-2.38E-2	1E0	-5.86E-3
1.68E+1	******	******	******	******	5	-8.37E-2	1E0	-2.06E-2
1.69E+1	******	******	******	******	5	3.89E-2	1E0	9.56E-3
1.7E+1	******	******	******	******	5	7.09E-2	1E0	1.74E-2
1.71E+1	******	******	******	******	5	1.53E-2	1E0	3.76E-3
1.72E+1	******	******	******	******	5	3.24E-2	1E0	7.95E-3
1.73E+1	******	******	******	******	5	5.8E-2	1E0	1.43E-2
1.74E+1	******	******	******	******	5	1.11E-1	1E0	2.72E-2
1.75E+1	******	******	******	******	5	1.92E-2	1E0	4.71E-3
1.76E+1	******	******	******	******	5	2.62E-2	1E0	6.45E-3
1.77E+1	******	******	******	******	5	1.06E-1	1E0	2.6E-2
1.78E+1	******	******	******	******	5	-2.03E-3	1E0	-4.99E-4
1.79E+1	******	******	******	******	5	-3.57E-2	1E0	-8.76E-3
1.8E+1	******	******	******	******	5	5.92E-2	1E0	1.45E-2
1.81E+1	******	******	******	******	5	-1.02E-2	1E0	-2.5E-3
1.82E+1	******	******	******	******	5	-5.03E-2	1E0	-1.24E-2
1.83E+1	******	******	******	******	5	-9.02E-3	1E0	-2.22E-3
1.84E+1	******	******	******	******	5	3.65E-2	1E0	8.97E-3
1.85E+1	******	******	******	******	5	-7.97E-3	1E0	-1.96E-3
1.86E+1	******	******	******	******	5	-4.01E-2	1E0	-9.86E-3
1.87E+1	******	******	******	******	5	5.71E-2	1E0	1.4E-2
1.88E+1	******	******	******	******	5	6.58E-2	1E0	1.62E-2
1.89E+1	******	******	******	******	5	3.33E-2	1E0	8.17E-3
1.9E+1	******	******	******	******	5	6.18E-2	1E0	1.52E-2
1.91E+1	******	******	******	******	4.99	9.7E-2	1E0	2.38E-2
1.92E+1	******	******	******	******	4.99	7.03E-2	1E0	1.73E-2
1.93E+1	******	******	******	******	5	5.67E-2	1E0	1.39E-2
1.94E+1	******	******	******	******	5	1.31E-1	1E0	3.22E-2
1.95E+1	******	******	******	******	5	1.12E-2	1E0	2.74E-3
1.96E+1	******	******	******	******	5	4.35E-2	1E0	1.07E-2
1.97E+1	******	******	******	******	5	6.73E-2	1E0	1.65E-2
1.98E+1	******	******	******	******	5	4.35E-2	1E0	1.07E-2
1.99E+1	******	******	******	******	5	-5.34E-2	1E0	-1.31E-2
2E+1	******	******	******	******	5	2.04E-2	1E0	5E-3
2.01E+1	******	******	******	******	5	5.92E-2	1E0	1.45E-2
2.02E+1	******	******	******	******	5	-5.92E-3	1E0	-1.46E-3
2.03E+1	******	******	******	******	5	1.41E-2	1E0	3.48E-3
2.04E+1	******	******	******	******	5	8.34E-2	1E0	2.05E-2
2.05E+1	******	******	******	******	5	9.59E-2	1E0	2.36E-2
2.06E+1	******	******	******	******	5	1.18E-2	1E0	2.9E-3
2.07E+1	******	******	******	******	5	9.91E-2	1E0	2.44E-2
2.08E+1	******	******	******	******	5	1.21E-1	1E0	2.96E-2
2.09E+1	******	******	******	******	5	6.57E-2	1E0	1.61E-2
2.1E+1	******	******	******	******	5	8.61E-2	1E0	2.12E-2
2.11E+1	******	******	******	******	5	1.32E-1	1E0	3.23E-2
2.12E+1	******	******	******	******	5	5.24E-2	1E0	1.29E-2
2.13E+1	******	******	******	******	5	8.54E-3	1E0	2.1E-3
2.14E+1	******	******	******	******	5	3.8E-2	1E0	9.34E-3
2.15E+1	******	******	******	******	5	4.02E-2	1E0	9.88E-3
2.16E+1	******	******	******	******	5	-4.56E-2	1E0	-1.12E-2
2.17E+1	******	******	******	******	5	1.63E-2	1E0	4E-3
2.18E+1	******	******	******	******	5	3.27E-2	1E0	8.03E-3
2.19E+1	******	******	******	******	5	-6.16E-4	1E0	-1.51E-4
2.2E+1	******	******	******	******	5	3.05E-2	1E0	7.5E-3
2.21E+1	******	******	******	******	5	9.4E-2	1E0	2.31E-2
2.22E+1	******	******	******	******	5	2.2E-2	1E0	5.41E-3
2.23E+1	******	******	******	******	5	5.85E-2	1E0	1.44E-2
2.24E+1	******	******	******	******	5	1.13E-1	1E0	2.78E-2
2.25E+1	******	******	******	******	5	9.11E-2	1E0	2.24E-2
2.26E+1	******	******	******	******	5	4.04E-2	1E0	9.92E-3
2.27E+1	******	******	******	******	5	5.25E-2	1E0	1.29E-2
2.28E+1	******	******	******	******	5	7.66E-2	1E0	1.88E-2
2.29E+1	******	******	******	******	5	7.84E-3	1E0	1.93E-3
2.3E+1	******	******	******	******	5	7.19E-3	1E0	1.77E-3
2.31E+1	******	******	******	******	5	3.8E-2	1E0	9.34E-3
2.32E+1	******	******	******	******	5	-4.33E-2	1E0	-1.06E-2
2.33E+1	******	******	******	******	5	-7.13E-2	1E0	-1.75E-2
2.34E+1	******	******	******	******	5	3.1E-2	1E0	7.63E-3
2.35E+1	******	******	******	******	5	1.35E-2	1E0	3.31E-3
2.36E+1	******	******	******	******	5	-5.95E-2	1E0	-1.46E-2
2.37E+1	******	******	******	******	5	6.57E-4	1E0	1.62E-4
2.38E+1	******	******	******	******	5	5.43E-2	1E0	1.33E-2
2.39E+1	******	******	******	******	5	2.51E-2	1E0	6.18E-3
2.4E+1	******	******	******	******	5	4.08E-3	1E0	1E-3
2.41E+1	******	******	******	******	5	8.59E-2	1E0	2.11E-2
2.42E+1	******	******	******	******	5	9.68E-2	1E0	2.38E-2
2.43E+1	******	******	******	******	5	2.59E-3	1E0	6.36E-4
2.44E+1	******	******	******	******	5	7.17E-2	1E0	1.76E-2
2.45E+1	******	******	******	******	5	8.32E-2	1E0	2.04E-2
2.46E+1	******	******	******	******	5	7.33E-3	1E0	1.8E-3
2.47E+1	******	******	******	******	5	-4.04E-3	1E0	-9.93E-4
2.48E+1	******	******	******	******	5	5.6E-2	1E0	1.38E-2
2.49E+1	******	******	******	******	5	-2.12E-2	1E0	-5.21E-3
2.5E+1	******	******	******	******	5	-9.1E-2	1E0	-2.24E-2
2.51E+1	******	******	******	******	5	1.24E-2	1E0	3.05E-3
2.52E+1	******	******	******	******	5	-1.71E-3	1E0	-4.19E-4
2.53E+1	******	******	******	******	5	-3.49E-2	1E0	-8.58E-3
2.54E+1	******	******	******	******	5	-3.21E-2	1E0	-7.88E-3
2.55E+1	******	******	******	******	5	8.73E-2	1E0	2.15E-2
2.56E+1	******	******	******	******	5	1.35E-2	1E0	3.31E-3
2.57E+1	******	******	******	******	5	1.14E-2	1E0	2.81E-3
2.58E+1	******	******	******	******	5	5.01E-2	1E0	1.23E-2
2.59E+1	******	******	******	******	5	9.13E-2	1E0	2.24E-2
2.6E+1	******	******	******	******	5	3.93E-2	1E0	9.67E-3
2.61E+1	******	******	******	******	5	-1.52E-2	1E0	-3.72E-3
2.62E+1	******	******	******	******	5	7.81E-2	1E0	1.92E-2
2.63E+1	******	******	******	******	5	1.64E-2	1E0	4.02E-3
2.64E+1	******	******	******	******	5	-6.12E-2	1E0	-1.5E-2
2.65E+1	******	******	******	******	5	1.2E-2	1E0	2.96E-3
2.66E+1	******	******	******	******	5	-2.15E-2	1E0	-5.28E-3
2.67E+1	******	******	******	******	5	-8.66E-2	1E0	-2.13E-2
2.68E+1	******	******	******	******	5	-9E-2	1E0	-2.21E-2
2.69E+1	******	******	******	******	5	6.06E-2	1E0	1.49E-2
2.7E+1	******	******	******	******	5	-9.02E-2	1E0	-2.22E-2
2.71E+1	******	******	******	******	5	-3.5E-2	1E0	-8.61E-3
2.72E+1	******	******	******	******	5	-3.8E-2	1E0	-9.33E-3
2.73E+1	******	******	******	******	5	3.95E-2	1E0	9.71E-3
2.74E+1	******	******	******	******	5	-2.23E-3	1E0	-5.48E-4
2.75E+1	******	******	******	******	5	2.72E-2	1E0	6.69E-3
2.76E+1	******	******	******	******	5	5.69E-2	1E0	1.4E-2
2.77E+1	******	******	******	******	5	2.23E-2	1E0	5.48E-3
2.78E+1	******	******	******	******	5	-6.44E-4	1E0	-1.58E-4
2.79E+1	******	******	******	******	5	3.22E-2	1E0	7.91E-3
2.8E+1	******	******	******	******	5	5.38E-2	1E0	1.32E-2
2.81E+1	******	******	******	******	5	-5.79E-2	1E0	-1.42E-2
2.82E+1	******	******	******	******	5	-8.03E-3	1E0	-1.97E-3
2.83E+1	******	******	******	******	5	4.02E-2	1E0	9.88E-3
2.84E+1	******	******	******	******	5	-7.17E-2	1E0	-1.76E-2
2.85E+1	******	******	******	******	5	-7.28E-2	1E0	-1.79E-2
2.86E+1	******	******	******	******	5	-3.94E-3	1E0	-9.68E-4
2.87E+1	******	******	******	******	5	-2.12E-2	1E0	-5.22E-3
2.88E+1	******	******	******	******	5	-9.42E-2	1E0	-2.31E-2
2.89E+1	******	******	******	******	5	-2.02E-7	1E0	-4.97E-8
2.9E+1	******	******	******	******	5	2.97E-2	1E0	7.31E-3
2.91E+1	******	******	******	******	5	1.34E-2	1E0	3.29E-3
2.92E+1	******	******	******	******	5	-4.41E-3	1E0	-1.08E-3
2.93E+1	******	******	******	******	5	6.83E-2	1E0	1.68E-2
2.94E+1	******	******	******	******	5	7.55E-2	1E0	1.85E-2
2.95E+1	******	******	******	******	5	2.39E-2	1E0	5.87E-3
2.96E+1	******	******	******	******	5	3.58E-2	1E0	8.81E-3
2.97E+1	******	******	******	******	5	6.45E-2	1E0	1.58E-2
2.98E+1	******	******	******	******	5	-7.1E-4	1E0	-1.75E-4
2.99E+1	******	******	******	******	5	-2.34E-2	1E0	-5.76E-3
3E+1	******	******	******	******	5	2.52E-2	1E0	6.19E-3
3.01E+1	******	******	******	******	5	-7.17E-3	1E0	-1.76E-3
3.02E+1	******	******	******	******	5	-9.03E-2	1E0	-2.22E-2
3.03E+1	******	******	******	******	5	-4.97E-2	1E0	-1.22E-2
3.04E+1	******	******	******	******	5	2.32E-2	1E0	5.7E-3
3.05E+1	******	******	******	******	5	-1.12E-1	1E0	-2.74E-2
3.06E+1	******	******	******	******	5	-1.94E-2	1E0	-4.77E-3
3.07E+1	******	******	******	******	5	2.73E-2	1E0	6.71E-3
3.08E+1	******	******	******	******	5	2.09E-2	1E0	5.14E-3
3.09E+1	******	******	******	******	5	6.02E-3	1E0	1.48E-3
3.1E+1	******	******	******	******	5	6.2E-2	1E0	1.52E-2
3.11E+1	******	******	******	******	5	8.85E-2	1E0	2.17E-2
3.12E+1	******	******	******	******	5	2.81E-2	1E0	6.89E-3
3.13E+1	******	******	******	******	5	1.98E-2	1E0	4.86E-3
3.14E+1	******	******	******	******	5	9.38E-2	1E0	2.3E-2
3.15E+1	******	******	******	******	5	1.86E-2	1E0	4.56E-3
3.16E+1	******	******	******	******	5	-3.59E-2	1E0	-8.81E-3
3.17E+1	******	******	******	******	5	6.45E-2	1E0	1.58E-2
3.18E+1	******	******	******	******	5	6.77E-3	1E0	1.66E-3
3.19E+1	******	******	******	******	5	-6.47E-2	1E0	-1.59E-2
3.2E+1	******	******	******	******	5	-4.5E-3	1E0	-1.11E-3
3.21E+1	******	******	******	******	5	2.95E-2	1E0	7.25E-3
3.22E+1	******	******	******	******	5	-7.74E-4	1E0	-1.9E-4
3.23E+1	******	******	******	******	5	-2.16E-2	1E0	-5.31E-3
3.24E+1	******	******	******	******	5	8.83E-2	1E0	2.17E-2
3.25E+1	******	******	******	******	5	4.19E-2	1E0	1.03E-2
3.26E+1	******	******	******	******	5	9E-3	1E0	2.21E-3
3.27E+1	******	******	******	******	5	6.87E-2	1E0	1.69E-2
3.28E+1	******	******	******	******	5	1.17E-1	1E0	2.87E-2
3.29E+1	******	******	******	******	5	7.69E-2	1E0	1.89E-2
3.3E+1	******	******	******	******	5	1.63E-2	1E0	4.01E-3
3.31E+1	******	******	******	******	5	1.38E-1	1E0	3.39E-2
3.32E+1	******	******	******	******	5	5.43E-2	1E0	1.34E-2
3.33E+1	******	******	******	******	5	2.55E-2	1E0	6.27E-3
3.34E+1	******	******	******	******	5	3.49E-2	1E0	8.58E-3
3.35E+1	******	******	******	******	5	6.79E-2	1E0	1.67E-2
3.36E+1	******	******	******	******	5	-3.76E-2	1E0	-9.25E-3
3.37E+1	******	******	******	******	5	-1.64E-2	1E0	-4.03E-3
3.38E+1	******	******	******	******	5	8.73E-2	1E0	2.14E-2
3.39E+1	******	******	******	******	4.99	-5.94E-3	1E0	-1.46E-3
3.4E+1	******	******	******	******	4.99	-6.97E-3	1E0	-1.71E-3
3.41E+1	******	******	******	******	4.99	5.04E-2	1E0	1.24E-2
3.42E+1	******	******	******	******	4.99	5.82E-2	1E0	1.43E-2
3.43E+1	******	******	******	******	4.99	2.7E-2	1E0	6.65E-3
3.44E+1	******	******	******	******	4.99	5.58E-2	1E0	1.37E-2
3.45E+1	******	******	******	******	4.99	1.47E-1	1E0	3.61E-2
3.46E+1	******	******	******	******	5	3.67E-2	1E0	9.02E-3
3.47E+1	******	******	******	******	5	3.34E-2	1E0	8.2E-3
3.48E+1	******	******	******	******	5	1.04E-1	1E0	2.56E-2
3.49E+1	******	******	******	******	5	7.35E-2	1E0	1.81E-2
3.5E+1	******	******	******	******	5	-5.64E-3	1E0	-1.38E-3
3.51E+1	******	******	******	******	5	5.97E-3	1E0	1.47E-3
3.52E+1	******	******	******	******	5	6.87E-2	1E0	1.69E-2
3.53E+1	******	******	******	******	5	-7.19E-2	1E0	-1.77E-2
3.54E+1	******	******	******	******	5	-6.71E-2	1E0	-1.65E-2
3.55E+1	******	******	******	******	5	1.79E-2	1E0	4.39E-3
3.56E+1	******	******	******	******	4.99	-1.4E-4	1E0	-3.44E-5
3.57E+1	******	******	******	******	4.99	-1.05E-1	1E0	-2.58E-2
3.58E+1	******	******	******	******	4.99	-4.84E-3	1E0	-1.19E-3
3.59E+1	******	******	******	******	5	2.35E-2	1E0	5.77E-3
3.6E+1	******	******	******	******	5	-3.2E-3	1E0	-7.86E-4
3.61E+1	******	******	******	******	5	-3.78E-2	1E0	-9.29E-3
3.62E+1	******	******	******	******	5	4.08E-2	1E0	1E-2
3.63E+1	******	******	******	******	5	6.54E-2	1E0	1.61E-2
3.64E+1	******	******	******	******	5	-1.47E-2	1E0	-3.62E-3
3.65E+1	******	******	******	******	5	-2.41E-2	1E0	-5.92E-3
3.66E+1	******	******	******	******	5	2.46E-2	1E0	6.04E-3
3.67E+1	******	******	******	******	5	-5.2E-2	1E0	-1.28E-2
3.68E+1	******	******	******	******	5	-4.25E-2	1E0	-1.04E-2
3.69E+1	******	******	******	******	5	-2.02E-3	1E0	-4.96E-4
3.7E+1	******	******	******	******	5	-6.97E-2	1E0	-1.71E-2
3.71E+1	******	******	******	******	5	-1.2E-1	1E0	-2.96E-2
3.72E+1	******	******	******	******	5	-3.83E-2	1E0	-9.42E-3
3.73E+1	******	******	******	******	5	-3.93E-2	1E0	-9.65E-3
3.74E+1	******	******	******	******	5	-1.21E-1	1E0	-2.98E-2
3.75E+1	******	******	******	******	5	1.43E-2	1E0	3.52E-3
3.76E+1	******	******	******	******	5	-1.6E-3	1E0	-3.93E-4
3.77E+1	******	******	******	******	5	4.83E-3	1E0	1.19E-3
3.78E+1	******	******	******	******	5	-5.14E-3	1E0	-1.26E-3
3.79E+1	******	******	******	******	5	7.05E-2	1E0	1.73E-2
3.8E+1	******	******	******	******	5	-1.51E-2	1E0	-3.71E-3
3.81E+1	******	******	******	******	5	7.19E-3	1E0	1.77E-3
3.82E+1	******	******	******	******	5	5.38E-2	1E0	1.32E-2
3.83E+1	******	******	******	******	5	-8.87E-3	1E0	-2.18E-3
3.84E+1	******	******	******	******	5	-3.35E-2	1E0	-8.23E-3
3.85E+1	******	******	******	******	5	-2.6E-2	1E0	-6.39E-3
3.86E+1	******	******	******	******	5	3.52E-2	1E0	8.66E-3
3.87E+1	******	******	******	******	5	-1.18E-1	1E0	-2.91E-2
3.88E+1	******	******	******	******	5	-8.33E-2	1E0	-2.05E-2
3.89E+1	******	******	******	******	5	5.79E-3	1E0	1.42E-3
3.9E+1	******	******	******	******	5	-6.02E-2	1E0	-1.48E-2
