Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
;[%];[Pa];[Hz];[s];[Pa];[Pa];[1];[mrad];[°C];[µNm];[]
1;981;100;******;0.0996;******;******;******;170;14.9;409;
2;982;100;******;0.2;******;******;******;170;14.9;409;
3;982;100;******;0.3;******;******;******;170;14.9;409;
4;982;100;******;0.4;******;******;******;170;14.9;409;
5;981;100;******;0.5;******;******;******;170;14.9;409;
6;981;100;******;0.6;******;******;******;170;14.9;409;
7;981;100;******;0.701;******;******;******;170;14.9;409;
8;981;100;******;0.801;******;******;******;170;14.9;409;
9;981;100;******;0.901;******;******;******;170;14.9;409;
10;981;100;******;1;******;******;******;170;14.9;409;
11;981;100;******;1.1;******;******;******;169;14.9;409;
12;981;100;******;1.2;******;******;******;169;14.9;409;
13;981;100;******;1.3;******;******;******;170;14.9;409;
14;981;100;******;1.4;******;******;******;170;14.9;409;
15;981;100;******;1.5;******;******;******;170;14.9;409;
16;981;100;******;1.6;******;******;******;170;14.9;409;
17;981;100;******;1.7;******;******;******;170;14.9;409;
18;981;100;******;1.8;******;******;******;170;14.9;409;
19;981;100;******;1.9;******;******;******;170;14.9;409;
20;981;100;******;2;******;******;******;170;14.9;409;
21;981;100;******;2.1;******;******;******;170;14.9;409;
22;982;100;******;2.2;******;******;******;170;14.9;409;
23;982;100;******;2.3;******;******;******;170;14.9;409;
24;982;100;******;2.4;******;******;******;170;14.9;409;
25;982;100;******;2.5;******;******;******;170;14.9;409;
26;982;100;******;2.6;******;******;******;170;14.9;409;
27;982;100;******;2.7;******;******;******;170;14.9;409;
28;982;100;******;2.8;******;******;******;170;14.9;409;
29;982;100;******;2.9;******;******;******;170;14.9;409;
30;982;100;******;3;******;******;******;170;14.9;409;
31;982;100;******;3.1;******;******;******;170;14.9;409;
32;982;100;******;3.2;******;******;******;170;14.9;409;
33;982;100;******;3.3;******;******;******;170;14.9;409;
34;982;100;******;3.4;******;******;******;170;14.9;409;
35;982;100;******;3.5;******;******;******;170;14.9;409;
36;982;100;******;3.6;******;******;******;170;14.9;409;
37;982;100;******;3.7;******;******;******;170;14.9;409;
38;982;100;******;3.8;******;******;******;170;14.9;409;
39;982;100;******;3.9;******;******;******;170;14.9;409;
40;982;100;******;4;******;******;******;170;14.9;409;
41;982;100;******;4.1;******;******;******;170;14.9;409;
42;982;100;******;4.2;******;******;******;170;14.9;409;
43;982;100;******;4.3;******;******;******;170;14.9;409;
44;982;100;******;4.4;******;******;******;170;14.9;409;
45;982;100;******;4.5;******;******;******;170;14.9;409;
46;982;100;******;4.6;******;******;******;170;14.9;409;
47;983;100;******;4.7;******;******;******;170;14.9;409;
48;983;100;******;4.8;******;******;******;170;14.9;409;
49;983;100;******;4.9;******;******;******;170;14.9;409;
50;983;100;******;5;******;******;******;170;14.9;409;
51;983;100;******;5.1;******;******;******;170;14.9;409;
52;983;100;******;5.2;******;******;******;170;14.9;409;
53;983;100;******;5.3;******;******;******;170;14.9;409;
54;983;100;******;5.4;******;******;******;170;14.9;409;
55;983;100;******;5.5;******;******;******;170;14.9;409;
56;983;100;******;5.6;******;******;******;170;14.9;409;
57;983;100;******;5.7;******;******;******;170;14.9;409;
58;983;100;******;5.8;******;******;******;170;14.9;409;
59;983;100;******;5.9;******;******;******;170;14.9;409;
60;983;100;******;6;******;******;******;170;14.9;409;
61;983;100;******;6.1;******;******;******;170;14.9;409;
62;983;100;******;6.2;******;******;******;170;14.9;409;
63;983;100;******;6.3;******;******;******;170;14.9;409;
64;983;100;******;6.4;******;******;******;170;14.9;409;
65;983;100;******;6.5;******;******;******;170;14.9;409;
66;983;100;******;6.6;******;******;******;170;14.9;409;
67;983;100;******;6.7;******;******;******;170;14.9;409;
68;983;100;******;6.8;******;******;******;170;14.9;409;
69;983;100;******;6.9;******;******;******;170;14.9;409;
70;983;100;******;7;******;******;******;170;14.9;409;
71;983;100;******;7.1;******;******;******;170;14.9;409;
72;983;100;******;7.2;******;******;******;170;14.9;409;
73;983;100;******;7.3;******;******;******;170;14.9;409;
74;983;100;******;7.4;******;******;******;170;14.9;409;
75;983;100;******;7.5;******;******;******;170;14.9;409;
76;983;100;******;7.6;******;******;******;170;14.9;409;
77;983;100;******;7.7;******;******;******;170;14.9;409;
78;983;100;******;7.8;******;******;******;170;14.9;409;
79;983;100;******;7.9;******;******;******;170;14.9;409;
80;983;100;******;8;******;******;******;170;14.9;409;
81;983;100;******;8.1;******;******;******;170;14.9;409;
82;983;100;******;8.2;******;******;******;170;14.9;409;
83;983;100;******;8.3;******;******;******;170;14.9;409;
84;983;100;******;8.4;******;******;******;170;14.8;409;
85;984;100;******;8.5;******;******;******;170;14.8;409;
86;984;100;******;8.6;******;******;******;170;14.8;409;
87;984;100;******;8.7;******;******;******;170;14.8;409;
88;984;100;******;8.8;******;******;******;170;14.8;409;
89;984;100;******;8.9;******;******;******;170;14.8;409;
90;984;100;******;9;******;******;******;170;14.8;409;
91;984;100;******;9.1;******;******;******;170;14.8;409;
92;984;100;******;9.2;******;******;******;170;14.8;409;
93;984;100;******;9.3;******;******;******;170;14.8;409;
94;984;100;******;9.4;******;******;******;170;14.8;409;
95;984;100;******;9.5;******;******;******;170;14.8;409;
96;984;100;******;9.6;******;******;******;170;14.9;409;
97;984;100;******;9.7;******;******;******;170;14.9;409;
98;984;100;******;9.8;******;******;******;170;14.9;409;
