Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
28;2.62;10;******;2.98;******;******;******;0.453;29.9;40.9;
29;2.67;10;******;3.1;******;******;******;0.461;29.9;40.9;
30;2.72;10;******;3.21;******;******;******;0.469;29.9;40.9;
31;2.76;10;******;3.33;******;******;******;0.478;29.9;40.9;
32;2.81;10;******;3.44;******;******;******;0.486;29.9;40.9;
33;2.86;10;******;3.56;******;******;******;0.495;29.9;40.9;
34;2.91;10;******;3.67;******;******;******;0.503;29.9;40.9;
35;2.96;10;******;3.79;******;******;******;0.512;29.9;40.9;
36;3.01;10;******;3.91;******;******;******;0.52;29.9;40.9;
37;3.06;10;******;4.03;******;******;******;0.529;29.9;40.9;
38;3.11;10;******;4.14;******;******;******;0.537;29.9;40.9;
39;3.16;10;******;4.26;******;******;******;0.546;29.9;40.9;
40;3.21;10;******;4.38;******;******;******;0.555;29.9;40.9;
41;3.26;10;******;4.5;******;******;******;0.563;29.9;40.9;
42;3.31;10;******;4.62;******;******;******;0.572;29.9;40.9;
43;3.36;10;******;4.75;******;******;******;0.58;29.9;40.9;
44;3.41;10;******;4.87;******;******;******;0.589;29.9;40.9;
45;3.46;10;******;4.99;******;******;******;0.598;29.9;40.9;
46;3.51;10;******;5.11;******;******;******;0.607;29.9;40.9;
47;3.56;10;******;5.24;******;******;******;0.615;29.9;40.9;
48;3.61;10;******;5.36;******;******;******;0.624;29.9;40.9;
49;3.66;10;******;5.49;******;******;******;0.633;29.9;40.9;
50;3.71;10;******;5.61;******;******;******;0.642;29.9;40.9;
51;3.76;10;******;5.74;******;******;******;0.65;29.9;40.9;
52;3.82;10;******;5.86;******;******;******;0.659;29.9;40.9;
53;3.87;10;******;5.99;******;******;******;0.668;29.9;40.9;
54;3.92;10;******;6.12;******;******;******;0.677;29.9;40.9;
55;3.97;10;******;6.25;******;******;******;0.686;29.9;40.9;
56;4.02;10;******;6.38;******;******;******;0.695;29.9;40.9;
57;4.07;10;******;6.5;******;******;******;0.704;29.9;40.9;
58;4.13;10;******;6.64;******;******;******;0.713;29.9;40.9;
59;4.18;10;******;6.77;******;******;******;0.722;29.9;40.9;
60;4.23;10;******;6.9;******;******;******;0.731;29.9;40.9;
61;4.29;10;******;7.03;******;******;******;0.741;29.9;40.9;
62;4.34;10;******;7.16;******;******;******;0.75;29.9;40.9;
63;4.39;10;******;7.29;******;******;******;0.759;29.9;40.9;
64;4.45;10;******;7.43;******;******;******;0.768;29.9;40.9;
65;4.5;10;******;7.56;******;******;******;0.778;29.9;40.9;
66;4.56;10;******;7.7;******;******;******;0.787;29.9;40.9;
67;4.61;10;******;7.83;******;******;******;0.796;29.9;40.9;
68;4.66;10;******;7.97;******;******;******;0.806;29.9;40.9;
69;4.72;10;******;8.11;******;******;******;0.816;29.9;40.9;
70;4.77;10;******;8.24;******;******;******;0.825;29.9;40.9;
71;4.83;10;******;8.38;******;******;******;0.835;29.9;40.9;
72;4.88;10;******;8.52;******;******;******;0.844;29.9;40.9;
73;4.94;10;******;8.66;******;******;******;0.854;29.9;40.9;
74;5;10;******;8.8;******;******;******;0.864;29.9;40.9;
75;5.05;10;******;8.94;******;******;******;0.873;29.9;40.9;
76;5.11;10;******;9.08;******;******;******;0.883;29.9;40.9;
77;5.17;10;******;9.22;******;******;******;0.893;29.9;40.9;
78;5.22;10;******;9.37;******;******;******;0.903;29.9;40.9;
79;5.28;10;******;9.51;******;******;******;0.913;29.9;40.9;
80;5.34;10;******;9.65;******;******;******;0.922;29.9;40.9;
81;5.39;10;******;9.8;******;******;******;0.932;29.9;40.9;
82;5.45;10;******;9.94;******;******;******;0.942;29.9;40.9;
83;5.51;10;******;10.1;******;******;******;0.952;29.9;40.9;
84;5.57;10;******;10.2;******;******;******;0.962;29.9;40.9;
85;5.62;10;******;10.4;******;******;******;0.972;29.9;40.9;
86;5.68;10;******;10.5;******;******;******;0.982;29.9;40.9;
87;5.74;10;******;10.7;******;******;******;0.992;29.9;40.9;
88;5.8;10;******;10.8;******;******;******;1;29.9;40.9;
89;5.86;10;******;11;******;******;******;1.01;29.9;40.9;
90;5.92;10;******;11.1;******;******;******;1.02;29.9;40.9;
91;5.98;10;******;11.3;******;******;******;1.03;29.9;40.9;
92;6.04;10;******;11.4;******;******;******;1.04;29.9;40.9;
93;6.1;10;******;11.6;******;******;******;1.05;29.9;40.9;
94;6.16;10;******;11.7;******;******;******;1.06;29.9;40.9;
95;6.22;10;******;11.9;******;******;******;1.07;29.9;40.9;
96;6.28;10;******;12;******;******;******;1.09;29.9;40.9;
97;6.34;10;******;12.2;******;******;******;1.1;29.9;40.9;
98;6.4;10;******;12.4;******;******;******;1.11;29.9;40.9;
99;6.46;10;******;12.5;******;******;******;1.12;29.9;40.9;
100;6.52;10;******;12.7;******;******;******;1.13;29.9;40.9;
101;6.58;10;******;12.8;******;******;******;1.14;29.9;40.9;
102;6.65;10;******;13;******;******;******;1.15;29.9;40.9;
103;6.71;10;******;13.2;******;******;******;1.16;29.9;40.9;
104;6.77;10;******;13.3;******;******;******;1.17;29.9;40.9;
105;6.83;10;******;13.5;******;******;******;1.18;29.9;40.9;
106;6.89;10;******;13.6;******;******;******;1.19;29.9;40.9;
107;6.96;10;******;13.8;******;******;******;1.2;29.9;40.9;
108;7.02;10;******;14;******;******;******;1.21;29.9;40.9;
109;7.08;10;******;14.1;******;******;******;1.22;29.9;40.9;
110;7.14;10;******;14.3;******;******;******;1.23;29.9;40.9;
111;7.2;10;******;14.5;******;******;******;1.25;29.9;40.9;
112;7.27;10;******;14.6;******;******;******;1.26;29.9;40.9;
113;7.33;10;******;14.8;******;******;******;1.27;29.9;40.9;
114;7.39;10;******;15;******;******;******;1.28;29.9;40.9;
115;7.46;10;******;15.1;******;******;******;1.29;29.9;40.9;
116;7.52;10;******;15.3;******;******;******;1.3;29.9;40.9;
117;7.58;10;******;15.5;******;******;******;1.31;29.9;40.9;
118;7.65;10;******;15.6;******;******;******;1.32;29.9;40.9;
119;7.71;10;******;15.8;******;******;******;1.33;29.9;40.9;
120;7.77;10;******;16;******;******;******;1.34;29.9;40.9;
121;7.84;10;******;16.2;******;******;******;1.35;29.9;40.9;
122;7.9;10;******;16.3;******;******;******;1.37;29.9;40.9;
123;7.97;10;******;16.5;******;******;******;1.38;29.9;40.9;
124;8.03;10;******;16.7;******;******;******;1.39;29.9;40.9;
125;8.1;10;******;16.9;******;******;******;1.4;29.9;40.9;
126;8.17;10;******;17;******;******;******;1.41;29.9;40.9;
127;8.23;10;******;17.2;******;******;******;1.42;29.9;40.9;
128;8.3;10;******;17.4;******;******;******;1.43;29.9;40.9;
129;8.36;10;******;17.6;******;******;******;1.45;29.9;40.9;
130;8.43;10;******;17.8;******;******;******;1.46;29.9;40.9;
131;8.5;10;******;17.9;******;******;******;1.47;29.9;40.9;
132;8.57;10;******;18.1;******;******;******;1.48;29.9;40.9;
133;8.63;10;******;18.3;******;******;******;1.49;29.9;40.9;
134;8.7;10;******;18.5;******;******;******;1.5;29.9;40.9;
135;8.77;10;******;18.7;******;******;******;1.52;29.9;40.9;
136;8.84;10;******;18.9;******;******;******;1.53;29.9;40.9;
137;8.91;10;******;19.1;******;******;******;1.54;29.9;40.9;
138;8.98;10;******;19.2;******;******;******;1.55;29.9;40.9;
139;9.05;10;******;19.4;******;******;******;1.56;29.9;40.9;
140;9.12;10;******;19.6;******;******;******;1.58;29.9;40.9;
141;9.19;10;******;19.8;******;******;******;1.59;29.9;40.9;
142;9.27;10;******;20;******;******;******;1.6;29.9;40.9;
143;9.34;10;******;20.2;******;******;******;1.61;29.9;40.9;
144;9.41;10;******;20.4;******;******;******;1.63;29.9;40.9;
145;9.49;10;******;20.6;******;******;******;1.64;29.9;40.9;
146;9.56;10;******;20.8;******;******;******;1.65;29.9;40.9;
147;9.64;10;******;21;******;******;******;1.67;29.9;40.9;
148;9.71;10;******;21.2;******;******;******;1.68;29.9;40.9;
149;9.79;10;******;21.4;******;******;******;1.69;29.9;40.9;
150;9.87;10;******;21.6;******;******;******;1.71;29.9;40.9;
151;9.94;10;******;21.8;******;******;******;1.72;29.9;40.9;
152;10;10;******;22;******;******;******;1.73;29.9;40.9;
153;10.1;10;******;22.2;******;******;******;1.75;29.9;40.9;
154;10.2;10;******;22.4;******;******;******;1.76;29.9;40.9;
155;10.3;10;******;22.6;******;******;******;1.77;29.9;40.9;
156;10.3;10;******;22.8;******;******;******;1.79;29.9;40.9;
157;10.4;10;******;23;******;******;******;1.8;29.9;40.9;
158;10.5;10;******;23.2;******;******;******;1.82;29.9;40.9;
159;10.6;10;******;23.4;******;******;******;1.83;29.9;40.9;
160;10.7;10;******;23.6;******;******;******;1.84;29.9;40.9;
161;10.8;10;******;23.8;******;******;******;1.86;29.9;40.9;
162;10.8;10;******;24;******;******;******;1.87;29.9;40.9;
163;10.9;10;******;24.2;******;******;******;1.89;29.9;40.9;
164;11;10;******;24.5;******;******;******;1.9;29.9;40.9;
165;11.1;10;******;24.7;******;******;******;1.92;29.9;40.9;
166;11.2;10;******;24.9;******;******;******;1.93;29.9;40.9;
167;11.3;10;******;25.1;******;******;******;1.95;29.9;40.9;
168;11.4;10;******;25.3;******;******;******;1.96;29.9;40.9;
169;11.5;10;******;25.5;******;******;******;1.98;29.9;40.9;
170;11.5;10;******;25.7;******;******;******;1.99;29.9;40.9;
171;11.6;10;******;26;******;******;******;2.01;29.9;40.9;
172;11.7;10;******;26.2;******;******;******;2.03;29.9;40.9;
173;11.8;10;******;26.4;******;******;******;2.04;29.9;40.9;
174;11.9;10;******;26.6;******;******;******;2.06;29.9;40.9;
175;12;10;******;26.8;******;******;******;2.07;29.9;40.9;
176;12.1;10;******;27.1;******;******;******;2.09;29.9;40.9;
177;12.2;10;******;27.3;******;******;******;2.11;29.9;40.9;
178;12.3;10;******;27.5;******;******;******;2.12;29.9;40.9;
179;12.4;10;******;27.8;******;******;******;2.14;29.9;40.9;
180;12.5;10;******;28;******;******;******;2.15;29.9;40.9;
181;12.6;10;******;28.2;******;******;******;2.17;29.9;40.9;
182;12.6;10;******;28.4;******;******;******;2.19;29.9;40.9;
183;12.7;10;******;28.7;******;******;******;2.2;29.9;40.9;
184;12.8;10;******;28.9;******;******;******;2.22;29.9;40.9;
185;12.9;10;******;29.1;******;******;******;2.23;29.9;40.9;
186;13;10;******;29.4;******;******;******;2.25;29.9;40.9;
187;13.1;10;******;29.6;******;******;******;2.27;29.9;40.9;
188;13.2;10;******;29.8;******;******;******;2.28;29.9;40.9;
189;13.3;10;******;30.1;******;******;******;2.3;29.9;40.9;
190;13.4;10;******;30.3;******;******;******;2.32;29.9;40.9;
191;13.5;10;******;30.6;******;******;******;2.33;29.9;40.9;
192;13.6;10;******;30.8;******;******;******;2.35;29.9;40.9;
193;13.7;10;******;31;******;******;******;2.37;29.9;40.9;
194;13.8;10;******;31.3;******;******;******;2.38;29.9;40.9;
195;13.9;10;******;31.5;******;******;******;2.4;29.9;40.9;
196;14;10;******;31.8;******;******;******;2.41;29.9;40.9;
197;14.1;10;******;32;******;******;******;2.43;29.9;40.9;
198;14.2;10;******;32.3;******;******;******;2.45;29.9;40.9;
199;14.3;10;******;32.5;******;******;******;2.46;29.9;40.9;
200;14.4;10;******;32.8;******;******;******;2.48;29.9;40.9;
201;14.5;10;******;33;******;******;******;2.5;29.9;40.9;
202;14.5;10;******;33.3;******;******;******;2.51;29.9;40.9;
203;14.6;10;******;33.5;******;******;******;2.53;29.9;40.9;
204;14.7;10;******;33.8;******;******;******;2.55;29.9;40.9;
205;14.8;10;******;34;******;******;******;2.57;29.9;40.9;
206;14.9;10;******;34.3;******;******;******;2.58;29.9;40.9;
207;15;10;******;34.6;******;******;******;2.6;29.9;40.9;
208;15.1;10;******;34.8;******;******;******;2.62;29.9;40.9;
209;15.2;10;******;35.1;******;******;******;2.63;29.9;40.9;
210;15.3;10;******;35.3;******;******;******;2.65;29.9;40.9;
211;15.4;10;******;35.6;******;******;******;2.67;29.9;40.9;
212;15.5;10;******;35.9;******;******;******;2.69;29.9;40.9;
213;15.6;10;******;36.1;******;******;******;2.7;29.9;40.9;
214;15.7;10;******;36.4;******;******;******;2.72;29.9;40.9;
215;15.8;10;******;36.7;******;******;******;2.74;29.9;40.9;
216;15.9;10;******;36.9;******;******;******;2.76;29.9;40.9;
217;16.1;10;******;37.2;******;******;******;2.77;29.9;40.9;
218;16.2;10;******;37.5;******;******;******;2.79;29.9;40.9;
219;16.3;10;******;37.8;******;******;******;2.81;29.9;40.9;
220;16.4;10;******;38;******;******;******;2.83;29.9;40.9;
221;16.5;10;******;38.3;******;******;******;2.85;29.9;40.9;
222;16.6;10;******;38.6;******;******;******;2.87;29.9;40.9;
223;16.7;10;******;38.9;******;******;******;2.88;29.9;40.9;
224;16.8;10;******;39.1;******;******;******;2.9;29.9;40.9;
225;16.9;10;******;39.4;******;******;******;2.92;29.9;40.9;
226;17;10;******;39.7;******;******;******;2.94;29.9;40.9;
227;17.1;10;******;40;******;******;******;2.96;29.9;40.9;
228;17.2;10;******;40.3;******;******;******;2.98;29.9;40.9;
229;17.3;10;******;40.6;******;******;******;3;29.9;40.9;
230;17.5;10;******;40.8;******;******;******;3.02;29.9;40.9;
231;17.6;10;******;41.1;******;******;******;3.04;29.9;40.9;
232;17.7;10;******;41.4;******;******;******;3.06;29.9;40.9;
233;17.8;10;******;41.7;******;******;******;3.08;29.9;40.9;
234;17.9;10;******;42;******;******;******;3.1;29.9;40.9;
235;18;10;******;42.3;******;******;******;3.12;29.9;40.9;
236;18.2;10;******;42.6;******;******;******;3.14;29.9;40.9;
237;18.3;10;******;42.9;******;******;******;3.16;29.9;40.9;
238;18.4;10;******;43.2;******;******;******;3.18;29.9;40.9;
239;18.5;10;******;43.5;******;******;******;3.2;29.9;40.9;
240;18.6;10;******;43.8;******;******;******;3.22;29.9;40.9;
241;18.8;10;******;44.1;******;******;******;3.24;29.9;40.9;
242;18.9;10;******;44.4;******;******;******;3.26;29.9;40.9;
243;19;10;******;44.7;******;******;******;3.28;29.9;40.9;
244;19.1;10;******;45;******;******;******;3.31;29.9;40.9;
245;19.3;10;******;45.3;******;******;******;3.33;29.9;40.9;
246;19.4;10;******;45.6;******;******;******;3.35;29.9;40.9;
247;19.5;10;******;45.9;******;******;******;3.37;29.9;40.9;
248;19.6;10;******;46.2;******;******;******;3.39;29.9;40.9;
249;19.8;10;******;46.6;******;******;******;3.42;29.9;40.9;
250;19.9;10;******;46.9;******;******;******;3.44;29.9;40.9;
251;20;10;******;47.2;******;******;******;3.46;29.9;40.9;
252;20.1;10;******;47.5;******;******;******;3.48;29.9;40.9;
253;20.3;10;******;47.8;******;******;******;3.5;29.9;40.9;
254;20.4;10;******;48.2;******;******;******;3.53;29.9;40.9;
255;20.5;10;******;48.5;******;******;******;3.55;29.9;40.9;
256;20.7;10;******;48.8;******;******;******;3.57;29.9;40.9;
257;20.8;10;******;49.1;******;******;******;3.59;29.9;40.9;
258;20.9;10;******;49.5;******;******;******;3.62;29.9;40.9;
259;21.1;10;******;49.8;******;******;******;3.64;29.9;40.9;
260;21.2;10;******;50.1;******;******;******;3.66;29.9;40.9;
261;21.3;10;******;50.4;******;******;******;3.69;29.9;40.9;
262;21.5;10;******;50.8;******;******;******;3.71;29.9;40.9;
263;21.6;10;******;51.1;******;******;******;3.73;29.9;40.9;
264;21.7;10;******;51.4;******;******;******;3.75;29.9;40.9;
265;21.8;10;******;51.8;******;******;******;3.78;29.9;40.9;
266;22;10;******;52.1;******;******;******;3.8;29.9;40.9;
267;22.1;10;******;52.5;******;******;******;3.82;29.9;40.9;
268;22.2;10;******;52.8;******;******;******;3.84;29.9;40.9;
269;22.4;10;******;53.2;******;******;******;3.87;29.9;40.9;
270;22.5;10;******;53.5;******;******;******;3.89;29.9;40.9;
271;22.6;10;******;53.8;******;******;******;3.91;29.9;40.9;
272;22.8;10;******;54.2;******;******;******;3.94;29.9;40.9;
273;22.9;10;******;54.5;******;******;******;3.96;29.9;40.9;
274;23;10;******;54.9;******;******;******;3.98;29.9;40.9;
275;23.2;10;******;55.2;******;******;******;4.01;29.9;40.9;
276;23.3;10;******;55.6;******;******;******;4.03;29.9;40.9;
277;23.5;10;******;56;******;******;******;4.05;29.9;40.9;
278;23.6;10;******;56.3;******;******;******;4.08;29.9;40.9;
279;23.7;10;******;56.7;******;******;******;4.1;29.9;40.9;
280;23.9;10;******;57;******;******;******;4.13;29.9;40.9;
281;24;10;******;57.4;******;******;******;4.15;29.9;40.9;
282;24.2;10;******;57.8;******;******;******;4.18;29.9;40.9;
283;24.3;10;******;58.1;******;******;******;4.2;29.9;40.9;
284;24.5;10;******;58.5;******;******;******;4.23;29.9;40.9;
285;24.6;10;******;58.9;******;******;******;4.25;29.9;40.9;
286;24.8;10;******;59.2;******;******;******;4.28;29.9;40.9;
287;24.9;10;******;59.6;******;******;******;4.31;29.9;40.9;
288;25.1;10;******;60;******;******;******;4.33;29.9;40.9;
289;25.2;10;******;60.4;******;******;******;4.36;29.9;40.9;
290;25.4;10;******;60.8;******;******;******;4.39;29.9;40.9;
291;25.5;10;******;61.1;******;******;******;4.41;29.9;40.9;
292;25.7;10;******;61.5;******;******;******;4.44;29.9;40.9;
293;25.9;10;******;61.9;******;******;******;4.47;29.9;40.9;
294;26;10;******;62.3;******;******;******;4.5;29.9;40.9;
295;26.2;10;******;62.7;******;******;******;4.52;29.9;40.9;
296;26.3;10;******;63.1;******;******;******;4.55;29.9;40.9;
297;26.5;10;******;63.5;******;******;******;4.58;29.9;40.9;
298;26.7;10;******;63.8;******;******;******;4.61;29.9;40.9;
299;26.8;10;******;64.2;******;******;******;4.64;29.9;40.9;
300;27;10;******;64.6;******;******;******;4.67;29.9;40.9;
301;27.2;10;******;65;******;******;******;4.69;29.9;40.9;
302;27.3;10;******;65.4;******;******;******;4.72;29.9;40.9;
303;27.5;10;******;65.8;******;******;******;4.75;29.9;40.9;
304;27.7;10;******;66.2;******;******;******;4.78;29.9;40.9;
305;27.8;10;******;66.7;******;******;******;4.81;29.9;40.9;
306;28;10;******;67.1;******;******;******;4.84;29.9;40.9;
307;28.1;10;******;67.5;******;******;******;4.86;29.9;40.9;
308;28.3;10;******;67.9;******;******;******;4.89;29.9;40.9;
309;28.5;10;******;68.3;******;******;******;4.92;29.9;40.9;
310;28.6;10;******;68.7;******;******;******;4.95;29.9;40.9;
311;28.8;10;******;69.1;******;******;******;4.98;29.9;40.9;
312;29;10;******;69.5;******;******;******;5.01;29.9;40.9;
313;29.1;10;******;70;******;******;******;5.03;29.9;40.9;
314;29.3;10;******;70.4;******;******;******;5.06;29.9;40.9;
315;29.5;10;******;70.8;******;******;******;5.09;29.9;40.9;
316;29.6;10;******;71.2;******;******;******;5.12;29.9;40.9;
317;29.8;10;******;71.7;******;******;******;5.15;29.9;40.9;
318;30;10;******;72.1;******;******;******;5.18;29.9;40.9;
319;30.1;10;******;72.5;******;******;******;5.21;29.9;40.9;
320;30.3;10;******;73;******;******;******;5.24;29.9;40.9;
321;30.5;10;******;73.4;******;******;******;5.27;29.9;40.9;
322;30.6;10;******;73.8;******;******;******;5.3;29.9;40.9;
323;30.8;10;******;74.3;******;******;******;5.33;29.9;40.9;
324;31;10;******;74.7;******;******;******;5.36;29.9;40.9;
325;31.2;10;******;75.2;******;******;******;5.39;29.9;40.9;
326;31.3;10;******;75.6;******;******;******;5.42;29.9;40.9;
327;31.5;10;******;76.1;******;******;******;5.45;29.9;40.9;
328;31.7;10;******;76.5;******;******;******;5.48;29.9;40.9;
329;31.9;10;******;77;******;******;******;5.51;29.9;40.9;
330;32.1;10;******;77.4;******;******;******;5.54;30;40.9;
331;32.2;10;******;77.9;******;******;******;5.57;29.9;40.9;
332;32.4;10;******;78.4;******;******;******;5.6;30;40.9;
333;32.6;10;******;78.8;******;******;******;5.64;30;40.9;
334;32.8;10;******;79.3;******;******;******;5.67;30;40.9;
335;33;10;******;79.7;******;******;******;5.7;30;40.9;
336;33.2;10;******;80.2;******;******;******;5.74;30;40.9;
337;33.4;10;******;80.7;******;******;******;5.77;30;40.9;
338;33.6;10;******;81.2;******;******;******;5.8;30;40.9;
339;33.8;10;******;81.6;******;******;******;5.84;30;40.9;
340;34;10;******;82.1;******;******;******;5.87;29.9;40.9;
341;34.2;10;******;82.6;******;******;******;5.9;30;40.9;
342;34.4;10;******;83.1;******;******;******;5.94;30;40.9;
343;34.6;10;******;83.6;******;******;******;5.97;30;40.9;
344;34.8;10;******;84;******;******;******;6.01;30;40.9;
345;35;10;******;84.5;******;******;******;6.04;30;40.9;
346;35.2;10;******;85;******;******;******;6.08;30;40.9;
347;35.4;10;******;85.5;******;******;******;6.11;30;40.9;
348;35.6;10;******;86;******;******;******;6.15;30;40.9;
349;35.8;10;******;86.5;******;******;******;6.18;30;40.9;
350;36;10;******;87;******;******;******;6.22;30;40.9;
351;36.2;10;******;87.5;******;******;******;6.25;30;40.9;
352;36.4;10;******;88;******;******;******;6.28;30;40.9;
353;36.6;10;******;88.5;******;******;******;6.32;30;40.9;
354;36.8;10;******;89;******;******;******;6.35;30;40.9;
355;37;10;******;89.5;******;******;******;6.39;30;40.9;
356;37.2;10;******;90.1;******;******;******;6.42;30;40.9;
357;37.4;10;******;90.6;******;******;******;6.46;30;40.9;
358;37.6;10;******;91.1;******;******;******;6.49;30;40.9;
359;37.8;10;******;91.6;******;******;******;6.53;30;40.9;
360;38;10;******;92.1;******;******;******;6.56;30;40.9;
361;38.2;10;******;92.7;******;******;******;6.6;30;40.9;
362;38.4;10;******;93.2;******;******;******;6.63;30;40.9;
363;38.6;10;******;93.7;******;******;******;6.67;30;40.9;
364;38.8;10;******;94.2;******;******;******;6.71;30;40.9;
365;39;10;******;94.8;******;******;******;6.75;30;40.9;
366;39.2;10;******;95.3;******;******;******;6.78;30;40.9;
367;39.5;10;******;95.9;******;******;******;6.82;30;40.9;
368;39.7;10;******;96.4;******;******;******;6.86;30;40.9;
369;39.9;10;******;97;******;******;******;6.9;30;40.9;
370;40.2;10;******;97.5;******;******;******;6.94;30;40.9;
371;40.4;10;******;98;******;******;******;6.98;30;40.9;
372;40.6;10;******;98.6;******;******;******;7.02;30;40.9;
373;40.9;10;******;99.2;******;******;******;7.06;30;40.9;
374;41.1;10;******;99.7;******;******;******;7.1;30;40.9;
375;41.3;10;******;100;******;******;******;7.14;30;40.9;
376;41.6;10;******;101;******;******;******;7.18;30;40.9;
377;41.8;10;******;101;******;******;******;7.22;30;40.9;
378;42;10;******;102;******;******;******;7.26;30;40.9;
379;42.3;10;******;103;******;******;******;7.3;30;40.9;
380;42.5;10;******;103;******;******;******;7.34;30;40.9;
381;42.7;10;******;104;******;******;******;7.39;30;40.9;
382;43;10;******;104;******;******;******;7.43;30;40.9;
383;43.2;10;******;105;******;******;******;7.47;30;40.9;
384;43.4;10;******;105;******;******;******;7.51;30;40.9;
385;43.7;10;******;106;******;******;******;7.55;30;40.9;
386;43.9;10;******;107;******;******;******;7.59;30;40.9;
387;44.1;10;******;107;******;******;******;7.63;30;40.9;
388;44.4;10;******;108;******;******;******;7.67;30;40.9;
389;44.6;10;******;108;******;******;******;7.71;30;40.9;
390;44.8;10;******;109;******;******;******;7.75;30;40.9;
391;45.1;10;******;110;******;******;******;7.79;30;40.9;
392;45.3;10;******;110;******;******;******;7.83;30;40.9;
393;45.5;10;******;111;******;******;******;7.87;30;40.9;
394;45.8;10;******;111;******;******;******;7.91;30;40.9;
395;46;10;******;112;******;******;******;7.96;30;40.9;
396;46.3;10;******;113;******;******;******;8;30;40.9;
397;46.5;10;******;113;******;******;******;8.04;30;40.9;
398;46.8;10;******;114;******;******;******;8.08;30;40.9;
399;47;10;******;115;******;******;******;8.13;30;40.9;
400;47.3;10;******;115;******;******;******;8.17;30;40.9;
401;47.5;10;******;116;******;******;******;8.22;30;40.9;
402;47.8;10;******;116;******;******;******;8.26;30;40.9;
403;48.1;10;******;117;******;******;******;8.31;30;40.9;
404;48.3;10;******;118;******;******;******;8.35;30;40.9;
405;48.6;10;******;118;******;******;******;8.4;30;40.9;
406;48.9;10;******;119;******;******;******;8.44;30;40.9;
407;49.1;10;******;120;******;******;******;8.49;30;40.9;
408;49.4;10;******;120;******;******;******;8.54;30;40.9;
409;49.7;10;******;121;******;******;******;8.58;30;40.9;
410;49.9;10;******;122;******;******;******;8.63;30;40.9;
411;50.2;10;******;122;******;******;******;8.68;30;40.9;
412;50.5;10;******;123;******;******;******;8.72;30;40.9;
413;50.7;10;******;124;******;******;******;8.77;30;40.9;
414;51;10;******;124;******;******;******;8.82;30;40.9;
415;51.3;10;******;125;******;******;******;8.86;30;40.9;
416;51.6;10;******;126;******;******;******;8.91;30;40.9;
417;51.8;10;******;126;******;******;******;8.96;30;40.9;
418;52.1;10;******;127;******;******;******;9;30;40.9;
419;52.4;10;******;128;******;******;******;9.05;30;40.9;
420;52.6;10;******;128;******;******;******;9.1;30;40.9;
421;52.9;10;******;129;******;******;******;9.15;30;40.9;
422;53.2;10;******;130;******;******;******;9.2;30;40.9;
423;53.5;10;******;130;******;******;******;9.24;30;40.9;
424;53.8;10;******;131;******;******;******;9.29;30;40.9;
425;54.1;10;******;132;******;******;******;9.34;30;40.9;
426;54.4;10;******;133;******;******;******;9.4;30;40.9;
427;54.7;10;******;133;******;******;******;9.45;30;40.9;
428;55;10;******;134;******;******;******;9.5;30;40.9;
429;55.3;10;******;135;******;******;******;9.55;30;40.9;
430;55.6;10;******;135;******;******;******;9.61;30;40.9;
431;55.9;10;******;136;******;******;******;9.66;30;40.9;
432;56.2;10;******;137;******;******;******;9.71;30;40.9;
