Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
30;80.5;10;******;3.21;******;******;******;13.9;39.9;40.9;
31;83.4;10;******;3.33;******;******;******;14.4;39.9;40.9;
32;86.2;10;******;3.44;******;******;******;14.9;39.9;40.9;
33;89;10;******;3.56;******;******;******;15.4;39.9;40.9;
34;91.8;10;******;3.67;******;******;******;15.9;39.9;40.9;
35;94.6;10;******;3.79;******;******;******;16.3;39.9;40.9;
36;97.5;10;******;3.91;******;******;******;16.9;39.9;40.9;
37;100;10;******;4.03;******;******;******;17.3;39.9;40.9;
38;103;10;******;4.14;******;******;******;17.8;39.9;40.9;
39;106;10;******;4.26;******;******;******;18.3;39.9;40.9;
40;109;10;******;4.38;******;******;******;18.8;39.9;40.9;
41;112;10;******;4.5;******;******;******;19.3;39.9;40.9;
42;115;10;******;4.62;******;******;******;19.8;39.9;40.9;
43;118;10;******;4.75;******;******;******;20.3;39.9;40.9;
44;121;10;******;4.87;******;******;******;20.8;39.9;40.9;
45;123;10;******;4.99;******;******;******;21.3;39.9;40.9;
46;126;10;******;5.11;******;******;******;21.9;39.9;40.9;
47;129;10;******;5.24;******;******;******;22.4;39.9;40.9;
48;132;10;******;5.36;******;******;******;22.9;39.9;40.9;
49;135;10;******;5.49;******;******;******;23.4;39.9;40.9;
50;138;10;******;5.61;******;******;******;23.9;39.9;40.9;
51;141;10;******;5.74;******;******;******;24.4;39.9;40.9;
52;144;10;******;5.86;******;******;******;25;39.9;40.9;
53;147;10;******;5.99;******;******;******;25.5;39.9;40.9;
54;151;10;******;6.12;******;******;******;26;39.9;40.9;
55;154;10;******;6.25;******;******;******;26.5;39.9;40.9;
56;157;10;******;6.38;******;******;******;27.1;39.9;40.9;
57;160;10;******;6.5;******;******;******;27.6;39.9;40.9;
58;163;10;******;6.64;******;******;******;28.2;39.9;40.9;
59;166;10;******;6.77;******;******;******;28.7;39.9;40.9;
60;169;10;******;6.9;******;******;******;29.3;39.9;40.9;
61;172;10;******;7.03;******;******;******;29.8;39.9;40.9;
62;176;10;******;7.16;******;******;******;30.3;39.9;40.9;
63;179;10;******;7.29;******;******;******;30.9;39.9;40.9;
64;182;10;******;7.43;******;******;******;31.5;39.9;40.9;
65;185;10;******;7.56;******;******;******;32;39.9;40.9;
66;189;10;******;7.7;******;******;******;32.6;39.9;40.9;
67;192;10;******;7.83;******;******;******;33.1;39.9;40.9;
68;195;10;******;7.97;******;******;******;33.7;39.9;40.9;
69;198;10;******;8.1;******;******;******;34.3;39.9;40.9;
70;202;10;******;8.24;******;******;******;34.9;39.9;40.9;
71;205;10;******;8.38;******;******;******;35.4;39.9;40.9;
72;208;10;******;8.52;******;******;******;36;39.9;40.9;
73;212;10;******;8.66;******;******;******;36.6;39.9;40.9;
74;215;10;******;8.8;******;******;******;37.2;39.9;40.9;
75;219;10;******;8.94;******;******;******;37.8;39.9;40.9;
76;222;10;******;9.08;******;******;******;38.4;39.9;40.9;
77;225;10;******;9.22;******;******;******;39;39.9;40.9;
78;229;10;******;9.37;******;******;******;39.6;39.9;40.9;
79;232;10;******;9.51;******;******;******;40.2;39.9;40.9;
80;236;10;******;9.65;******;******;******;40.8;39.9;40.9;
81;239;10;******;9.8;******;******;******;41.4;39.9;40.9;
82;243;10;******;9.94;******;******;******;42;39.9;40.9;
83;247;10;******;10.1;******;******;******;42.6;39.9;40.9;
84;250;10;******;10.2;******;******;******;43.2;39.9;40.9;
85;254;10;******;10.4;******;******;******;43.8;39.9;40.9;
86;257;10;******;10.5;******;******;******;44.5;39.9;40.9;
87;261;10;******;10.7;******;******;******;45.1;39.9;40.9;
88;265;10;******;10.8;******;******;******;45.7;39.9;40.9;
89;268;10;******;11;******;******;******;46.3;39.9;40.9;
90;272;10;******;11.1;******;******;******;47;39.9;40.9;
91;276;10;******;11.3;******;******;******;47.6;39.9;40.9;
92;279;10;******;11.4;******;******;******;48.3;39.9;40.9;
93;283;10;******;11.6;******;******;******;48.9;39.9;40.9;
94;287;10;******;11.7;******;******;******;49.6;39.9;40.9;
95;291;10;******;11.9;******;******;******;50.2;39.9;40.9;
96;295;10;******;12;******;******;******;50.9;39.9;40.9;
97;298;10;******;12.2;******;******;******;51.6;39.9;40.9;
98;302;10;******;12.4;******;******;******;52.2;39.9;40.9;
99;306;10;******;12.5;******;******;******;52.9;39.9;40.9;
100;310;10;******;12.7;******;******;******;53.6;39.9;40.9;
101;314;10;******;12.8;******;******;******;54.3;39.9;40.9;
102;318;10;******;13;******;******;******;54.9;39.9;40.9;
103;322;10;******;13.2;******;******;******;55.6;39.9;40.9;
104;326;10;******;13.3;******;******;******;56.3;39.9;40.9;
105;330;10;******;13.5;******;******;******;57;39.9;40.9;
106;334;10;******;13.6;******;******;******;57.7;39.9;40.9;
107;338;10;******;13.8;******;******;******;58.4;39.9;40.9;
108;342;10;******;14;******;******;******;59.1;39.9;40.9;
109;346;10;******;14.1;******;******;******;59.8;39.9;40.9;
110;350;10;******;14.3;******;******;******;60.5;39.9;40.9;
111;354;10;******;14.5;******;******;******;61.3;39.9;40.9;
112;359;10;******;14.6;******;******;******;62;39.9;40.9;
113;363;10;******;14.8;******;******;******;62.7;39.9;40.9;
114;367;10;******;15;******;******;******;63.5;39.9;40.9;
115;371;10;******;15.1;******;******;******;64.2;39.9;40.9;
116;376;10;******;15.3;******;******;******;64.9;39.9;40.9;
117;380;10;******;15.5;******;******;******;65.7;39.9;40.9;
118;384;10;******;15.6;******;******;******;66.4;39.9;40.9;
119;389;10;******;15.8;******;******;******;67.2;39.9;40.9;
120;393;10;******;16;******;******;******;67.9;39.9;40.9;
121;398;10;******;16.2;******;******;******;68.7;39.9;40.9;
122;402;10;******;16.3;******;******;******;69.5;39.9;40.9;
123;407;10;******;16.5;******;******;******;70.3;39.9;40.9;
124;411;10;******;16.7;******;******;******;71;39.9;40.9;
125;416;10;******;16.9;******;******;******;71.8;39.9;40.9;
126;420;10;******;17;******;******;******;72.6;39.9;40.9;
127;425;10;******;17.2;******;******;******;73.4;39.9;40.9;
128;430;10;******;17.4;******;******;******;74.2;39.9;40.9;
129;434;10;******;17.6;******;******;******;75.1;39.9;40.9;
130;439;10;******;17.8;******;******;******;75.9;39.9;40.9;
131;444;10;******;17.9;******;******;******;76.7;39.9;40.9;
132;449;10;******;18.1;******;******;******;77.5;39.9;40.9;
133;453;10;******;18.3;******;******;******;78.4;39.9;40.9;
134;458;10;******;18.5;******;******;******;79.2;39.9;40.9;
135;463;10;******;18.7;******;******;******;80;39.9;40.9;
136;468;10;******;18.9;******;******;******;80.9;39.9;40.9;
137;473;10;******;19.1;******;******;******;81.7;39.9;40.9;
138;478;10;******;19.2;******;******;******;82.6;39.9;40.9;
139;483;10;******;19.4;******;******;******;83.4;39.9;40.9;
140;488;10;******;19.6;******;******;******;84.3;39.9;40.9;
141;493;10;******;19.8;******;******;******;85.2;39.9;40.9;
142;498;10;******;20;******;******;******;86.1;39.9;40.9;
143;503;10;******;20.2;******;******;******;86.9;39.9;40.9;
144;508;10;******;20.4;******;******;******;87.8;39.9;40.9;
145;513;10;******;20.6;******;******;******;88.7;39.9;40.9;
146;519;10;******;20.8;******;******;******;89.6;39.9;40.9;
147;524;10;******;21;******;******;******;90.5;39.9;40.9;
148;529;10;******;21.2;******;******;******;91.4;39.9;40.9;
149;534;10;******;21.4;******;******;******;92.3;39.9;40.9;
150;540;10;******;21.6;******;******;******;93.3;39.9;40.9;
151;545;10;******;21.8;******;******;******;94.2;39.9;40.9;
152;550;10;******;22;******;******;******;95.1;39.9;40.9;
153;556;10;******;22.2;******;******;******;96;39.9;40.9;
154;561;10;******;22.4;******;******;******;97;39.9;40.9;
155;567;10;******;22.6;******;******;******;97.9;39.9;40.9;
156;572;10;******;22.8;******;******;******;98.9;39.9;40.9;
157;578;10;******;23;******;******;******;99.8;39.9;40.9;
158;583;10;******;23.2;******;******;******;101;39.9;40.9;
159;589;10;******;23.4;******;******;******;102;39.9;40.9;
160;594;10;******;23.6;******;******;******;103;39.9;40.9;
161;600;10;******;23.8;******;******;******;104;39.9;40.9;
162;606;10;******;24;******;******;******;105;39.9;40.9;
163;612;10;******;24.2;******;******;******;106;39.9;40.9;
164;617;10;******;24.5;******;******;******;107;39.9;40.9;
165;623;10;******;24.7;******;******;******;108;39.9;40.9;
166;629;10;******;24.9;******;******;******;109;39.9;40.9;
167;635;10;******;25.1;******;******;******;110;39.9;40.9;
168;641;10;******;25.3;******;******;******;111;39.9;40.9;
169;647;10;******;25.5;******;******;******;112;39.9;40.9;
170;653;10;******;25.7;******;******;******;113;39.9;40.9;
171;659;10;******;26;******;******;******;114;39.9;40.9;
172;665;10;******;26.2;******;******;******;115;39.9;40.9;
173;671;10;******;26.4;******;******;******;116;39.9;40.9;
174;677;10;******;26.6;******;******;******;117;39.9;40.9;
175;683;10;******;26.8;******;******;******;118;39.9;40.9;
176;689;10;******;27.1;******;******;******;119;39.9;40.9;
177;696;10;******;27.3;******;******;******;120;39.9;40.9;
178;702;10;******;27.5;******;******;******;121;39.9;40.9;
179;708;10;******;27.8;******;******;******;122;39.9;40.9;
180;714;10;******;28;******;******;******;123;39.9;40.9;
181;721;10;******;28.2;******;******;******;125;39.9;40.9;
182;727;10;******;28.4;******;******;******;126;39.9;40.9;
183;734;10;******;28.7;******;******;******;127;39.9;40.9;
184;740;10;******;28.9;******;******;******;128;39.9;40.9;
185;747;10;******;29.1;******;******;******;129;39.9;40.9;
186;753;10;******;29.4;******;******;******;130;39.9;40.9;
187;760;10;******;29.6;******;******;******;131;39.9;40.9;
188;767;10;******;29.8;******;******;******;133;39.9;40.9;
189;773;10;******;30.1;******;******;******;134;39.9;40.9;
190;780;10;******;30.3;******;******;******;135;39.9;40.9;
191;787;10;******;30.6;******;******;******;136;39.9;40.9;
192;794;10;******;30.8;******;******;******;137;39.9;40.9;
193;801;10;******;31;******;******;******;138;39.9;40.9;
194;807;10;******;31.3;******;******;******;140;39.9;40.9;
195;814;10;******;31.5;******;******;******;141;39.9;40.9;
196;821;10;******;31.8;******;******;******;142;39.9;40.9;
197;828;10;******;32;******;******;******;143;39.9;40.9;
198;835;10;******;32.3;******;******;******;144;39.9;40.9;
199;842;10;******;32.5;******;******;******;146;39.9;40.9;
200;850;10;******;32.8;******;******;******;147;39.9;40.9;
201;857;10;******;33;******;******;******;148;39.9;40.9;
202;864;10;******;33.3;******;******;******;149;39.9;40.9;
203;871;10;******;33.5;******;******;******;151;39.9;40.9;
204;878;10;******;33.8;******;******;******;152;39.9;40.9;
205;886;10;******;34;******;******;******;153;39.9;40.9;
206;893;10;******;34.3;******;******;******;154;39.9;40.9;
207;900;10;******;34.6;******;******;******;156;39.9;40.9;
208;908;10;******;34.8;******;******;******;157;39.9;40.9;
209;915;10;******;35.1;******;******;******;158;39.9;40.9;
210;923;10;******;35.3;******;******;******;159;39.9;40.9;
211;930;10;******;35.6;******;******;******;161;39.9;40.9;
212;938;10;******;35.9;******;******;******;162;39.9;40.9;
213;945;10;******;36.1;******;******;******;163;39.9;40.9;
214;953;10;******;36.4;******;******;******;165;39.9;40.9;
215;961;10;******;36.7;******;******;******;166;39.9;40.9;
216;968;10;******;36.9;******;******;******;167;39.9;40.9;
217;976;10;******;37.2;******;******;******;169;39.9;40.9;
218;984;10;******;37.5;******;******;******;170;39.9;40.9;
219;992;10;******;37.8;******;******;******;171;39.9;40.9;
220;1000;10;******;38;******;******;******;173;39.9;40.9;
