Meas. Pts.;Strain;Shear Stress;Frequency;Interval Time;Storage Modulus;Loss Modulus;Damping Factor;Deflection Angle;Temperature;Torque;Status
74;1.81;0.1;******;8.8;******;******;******;0.313;39.9;0.409;
75;1.84;0.1;******;8.94;******;******;******;0.318;39.9;0.409;
76;1.86;0.1;******;9.08;******;******;******;0.322;39.9;0.409;
77;1.89;0.1;******;9.22;******;******;******;0.327;39.9;0.409;
78;1.92;0.1;******;9.37;******;******;******;0.332;39.9;0.409;
79;1.95;0.1;******;9.51;******;******;******;0.336;39.9;0.409;
80;1.97;0.1;******;9.65;******;******;******;0.341;39.9;0.409;
81;2;0.1;******;9.8;******;******;******;0.345;39.9;0.409;
82;2.03;0.1;******;9.94;******;******;******;0.35;39.9;0.409;
83;2.05;0.1;******;10.1;******;******;******;0.355;39.9;0.409;
84;2.08;0.1;******;10.2;******;******;******;0.36;39.9;0.409;
85;2.11;0.1;******;10.4;******;******;******;0.364;39.9;0.409;
86;2.13;0.1;******;10.5;******;******;******;0.369;39.9;0.409;
87;2.16;0.1;******;10.7;******;******;******;0.374;39.9;0.409;
88;2.19;0.1;******;10.8;******;******;******;0.378;39.9;0.409;
89;2.22;0.1;******;11;******;******;******;0.383;39.9;0.409;
90;2.24;0.1;******;11.1;******;******;******;0.388;39.9;0.409;
91;2.27;0.1;******;11.3;******;******;******;0.393;39.9;0.409;
92;2.3;0.1;******;11.4;******;******;******;0.397;39.9;0.409;
93;2.33;0.1;******;11.6;******;******;******;0.402;39.9;0.409;
94;2.35;0.1;******;11.7;******;******;******;0.407;39.9;0.409;
95;2.38;0.1;******;11.9;******;******;******;0.412;39.9;0.409;
96;2.41;0.1;******;12;******;******;******;0.417;39.9;0.409;
97;2.44;0.1;******;12.2;******;******;******;0.421;39.9;0.409;
98;2.47;0.1;******;12.4;******;******;******;0.426;39.9;0.409;
99;2.49;0.1;******;12.5;******;******;******;0.431;39.9;0.409;
100;2.52;0.1;******;12.7;******;******;******;0.436;39.9;0.409;
101;2.55;0.1;******;12.8;******;******;******;0.441;39.9;0.409;
102;2.58;0.1;******;13;******;******;******;0.446;39.9;0.409;
103;2.61;0.1;******;13.2;******;******;******;0.451;39.9;0.409;
104;2.64;0.1;******;13.3;******;******;******;0.456;39.9;0.409;
105;2.66;0.1;******;13.5;******;******;******;0.46;39.9;0.409;
106;2.69;0.1;******;13.6;******;******;******;0.465;39.9;0.409;
107;2.72;0.1;******;13.8;******;******;******;0.471;39.9;0.409;
108;2.75;0.1;******;14;******;******;******;0.476;39.9;0.409;
109;2.78;0.1;******;14.1;******;******;******;0.481;39.9;0.409;
110;2.81;0.1;******;14.3;******;******;******;0.486;39.9;0.409;
111;2.84;0.1;******;14.5;******;******;******;0.491;39.9;0.409;
112;2.87;0.1;******;14.6;******;******;******;0.496;39.9;0.409;
113;2.9;0.1;******;14.8;******;******;******;0.501;39.9;0.409;
114;2.93;0.1;******;15;******;******;******;0.506;39.9;0.409;
115;2.96;0.1;******;15.1;******;******;******;0.511;39.9;0.409;
116;2.99;0.1;******;15.3;******;******;******;0.516;39.9;0.409;
117;3.02;0.1;******;15.5;******;******;******;0.521;39.9;0.409;
118;3.05;0.1;******;15.6;******;******;******;0.527;39.9;0.409;
119;3.08;0.1;******;15.8;******;******;******;0.532;39.9;0.409;
120;3.11;0.1;******;16;******;******;******;0.537;39.9;0.409;
121;3.14;0.1;******;16.2;******;******;******;0.542;39.9;0.409;
122;3.17;0.1;******;16.3;******;******;******;0.547;39.9;0.409;
123;3.2;0.1;******;16.5;******;******;******;0.552;39.9;0.409;
124;3.23;0.1;******;16.7;******;******;******;0.558;39.9;0.409;
125;3.26;0.1;******;16.9;******;******;******;0.563;39.9;0.409;
126;3.29;0.1;******;17;******;******;******;0.568;39.9;0.409;
127;3.32;0.1;******;17.2;******;******;******;0.573;39.9;0.409;
128;3.35;0.1;******;17.4;******;******;******;0.579;39.9;0.409;
129;3.38;0.1;******;17.6;******;******;******;0.584;39.9;0.409;
130;3.41;0.1;******;17.8;******;******;******;0.589;39.9;0.409;
131;3.44;0.1;******;17.9;******;******;******;0.595;39.9;0.409;
132;3.47;0.1;******;18.1;******;******;******;0.6;39.9;0.409;
133;3.5;0.1;******;18.3;******;******;******;0.605;39.9;0.409;
134;3.53;0.1;******;18.5;******;******;******;0.611;39.9;0.409;
135;3.56;0.1;******;18.7;******;******;******;0.616;39.9;0.409;
136;3.6;0.1;******;18.9;******;******;******;0.622;39.9;0.409;
137;3.63;0.1;******;19.1;******;******;******;0.627;39.9;0.409;
138;3.66;0.1;******;19.2;******;******;******;0.633;39.9;0.409;
139;3.69;0.1;******;19.4;******;******;******;0.638;39.9;0.409;
140;3.72;0.1;******;19.6;******;******;******;0.644;39.9;0.409;
141;3.76;0.1;******;19.8;******;******;******;0.649;39.9;0.409;
142;3.79;0.1;******;20;******;******;******;0.655;39.9;0.409;
143;3.82;0.1;******;20.2;******;******;******;0.661;39.9;0.409;
144;3.85;0.1;******;20.4;******;******;******;0.666;39.9;0.409;
145;3.89;0.1;******;20.6;******;******;******;0.672;39.9;0.409;
146;3.92;0.1;******;20.8;******;******;******;0.678;39.9;0.409;
147;3.96;0.1;******;21;******;******;******;0.684;39.9;0.409;
148;3.99;0.1;******;21.2;******;******;******;0.689;39.9;0.409;
149;4.02;0.1;******;21.4;******;******;******;0.695;39.9;0.409;
150;4.06;0.1;******;21.6;******;******;******;0.701;39.9;0.409;
151;4.09;0.1;******;21.8;******;******;******;0.707;39.9;0.409;
152;4.13;0.1;******;22;******;******;******;0.713;39.9;0.409;
153;4.16;0.1;******;22.2;******;******;******;0.719;39.9;0.409;
154;4.19;0.1;******;22.4;******;******;******;0.725;39.9;0.409;
155;4.23;0.1;******;22.6;******;******;******;0.731;39.9;0.409;
156;4.26;0.1;******;22.8;******;******;******;0.737;39.9;0.409;
157;4.3;0.1;******;23;******;******;******;0.743;39.9;0.409;
158;4.33;0.1;******;23.2;******;******;******;0.749;39.9;0.409;
159;4.37;0.1;******;23.4;******;******;******;0.755;39.9;0.409;
160;4.4;0.1;******;23.6;******;******;******;0.761;39.9;0.409;
161;4.44;0.1;******;23.8;******;******;******;0.767;39.9;0.409;
162;4.47;0.1;******;24;******;******;******;0.773;39.9;0.409;
163;4.51;0.1;******;24.2;******;******;******;0.779;39.9;0.409;
164;4.54;0.1;******;24.5;******;******;******;0.785;39.9;0.409;
165;4.58;0.1;******;24.7;******;******;******;0.792;39.9;0.409;
166;4.62;0.1;******;24.9;******;******;******;0.798;39.9;0.409;
167;4.65;0.1;******;25.1;******;******;******;0.804;39.9;0.409;
168;4.69;0.1;******;25.3;******;******;******;0.81;39.9;0.409;
169;4.72;0.1;******;25.5;******;******;******;0.816;39.9;0.409;
170;4.76;0.1;******;25.7;******;******;******;0.823;39.9;0.409;
171;4.8;0.1;******;26;******;******;******;0.829;39.9;0.409;
172;4.83;0.1;******;26.2;******;******;******;0.835;39.9;0.409;
173;4.87;0.1;******;26.4;******;******;******;0.841;39.9;0.409;
174;4.9;0.1;******;26.6;******;******;******;0.848;39.9;0.409;
175;4.94;0.1;******;26.8;******;******;******;0.854;39.9;0.409;
176;4.98;0.1;******;27.1;******;******;******;0.86;39.9;0.409;
177;5.01;0.1;******;27.3;******;******;******;0.866;39.9;0.409;
178;5.05;0.1;******;27.5;******;******;******;0.873;39.9;0.409;
179;5.09;0.1;******;27.8;******;******;******;0.88;39.9;0.409;
180;5.13;0.1;******;28;******;******;******;0.886;39.9;0.409;
181;5.16;0.1;******;28.2;******;******;******;0.893;39.9;0.409;
182;5.2;0.1;******;28.4;******;******;******;0.899;39.9;0.409;
183;5.24;0.1;******;28.7;******;******;******;0.906;39.9;0.409;
184;5.28;0.1;******;28.9;******;******;******;0.912;39.9;0.409;
185;5.32;0.1;******;29.1;******;******;******;0.919;39.9;0.409;
186;5.36;0.1;******;29.4;******;******;******;0.926;39.9;0.409;
187;5.39;0.1;******;29.6;******;******;******;0.932;39.9;0.409;
188;5.43;0.1;******;29.8;******;******;******;0.939;39.9;0.409;
189;5.47;0.1;******;30.1;******;******;******;0.946;39.9;0.409;
190;5.51;0.1;******;30.3;******;******;******;0.953;39.9;0.409;
191;5.55;0.1;******;30.6;******;******;******;0.959;39.9;0.409;
192;5.59;0.1;******;30.8;******;******;******;0.966;39.9;0.409;
193;5.63;0.1;******;31;******;******;******;0.973;39.9;0.409;
194;5.67;0.1;******;31.3;******;******;******;0.979;39.9;0.409;
195;5.71;0.1;******;31.5;******;******;******;0.986;39.9;0.409;
196;5.74;0.1;******;31.8;******;******;******;0.993;39.9;0.409;
197;5.78;0.1;******;32;******;******;******;1;39.9;0.409;
198;5.82;0.1;******;32.3;******;******;******;1.01;39.9;0.409;
199;5.86;0.1;******;32.5;******;******;******;1.01;39.9;0.409;
200;5.9;0.1;******;32.8;******;******;******;1.02;39.9;0.409;
201;5.94;0.1;******;33;******;******;******;1.03;39.9;0.409;
202;5.98;0.1;******;33.3;******;******;******;1.03;39.9;0.409;
203;6.02;0.1;******;33.5;******;******;******;1.04;39.9;0.409;
204;6.06;0.1;******;33.8;******;******;******;1.05;39.9;0.409;
205;6.1;0.1;******;34;******;******;******;1.06;39.9;0.409;
206;6.15;0.1;******;34.3;******;******;******;1.06;39.9;0.409;
207;6.19;0.1;******;34.6;******;******;******;1.07;39.9;0.409;
208;6.23;0.1;******;34.8;******;******;******;1.08;39.9;0.409;
209;6.27;0.1;******;35.1;******;******;******;1.08;39.9;0.409;
210;6.31;0.1;******;35.3;******;******;******;1.09;39.9;0.409;
211;6.36;0.1;******;35.6;******;******;******;1.1;39.9;0.409;
212;6.4;0.1;******;35.9;******;******;******;1.11;39.9;0.409;
213;6.44;0.1;******;36.1;******;******;******;1.11;39.9;0.409;
214;6.48;0.1;******;36.4;******;******;******;1.12;39.9;0.409;
215;6.52;0.1;******;36.7;******;******;******;1.13;39.9;0.409;
216;6.56;0.1;******;36.9;******;******;******;1.13;39.9;0.409;
217;6.61;0.1;******;37.2;******;******;******;1.14;39.9;0.409;
218;6.65;0.1;******;37.5;******;******;******;1.15;39.9;0.409;
219;6.69;0.1;******;37.8;******;******;******;1.16;39.9;0.409;
220;6.73;0.1;******;38;******;******;******;1.16;39.9;0.409;
221;6.78;0.1;******;38.3;******;******;******;1.17;39.9;0.409;
222;6.82;0.1;******;38.6;******;******;******;1.18;39.9;0.409;
223;6.86;0.1;******;38.9;******;******;******;1.19;39.9;0.409;
224;6.9;0.1;******;39.1;******;******;******;1.19;39.9;0.409;
225;6.94;0.1;******;39.4;******;******;******;1.2;39.9;0.409;
226;6.98;0.1;******;39.7;******;******;******;1.21;39.9;0.409;
227;7.03;0.1;******;40;******;******;******;1.21;39.9;0.409;
228;7.07;0.1;******;40.3;******;******;******;1.22;39.9;0.409;
229;7.11;0.1;******;40.6;******;******;******;1.23;39.9;0.409;
230;7.15;0.1;******;40.8;******;******;******;1.24;39.9;0.409;
231;7.19;0.1;******;41.1;******;******;******;1.24;39.9;0.409;
232;7.23;0.1;******;41.4;******;******;******;1.25;39.9;0.409;
233;7.28;0.1;******;41.7;******;******;******;1.26;39.9;0.409;
234;7.32;0.1;******;42;******;******;******;1.27;39.9;0.409;
235;7.36;0.1;******;42.3;******;******;******;1.27;39.9;0.409;
236;7.41;0.1;******;42.6;******;******;******;1.28;39.9;0.409;
237;7.45;0.1;******;42.9;******;******;******;1.29;39.9;0.409;
238;7.5;0.1;******;43.2;******;******;******;1.3;39.9;0.409;
239;7.54;0.1;******;43.5;******;******;******;1.3;39.9;0.409;
240;7.59;0.1;******;43.8;******;******;******;1.31;39.9;0.409;
241;7.63;0.1;******;44.1;******;******;******;1.32;39.9;0.409;
242;7.68;0.1;******;44.4;******;******;******;1.33;39.9;0.409;
243;7.72;0.1;******;44.7;******;******;******;1.33;39.9;0.409;
244;7.77;0.1;******;45;******;******;******;1.34;39.9;0.409;
245;7.81;0.1;******;45.3;******;******;******;1.35;39.9;0.409;
246;7.86;0.1;******;45.6;******;******;******;1.36;39.9;0.409;
247;7.9;0.1;******;45.9;******;******;******;1.37;39.9;0.409;
248;7.95;0.1;******;46.2;******;******;******;1.37;39.9;0.409;
249;8;0.1;******;46.6;******;******;******;1.38;39.9;0.409;
250;8.04;0.1;******;46.9;******;******;******;1.39;39.9;0.409;
251;8.09;0.1;******;47.2;******;******;******;1.4;39.9;0.409;
252;8.14;0.1;******;47.5;******;******;******;1.41;39.9;0.409;
253;8.19;0.1;******;47.8;******;******;******;1.42;39.9;0.409;
254;8.24;0.1;******;48.2;******;******;******;1.42;39.9;0.409;
255;8.29;0.1;******;48.5;******;******;******;1.43;39.9;0.409;
256;8.34;0.1;******;48.8;******;******;******;1.44;39.9;0.409;
257;8.39;0.1;******;49.1;******;******;******;1.45;39.9;0.409;
258;8.44;0.1;******;49.5;******;******;******;1.46;39.9;0.409;
259;8.49;0.1;******;49.8;******;******;******;1.47;39.9;0.409;
260;8.53;0.1;******;50.1;******;******;******;1.48;39.9;0.409;
261;8.58;0.1;******;50.4;******;******;******;1.48;39.9;0.409;
262;8.63;0.1;******;50.8;******;******;******;1.49;39.9;0.409;
263;8.68;0.1;******;51.1;******;******;******;1.5;39.9;0.409;
264;8.73;0.1;******;51.4;******;******;******;1.51;39.9;0.409;
265;8.78;0.1;******;51.8;******;******;******;1.52;39.9;0.409;
266;8.83;0.1;******;52.1;******;******;******;1.53;39.9;0.409;
267;8.88;0.1;******;52.5;******;******;******;1.53;39.9;0.409;
268;8.93;0.1;******;52.8;******;******;******;1.54;39.9;0.409;
269;8.98;0.1;******;53.2;******;******;******;1.55;39.9;0.409;
270;9.02;0.1;******;53.5;******;******;******;1.56;39.9;0.409;
271;9.07;0.1;******;53.8;******;******;******;1.57;39.9;0.409;
272;9.12;0.1;******;54.2;******;******;******;1.58;39.9;0.409;
273;9.17;0.1;******;54.5;******;******;******;1.58;39.9;0.409;
274;9.22;0.1;******;54.9;******;******;******;1.59;39.9;0.409;
275;9.27;0.1;******;55.2;******;******;******;1.6;39.9;0.409;
276;9.31;0.1;******;55.6;******;******;******;1.61;39.9;0.409;
277;9.36;0.1;******;56;******;******;******;1.62;39.9;0.409;
278;9.41;0.1;******;56.3;******;******;******;1.63;39.9;0.409;
279;9.46;0.1;******;56.7;******;******;******;1.63;39.9;0.409;
280;9.51;0.1;******;57;******;******;******;1.64;39.9;0.409;
281;9.55;0.1;******;57.4;******;******;******;1.65;39.9;0.409;
282;9.6;0.1;******;57.8;******;******;******;1.66;39.9;0.409;
283;9.65;0.1;******;58.1;******;******;******;1.67;39.9;0.409;
284;9.7;0.1;******;58.5;******;******;******;1.68;39.9;0.409;
285;9.75;0.1;******;58.9;******;******;******;1.69;39.9;0.409;
286;9.8;0.1;******;59.2;******;******;******;1.69;39.9;0.409;
287;9.86;0.1;******;59.6;******;******;******;1.7;39.9;0.409;
288;9.91;0.1;******;60;******;******;******;1.71;39.9;0.409;
289;9.96;0.1;******;60.4;******;******;******;1.72;39.9;0.409;
290;10;0.1;******;60.8;******;******;******;1.73;39.9;0.409;
291;10.1;0.1;******;61.1;******;******;******;1.74;39.9;0.409;
292;10.1;0.1;******;61.5;******;******;******;1.75;39.9;0.409;
293;10.2;0.1;******;61.9;******;******;******;1.76;39.9;0.409;
294;10.2;0.1;******;62.3;******;******;******;1.76;39.9;0.409;
295;10.3;0.1;******;62.7;******;******;******;1.77;39.9;0.409;
296;10.3;0.1;******;63.1;******;******;******;1.78;39.9;0.409;
297;10.4;0.1;******;63.5;******;******;******;1.79;39.9;0.409;
298;10.4;0.1;******;63.8;******;******;******;1.8;39.9;0.409;
299;10.5;0.1;******;64.2;******;******;******;1.81;39.9;0.409;
300;10.5;0.1;******;64.6;******;******;******;1.82;39.9;0.409;
301;10.6;0.1;******;65;******;******;******;1.83;39.9;0.409;
302;10.6;0.1;******;65.4;******;******;******;1.84;39.9;0.409;
303;10.7;0.1;******;65.8;******;******;******;1.85;39.9;0.409;
304;10.7;0.1;******;66.2;******;******;******;1.85;39.9;0.409;
305;10.8;0.1;******;66.7;******;******;******;1.86;39.9;0.409;
306;10.8;0.1;******;67.1;******;******;******;1.87;39.9;0.409;
307;10.9;0.1;******;67.5;******;******;******;1.88;39.9;0.409;
308;10.9;0.1;******;67.9;******;******;******;1.89;39.9;0.409;
309;11;0.1;******;68.3;******;******;******;1.9;39.9;0.409;
310;11.1;0.1;******;68.7;******;******;******;1.91;39.9;0.409;
311;11.1;0.1;******;69.1;******;******;******;1.92;39.9;0.409;
312;11.2;0.1;******;69.5;******;******;******;1.93;39.9;0.409;
313;11.2;0.1;******;70;******;******;******;1.94;39.9;0.409;
314;11.3;0.1;******;70.4;******;******;******;1.95;40;0.409;
315;11.3;0.1;******;70.8;******;******;******;1.96;39.9;0.409;
316;11.4;0.1;******;71.2;******;******;******;1.97;39.9;0.409;
317;11.5;0.1;******;71.7;******;******;******;1.98;39.9;0.409;
318;11.5;0.1;******;72.1;******;******;******;1.99;39.9;0.409;
319;11.6;0.1;******;72.5;******;******;******;2;40;0.409;
320;11.6;0.1;******;73;******;******;******;2.01;40;0.409;
321;11.7;0.1;******;73.4;******;******;******;2.02;40;0.409;
322;11.7;0.1;******;73.8;******;******;******;2.03;40;0.409;
323;11.8;0.1;******;74.3;******;******;******;2.04;40;0.409;
324;11.9;0.1;******;74.7;******;******;******;2.05;40;0.409;
325;11.9;0.1;******;75.2;******;******;******;2.06;40;0.409;
326;12;0.1;******;75.6;******;******;******;2.07;39.9;0.409;
327;12;0.1;******;76.1;******;******;******;2.08;40;0.409;
328;12.1;0.1;******;76.5;******;******;******;2.09;40;0.409;
329;12.2;0.1;******;77;******;******;******;2.1;40;0.409;
330;12.2;0.1;******;77.4;******;******;******;2.11;40;0.409;
331;12.3;0.1;******;77.9;******;******;******;2.12;40;0.409;
332;12.3;0.1;******;78.4;******;******;******;2.13;40;0.409;
333;12.4;0.1;******;78.8;******;******;******;2.14;40;0.409;
334;12.5;0.1;******;79.3;******;******;******;2.16;40;0.409;
335;12.5;0.1;******;79.7;******;******;******;2.17;40;0.409;
336;12.6;0.1;******;80.2;******;******;******;2.18;40;0.409;
337;12.7;0.1;******;80.7;******;******;******;2.19;39.9;0.409;
338;12.7;0.1;******;81.2;******;******;******;2.2;39.9;0.409;
339;12.8;0.1;******;81.6;******;******;******;2.21;40;0.409;
340;12.8;0.1;******;82.1;******;******;******;2.22;40;0.409;
341;12.9;0.1;******;82.6;******;******;******;2.23;40;0.409;
342;13;0.1;******;83.1;******;******;******;2.24;40;0.409;
343;13;0.1;******;83.6;******;******;******;2.25;40;0.409;
344;13.1;0.1;******;84;******;******;******;2.26;40;0.409;
345;13.2;0.1;******;84.5;******;******;******;2.28;40;0.409;
346;13.2;0.1;******;85;******;******;******;2.29;40;0.409;
347;13.3;0.1;******;85.5;******;******;******;2.3;40;0.409;
348;13.4;0.1;******;86;******;******;******;2.31;40;0.409;
349;13.4;0.1;******;86.5;******;******;******;2.32;40;0.409;
350;13.5;0.1;******;87;******;******;******;2.33;40;0.409;
351;13.6;0.1;******;87.5;******;******;******;2.34;40;0.409;
352;13.6;0.1;******;88;******;******;******;2.36;40;0.409;
353;13.7;0.1;******;88.5;******;******;******;2.37;40;0.409;
354;13.8;0.1;******;89;******;******;******;2.38;40;0.409;
355;13.8;0.1;******;89.5;******;******;******;2.39;40;0.409;
356;13.9;0.1;******;90.1;******;******;******;2.4;40;0.409;
357;14;0.1;******;90.6;******;******;******;2.41;40;0.409;
358;14;0.1;******;91.1;******;******;******;2.42;40;0.409;
359;14.1;0.1;******;91.6;******;******;******;2.43;40;0.409;
360;14.2;0.1;******;92.1;******;******;******;2.45;40;0.409;
361;14.2;0.1;******;92.7;******;******;******;2.46;40;0.409;
362;14.3;0.1;******;93.2;******;******;******;2.47;40;0.409;
363;14.4;0.1;******;93.7;******;******;******;2.48;40;0.409;
364;14.4;0.1;******;94.2;******;******;******;2.49;40;0.409;
365;14.5;0.1;******;94.8;******;******;******;2.5;40;0.409;
366;14.6;0.1;******;95.3;******;******;******;2.51;40;0.409;
367;14.6;0.1;******;95.9;******;******;******;2.53;40;0.409;
368;14.7;0.1;******;96.4;******;******;******;2.54;40;0.409;
369;14.8;0.1;******;97;******;******;******;2.55;40;0.409;
370;14.8;0.1;******;97.5;******;******;******;2.56;40;0.409;
371;14.9;0.1;******;98;******;******;******;2.57;40;0.409;
372;15;0.1;******;98.6;******;******;******;2.58;40;0.409;
373;15;0.1;******;99.2;******;******;******;2.6;40;0.409;
374;15.1;0.1;******;99.7;******;******;******;2.61;40;0.409;
375;15.2;0.1;******;100;******;******;******;2.62;40;0.409;
376;15.2;0.1;******;101;******;******;******;2.63;40;0.409;
377;15.3;0.1;******;101;******;******;******;2.65;40;0.409;
378;15.4;0.1;******;102;******;******;******;2.66;40;0.409;
379;15.5;0.1;******;103;******;******;******;2.67;40;0.409;
380;15.5;0.1;******;103;******;******;******;2.68;40;0.409;
381;15.6;0.1;******;104;******;******;******;2.69;40;0.409;
382;15.7;0.1;******;104;******;******;******;2.71;40;0.409;
383;15.7;0.1;******;105;******;******;******;2.72;40;0.409;
384;15.8;0.1;******;105;******;******;******;2.73;40;0.409;
385;15.9;0.1;******;106;******;******;******;2.74;40;0.409;
386;15.9;0.1;******;107;******;******;******;2.76;40;0.409;
387;16;0.1;******;107;******;******;******;2.77;40;0.409;
388;16.1;0.1;******;108;******;******;******;2.78;40;0.409;
389;16.2;0.1;******;108;******;******;******;2.79;40;0.409;
390;16.2;0.1;******;109;******;******;******;2.8;40;0.409;
391;16.3;0.1;******;110;******;******;******;2.82;40;0.409;
392;16.4;0.1;******;110;******;******;******;2.83;40;0.409;
393;16.4;0.1;******;111;******;******;******;2.84;40;0.409;
394;16.5;0.1;******;111;******;******;******;2.85;40;0.409;
395;16.6;0.1;******;112;******;******;******;2.87;40;0.409;
396;16.6;0.1;******;113;******;******;******;2.88;40;0.409;
397;16.7;0.1;******;113;******;******;******;2.89;40;0.409;
398;16.8;0.1;******;114;******;******;******;2.9;40;0.409;
399;16.9;0.1;******;115;******;******;******;2.92;40;0.409;
400;16.9;0.1;******;115;******;******;******;2.93;40;0.409;
401;17;0.1;******;116;******;******;******;2.94;40;0.409;
402;17.1;0.1;******;116;******;******;******;2.95;40;0.409;
403;17.2;0.1;******;117;******;******;******;2.96;40;0.409;
