Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
4.9E0	******	******	******	******	40	-3.2E+1	-7.86E-4	-7.87E0
5E0	******	******	******	******	40	-3.13E+1	-9.69E-4	-7.69E0
5.1E0	******	******	******	******	40	-3.07E+1	-7.4E-4	-7.55E0
5.2E0	******	******	******	******	40	-3E+1	-8.94E-4	-7.37E0
5.3E0	******	******	******	******	40	-2.94E+1	-8.18E-4	-7.22E0
5.4E0	******	******	******	******	40	-2.87E+1	-9.09E-4	-7.06E0
5.5E0	******	******	******	******	40	-2.82E+1	-7.99E-4	-6.93E0
5.6E0	******	******	******	******	40	-2.76E+1	-8.16E-4	-6.78E0
5.7E0	******	******	******	******	40	-2.7E+1	-8.41E-4	-6.64E0
5.8E0	******	******	******	******	40	-2.65E+1	-7.84E-4	-6.5E0
5.9E0	******	******	******	******	40	-2.6E+1	-7.26E-4	-6.38E0
6E0	******	******	******	******	40	-2.54E+1	-7.26E-4	-6.25E0
6.1E0	******	******	******	******	40	-2.49E+1	-6.92E-4	-6.12E0
6.2E0	******	******	******	******	40	-2.44E+1	-7.05E-4	-6E0
6.3E0	******	******	******	******	40	-2.4E+1	-6.15E-4	-5.89E0
6.4E0	******	******	******	******	40	-2.35E+1	-6.69E-4	-5.78E0
6.5E0	******	******	******	******	40	-2.3E+1	-6.44E-4	-5.66E0
6.6E0	******	******	******	******	40	-2.25E+1	-8.08E-4	-5.54E0
6.7E0	******	******	******	******	40	-2.22E+1	-5.74E-4	-5.44E0
6.8E0	******	******	******	******	40	-2.16E+1	-7.66E-4	-5.32E0
6.9E0	******	******	******	******	40	-2.12E+1	-7.12E-4	-5.22E0
7E0	******	******	******	******	40	-2.08E+1	-8.23E-4	-5.11E0
7.1E0	******	******	******	******	40	-2.04E+1	-6.31E-4	-5.02E0
7.2E0	******	******	******	******	40	-2E+1	-7.81E-4	-4.91E0
7.3E0	******	******	******	******	40	-1.96E+1	-7.27E-4	-4.82E0
7.4E0	******	******	******	******	40	-1.92E+1	-7.36E-4	-4.73E0
7.5E0	******	******	******	******	40	-1.88E+1	-7.28E-4	-4.63E0
7.6E0	******	******	******	******	40	-1.85E+1	-5.97E-4	-4.55E0
7.7E0	******	******	******	******	40	-1.82E+1	-6.75E-4	-4.47E0
7.8E0	******	******	******	******	40	-1.78E+1	-6.13E-4	-4.38E0
7.9E0	******	******	******	******	40	-1.75E+1	-5.62E-4	-4.3E0
8E0	******	******	******	******	40	-1.72E+1	-5.12E-4	-4.22E0
8.1E0	******	******	******	******	40	-1.69E+1	-4.82E-4	-4.15E0
8.2E0	******	******	******	******	40	-1.66E+1	-4.14E-4	-4.08E0
8.3E0	******	******	******	******	40	-1.63E+1	-4.6E-4	-4E0
8.4E0	******	******	******	******	40	-1.6E+1	-3.97E-4	-3.93E0
8.5E0	******	******	******	******	40	-1.58E+1	-2.66E-4	-3.88E0
8.6E0	******	******	******	******	40	-1.55E+1	-4.1E-4	-3.8E0
8.7E0	******	******	******	******	40	-1.52E+1	-4.11E-4	-3.74E0
8.8E0	******	******	******	******	40	-1.49E+1	-3.62E-4	-3.66E0
8.9E0	******	******	******	******	40	-1.46E+1	-4.1E-4	-3.6E0
9E0	******	******	******	******	40	-1.44E+1	-3.96E-4	-3.53E0
9.1E0	******	******	******	******	40	-1.41E+1	-4.99E-4	-3.46E0
9.2E0	******	******	******	******	40	-1.38E+1	-4.98E-4	-3.39E0
9.3E0	******	******	******	******	40	-1.36E+1	-4.43E-4	-3.34E0
9.4E0	******	******	******	******	40	-1.33E+1	-4.34E-4	-3.27E0
9.5E0	******	******	******	******	40	-1.3E+1	-5.6E-4	-3.2E0
9.6E0	******	******	******	******	40	-1.28E+1	-5.28E-4	-3.15E0
9.7E0	******	******	******	******	40	-1.26E+1	-4.72E-4	-3.08E0
9.8E0	******	******	******	******	40	-1.23E+1	-5.28E-4	-3.02E0
9.9E0	******	******	******	******	40	-1.21E+1	-4.21E-4	-2.98E0
1E+1	******	******	******	******	40	-1.19E+1	-5.19E-4	-2.91E0
