Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
7.6E0	******	******	******	******	35	-3.01E+2	5.28E-5	-7.4E+1
7.7E0	******	******	******	******	35	-3E+2	3.51E-5	-7.36E+1
7.8E0	******	******	******	******	35	-2.98E+2	4.61E-5	-7.33E+1
7.9E0	******	******	******	******	35	-2.97E+2	7.1E-5	-7.29E+1
8E0	******	******	******	******	35	-2.95E+2	6.14E-6	-7.26E+1
8.1E0	******	******	******	******	35	-2.94E+2	2.56E-5	-7.23E+1
8.2E0	******	******	******	******	35	-2.93E+2	-1.13E-5	-7.19E+1
8.3E0	******	******	******	******	35	-2.91E+2	-2.54E-5	-7.16E+1
8.4E0	******	******	******	******	35	-2.9E+2	-5.02E-5	-7.12E+1
8.5E0	******	******	******	******	35	-2.89E+2	-4.15E-5	-7.09E+1
8.6E0	******	******	******	******	35	-2.87E+2	-3.44E-5	-7.06E+1
8.7E0	******	******	******	******	35	-2.86E+2	-5.63E-5	-7.02E+1
8.8E0	******	******	******	******	35	-2.85E+2	-6.35E-6	-6.99E+1
8.9E0	******	******	******	******	35	-2.83E+2	7.26E-6	-6.97E+1
9E0	******	******	******	******	35	-2.82E+2	1E-5	-6.93E+1
9.1E0	******	******	******	******	35	-2.81E+2	2.3E-6	-6.9E+1
9.2E0	******	******	******	******	35	-2.8E+2	5.39E-5	-6.87E+1
9.3E0	******	******	******	******	35	-2.78E+2	4.84E-5	-6.84E+1
9.4E0	******	******	******	******	35	-2.77E+2	2.87E-5	-6.81E+1
9.5E0	******	******	******	******	35	-2.76E+2	4.36E-5	-6.78E+1
9.6E0	******	******	******	******	35	-2.75E+2	6.03E-5	-6.75E+1
9.7E0	******	******	******	******	35	-2.74E+2	5.2E-5	-6.72E+1
9.8E0	******	******	******	******	35	-2.72E+2	2.97E-5	-6.69E+1
9.9E0	******	******	******	******	35	-2.71E+2	-7.1E-6	-6.66E+1
1E+1	******	******	******	******	35	-2.7E+2	2.03E-5	-6.63E+1
