Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
4.9E+1	******	******	******	******	35	1.69E+1	3E0	4.16E0
5E+1	******	******	******	******	35	1.65E+1	3E0	4.05E0
5.1E+1	******	******	******	******	35	1.61E+1	3E0	3.94E0
5.2E+1	******	******	******	******	35	1.56E+1	3E0	3.83E0
5.3E+1	******	******	******	******	35	1.51E+1	3E0	3.72E0
5.4E+1	******	******	******	******	35	1.47E+1	3E0	3.62E0
5.5E+1	******	******	******	******	35	1.44E+1	3E0	3.53E0
5.6E+1	******	******	******	******	35	1.4E+1	3E0	3.44E0
5.7E+1	******	******	******	******	35	1.37E+1	3E0	3.36E0
5.8E+1	******	******	******	******	35	1.34E+1	3E0	3.29E0
5.9E+1	******	******	******	******	35	1.3E+1	3E0	3.2E0
6E+1	******	******	******	******	35	1.27E+1	3E0	3.13E0
6.1E+1	******	******	******	******	35	1.24E+1	3E0	3.06E0
6.2E+1	******	******	******	******	35	1.21E+1	3E0	2.98E0
6.3E+1	******	******	******	******	35	1.18E+1	3E0	2.9E0
6.4E+1	******	******	******	******	35	1.15E+1	3E0	2.83E0
6.5E+1	******	******	******	******	35	1.12E+1	3E0	2.76E0
6.6E+1	******	******	******	******	35	1.1E+1	3E0	2.7E0
6.7E+1	******	******	******	******	35	1.07E+1	3E0	2.63E0
6.8E+1	******	******	******	******	35	1.05E+1	3E0	2.57E0
6.9E+1	******	******	******	******	35	1.01E+1	3E0	2.49E0
7E+1	******	******	******	******	35	9.88E0	3E0	2.43E0
7.1E+1	******	******	******	******	35	9.66E0	3E0	2.37E0
7.2E+1	******	******	******	******	35	9.43E0	3E0	2.32E0
7.3E+1	******	******	******	******	35	9.25E0	3E0	2.27E0
7.4E+1	******	******	******	******	35	9.09E0	3E0	2.23E0
7.5E+1	******	******	******	******	35	8.9E0	3E0	2.19E0
7.6E+1	******	******	******	******	35	8.69E0	3E0	2.14E0
7.7E+1	******	******	******	******	35	8.47E0	3E0	2.08E0
7.8E+1	******	******	******	******	35	8.29E0	3E0	2.04E0
7.9E+1	******	******	******	******	35	8.1E0	3E0	1.99E0
8E+1	******	******	******	******	35	7.92E0	3E0	1.95E0
8.1E+1	******	******	******	******	35	7.73E0	3E0	1.9E0
8.2E+1	******	******	******	******	35	7.58E0	3E0	1.86E0
8.3E+1	******	******	******	******	35	7.4E0	3E0	1.82E0
8.4E+1	******	******	******	******	35	7.23E0	3E0	1.78E0
8.5E+1	******	******	******	******	35	7.04E0	3E0	1.73E0
8.6E+1	******	******	******	******	35	6.84E0	3E0	1.68E0
8.7E+1	******	******	******	******	35	6.6E0	3E0	1.62E0
8.8E+1	******	******	******	******	35	6.46E0	3E0	1.59E0
8.9E+1	******	******	******	******	35	6.32E0	3E0	1.55E0
9E+1	******	******	******	******	35	6.19E0	3E0	1.52E0
9.1E+1	******	******	******	******	35	6.04E0	3E0	1.48E0
9.2E+1	******	******	******	******	35	5.91E0	3E0	1.45E0
9.3E+1	******	******	******	******	35	5.79E0	3E0	1.42E0
9.4E+1	******	******	******	******	35	5.69E0	3E0	1.4E0
9.5E+1	******	******	******	******	35	5.57E0	3E0	1.37E0
9.6E+1	******	******	******	******	35	5.47E0	3E0	1.34E0
9.7E+1	******	******	******	******	35	5.33E0	3E0	1.31E0
9.8E+1	******	******	******	******	35	5.19E0	3E0	1.28E0
9.9E+1	******	******	******	******	35	5.07E0	3E0	1.25E0
1E+2	******	******	******	******	35	4.98E0	3E0	1.22E0
1.01E+2	******	******	******	******	35	4.89E0	3E0	1.2E0
1.02E+2	******	******	******	******	35	4.82E0	3E0	1.18E0
1.03E+2	******	******	******	******	35	4.74E0	3E0	1.16E0
1.04E+2	******	******	******	******	35	4.63E0	3E0	1.14E0
1.05E+2	******	******	******	******	35	4.48E0	3E0	1.1E0
1.06E+2	******	******	******	******	35	4.38E0	3E0	1.08E0
1.07E+2	******	******	******	******	35	4.29E0	3E0	1.05E0
1.08E+2	******	******	******	******	35	4.21E0	3E0	1.03E0
1.09E+2	******	******	******	******	35	4.09E0	3E0	1E0
1.1E+2	******	******	******	******	35	3.98E0	3E0	9.77E-1
1.11E+2	******	******	******	******	35	3.91E0	3E0	9.6E-1
1.12E+2	******	******	******	******	35	3.83E0	3E0	9.41E-1
1.13E+2	******	******	******	******	35	3.75E0	3E0	9.21E-1
1.14E+2	******	******	******	******	35	3.65E0	3E0	8.96E-1
1.15E+2	******	******	******	******	35	3.53E0	3E0	8.67E-1
1.16E+2	******	******	******	******	35	3.46E0	3E0	8.51E-1
1.17E+2	******	******	******	******	35	3.38E0	3E0	8.31E-1
1.18E+2	******	******	******	******	35	3.28E0	3E0	8.06E-1
1.19E+2	******	******	******	******	35	3.28E0	3E0	8.07E-1
1.2E+2	******	******	******	******	35	3.21E0	3E0	7.88E-1
1.21E+2	******	******	******	******	35	3.09E0	3E0	7.59E-1
1.22E+2	******	******	******	******	35	3.02E0	3E0	7.41E-1
1.23E+2	******	******	******	******	35	2.93E0	3E0	7.2E-1
1.24E+2	******	******	******	******	35	2.86E0	3E0	7.04E-1
1.25E+2	******	******	******	******	35	2.85E0	3E0	7E-1
1.26E+2	******	******	******	******	35	2.81E0	3E0	6.9E-1
1.27E+2	******	******	******	******	35	2.72E0	3E0	6.69E-1
1.28E+2	******	******	******	******	35	2.64E0	3E0	6.49E-1
1.29E+2	******	******	******	******	35	2.63E0	3E0	6.46E-1
1.3E+2	******	******	******	******	35	2.57E0	3E0	6.32E-1
1.31E+2	******	******	******	******	35	2.56E0	3E0	6.28E-1
1.32E+2	******	******	******	******	35	2.51E0	3E0	6.16E-1
1.33E+2	******	******	******	******	35	2.46E0	3E0	6.06E-1
1.34E+2	******	******	******	******	35	2.38E0	3E0	5.84E-1
1.35E+2	******	******	******	******	35	2.3E0	3E0	5.66E-1
1.36E+2	******	******	******	******	35	2.2E0	3E0	5.41E-1
1.37E+2	******	******	******	******	35	2.14E0	3E0	5.25E-1
1.38E+2	******	******	******	******	35	2.1E0	3E0	5.15E-1
1.39E+2	******	******	******	******	35	2.1E0	3E0	5.15E-1
1.4E+2	******	******	******	******	35	2.07E0	3E0	5.08E-1
1.41E+2	******	******	******	******	35	2.04E0	3E0	5E-1
1.42E+2	******	******	******	******	35	2E0	3E0	4.91E-1
1.43E+2	******	******	******	******	35	1.97E0	3E0	4.83E-1
1.44E+2	******	******	******	******	35	1.91E0	3E0	4.69E-1
1.45E+2	******	******	******	******	35	1.85E0	3E0	4.55E-1
1.46E+2	******	******	******	******	35	1.8E0	3E0	4.41E-1
1.47E+2	******	******	******	******	35	1.75E0	3E0	4.31E-1
1.48E+2	******	******	******	******	35	1.72E0	3E0	4.23E-1
1.49E+2	******	******	******	******	35	1.68E0	3E0	4.14E-1
1.5E+2	******	******	******	******	35	1.64E0	3E0	4.04E-1
1.51E+2	******	******	******	******	35	1.59E0	3E0	3.91E-1
1.52E+2	******	******	******	******	35	1.59E0	3E0	3.9E-1
1.53E+2	******	******	******	******	35	1.57E0	3E0	3.85E-1
1.54E+2	******	******	******	******	35	1.55E0	3E0	3.81E-1
1.55E+2	******	******	******	******	35	1.54E0	3E0	3.78E-1
1.56E+2	******	******	******	******	35	1.46E0	3E0	3.59E-1
1.57E+2	******	******	******	******	35	1.42E0	3E0	3.5E-1
1.58E+2	******	******	******	******	35	1.4E0	3E0	3.44E-1
1.59E+2	******	******	******	******	35	1.4E0	3E0	3.44E-1
1.6E+2	******	******	******	******	35	1.43E0	3E0	3.52E-1
1.61E+2	******	******	******	******	35	1.41E0	3E0	3.47E-1
1.62E+2	******	******	******	******	35	1.38E0	3E0	3.39E-1
1.63E+2	******	******	******	******	35	1.31E0	3E0	3.22E-1
1.64E+2	******	******	******	******	35	1.3E0	3E0	3.2E-1
1.65E+2	******	******	******	******	35	1.27E0	3E0	3.13E-1
1.66E+2	******	******	******	******	35	1.22E0	3E0	3E-1
1.67E+2	******	******	******	******	35	1.21E0	3E0	2.98E-1
1.68E+2	******	******	******	******	35	1.23E0	3E0	3.02E-1
1.69E+2	******	******	******	******	35	1.19E0	3E0	2.93E-1
1.7E+2	******	******	******	******	35	1.16E0	3E0	2.85E-1
1.71E+2	******	******	******	******	35	1.1E0	3E0	2.7E-1
1.72E+2	******	******	******	******	35	1.07E0	3E0	2.63E-1
1.73E+2	******	******	******	******	35	1.01E0	3E0	2.49E-1
1.74E+2	******	******	******	******	35	9.77E-1	3E0	2.4E-1
1.75E+2	******	******	******	******	35	9.4E-1	3E0	2.31E-1
1.76E+2	******	******	******	******	35	8.67E-1	3E0	2.13E-1
1.77E+2	******	******	******	******	35	8.64E-1	3E0	2.12E-1
1.78E+2	******	******	******	******	35	7.96E-1	3E0	1.96E-1
1.79E+2	******	******	******	******	35	7.91E-1	3E0	1.94E-1
1.8E+2	******	******	******	******	35	8.6E-1	3E0	2.11E-1
1.81E+2	******	******	******	******	35	8.82E-1	3E0	2.17E-1
1.82E+2	******	******	******	******	35	8.55E-1	3E0	2.1E-1
1.83E+2	******	******	******	******	35	7.96E-1	3E0	1.96E-1
1.84E+2	******	******	******	******	35	8.13E-1	3E0	2E-1
1.85E+2	******	******	******	******	35	8.46E-1	3E0	2.08E-1
1.86E+2	******	******	******	******	35	8.53E-1	3E0	2.1E-1
1.87E+2	******	******	******	******	35	8.3E-1	3E0	2.04E-1
1.88E+2	******	******	******	******	35	7.69E-1	3E0	1.89E-1
1.89E+2	******	******	******	******	35	7.41E-1	3E0	1.82E-1
1.9E+2	******	******	******	******	35	7.19E-1	3E0	1.77E-1
1.91E+2	******	******	******	******	35	7.08E-1	3E0	1.74E-1
1.92E+2	******	******	******	******	35	7.09E-1	3E0	1.74E-1
1.93E+2	******	******	******	******	35	7.12E-1	3E0	1.75E-1
1.94E+2	******	******	******	******	35	6.97E-1	3E0	1.71E-1
1.95E+2	******	******	******	******	35	6.41E-1	3E0	1.57E-1
1.96E+2	******	******	******	******	35	6.03E-1	3E0	1.48E-1
1.97E+2	******	******	******	******	35	5.65E-1	3E0	1.39E-1
1.98E+2	******	******	******	******	35	5.76E-1	3E0	1.42E-1
1.99E+2	******	******	******	******	35	5.57E-1	3E0	1.37E-1
2E+2	******	******	******	******	35	5.87E-1	3E0	1.44E-1
2.01E+2	******	******	******	******	35	5.69E-1	3E0	1.4E-1
2.02E+2	******	******	******	******	35	5.82E-1	3E0	1.43E-1
2.03E+2	******	******	******	******	35	5.65E-1	3E0	1.39E-1
2.04E+2	******	******	******	******	35	5.99E-1	3E0	1.47E-1
2.05E+2	******	******	******	******	35	6.01E-1	3E0	1.48E-1
2.06E+2	******	******	******	******	35	6.38E-1	3E0	1.57E-1
2.07E+2	******	******	******	******	35	6.75E-1	3E0	1.66E-1
2.08E+2	******	******	******	******	35	6.92E-1	3E0	1.7E-1
2.09E+2	******	******	******	******	35	6.32E-1	3E0	1.55E-1
2.1E+2	******	******	******	******	35	6.04E-1	3E0	1.49E-1
2.11E+2	******	******	******	******	35	5.55E-1	3E0	1.36E-1
2.12E+2	******	******	******	******	35	5.41E-1	3E0	1.33E-1
2.13E+2	******	******	******	******	35	5.45E-1	3E0	1.34E-1
2.14E+2	******	******	******	******	35	6.19E-1	3E0	1.52E-1
2.15E+2	******	******	******	******	35	6.03E-1	3E0	1.48E-1
2.16E+2	******	******	******	******	35	5.71E-1	3E0	1.4E-1
2.17E+2	******	******	******	******	35	5.64E-1	3E0	1.39E-1
2.18E+2	******	******	******	******	35	5.48E-1	3E0	1.35E-1
2.19E+2	******	******	******	******	35	5.23E-1	3E0	1.29E-1
2.2E+2	******	******	******	******	35	5.09E-1	3E0	1.25E-1
2.21E+2	******	******	******	******	35	4.82E-1	3E0	1.18E-1
2.22E+2	******	******	******	******	35	4.91E-1	3E0	1.21E-1
2.23E+2	******	******	******	******	35	5.29E-1	3E0	1.3E-1
2.24E+2	******	******	******	******	35	5.55E-1	3E0	1.36E-1
2.25E+2	******	******	******	******	35	5.35E-1	3E0	1.31E-1
2.26E+2	******	******	******	******	35	4.61E-1	3E0	1.13E-1
2.27E+2	******	******	******	******	35	4.54E-1	3E0	1.11E-1
2.28E+2	******	******	******	******	35	4.67E-1	3E0	1.15E-1
2.29E+2	******	******	******	******	35	4.64E-1	3E0	1.14E-1
2.3E+2	******	******	******	******	35	4.53E-1	3E0	1.11E-1
2.31E+2	******	******	******	******	35	4.33E-1	3E0	1.06E-1
2.32E+2	******	******	******	******	35	3.99E-1	3E0	9.81E-2
2.33E+2	******	******	******	******	35	3.83E-1	3E0	9.42E-2
2.34E+2	******	******	******	******	35	3.4E-1	3E0	8.35E-2
2.35E+2	******	******	******	******	35	3.43E-1	3E0	8.42E-2
2.36E+2	******	******	******	******	35	3.38E-1	3E0	8.31E-2
2.37E+2	******	******	******	******	35	3.26E-1	3E0	8.01E-2
2.38E+2	******	******	******	******	35	3.4E-1	3E0	8.35E-2
2.39E+2	******	******	******	******	35	3.49E-1	3E0	8.57E-2
2.4E+2	******	******	******	******	35	3.31E-1	3E0	8.14E-2
2.41E+2	******	******	******	******	35	3.92E-1	3E0	9.62E-2
2.42E+2	******	******	******	******	35	4.46E-1	3E0	1.1E-1
2.43E+2	******	******	******	******	35	4.23E-1	3E0	1.04E-1
2.44E+2	******	******	******	******	35	3.75E-1	3E0	9.22E-2
2.45E+2	******	******	******	******	35	3.77E-1	3E0	9.26E-2
2.46E+2	******	******	******	******	35	3.94E-1	3E0	9.69E-2
2.47E+2	******	******	******	******	35	4.12E-1	3E0	1.01E-1
2.48E+2	******	******	******	******	35	3.67E-1	3E0	9.02E-2
2.49E+2	******	******	******	******	35	4.38E-1	3E0	1.08E-1
2.5E+2	******	******	******	******	35	4.59E-1	3E0	1.13E-1
2.51E+2	******	******	******	******	35	4.11E-1	3E0	1.01E-1
2.52E+2	******	******	******	******	35	3.79E-1	3E0	9.32E-2
2.53E+2	******	******	******	******	35	3.6E-1	3E0	8.86E-2
2.54E+2	******	******	******	******	35	3.51E-1	3E0	8.63E-2
2.55E+2	******	******	******	******	35	3.03E-1	3E0	7.43E-2
2.56E+2	******	******	******	******	35	3.22E-1	3E0	7.91E-2
2.57E+2	******	******	******	******	35	3.52E-1	3E0	8.66E-2
2.58E+2	******	******	******	******	35	2.88E-1	3E0	7.08E-2
2.59E+2	******	******	******	******	35	2.75E-1	3E0	6.76E-2
2.6E+2	******	******	******	******	35	2.82E-1	3E0	6.94E-2
2.61E+2	******	******	******	******	35	2.61E-1	3E0	6.41E-2
2.62E+2	******	******	******	******	35	2.76E-1	3E0	6.79E-2
2.63E+2	******	******	******	******	35	2.89E-1	3E0	7.11E-2
2.64E+2	******	******	******	******	35	2.81E-1	3E0	6.92E-2
2.65E+2	******	******	******	******	35	2.53E-1	3E0	6.21E-2
2.66E+2	******	******	******	******	35	2.35E-1	3E0	5.77E-2
2.67E+2	******	******	******	******	35	2.3E-1	3E0	5.65E-2
2.68E+2	******	******	******	******	35	2.47E-1	3E0	6.07E-2
2.69E+2	******	******	******	******	35	2.87E-1	3E0	7.06E-2
2.7E+2	******	******	******	******	35	2.82E-1	3E0	6.93E-2
2.71E+2	******	******	******	******	35	2.34E-1	3E0	5.75E-2
2.72E+2	******	******	******	******	35	2.29E-1	3E0	5.62E-2
2.73E+2	******	******	******	******	35	2.24E-1	3E0	5.51E-2
2.74E+2	******	******	******	******	35	2.11E-1	3E0	5.18E-2
2.75E+2	******	******	******	******	35	1.8E-1	3E0	4.42E-2
2.76E+2	******	******	******	******	35	1.69E-1	3E0	4.16E-2
2.77E+2	******	******	******	******	35	1.4E-1	3E0	3.43E-2
2.78E+2	******	******	******	******	35	1.16E-1	3E0	2.85E-2
2.79E+2	******	******	******	******	35	1.6E-1	3E0	3.93E-2
2.8E+2	******	******	******	******	35	1.77E-1	3E0	4.35E-2
2.81E+2	******	******	******	******	35	1.23E-1	3E0	3.03E-2
2.82E+2	******	******	******	******	35	7.96E-2	3E0	1.96E-2
2.83E+2	******	******	******	******	35	3.08E-2	3E0	7.57E-3
2.84E+2	******	******	******	******	35	-2.1E-2	3E0	-5.16E-3
2.85E+2	******	******	******	******	35	2.72E-2	3E0	6.69E-3
2.86E+2	******	******	******	******	35	5.62E-2	3E0	1.38E-2
2.87E+2	******	******	******	******	35	3.16E-2	3E0	7.76E-3
2.88E+2	******	******	******	******	35	2.37E-2	3E0	5.82E-3
2.89E+2	******	******	******	******	35	4.96E-2	3E0	1.22E-2
2.9E+2	******	******	******	******	35	7.55E-2	3E0	1.86E-2
2.91E+2	******	******	******	******	35	8.05E-2	3E0	1.98E-2
2.92E+2	******	******	******	******	35	1.57E-1	3E0	3.85E-2
2.93E+2	******	******	******	******	35	1.97E-1	3E0	4.84E-2
2.94E+2	******	******	******	******	35	2.23E-1	3E0	5.47E-2
2.95E+2	******	******	******	******	35	2.3E-1	3E0	5.65E-2
2.96E+2	******	******	******	******	35	2.15E-1	3E0	5.28E-2
2.97E+2	******	******	******	******	35	1.64E-1	3E0	4.03E-2
2.98E+2	******	******	******	******	35	1.95E-1	3E0	4.8E-2
2.99E+2	******	******	******	******	35	2.29E-1	3E0	5.62E-2
3E+2	******	******	******	******	35	2.26E-1	3E0	5.56E-2
3.01E+2	******	******	******	******	35	1.75E-1	3E0	4.31E-2
3.02E+2	******	******	******	******	35	1.38E-1	3E0	3.4E-2
3.03E+2	******	******	******	******	35	1.32E-1	3E0	3.25E-2
3.04E+2	******	******	******	******	35	1.09E-1	3E0	2.67E-2
3.05E+2	******	******	******	******	35	1.12E-1	3E0	2.75E-2
3.06E+2	******	******	******	******	35	1.01E-1	3E0	2.49E-2
3.07E+2	******	******	******	******	35	2.24E-2	3E0	5.51E-3
3.08E+2	******	******	******	******	35	-1.97E-2	3E0	-4.85E-3
3.09E+2	******	******	******	******	35	-1.8E-2	3E0	-4.43E-3
3.1E+2	******	******	******	******	35	2E-2	3E0	4.93E-3
3.11E+2	******	******	******	******	35	-6.26E-3	3E0	-1.54E-3
3.12E+2	******	******	******	******	35	-1.54E-2	3E0	-3.77E-3
3.13E+2	******	******	******	******	35	-6.3E-2	3E0	-1.55E-2
3.14E+2	******	******	******	******	35	-7.31E-2	3E0	-1.8E-2
3.15E+2	******	******	******	******	35	-7.02E-2	3E0	-1.72E-2
3.16E+2	******	******	******	******	35	-4.89E-2	3E0	-1.2E-2
3.17E+2	******	******	******	******	35	8.54E-3	3E0	2.1E-3
3.18E+2	******	******	******	******	35	6.76E-2	3E0	1.66E-2
3.19E+2	******	******	******	******	35	6.14E-2	3E0	1.51E-2
3.2E+2	******	******	******	******	35	-9.59E-4	3E0	-2.36E-4
3.21E+2	******	******	******	******	35	-1.7E-2	3E0	-4.19E-3
3.22E+2	******	******	******	******	35	-2.75E-2	3E0	-6.77E-3
3.23E+2	******	******	******	******	35	2.76E-2	3E0	6.78E-3
3.24E+2	******	******	******	******	35	1.11E-1	3E0	2.74E-2
3.25E+2	******	******	******	******	35	1.29E-1	3E0	3.17E-2
3.26E+2	******	******	******	******	35	9E-2	3E0	2.21E-2
3.27E+2	******	******	******	******	35	3.76E-2	3E0	9.25E-3
3.28E+2	******	******	******	******	35	8.81E-3	3E0	2.16E-3
3.29E+2	******	******	******	******	35	-2.75E-2	3E0	-6.75E-3
3.3E+2	******	******	******	******	35	-3.85E-2	3E0	-9.45E-3
3.31E+2	******	******	******	******	35	-5.22E-2	3E0	-1.28E-2
3.32E+2	******	******	******	******	35	-5.54E-2	3E0	-1.36E-2
3.33E+2	******	******	******	******	35	-9E-2	3E0	-2.21E-2
3.34E+2	******	******	******	******	35	-4.63E-2	3E0	-1.14E-2
3.35E+2	******	******	******	******	35	5.52E-2	3E0	1.36E-2
3.36E+2	******	******	******	******	35	5.54E-2	3E0	1.36E-2
3.37E+2	******	******	******	******	35	4.69E-2	3E0	1.15E-2
3.38E+2	******	******	******	******	35	7.91E-3	3E0	1.94E-3
3.39E+2	******	******	******	******	35	4.82E-3	3E0	1.18E-3
3.4E+2	******	******	******	******	35	6.16E-2	3E0	1.51E-2
3.41E+2	******	******	******	******	35	6E-2	3E0	1.48E-2
3.42E+2	******	******	******	******	35	2.76E-2	3E0	6.79E-3
3.43E+2	******	******	******	******	35	1.68E-2	3E0	4.12E-3
3.44E+2	******	******	******	******	35	-1.05E-2	3E0	-2.59E-3
3.45E+2	******	******	******	******	35	-3.95E-2	3E0	-9.72E-3
3.46E+2	******	******	******	******	35	-7.2E-2	3E0	-1.77E-2
3.47E+2	******	******	******	******	35	2.23E-2	3E0	5.47E-3
3.48E+2	******	******	******	******	35	6.75E-2	3E0	1.66E-2
3.49E+2	******	******	******	******	35	1.99E-2	3E0	4.9E-3
3.5E+2	******	******	******	******	35	7.29E-2	3E0	1.79E-2
3.51E+2	******	******	******	******	35	9.5E-2	3E0	2.33E-2
3.52E+2	******	******	******	******	35	9.03E-2	3E0	2.22E-2
3.53E+2	******	******	******	******	35	2.96E-2	3E0	7.27E-3
3.54E+2	******	******	******	******	35	-5.82E-3	3E0	-1.43E-3
3.55E+2	******	******	******	******	35	3.09E-2	3E0	7.58E-3
3.56E+2	******	******	******	******	35	1.91E-2	3E0	4.68E-3
3.57E+2	******	******	******	******	35	-4.11E-2	3E0	-1.01E-2
3.58E+2	******	******	******	******	35	-1.21E-1	3E0	-2.98E-2
3.59E+2	******	******	******	******	35	-1.39E-1	3E0	-3.41E-2
3.6E+2	******	******	******	******	35	-1.14E-1	3E0	-2.81E-2
3.61E+2	******	******	******	******	35	-8.86E-2	3E0	-2.18E-2
3.62E+2	******	******	******	******	35	-1.31E-1	3E0	-3.22E-2
3.63E+2	******	******	******	******	35	-2.06E-1	3E0	-5.06E-2
3.64E+2	******	******	******	******	35	-1.67E-1	3E0	-4.12E-2
3.65E+2	******	******	******	******	35	-1.82E-1	3E0	-4.47E-2
3.66E+2	******	******	******	******	35	-1.95E-1	3E0	-4.79E-2
3.67E+2	******	******	******	******	35	-2.03E-1	3E0	-4.98E-2
3.68E+2	******	******	******	******	35	-1.94E-1	3E0	-4.78E-2
3.69E+2	******	******	******	******	35	-2.1E-1	3E0	-5.16E-2
3.7E+2	******	******	******	******	35	-1.45E-1	3E0	-3.56E-2
3.71E+2	******	******	******	******	35	-9.81E-2	3E0	-2.41E-2
3.72E+2	******	******	******	******	35	-9.35E-2	3E0	-2.3E-2
3.73E+2	******	******	******	******	35	-1.06E-1	3E0	-2.62E-2
3.74E+2	******	******	******	******	35	-1.33E-1	3E0	-3.28E-2
3.75E+2	******	******	******	******	35	-1.56E-1	3E0	-3.83E-2
3.76E+2	******	******	******	******	35	-1.89E-1	3E0	-4.65E-2
3.77E+2	******	******	******	******	35	-2.33E-1	3E0	-5.73E-2
3.78E+2	******	******	******	******	35	-2.16E-1	3E0	-5.3E-2
3.79E+2	******	******	******	******	35	-1.67E-1	3E0	-4.1E-2
3.8E+2	******	******	******	******	35	-1.65E-1	3E0	-4.06E-2
3.81E+2	******	******	******	******	35	-1.46E-1	3E0	-3.58E-2
3.82E+2	******	******	******	******	35	-1.38E-1	3E0	-3.4E-2
3.83E+2	******	******	******	******	35	-1.41E-1	3E0	-3.46E-2
3.84E+2	******	******	******	******	35	-8.91E-2	3E0	-2.19E-2
3.85E+2	******	******	******	******	35	-7.36E-2	3E0	-1.81E-2
3.86E+2	******	******	******	******	35	-6.43E-2	3E0	-1.58E-2
3.87E+2	******	******	******	******	35	-5.3E-2	3E0	-1.3E-2
3.88E+2	******	******	******	******	35	-6.6E-3	3E0	-1.62E-3
3.89E+2	******	******	******	******	35	-2.74E-3	3E0	-6.73E-4
3.9E+2	******	******	******	******	35	-6.87E-2	3E0	-1.69E-2
3.91E+2	******	******	******	******	35	-1.15E-1	3E0	-2.83E-2
3.92E+2	******	******	******	******	35	-1.56E-1	3E0	-3.82E-2
3.93E+2	******	******	******	******	35	-1.67E-1	3E0	-4.1E-2
3.94E+2	******	******	******	******	35	-1.8E-1	3E0	-4.41E-2
3.95E+2	******	******	******	******	35	-1.72E-1	3E0	-4.23E-2
3.96E+2	******	******	******	******	35	-1.99E-1	3E0	-4.9E-2
3.97E+2	******	******	******	******	35	-1.57E-1	3E0	-3.86E-2
3.98E+2	******	******	******	******	35	-6.7E-2	3E0	-1.65E-2
3.99E+2	******	******	******	******	35	-1.93E-2	3E0	-4.74E-3
