Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
2.8E0	******	******	******	******	40	-1.77E+1	-7.9E-4	-4.36E0
2.9E0	******	******	******	******	40	-1.72E+1	-8.76E-4	-4.24E0
3E0	******	******	******	******	40	-1.68E+1	-8.47E-4	-4.13E0
3.1E0	******	******	******	******	40	-1.64E+1	-7.58E-4	-4.03E0
3.2E0	******	******	******	******	40	-1.6E+1	-7.56E-4	-3.92E0
3.3E0	******	******	******	******	40	-1.55E+1	-8E-4	-3.82E0
3.4E0	******	******	******	******	40	-1.52E+1	-6.75E-4	-3.74E0
3.5E0	******	******	******	******	40	-1.48E+1	-6.63E-4	-3.65E0
3.6E0	******	******	******	******	40	-1.45E+1	-6.57E-4	-3.56E0
3.7E0	******	******	******	******	40	-1.42E+1	-5.55E-4	-3.48E0
3.8E0	******	******	******	******	40	-1.38E+1	-5.69E-4	-3.4E0
3.9E0	******	******	******	******	40	-1.36E+1	-4.19E-4	-3.33E0
4E0	******	******	******	******	40	-1.33E+1	-4.37E-4	-3.26E0
4.1E0	******	******	******	******	40	-1.3E+1	-3.32E-4	-3.19E0
4.2E0	******	******	******	******	40	-1.26E+1	-3.81E-4	-3.11E0
4.3E0	******	******	******	******	40	-1.24E+1	-4.47E-4	-3.04E0
4.4E0	******	******	******	******	40	-1.22E+1	-2.54E-4	-2.99E0
4.5E0	******	******	******	******	40	-1.19E+1	-3.72E-4	-2.91E0
4.6E0	******	******	******	******	40	-1.16E+1	-4E-4	-2.84E0
4.7E0	******	******	******	******	40	-1.14E+1	-4.12E-4	-2.79E0
4.8E0	******	******	******	******	40	-1.11E+1	-4.65E-4	-2.72E0
4.9E0	******	******	******	******	40	-1.08E+1	-4.43E-4	-2.65E0
5E0	******	******	******	******	40	-1.06E+1	-4.76E-4	-2.6E0
5.1E0	******	******	******	******	40	-1.03E+1	-4.76E-4	-2.54E0
5.2E0	******	******	******	******	40	-1.01E+1	-4.84E-4	-2.48E0
5.3E0	******	******	******	******	40	-9.88E0	-4.87E-4	-2.43E0
5.4E0	******	******	******	******	40	-9.68E0	-3.92E-4	-2.38E0
5.5E0	******	******	******	******	40	-9.42E0	-4.81E-4	-2.32E0
5.6E0	******	******	******	******	40	-9.22E0	-4.14E-4	-2.27E0
5.7E0	******	******	******	******	40	-9.06E0	-4.15E-4	-2.23E0
5.8E0	******	******	******	******	40	-8.84E0	-3.31E-4	-2.17E0
5.9E0	******	******	******	******	40	-8.68E0	-3.44E-4	-2.13E0
6E0	******	******	******	******	40	-8.49E0	-2.63E-4	-2.09E0
6.1E0	******	******	******	******	40	-8.36E0	-2.25E-4	-2.05E0
6.2E0	******	******	******	******	40	-8.19E0	-2.35E-4	-2.01E0
6.3E0	******	******	******	******	40	-8.01E0	-2.19E-4	-1.97E0
6.4E0	******	******	******	******	40	-7.84E0	-1.63E-4	-1.93E0
6.5E0	******	******	******	******	40	-7.71E0	-2.39E-4	-1.89E0
6.6E0	******	******	******	******	40	-7.6E0	-1.19E-4	-1.87E0
6.7E0	******	******	******	******	40	-7.41E0	-1.52E-4	-1.82E0
6.8E0	******	******	******	******	40	-7.24E0	-2.14E-4	-1.78E0
6.9E0	******	******	******	******	40	-7.1E0	-2.37E-4	-1.75E0
7E0	******	******	******	******	40	-7E0	-2.48E-4	-1.72E0
7.1E0	******	******	******	******	40	-6.86E0	-2.2E-4	-1.68E0
7.2E0	******	******	******	******	40	-6.68E0	-2.87E-4	-1.64E0
7.3E0	******	******	******	******	40	-6.57E0	-3E-4	-1.61E0
7.4E0	******	******	******	******	40	-6.44E0	-2.24E-4	-1.58E0
7.5E0	******	******	******	******	40	-6.33E0	-3.19E-4	-1.56E0
7.6E0	******	******	******	******	40	-6.2E0	-1.88E-4	-1.52E0
7.7E0	******	******	******	******	40	-6.02E0	-4.27E-4	-1.48E0
7.8E0	******	******	******	******	40	-5.95E0	-1.96E-4	-1.46E0
7.9E0	******	******	******	******	40	-5.77E0	-3.26E-4	-1.42E0
8E0	******	******	******	******	40	-5.73E0	-2.05E-4	-1.41E0
8.1E0	******	******	******	******	40	-5.56E0	-2.37E-4	-1.37E0
8.2E0	******	******	******	******	40	-5.46E0	-2.04E-4	-1.34E0
8.3E0	******	******	******	******	40	-5.36E0	-7.74E-5	-1.32E0
8.4E0	******	******	******	******	40	-5.29E0	-1.67E-4	-1.3E0
8.5E0	******	******	******	******	40	-5.2E0	-3.89E-5	-1.28E0
8.6E0	******	******	******	******	40	-5.08E0	-1.35E-4	-1.25E0
8.7E0	******	******	******	******	40	-5.02E0	5.13E-6	-1.23E0
8.8E0	******	******	******	******	40	-4.95E0	-8.84E-5	-1.22E0
8.9E0	******	******	******	******	40	-4.87E0	-4.86E-5	-1.2E0
9E0	******	******	******	******	40	-4.77E0	-8.21E-5	-1.17E0
9.1E0	******	******	******	******	40	-4.68E0	-5.23E-5	-1.15E0
9.2E0	******	******	******	******	40	-4.61E0	-9.83E-5	-1.13E0
9.3E0	******	******	******	******	40	-4.52E0	-1.24E-4	-1.11E0
9.4E0	******	******	******	******	40	-4.44E0	-1.34E-4	-1.09E0
9.5E0	******	******	******	******	40	-4.32E0	-1.83E-4	-1.06E0
9.6E0	******	******	******	******	40	-4.25E0	-1.59E-4	-1.05E0
9.71E0	******	******	******	******	40	-4.13E0	-2.68E-4	-1.02E0
9.8E0	******	******	******	******	40	-4.09E0	-1.55E-4	-1.01E0
9.91E0	******	******	******	******	40	-3.98E0	-2.29E-4	-9.78E-1
1E+1	******	******	******	******	40	-3.95E0	-1.48E-4	-9.71E-1
