Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
6.3E0	******	******	******	******	35	-9.36E+1	-2.21E-4	-2.3E+1
6.4E0	******	******	******	******	35	-9.32E+1	-1.06E-4	-2.29E+1
6.5E0	******	******	******	******	35	-9.27E+1	-1.46E-4	-2.28E+1
6.6E0	******	******	******	******	35	-9.23E+1	-8.56E-5	-2.27E+1
6.7E0	******	******	******	******	35	-9.18E+1	-9.47E-5	-2.26E+1
6.8E0	******	******	******	******	35	-9.14E+1	-8.1E-5	-2.25E+1
6.9E0	******	******	******	******	35	-9.1E+1	-8.4E-5	-2.24E+1
7E0	******	******	******	******	35	-9.05E+1	-1.12E-4	-2.22E+1
7.1E0	******	******	******	******	35	-9.01E+1	-7.41E-5	-2.21E+1
7.2E0	******	******	******	******	35	-8.96E+1	-1.3E-4	-2.2E+1
7.3E0	******	******	******	******	35	-8.92E+1	-1.64E-4	-2.19E+1
7.4E0	******	******	******	******	35	-8.88E+1	-1.79E-4	-2.18E+1
7.5E0	******	******	******	******	35	-8.82E+1	-1.96E-4	-2.17E+1
7.6E0	******	******	******	******	35	-8.78E+1	-2.54E-4	-2.16E+1
7.7E0	******	******	******	******	35	-8.74E+1	-2.08E-4	-2.15E+1
7.8E0	******	******	******	******	35	-8.7E+1	-2.01E-4	-2.14E+1
7.9E0	******	******	******	******	35	-8.66E+1	-2.24E-4	-2.13E+1
8E0	******	******	******	******	35	-8.62E+1	-2.1E-4	-2.12E+1
8.1E0	******	******	******	******	35	-8.58E+1	-1.55E-4	-2.11E+1
8.2E0	******	******	******	******	35	-8.54E+1	-1.2E-4	-2.1E+1
8.3E0	******	******	******	******	35	-8.5E+1	-1.21E-4	-2.09E+1
8.4E0	******	******	******	******	35	-8.47E+1	-1.12E-4	-2.08E+1
8.5E0	******	******	******	******	35	-8.43E+1	-9.86E-5	-2.07E+1
8.6E0	******	******	******	******	35	-8.39E+1	-4.54E-5	-2.06E+1
8.7E0	******	******	******	******	35	-8.35E+1	-7.46E-5	-2.05E+1
8.8E0	******	******	******	******	35	-8.32E+1	-7.08E-5	-2.04E+1
8.9E0	******	******	******	******	35	-8.27E+1	-1.09E-4	-2.03E+1
9E0	******	******	******	******	35	-8.23E+1	-1.27E-4	-2.02E+1
9.1E0	******	******	******	******	35	-8.2E+1	-1.41E-4	-2.01E+1
9.2E0	******	******	******	******	35	-8.16E+1	-1.3E-4	-2E+1
9.3E0	******	******	******	******	35	-8.12E+1	-1.87E-4	-2E+1
9.4E0	******	******	******	******	35	-8.08E+1	-1.76E-4	-1.99E+1
9.5E0	******	******	******	******	35	-8.04E+1	-2.41E-4	-1.98E+1
9.6E0	******	******	******	******	35	-8.01E+1	-1.96E-4	-1.97E+1
9.7E0	******	******	******	******	35	-7.97E+1	-2.7E-4	-1.96E+1
9.8E0	******	******	******	******	35	-7.94E+1	-1.84E-4	-1.95E+1
9.9E0	******	******	******	******	35	-7.9E+1	-1.97E-4	-1.94E+1
1E+1	******	******	******	******	35	-7.86E+1	-2.62E-4	-1.93E+1
