Display Setting,Diameter

Item,Value,Unit
Y32SE6-400uM-NP500nm-0.1pct-cooling1_7272.nsz,,
Measurement Results,,
Date,2026”N1ŒŽ20“ú 16:40:40,
Measurement Type,Particle Size,
Sample Name,Y32SE6-400uM-NP500nm-0.1pct-cooling1,
Material,   ,
Scattering Angle,90,
Temperature of the Holder,76.8,°C
Dispersion Medium Viscosity,0.373,mPa·s
Transmission Intensity before Meas.,14029,
Transmission Intensity after Meas.,14584,
Run Duration,120,Seconds
Distribution Form,Standard,
Distribution Form(Dispersity),Monodisperse,
Representation of Result,Scattering Light Intensity,
Count Rate,4079,kCPS
ACF Intercept,0.996,
Calculation Results,,
Cumulant Operations,,
Z-Average,821.0,nm
PI,0.113,
Molecular Weight Measurement,,
Molecular Weight,---,
Parameters for Molecular Weight Calculation,---,

Delay Time       (µs),Correlation g1(T),Fitting Function g1(T)
1,0.997616,0.997374
2,0.996852,0.996806
3,0.996011,0.996064
4,0.994781,0.995025
5,0.993182,0.993603
6,0.992113,0.991727
7,0.990236,0.989243
8,0.984974,0.985934
9,0.98164,0.981525
10,0.975735,0.975679
11,0.96778,0.967904
12,0.957376,0.95747
13,0.943397,0.943366
14,0.924409,0.924297
15,0.898806,0.898669
16,0.864691,0.864551
17,0.819761,0.819713
18,0.761508,0.761848
19,0.688627,0.689024
20,0.600334,0.600455
21,0.49832,0.49758
22,0.386109,0.385255
23,0.27181,0.272322
24,0.168376,0.170509
25,0.0976135,0
26,0.052181,0
27,0.01,0
28,0.0104117,0
29,0.041268,0
30,0.0150739,0
31,0.0443363,0
32,0.0465426,0
33,0.0118611,0
34,0.01,0
35,0.0208293,0
36,0.01,0


