Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
62	6.2E0	******	******	******	******	20	4.72E-2	7.69E-5	1.16E-2
63	6.3E0	******	******	******	******	20	-3.42E-3	8.51E-5	-8.4E-4
64	6.4E0	******	******	******	******	20	1.58E-2	1.09E-4	3.87E-3
65	6.5E0	******	******	******	******	20	2.1E-2	7.29E-5	5.15E-3
66	6.6E0	******	******	******	******	20	8.74E-3	3.06E-5	2.15E-3
67	6.7E0	******	******	******	******	20	-1.62E-2	6.25E-5	-3.98E-3
68	6.8E0	******	******	******	******	20	-2.84E-2	5.32E-5	-6.97E-3
69	6.9E0	******	******	******	******	20	-4.78E-3	-1.61E-5	-1.17E-3
70	7E0	******	******	******	******	20	-2.39E-2	2.16E-5	-5.87E-3
71	7.1E0	******	******	******	******	20	1.13E-2	-4.31E-6	2.77E-3
72	7.2E0	******	******	******	******	20	4.71E-3	-6.78E-6	1.16E-3
73	7.3E0	******	******	******	******	20	-6.85E-4	-6.3E-5	-1.68E-4
74	7.4E0	******	******	******	******	20	1.02E-2	-3.79E-5	2.51E-3
75	7.5E0	******	******	******	******	20	1.4E-2	-8.24E-5	3.43E-3
76	7.6E0	******	******	******	******	20	4.99E-2	-1.33E-4	1.23E-2
77	7.7E0	******	******	******	******	20	-7.56E-3	-1.02E-5	-1.86E-3
78	7.8E0	******	******	******	******	20	2.77E-2	-1.54E-4	6.8E-3
79	7.9E0	******	******	******	******	20	-1.08E-3	-2.94E-5	-2.66E-4
80	8E0	******	******	******	******	20	4.46E-2	-9.6E-5	1.1E-2
81	8.1E0	******	******	******	******	20	1.26E-2	-8.42E-5	3.1E-3
82	8.2E0	******	******	******	******	20	5.64E-2	-1.19E-4	1.39E-2
83	8.3E0	******	******	******	******	20	-1.75E-3	-2.87E-5	-4.3E-4
84	8.4E0	******	******	******	******	20	3.23E-2	-6.62E-5	7.94E-3
85	8.5E0	******	******	******	******	20	-6.32E-3	2.23E-5	-1.55E-3
86	8.6E0	******	******	******	******	20	4.3E-2	-1.05E-4	1.06E-2
87	8.7E0	******	******	******	******	20	1.8E-3	-4.95E-5	4.43E-4
88	8.8E0	******	******	******	******	20	3.12E-2	3.89E-5	7.68E-3
89	8.9E0	******	******	******	******	20	-2.85E-3	1.95E-5	-7E-4
90	9E0	******	******	******	******	20	-1.27E-2	-1.58E-5	-3.12E-3
91	9.1E0	******	******	******	******	20	-5.02E-2	1.41E-4	-1.23E-2
92	9.2E0	******	******	******	******	20	-3.04E-2	4.63E-5	-7.47E-3
93	9.3E0	******	******	******	******	20	-1.79E-2	6.46E-5	-4.4E-3
94	9.4E0	******	******	******	******	20	5.68E-3	3.87E-6	1.4E-3
95	9.5E0	******	******	******	******	20	-5.29E-2	1.82E-4	-1.3E-2
96	9.6E0	******	******	******	******	20	-2.72E-2	1.01E-4	-6.67E-3
97	9.7E0	******	******	******	******	20	-2.26E-2	8.2E-5	-5.56E-3
98	9.8E0	******	******	******	******	20	-3.75E-2	7.6E-5	-9.22E-3
99	9.9E0	******	******	******	******	20	-7.63E-2	1.71E-4	-1.87E-2
100	1E+1	******	******	******	******	20	-1.94E-2	8.65E-5	-4.76E-3
