Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
	[s]	[Hz]	[Pa]	[Pa]	[1]	[°C]	[µNm]	[%]	[Pa]
1	1E-1	******	******	******	******	30	3.04E+1	1E0	7.47E0
2	2E-1	******	******	******	******	30	1.75E+1	1E0	4.29E0
3	3E-1	******	******	******	******	30	1.45E+1	1E0	3.56E0
4	4E-1	******	******	******	******	30	9.29E0	1E0	2.28E0
5	5E-1	******	******	******	******	30	6.96E0	1E0	1.71E0
6	6E-1	******	******	******	******	30	5.15E0	1E0	1.27E0
7	7.01E-1	******	******	******	******	30	3.98E0	1E0	9.77E-1
8	8.01E-1	******	******	******	******	30	2.98E0	1E0	7.32E-1
9	9.01E-1	******	******	******	******	30	2.36E0	1E0	5.8E-1
10	1E0	******	******	******	******	30	1.86E0	1E0	4.56E-1
11	1.1E0	******	******	******	******	30	1.48E0	1E0	3.64E-1
12	1.2E0	******	******	******	******	30	1.21E0	1E0	2.97E-1
13	1.3E0	******	******	******	******	30	9.46E-1	1E0	2.33E-1
14	1.4E0	******	******	******	******	30	8.61E-1	1E0	2.12E-1
15	1.5E0	******	******	******	******	30	6.61E-1	1E0	1.63E-1
16	1.6E0	******	******	******	******	30	5.89E-1	1E0	1.45E-1
17	1.7E0	******	******	******	******	30	5.38E-1	1E0	1.32E-1
18	1.8E0	******	******	******	******	30	4.62E-1	1E0	1.14E-1
19	1.9E0	******	******	******	******	30	3.75E-1	1E0	9.22E-2
20	2E0	******	******	******	******	30	2.85E-1	1E0	7.01E-2
21	2.1E0	******	******	******	******	30	3.03E-1	1E0	7.44E-2
22	2.2E0	******	******	******	******	30	1.79E-1	1E0	4.39E-2
23	2.3E0	******	******	******	******	30	2.05E-1	1E0	5.04E-2
24	2.4E0	******	******	******	******	30	1.12E-1	1E0	2.75E-2
25	2.5E0	******	******	******	******	30	1.64E-1	1E0	4.04E-2
26	2.6E0	******	******	******	******	30	7.55E-2	1E0	1.86E-2
27	2.7E0	******	******	******	******	30	6.26E-2	1E0	1.54E-2
28	2.8E0	******	******	******	******	30	6.54E-2	1E0	1.61E-2
29	2.9E0	******	******	******	******	30	2.56E-2	1E0	6.3E-3
30	3E0	******	******	******	******	30	7.5E-2	1E0	1.84E-2
31	3.1E0	******	******	******	******	30	4.85E-2	1E0	1.19E-2
32	3.2E0	******	******	******	******	30	2.59E-2	1E0	6.37E-3
33	3.3E0	******	******	******	******	30	5.8E-2	1E0	1.42E-2
34	3.4E0	******	******	******	******	30	3.77E-2	1E0	9.27E-3
35	3.5E0	******	******	******	******	30	8.71E-2	1E0	2.14E-2
36	3.6E0	******	******	******	******	30	3.15E-2	1E0	7.73E-3
37	3.7E0	******	******	******	******	30	9.79E-2	1E0	2.41E-2
38	3.8E0	******	******	******	******	30	7.36E-2	1E0	1.81E-2
39	3.9E0	******	******	******	******	30	1E-1	1E0	2.46E-2
40	4E0	******	******	******	******	30	1.01E-1	1E0	2.48E-2
41	4.1E0	******	******	******	******	30	1.19E-1	1E0	2.94E-2
42	4.2E0	******	******	******	******	30	5.41E-2	1E0	1.33E-2
43	4.3E0	******	******	******	******	30	4.55E-2	1E0	1.12E-2
44	4.4E0	******	******	******	******	30	1.74E-1	1E0	4.28E-2
45	4.5E0	******	******	******	******	30	7.43E-2	1E0	1.82E-2
46	4.6E0	******	******	******	******	30	9.49E-2	1E0	2.33E-2
47	4.7E0	******	******	******	******	30	2.9E-2	1E0	7.12E-3
48	4.8E0	******	******	******	******	30	4.49E-2	1E0	1.1E-2
49	4.9E0	******	******	******	******	30	5.56E-2	1E0	1.37E-2
50	5E0	******	******	******	******	30	3.8E-2	1E0	9.33E-3
51	5.1E0	******	******	******	******	30	-6.26E-3	1E0	-1.54E-3
52	5.2E0	******	******	******	******	30	-9.63E-3	1E0	-2.37E-3
53	5.3E0	******	******	******	******	30	1.56E-2	1E0	3.84E-3
54	5.4E0	******	******	******	******	30	3.35E-2	1E0	8.24E-3
55	5.5E0	******	******	******	******	30	1.14E-2	1E0	2.81E-3
56	5.6E0	******	******	******	******	30	-5.9E-3	1E0	-1.45E-3
57	5.7E0	******	******	******	******	30	1.03E-2	1E0	2.53E-3
58	5.8E0	******	******	******	******	30	4.71E-2	1E0	1.16E-2
59	5.9E0	******	******	******	******	30	2.43E-2	1E0	5.96E-3
60	6E0	******	******	******	******	30	4.01E-2	1E0	9.86E-3
61	6.1E0	******	******	******	******	30	4.33E-2	1E0	1.06E-2
62	6.2E0	******	******	******	******	30	7.63E-2	1E0	1.87E-2
63	6.3E0	******	******	******	******	30	3.43E-2	1E0	8.43E-3
64	6.4E0	******	******	******	******	30	9.52E-2	1E0	2.34E-2
65	6.5E0	******	******	******	******	30	5.76E-2	1E0	1.42E-2
66	6.6E0	******	******	******	******	30	5.64E-2	1E0	1.38E-2
67	6.7E0	******	******	******	******	30	6.41E-3	1E0	1.57E-3
68	6.8E0	******	******	******	******	30	6.53E-2	1E0	1.6E-2
69	6.9E0	******	******	******	******	30	1.73E-2	1E0	4.26E-3
70	7E0	******	******	******	******	30	4.31E-6	1E0	1.06E-6
71	7.1E0	******	******	******	******	30	1.65E-2	1E0	4.04E-3
72	7.2E0	******	******	******	******	30	-3.54E-2	1E0	-8.71E-3
73	7.3E0	******	******	******	******	30	-1.22E-2	1E0	-2.99E-3
74	7.4E0	******	******	******	******	30	-2.44E-2	1E0	-5.99E-3
75	7.5E0	******	******	******	******	30	-4.72E-2	1E0	-1.16E-2
76	7.6E0	******	******	******	******	30	-7.47E-2	1E0	-1.84E-2
77	7.7E0	******	******	******	******	30	-3.29E-2	1E0	-8.09E-3
78	7.8E0	******	******	******	******	30	-4.65E-2	1E0	-1.14E-2
79	7.9E0	******	******	******	******	30	2.01E-2	1E0	4.93E-3
80	8E0	******	******	******	******	30	-1.23E-1	1E0	-3.02E-2
81	8.1E0	******	******	******	******	30	-1E-2	1E0	-2.47E-3
82	8.2E0	******	******	******	******	30	-1.25E-2	1E0	-3.08E-3
83	8.3E0	******	******	******	******	30	9.52E-5	1E0	2.34E-5
84	8.4E0	******	******	******	******	30	3.81E-2	1E0	9.35E-3
85	8.5E0	******	******	******	******	30	2.47E-2	1E0	6.06E-3
86	8.6E0	******	******	******	******	30	2.92E-2	1E0	7.17E-3
87	8.7E0	******	******	******	******	30	3.98E-2	1E0	9.78E-3
88	8.8E0	******	******	******	******	30	1.94E-2	1E0	4.78E-3
89	8.9E0	******	******	******	******	30	1.2E-1	1E0	2.94E-2
90	9E0	******	******	******	******	30	5.93E-2	1E0	1.46E-2
91	9.1E0	******	******	******	******	30	4.05E-2	1E0	9.96E-3
92	9.2E0	******	******	******	******	30	5.6E-2	1E0	1.38E-2
93	9.3E0	******	******	******	******	30	5E-2	1E0	1.23E-2
94	9.4E0	******	******	******	******	30	5.4E-2	1E0	1.33E-2
95	9.5E0	******	******	******	******	30	1.19E-1	1E0	2.93E-2
96	9.6E0	******	******	******	******	30	5.2E-3	1E0	1.28E-3
97	9.7E0	******	******	******	******	30	-7.64E-3	1E0	-1.88E-3
98	9.8E0	******	******	******	******	30	3.06E-2	1E0	7.53E-3
99	9.9E0	******	******	******	******	30	5.79E-2	1E0	1.42E-2
100	1E+1	******	******	******	******	30	5.52E-2	1E0	1.36E-2
