Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
44	4.4E0	******	******	******	******	15	-4.12E+1	-1.93E-4	-1.01E+1
45	4.5E0	******	******	******	******	15	-4.1E+1	-1.63E-4	-1.01E+1
46	4.6E0	******	******	******	******	15	-4.07E+1	-1.75E-4	-1E+1
47	4.7E0	******	******	******	******	15	-4.05E+1	-2.07E-4	-9.96E0
48	4.8E0	******	******	******	******	15	-4.04E+1	-8.37E-5	-9.92E0
49	4.9E0	******	******	******	******	15	-4.01E+1	-1.94E-4	-9.86E0
50	5E0	******	******	******	******	15	-3.99E+1	-9.19E-5	-9.82E0
51	5.1E0	******	******	******	******	15	-3.97E+1	-1.36E-4	-9.76E0
52	5.2E0	******	******	******	******	15	-3.95E+1	-9.28E-5	-9.72E0
53	5.3E0	******	******	******	******	15	-3.93E+1	-1.12E-4	-9.66E0
54	5.4E0	******	******	******	******	15	-3.91E+1	-1.36E-4	-9.61E0
55	5.5E0	******	******	******	******	15	-3.89E+1	-1.53E-4	-9.56E0
56	5.6E0	******	******	******	******	15	-3.87E+1	-8.39E-5	-9.52E0
57	5.7E0	******	******	******	******	15	-3.85E+1	-1.36E-4	-9.47E0
58	5.8E0	******	******	******	******	15	-3.84E+1	-1.13E-4	-9.43E0
59	5.9E0	******	******	******	******	15	-3.82E+1	-1.14E-4	-9.38E0
60	6E0	******	******	******	******	15	-3.79E+1	-1.41E-4	-9.33E0
61	6.1E0	******	******	******	******	15	-3.78E+1	-1.07E-4	-9.29E0
62	6.2E0	******	******	******	******	15	-3.77E+1	-6.17E-5	-9.26E0
63	6.3E0	******	******	******	******	15	-3.74E+1	-1.24E-4	-9.2E0
64	6.4E0	******	******	******	******	15	-3.72E+1	-1.9E-4	-9.15E0
65	6.5E0	******	******	******	******	15	-3.71E+1	2.03E-6	-9.11E0
66	6.6E0	******	******	******	******	15	-3.69E+1	-1.65E-4	-9.07E0
67	6.7E0	******	******	******	******	15	-3.67E+1	-4.17E-5	-9.03E0
68	6.8E0	******	******	******	******	15	-3.66E+1	-1.1E-4	-8.99E0
69	6.9E0	******	******	******	******	15	-3.64E+1	-4.46E-5	-8.95E0
70	7E0	******	******	******	******	15	-3.62E+1	-1.17E-4	-8.9E0
71	7.1E0	******	******	******	******	15	-3.61E+1	-1.56E-4	-8.87E0
72	7.2E0	******	******	******	******	15	-3.59E+1	-4.24E-5	-8.83E0
73	7.3E0	******	******	******	******	15	-3.58E+1	-9.63E-5	-8.79E0
74	7.4E0	******	******	******	******	15	-3.56E+1	-1.6E-4	-8.74E0
75	7.5E0	******	******	******	******	15	-3.55E+1	-6.37E-5	-8.73E0
76	7.6E0	******	******	******	******	15	-3.53E+1	-6.09E-6	-8.69E0
77	7.7E0	******	******	******	******	15	-3.51E+1	-1.68E-4	-8.63E0
78	7.8E0	******	******	******	******	15	-3.5E+1	-4.96E-5	-8.61E0
79	7.9E0	******	******	******	******	15	-3.49E+1	-9.73E-5	-8.56E0
80	8E0	******	******	******	******	15	-3.47E+1	-7.34E-5	-8.52E0
81	8.1E0	******	******	******	******	15	-3.46E+1	-8.8E-5	-8.49E0
82	8.2E0	******	******	******	******	15	-3.44E+1	-1.5E-4	-8.45E0
83	8.3E0	******	******	******	******	15	-3.43E+1	5.29E-6	-8.42E0
84	8.4E0	******	******	******	******	15	-3.41E+1	-1.47E-4	-8.38E0
85	8.5E0	******	******	******	******	15	-3.4E+1	-7.26E-6	-8.36E0
86	8.6E0	******	******	******	******	15	-3.38E+1	-5.58E-5	-8.31E0
87	8.7E0	******	******	******	******	15	-3.37E+1	-3.36E-5	-8.28E0
88	8.8E0	******	******	******	******	15	-3.35E+1	-1.53E-4	-8.24E0
89	8.9E0	******	******	******	******	15	-3.34E+1	-9.19E-5	-8.21E0
90	9E0	******	******	******	******	15	-3.33E+1	-5.95E-5	-8.18E0
91	9.1E0	******	******	******	******	15	-3.31E+1	-1.01E-4	-8.14E0
92	9.2E0	******	******	******	******	15	-3.3E+1	-5.7E-5	-8.11E0
93	9.3E0	******	******	******	******	15	-3.28E+1	-1.92E-4	-8.06E0
94	9.4E0	******	******	******	******	15	-3.27E+1	2.92E-5	-8.05E0
95	9.5E0	******	******	******	******	15	-3.26E+1	-1.18E-5	-8.01E0
96	9.6E0	******	******	******	******	15	-3.24E+1	-1.57E-4	-7.97E0
97	9.7E0	******	******	******	******	15	-3.23E+1	-8.32E-5	-7.94E0
98	9.8E0	******	******	******	******	15	-3.21E+1	-6.81E-5	-7.9E0
99	9.9E0	******	******	******	******	15	-3.2E+1	-5.33E-5	-7.87E0
100	1E+1	******	******	******	******	15	-3.19E+1	-1.47E-5	-7.84E0
