Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
33	3.3E0	******	******	******	******	10	-1.65E+2	3.77E-5	-4.05E+1
34	3.4E0	******	******	******	******	10	-1.64E+2	5.39E-5	-4.04E+1
35	3.5E0	******	******	******	******	10	-1.64E+2	2.03E-5	-4.03E+1
36	3.6E0	******	******	******	******	10	-1.64E+2	4.52E-5	-4.02E+1
37	3.7E0	******	******	******	******	10	-1.63E+2	4.36E-5	-4.01E+1
38	3.8E0	******	******	******	******	10	-1.63E+2	4.44E-5	-4E+1
39	3.9E0	******	******	******	******	10	-1.62E+2	5.22E-5	-3.99E+1
40	4E0	******	******	******	******	10	-1.62E+2	2.37E-5	-3.98E+1
41	4.1E0	******	******	******	******	10	-1.62E+2	5.9E-5	-3.97E+1
42	4.2E0	******	******	******	******	10	-1.61E+2	3.32E-5	-3.96E+1
43	4.3E0	******	******	******	******	10	-1.61E+2	6.25E-5	-3.95E+1
44	4.4E0	******	******	******	******	10	-1.6E+2	4.03E-5	-3.94E+1
45	4.5E0	******	******	******	******	10	-1.6E+2	5.95E-5	-3.94E+1
46	4.6E0	******	******	******	******	10	-1.6E+2	7.1E-5	-3.93E+1
47	4.7E0	******	******	******	******	10	-1.59E+2	4.62E-5	-3.92E+1
48	4.8E0	******	******	******	******	10	-1.59E+2	4.99E-5	-3.91E+1
49	4.9E0	******	******	******	******	10	-1.59E+2	5.33E-5	-3.9E+1
50	5E0	******	******	******	******	10	-1.58E+2	4.43E-5	-3.89E+1
51	5.1E0	******	******	******	******	10	-1.58E+2	5.42E-5	-3.89E+1
52	5.2E0	******	******	******	******	10	-1.58E+2	6.36E-5	-3.88E+1
53	5.3E0	******	******	******	******	10	-1.57E+2	2.78E-6	-3.87E+1
54	5.4E0	******	******	******	******	10	-1.57E+2	8.7E-5	-3.86E+1
55	5.5E0	******	******	******	******	10	-1.57E+2	5.44E-5	-3.85E+1
56	5.6E0	******	******	******	******	10	-1.57E+2	8.32E-5	-3.85E+1
57	5.7E0	******	******	******	******	10	-1.56E+2	1.54E-5	-3.84E+1
58	5.8E0	******	******	******	******	10	-1.56E+2	3.02E-5	-3.83E+1
59	5.9E0	******	******	******	******	10	-1.56E+2	-5.18E-6	-3.82E+1
60	6E0	******	******	******	******	10	-1.55E+2	1.18E-5	-3.82E+1
61	6.1E0	******	******	******	******	10	-1.55E+2	4.89E-5	-3.81E+1
62	6.2E0	******	******	******	******	10	-1.55E+2	6.09E-5	-3.8E+1
63	6.3E0	******	******	******	******	10	-1.54E+2	1.01E-5	-3.8E+1
64	6.4E0	******	******	******	******	10	-1.54E+2	3.6E-5	-3.79E+1
65	6.5E0	******	******	******	******	10	-1.54E+2	3.68E-5	-3.78E+1
66	6.6E0	******	******	******	******	10	-1.54E+2	2.02E-5	-3.78E+1
67	6.7E0	******	******	******	******	10	-1.53E+2	2.35E-5	-3.77E+1
68	6.8E0	******	******	******	******	10	-1.53E+2	4.03E-6	-3.76E+1
69	6.9E0	******	******	******	******	10	-1.53E+2	-3.6E-6	-3.75E+1
70	7E0	******	******	******	******	10	-1.52E+2	-1.39E-5	-3.75E+1
71	7.1E0	******	******	******	******	10	-1.52E+2	-8.97E-6	-3.74E+1
72	7.2E0	******	******	******	******	10	-1.52E+2	8.03E-5	-3.74E+1
73	7.3E0	******	******	******	******	10	-1.52E+2	-1.91E-5	-3.73E+1
74	7.4E0	******	******	******	******	10	-1.51E+2	-9.8E-6	-3.72E+1
75	7.5E0	******	******	******	******	10	-1.51E+2	-3.27E-5	-3.71E+1
76	7.6E0	******	******	******	******	10	-1.51E+2	6.35E-6	-3.71E+1
77	7.7E0	******	******	******	******	10	-1.51E+2	5.93E-6	-3.7E+1
78	7.8E0	******	******	******	******	10	-1.5E+2	-3.39E-5	-3.69E+1
79	7.9E0	******	******	******	******	10	-1.5E+2	-3.12E-5	-3.69E+1
80	8E0	******	******	******	******	10	-1.5E+2	-5.93E-5	-3.68E+1
81	8.1E0	******	******	******	******	10	-1.5E+2	1.49E-6	-3.68E+1
82	8.2E0	******	******	******	******	10	-1.49E+2	-4.75E-5	-3.67E+1
83	8.3E0	******	******	******	******	10	-1.49E+2	-4.61E-5	-3.66E+1
84	8.4E0	******	******	******	******	10	-1.49E+2	-1.48E-5	-3.66E+1
85	8.5E0	******	******	******	******	10	-1.49E+2	-5.39E-5	-3.65E+1
86	8.6E0	******	******	******	******	10	-1.48E+2	-4.78E-5	-3.65E+1
87	8.7E0	******	******	******	******	10	-1.48E+2	-6.13E-5	-3.64E+1
88	8.8E0	******	******	******	******	10	-1.48E+2	-2.96E-5	-3.64E+1
89	8.9E0	******	******	******	******	10	-1.48E+2	-9.04E-5	-3.63E+1
90	9E0	******	******	******	******	10	-1.47E+2	-6.97E-5	-3.62E+1
91	9.1E0	******	******	******	******	10	-1.47E+2	-6.13E-5	-3.62E+1
92	9.2E0	******	******	******	******	10	-1.47E+2	-4.48E-5	-3.61E+1
93	9.3E0	******	******	******	******	10	-1.47E+2	-8.73E-5	-3.61E+1
94	9.4E0	******	******	******	******	10	-1.47E+2	-7.87E-5	-3.6E+1
95	9.5E0	******	******	******	******	10	-1.46E+2	-6.46E-5	-3.6E+1
96	9.6E0	******	******	******	******	10	-1.46E+2	-6.82E-5	-3.59E+1
97	9.7E0	******	******	******	******	10	-1.46E+2	-6.03E-5	-3.58E+1
98	9.8E0	******	******	******	******	10	-1.46E+2	-1.11E-4	-3.58E+1
99	9.9E0	******	******	******	******	10	-1.45E+2	-7.51E-5	-3.57E+1
100	1E+1	******	******	******	******	10	-1.45E+2	-3.95E-5	-3.57E+1
