Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
36	3.6E0	******	******	******	******	20	1.29E0	1.52E-4	3.18E-1
37	3.7E0	******	******	******	******	20	1.26E0	1.16E-4	3.11E-1
38	3.8E0	******	******	******	******	20	1.25E0	6.89E-5	3.08E-1
39	3.9E0	******	******	******	******	20	1.21E0	1.91E-4	2.97E-1
40	4E0	******	******	******	******	20	1.19E0	1.09E-4	2.94E-1
41	4.1E0	******	******	******	******	20	1.19E0	9.49E-5	2.92E-1
42	4.2E0	******	******	******	******	20	1.16E0	2.4E-5	2.85E-1
43	4.3E0	******	******	******	******	20	1.14E0	1.09E-4	2.8E-1
44	4.4E0	******	******	******	******	20	1.11E0	8.73E-5	2.72E-1
45	4.5E0	******	******	******	******	20	1.12E0	7.43E-5	2.74E-1
46	4.6E0	******	******	******	******	20	1.11E0	2.23E-5	2.74E-1
47	4.7E0	******	******	******	******	20	1.09E0	4.82E-5	2.68E-1
48	4.8E0	******	******	******	******	20	1.06E0	3.1E-5	2.6E-1
49	4.9E0	******	******	******	******	20	1.07E0	-5.27E-5	2.63E-1
50	5E0	******	******	******	******	20	1.04E0	-1.86E-5	2.56E-1
51	5.1E0	******	******	******	******	20	1.06E0	-7.41E-6	2.61E-1
52	5.2E0	******	******	******	******	20	1.06E0	-1.12E-4	2.61E-1
53	5.3E0	******	******	******	******	20	1.03E0	-5.37E-6	2.53E-1
54	5.4E0	******	******	******	******	20	1.01E0	-3.76E-5	2.49E-1
55	5.5E0	******	******	******	******	20	1.04E0	-1.13E-4	2.56E-1
56	5.6E0	******	******	******	******	20	9.89E-1	-6.09E-5	2.43E-1
57	5.7E0	******	******	******	******	20	9.83E-1	6.37E-6	2.42E-1
58	5.8E0	******	******	******	******	20	1.01E0	-7.55E-5	2.47E-1
59	5.9E0	******	******	******	******	20	9.73E-1	-9.58E-5	2.39E-1
60	6E0	******	******	******	******	20	9.68E-1	-5.35E-5	2.38E-1
61	6.1E0	******	******	******	******	20	9.75E-1	-1.43E-4	2.4E-1
62	6.2E0	******	******	******	******	20	9.33E-1	-6.19E-6	2.29E-1
63	6.3E0	******	******	******	******	20	9.1E-1	1.64E-5	2.24E-1
64	6.4E0	******	******	******	******	20	9.24E-1	-2.92E-5	2.27E-1
65	6.5E0	******	******	******	******	20	9.09E-1	7.71E-6	2.23E-1
66	6.6E0	******	******	******	******	20	8.95E-1	-4.25E-5	2.2E-1
67	6.7E0	******	******	******	******	20	9.03E-1	2.25E-5	2.22E-1
68	6.8E0	******	******	******	******	20	8.3E-1	4.9E-5	2.04E-1
69	6.9E0	******	******	******	******	20	8.52E-1	9.18E-5	2.09E-1
70	7E0	******	******	******	******	20	7.85E-1	9.54E-5	1.93E-1
71	7.1E0	******	******	******	******	20	7.98E-1	1.04E-4	1.96E-1
72	7.2E0	******	******	******	******	20	8.26E-1	2.03E-5	2.03E-1
73	7.3E0	******	******	******	******	20	8.2E-1	1.05E-4	2.02E-1
74	7.4E0	******	******	******	******	20	7.64E-1	1.2E-4	1.88E-1
75	7.5E0	******	******	******	******	20	7.87E-1	9.79E-6	1.93E-1
76	7.6E0	******	******	******	******	20	7.57E-1	1.48E-4	1.86E-1
77	7.7E0	******	******	******	******	20	7.21E-1	9.43E-5	1.77E-1
78	7.8E0	******	******	******	******	20	6.96E-1	1.74E-4	1.71E-1
79	7.9E0	******	******	******	******	20	7.35E-1	-4.3E-5	1.81E-1
80	8E0	******	******	******	******	20	6.5E-1	2E-4	1.6E-1
81	8.1E0	******	******	******	******	20	6.86E-1	3.33E-5	1.69E-1
82	8.2E0	******	******	******	******	20	6.81E-1	8.79E-5	1.67E-1
83	8.3E0	******	******	******	******	20	6.64E-1	4.47E-5	1.63E-1
84	8.4E0	******	******	******	******	20	6.48E-1	1.79E-5	1.59E-1
85	8.5E0	******	******	******	******	20	6.57E-1	2.23E-5	1.61E-1
86	8.6E0	******	******	******	******	20	6.55E-1	1.36E-5	1.61E-1
87	8.7E0	******	******	******	******	20	6.33E-1	5.54E-5	1.56E-1
88	8.8E0	******	******	******	******	20	6.14E-1	5.83E-5	1.51E-1
89	8.9E0	******	******	******	******	20	5.77E-1	1E-4	1.42E-1
90	9E0	******	******	******	******	20	6.46E-1	-1.3E-4	1.59E-1
91	9.1E0	******	******	******	******	20	6.13E-1	4.07E-5	1.51E-1
92	9.2E0	******	******	******	******	20	6.3E-1	-4.68E-5	1.55E-1
93	9.3E0	******	******	******	******	20	6.26E-1	-1.04E-4	1.54E-1
94	9.4E0	******	******	******	******	20	5.74E-1	-6.36E-6	1.41E-1
95	9.5E0	******	******	******	******	20	6.51E-1	-1.83E-4	1.6E-1
96	9.6E0	******	******	******	******	20	5.95E-1	-1.11E-4	1.46E-1
97	9.7E0	******	******	******	******	20	6.15E-1	-1.01E-4	1.51E-1
98	9.8E0	******	******	******	******	20	5.77E-1	-6.01E-5	1.42E-1
99	9.9E0	******	******	******	******	20	5.82E-1	-1.25E-4	1.43E-1
100	1E+1	******	******	******	******	20	6.08E-1	-1.08E-4	1.5E-1
