Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
60	6E0	******	******	******	******	25	-1.18E0	-1.43E-5	-2.91E-1
61	6.1E0	******	******	******	******	25	-1.11E0	-6.66E-5	-2.72E-1
62	6.2E0	******	******	******	******	25	-1.1E0	-5.34E-5	-2.7E-1
63	6.3E0	******	******	******	******	25	-1.02E0	-4.62E-5	-2.51E-1
64	6.4E0	******	******	******	******	25	-1.02E0	-7.74E-7	-2.51E-1
65	6.5E0	******	******	******	******	25	-9.41E-1	-1.05E-4	-2.31E-1
66	6.6E0	******	******	******	******	25	-9.65E-1	8.72E-5	-2.37E-1
67	6.7E0	******	******	******	******	25	-8.93E-1	-5.42E-5	-2.2E-1
68	6.8E0	******	******	******	******	25	-9.04E-1	3.76E-5	-2.22E-1
69	6.9E0	******	******	******	******	25	-8.56E-1	6.18E-5	-2.1E-1
70	7E0	******	******	******	******	25	-7.9E-1	-3.53E-5	-1.94E-1
71	7.1E0	******	******	******	******	25	-7.66E-1	-6.33E-5	-1.88E-1
72	7.2E0	******	******	******	******	25	-7.6E-1	1.08E-5	-1.87E-1
73	7.3E0	******	******	******	******	25	-7.46E-1	1.08E-4	-1.83E-1
74	7.4E0	******	******	******	******	25	-6.85E-1	-6.43E-5	-1.68E-1
75	7.5E0	******	******	******	******	25	-7.05E-1	4.78E-5	-1.73E-1
76	7.6E0	******	******	******	******	25	-6.25E-1	-5.75E-5	-1.54E-1
77	7.7E0	******	******	******	******	25	-6.58E-1	4.05E-5	-1.62E-1
78	7.8E0	******	******	******	******	25	-6.17E-1	-2.97E-5	-1.52E-1
79	7.9E0	******	******	******	******	25	-6.18E-1	8.98E-5	-1.52E-1
80	8E0	******	******	******	******	25	-6.02E-1	-7.45E-6	-1.48E-1
81	8.1E0	******	******	******	******	25	-6.1E-1	7.53E-5	-1.5E-1
82	8.2E0	******	******	******	******	25	-5.7E-1	2.77E-5	-1.4E-1
83	8.3E0	******	******	******	******	25	-5.14E-1	-5.04E-5	-1.26E-1
84	8.4E0	******	******	******	******	25	-5.77E-1	1.05E-4	-1.42E-1
85	8.5E0	******	******	******	******	25	-4.98E-1	-1.82E-6	-1.22E-1
86	8.6E0	******	******	******	******	25	-5.26E-1	8.22E-5	-1.29E-1
87	8.7E0	******	******	******	******	25	-4.47E-1	1.76E-6	-1.1E-1
88	8.8E0	******	******	******	******	25	-4.46E-1	8.22E-6	-1.1E-1
89	8.9E0	******	******	******	******	25	-4.26E-1	2.86E-5	-1.05E-1
90	9E0	******	******	******	******	25	-4.22E-1	5.93E-5	-1.04E-1
91	9.1E0	******	******	******	******	25	-4.06E-1	5.15E-5	-9.97E-2
92	9.2E0	******	******	******	******	25	-3.75E-1	2.72E-6	-9.2E-2
93	9.3E0	******	******	******	******	25	-3.48E-1	4.03E-6	-8.55E-2
94	9.4E0	******	******	******	******	25	-3.38E-1	-6.65E-6	-8.3E-2
95	9.5E0	******	******	******	******	25	-3.38E-1	5.41E-5	-8.3E-2
96	9.6E0	******	******	******	******	25	-2.94E-1	-4.68E-5	-7.23E-2
97	9.7E0	******	******	******	******	25	-3.25E-1	4.28E-5	-7.98E-2
98	9.8E0	******	******	******	******	25	-2.92E-1	5.07E-6	-7.17E-2
99	9.9E0	******	******	******	******	25	-2.76E-1	-2.86E-5	-6.77E-2
100	1E+1	******	******	******	******	25	-2.6E-1	-2.19E-5	-6.39E-2
