Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
	[s]	[Hz]	[Pa]	[Pa]	[1]	[°C]	[µNm]	[%]	[Pa]
1	1E-1	******	******	******	******	20	-2.71E0	8.21E-5	-6.67E-1
2	2E-1	******	******	******	******	20	-3.24E0	3.29E-4	-7.96E-1
3	3E-1	******	******	******	******	20	3.33E-1	2.21E-4	8.19E-2
4	4E-1	******	******	******	******	20	6.89E-3	-3.76E-4	1.69E-3
5	5E-1	******	******	******	******	20	-6.64E-2	1.06E-4	-1.63E-2
6	6E-1	******	******	******	******	20	-1.7E-2	2.19E-5	-4.17E-3
7	7.01E-1	******	******	******	******	20	-4.61E-2	-9.08E-7	-1.13E-2
8	8.01E-1	******	******	******	******	20	-8.35E-2	9.33E-5	-2.05E-2
9	9.01E-1	******	******	******	******	20	2.32E-3	-7.94E-5	5.71E-4
10	1E0	******	******	******	******	20	-3.99E-2	1.55E-6	-9.8E-3
11	1.1E0	******	******	******	******	20	7.3E-3	-3.15E-5	1.79E-3
12	1.2E0	******	******	******	******	20	3.81E-2	-8.07E-5	9.36E-3
13	1.3E0	******	******	******	******	20	3.07E-2	-1.24E-4	7.53E-3
14	1.4E0	******	******	******	******	20	3.92E-2	-3.74E-5	9.62E-3
15	1.5E0	******	******	******	******	20	6.02E-2	-2.65E-5	1.48E-2
16	1.6E0	******	******	******	******	20	1.24E-1	-2.03E-4	3.04E-2
17	1.7E0	******	******	******	******	20	8.65E-2	-5.55E-5	2.12E-2
18	1.8E0	******	******	******	******	20	1.38E-1	-1.46E-4	3.4E-2
19	1.9E0	******	******	******	******	20	1.18E-1	-6.41E-5	2.9E-2
20	2E0	******	******	******	******	20	1.74E-1	-1.81E-4	4.29E-2
21	2.1E0	******	******	******	******	20	1.41E-1	-1.07E-4	3.47E-2
22	2.2E0	******	******	******	******	20	1.77E-1	-1E-4	4.34E-2
23	2.3E0	******	******	******	******	20	1.6E-1	-7.45E-5	3.94E-2
24	2.4E0	******	******	******	******	20	1.75E-1	-4.03E-5	4.3E-2
25	2.5E0	******	******	******	******	20	1.85E-1	-1.38E-5	4.54E-2
26	2.6E0	******	******	******	******	20	1.57E-1	-8.81E-5	3.86E-2
27	2.7E0	******	******	******	******	20	1.58E-1	2.34E-5	3.89E-2
28	2.8E0	******	******	******	******	20	1.86E-1	-5.23E-6	4.57E-2
29	2.9E0	******	******	******	******	20	1.44E-1	4.15E-5	3.55E-2
