Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
33	3.3E0	******	******	******	******	20	7.12E+1	3E0	1.75E+1
34	3.4E0	******	******	******	******	20	7E+1	3E0	1.72E+1
35	3.5E0	******	******	******	******	20	6.87E+1	3E0	1.69E+1
36	3.6E0	******	******	******	******	20	6.76E+1	3E0	1.66E+1
37	3.7E0	******	******	******	******	20	6.62E+1	3E0	1.63E+1
38	3.8E0	******	******	******	******	20	6.55E+1	3E0	1.61E+1
39	3.9E0	******	******	******	******	20	6.44E+1	3E0	1.58E+1
40	4E0	******	******	******	******	20	6.34E+1	3E0	1.56E+1
41	4.1E0	******	******	******	******	20	6.23E+1	3E0	1.53E+1
42	4.2E0	******	******	******	******	20	6.13E+1	3E0	1.51E+1
43	4.3E0	******	******	******	******	20	6.04E+1	3E0	1.48E+1
44	4.4E0	******	******	******	******	20	5.94E+1	3E0	1.46E+1
45	4.5E0	******	******	******	******	20	5.86E+1	3E0	1.44E+1
46	4.6E0	******	******	******	******	20	5.77E+1	3E0	1.42E+1
47	4.7E0	******	******	******	******	20	5.69E+1	3E0	1.4E+1
48	4.8E0	******	******	******	******	20	5.6E+1	3E0	1.38E+1
49	4.9E0	******	******	******	******	20	5.51E+1	3E0	1.35E+1
50	5E0	******	******	******	******	20	5.44E+1	3E0	1.34E+1
51	5.1E0	******	******	******	******	20	5.36E+1	3E0	1.32E+1
52	5.2E0	******	******	******	******	20	5.29E+1	3E0	1.3E+1
53	5.3E0	******	******	******	******	20	5.21E+1	3E0	1.28E+1
54	5.4E0	******	******	******	******	20	5.14E+1	3E0	1.26E+1
55	5.5E0	******	******	******	******	20	5.07E+1	3E0	1.25E+1
56	5.6E0	******	******	******	******	20	5E+1	3E0	1.23E+1
57	5.7E0	******	******	******	******	20	4.93E+1	3E0	1.21E+1
58	5.8E0	******	******	******	******	20	4.86E+1	3E0	1.19E+1
59	5.9E0	******	******	******	******	20	4.79E+1	3E0	1.18E+1
60	6E0	******	******	******	******	20	4.73E+1	3E0	1.16E+1
61	6.1E0	******	******	******	******	20	4.66E+1	3E0	1.15E+1
62	6.2E0	******	******	******	******	20	4.59E+1	3E0	1.13E+1
63	6.3E0	******	******	******	******	20	4.54E+1	3E0	1.12E+1
64	6.4E0	******	******	******	******	20	4.48E+1	3E0	1.1E+1
65	6.5E0	******	******	******	******	20	4.41E+1	3E0	1.08E+1
66	6.6E0	******	******	******	******	20	4.36E+1	3E0	1.07E+1
67	6.7E0	******	******	******	******	20	4.3E+1	3E0	1.06E+1
68	6.8E0	******	******	******	******	20	4.24E+1	3E0	1.04E+1
69	6.9E0	******	******	******	******	20	4.18E+1	3E0	1.03E+1
70	7E0	******	******	******	******	20	4.13E+1	3E0	1.01E+1
71	7.1E0	******	******	******	******	20	4.08E+1	3E0	1E+1
72	7.2E0	******	******	******	******	20	4.03E+1	3E0	9.89E0
73	7.3E0	******	******	******	******	20	3.97E+1	3E0	9.76E0
74	7.4E0	******	******	******	******	20	3.92E+1	3E0	9.63E0
75	7.5E0	******	******	******	******	20	3.88E+1	3E0	9.53E0
76	7.6E0	******	******	******	******	20	3.83E+1	3E0	9.4E0
77	7.7E0	******	******	******	******	20	3.78E+1	3E0	9.29E0
78	7.8E0	******	******	******	******	20	3.73E+1	3E0	9.18E0
79	7.9E0	******	******	******	******	20	3.69E+1	3E0	9.07E0
80	8E0	******	******	******	******	20	3.64E+1	3E0	8.95E0
81	8.1E0	******	******	******	******	20	3.6E+1	3E0	8.85E0
82	8.2E0	******	******	******	******	20	3.56E+1	3E0	8.74E0
83	8.3E0	******	******	******	******	20	3.51E+1	3E0	8.63E0
84	8.4E0	******	******	******	******	20	3.48E+1	3E0	8.55E0
85	8.5E0	******	******	******	******	20	3.44E+1	3E0	8.45E0
86	8.6E0	******	******	******	******	20	3.39E+1	3E0	8.34E0
87	8.7E0	******	******	******	******	20	3.35E+1	3E0	8.24E0
88	8.8E0	******	******	******	******	20	3.31E+1	3E0	8.15E0
89	8.9E0	******	******	******	******	20	3.28E+1	3E0	8.06E0
90	9E0	******	******	******	******	20	3.23E+1	3E0	7.93E0
91	9.1E0	******	******	******	******	20	3.2E+1	3E0	7.87E0
92	9.2E0	******	******	******	******	20	3.16E+1	3E0	7.78E0
93	9.3E0	******	******	******	******	20	3.13E+1	3E0	7.68E0
94	9.4E0	******	******	******	******	20	3.09E+1	3E0	7.59E0
95	9.5E0	******	******	******	******	20	3.06E+1	3E0	7.51E0
96	9.6E0	******	******	******	******	20	3.03E+1	3E0	7.43E0
97	9.7E0	******	******	******	******	20	2.98E+1	3E0	7.32E0
98	9.8E0	******	******	******	******	20	2.96E+1	3E0	7.26E0
99	9.9E0	******	******	******	******	20	2.92E+1	3E0	7.17E0
100	1E+1	******	******	******	******	20	2.88E+1	3E0	7.08E0
101	1.01E+1	******	******	******	******	20	2.85E+1	3E0	7.01E0
102	1.02E+1	******	******	******	******	20	2.84E+1	3E0	6.99E0
103	1.03E+1	******	******	******	******	20	2.75E+1	3E0	6.75E0
104	1.04E+1	******	******	******	******	20	2.79E+1	3E0	6.86E0
105	1.05E+1	******	******	******	******	20	2.71E+1	3E0	6.65E0
106	1.06E+1	******	******	******	******	20	2.7E+1	3E0	6.64E0
107	1.07E+1	******	******	******	******	20	2.67E+1	3E0	6.55E0
108	1.08E+1	******	******	******	******	20	2.64E+1	3E0	6.49E0
109	1.09E+1	******	******	******	******	20	2.61E+1	3E0	6.41E0
110	1.1E+1	******	******	******	******	20	2.58E+1	3E0	6.34E0
111	1.11E+1	******	******	******	******	20	2.55E+1	3E0	6.28E0
112	1.12E+1	******	******	******	******	20	2.53E+1	3E0	6.21E0
113	1.13E+1	******	******	******	******	20	2.5E+1	3E0	6.15E0
114	1.14E+1	******	******	******	******	20	2.48E+1	3E0	6.09E0
115	1.15E+1	******	******	******	******	20	2.46E+1	3E0	6.04E0
116	1.16E+1	******	******	******	******	20	2.45E+1	3E0	6.01E0
117	1.17E+1	******	******	******	******	20	2.41E+1	3E0	5.93E0
118	1.18E+1	******	******	******	******	20	2.4E+1	3E0	5.91E0
119	1.19E+1	******	******	******	******	20	2.38E+1	3E0	5.85E0
120	1.2E+1	******	******	******	******	20	2.36E+1	3E0	5.81E0
121	1.21E+1	******	******	******	******	20	2.35E+1	3E0	5.77E0
122	1.22E+1	******	******	******	******	20	2.32E+1	3E0	5.71E0
123	1.23E+1	******	******	******	******	20	2.3E+1	3E0	5.66E0
124	1.24E+1	******	******	******	******	20	2.28E+1	3E0	5.61E0
125	1.25E+1	******	******	******	******	20	2.26E+1	3E0	5.56E0
126	1.26E+1	******	******	******	******	20	2.24E+1	3E0	5.51E0
127	1.27E+1	******	******	******	******	20	2.22E+1	3E0	5.45E0
128	1.28E+1	******	******	******	******	20	2.21E+1	3E0	5.43E0
129	1.29E+1	******	******	******	******	20	2.18E+1	3E0	5.37E0
130	1.3E+1	******	******	******	******	20	2.16E+1	3E0	5.32E0
131	1.31E+1	******	******	******	******	20	2.14E+1	3E0	5.25E0
132	1.32E+1	******	******	******	******	20	2.12E+1	3E0	5.2E0
133	1.33E+1	******	******	******	******	20	2.09E+1	3E0	5.14E0
134	1.34E+1	******	******	******	******	20	2.07E+1	3E0	5.1E0
135	1.35E+1	******	******	******	******	20	2.05E+1	3E0	5.04E0
136	1.36E+1	******	******	******	******	20	2.04E+1	3E0	5.01E0
137	1.37E+1	******	******	******	******	20	2.01E+1	3E0	4.95E0
138	1.38E+1	******	******	******	******	20	1.99E+1	3E0	4.9E0
139	1.39E+1	******	******	******	******	20	1.98E+1	3E0	4.85E0
140	1.4E+1	******	******	******	******	20	1.95E+1	3E0	4.8E0
141	1.41E+1	******	******	******	******	20	1.93E+1	3E0	4.75E0
142	1.42E+1	******	******	******	******	20	1.91E+1	3E0	4.7E0
143	1.43E+1	******	******	******	******	20	1.9E+1	3E0	4.66E0
144	1.44E+1	******	******	******	******	20	1.87E+1	3E0	4.6E0
145	1.45E+1	******	******	******	******	20	1.86E+1	3E0	4.56E0
146	1.46E+1	******	******	******	******	20	1.84E+1	3E0	4.52E0
147	1.47E+1	******	******	******	******	20	1.82E+1	3E0	4.48E0
148	1.48E+1	******	******	******	******	20	1.8E+1	3E0	4.43E0
149	1.49E+1	******	******	******	******	20	1.78E+1	3E0	4.37E0
150	1.5E+1	******	******	******	******	20	1.76E+1	3E0	4.32E0
151	1.51E+1	******	******	******	******	20	1.75E+1	3E0	4.3E0
152	1.52E+1	******	******	******	******	20	1.73E+1	3E0	4.24E0
153	1.53E+1	******	******	******	******	20	1.71E+1	3E0	4.2E0
154	1.54E+1	******	******	******	******	20	1.69E+1	3E0	4.15E0
155	1.55E+1	******	******	******	******	20	1.67E+1	3E0	4.11E0
156	1.56E+1	******	******	******	******	20	1.66E+1	3E0	4.08E0
157	1.57E+1	******	******	******	******	20	1.64E+1	3E0	4.02E0
158	1.58E+1	******	******	******	******	20	1.62E+1	3E0	3.99E0
159	1.59E+1	******	******	******	******	20	1.6E+1	3E0	3.93E0
160	1.6E+1	******	******	******	******	20	1.59E+1	3E0	3.9E0
161	1.61E+1	******	******	******	******	20	1.57E+1	3E0	3.86E0
162	1.62E+1	******	******	******	******	20	1.55E+1	3E0	3.82E0
163	1.63E+1	******	******	******	******	20	1.54E+1	3E0	3.77E0
164	1.64E+1	******	******	******	******	20	1.52E+1	3E0	3.75E0
165	1.65E+1	******	******	******	******	20	1.51E+1	3E0	3.7E0
166	1.66E+1	******	******	******	******	20	1.49E+1	3E0	3.67E0
167	1.67E+1	******	******	******	******	20	1.48E+1	3E0	3.63E0
168	1.68E+1	******	******	******	******	20	1.46E+1	3E0	3.6E0
169	1.69E+1	******	******	******	******	20	1.45E+1	3E0	3.56E0
170	1.7E+1	******	******	******	******	20	1.44E+1	3E0	3.53E0
171	1.71E+1	******	******	******	******	20	1.42E+1	3E0	3.49E0
172	1.72E+1	******	******	******	******	20	1.4E+1	3E0	3.43E0
173	1.73E+1	******	******	******	******	20	1.39E+1	3E0	3.41E0
174	1.74E+1	******	******	******	******	20	1.37E+1	3E0	3.37E0
175	1.75E+1	******	******	******	******	20	1.36E+1	3E0	3.35E0
176	1.76E+1	******	******	******	******	20	1.34E+1	3E0	3.3E0
177	1.77E+1	******	******	******	******	20	1.33E+1	3E0	3.27E0
178	1.78E+1	******	******	******	******	20	1.32E+1	3E0	3.24E0
179	1.79E+1	******	******	******	******	20	1.31E+1	3E0	3.21E0
180	1.8E+1	******	******	******	******	20	1.3E+1	3E0	3.19E0
181	1.81E+1	******	******	******	******	20	1.29E+1	3E0	3.16E0
182	1.82E+1	******	******	******	******	20	1.28E+1	3E0	3.13E0
183	1.83E+1	******	******	******	******	20	1.27E+1	3E0	3.12E0
184	1.84E+1	******	******	******	******	20	1.25E+1	3E0	3.08E0
185	1.85E+1	******	******	******	******	20	1.24E+1	3E0	3.06E0
186	1.86E+1	******	******	******	******	20	1.23E+1	3E0	3.03E0
187	1.87E+1	******	******	******	******	20	1.22E+1	3E0	3.01E0
188	1.88E+1	******	******	******	******	20	1.22E+1	3E0	2.99E0
189	1.89E+1	******	******	******	******	20	1.2E+1	3E0	2.94E0
190	1.9E+1	******	******	******	******	20	1.19E+1	3E0	2.93E0
191	1.91E+1	******	******	******	******	20	1.18E+1	3E0	2.91E0
192	1.92E+1	******	******	******	******	20	1.17E+1	3E0	2.86E0
193	1.93E+1	******	******	******	******	20	1.15E+1	3E0	2.83E0
194	1.94E+1	******	******	******	******	20	1.15E+1	3E0	2.82E0
195	1.95E+1	******	******	******	******	20	1.14E+1	3E0	2.79E0
196	1.96E+1	******	******	******	******	20	1.12E+1	3E0	2.75E0
197	1.97E+1	******	******	******	******	20	1.11E+1	3E0	2.73E0
198	1.98E+1	******	******	******	******	20	1.1E+1	3E0	2.71E0
199	1.99E+1	******	******	******	******	20	1.09E+1	3E0	2.68E0
200	2E+1	******	******	******	******	20	1.08E+1	3E0	2.65E0
201	2.01E+1	******	******	******	******	20	1.07E+1	3E0	2.62E0
202	2.02E+1	******	******	******	******	20	1.05E+1	3E0	2.58E0
203	2.03E+1	******	******	******	******	20	1.04E+1	3E0	2.56E0
204	2.04E+1	******	******	******	******	20	1.03E+1	3E0	2.54E0
205	2.05E+1	******	******	******	******	20	1.03E+1	3E0	2.53E0
206	2.06E+1	******	******	******	******	20	1.01E+1	3E0	2.49E0
207	2.07E+1	******	******	******	******	20	1E+1	3E0	2.46E0
208	2.08E+1	******	******	******	******	20	9.97E0	3E0	2.45E0
209	2.09E+1	******	******	******	******	20	9.84E0	3E0	2.42E0
210	2.1E+1	******	******	******	******	20	9.82E0	3E0	2.41E0
211	2.11E+1	******	******	******	******	20	9.67E0	3E0	2.38E0
212	2.12E+1	******	******	******	******	20	9.59E0	3E0	2.36E0
213	2.13E+1	******	******	******	******	20	9.53E0	3E0	2.34E0
214	2.14E+1	******	******	******	******	20	9.46E0	3E0	2.33E0
215	2.15E+1	******	******	******	******	20	9.4E0	3E0	2.31E0
216	2.16E+1	******	******	******	******	20	9.27E0	3E0	2.28E0
217	2.17E+1	******	******	******	******	20	9.27E0	3E0	2.28E0
218	2.18E+1	******	******	******	******	20	9.15E0	3E0	2.25E0
219	2.19E+1	******	******	******	******	20	9.08E0	3E0	2.23E0
220	2.2E+1	******	******	******	******	20	8.99E0	3E0	2.21E0
221	2.21E+1	******	******	******	******	20	8.95E0	3E0	2.2E0
222	2.22E+1	******	******	******	******	20	8.88E0	3E0	2.18E0
223	2.23E+1	******	******	******	******	20	8.82E0	3E0	2.17E0
224	2.24E+1	******	******	******	******	20	8.71E0	3E0	2.14E0
225	2.25E+1	******	******	******	******	20	8.67E0	3E0	2.13E0
226	2.26E+1	******	******	******	******	20	8.57E0	3E0	2.11E0
227	2.27E+1	******	******	******	******	20	8.51E0	3E0	2.09E0
228	2.28E+1	******	******	******	******	20	8.37E0	3E0	2.06E0
229	2.29E+1	******	******	******	******	20	8.38E0	3E0	2.06E0
230	2.3E+1	******	******	******	******	20	8.21E0	3E0	2.02E0
231	2.31E+1	******	******	******	******	20	8.18E0	3E0	2.01E0
232	2.32E+1	******	******	******	******	20	8.09E0	3E0	1.99E0
233	2.33E+1	******	******	******	******	20	7.99E0	3E0	1.96E0
234	2.34E+1	******	******	******	******	20	7.96E0	3E0	1.96E0
235	2.35E+1	******	******	******	******	20	7.91E0	3E0	1.94E0
236	2.36E+1	******	******	******	******	20	7.82E0	3E0	1.92E0
237	2.37E+1	******	******	******	******	20	7.68E0	3E0	1.89E0
238	2.38E+1	******	******	******	******	20	7.62E0	3E0	1.87E0
239	2.39E+1	******	******	******	******	20	7.61E0	3E0	1.87E0
240	2.4E+1	******	******	******	******	20	7.48E0	3E0	1.84E0
241	2.41E+1	******	******	******	******	20	7.5E0	3E0	1.84E0
242	2.42E+1	******	******	******	******	20	7.35E0	3E0	1.81E0
243	2.43E+1	******	******	******	******	20	7.37E0	3E0	1.81E0
244	2.44E+1	******	******	******	******	20	7.22E0	3E0	1.77E0
245	2.45E+1	******	******	******	******	20	7.18E0	3E0	1.76E0
246	2.46E+1	******	******	******	******	20	7.18E0	3E0	1.76E0
247	2.47E+1	******	******	******	******	20	7.08E0	3E0	1.74E0
248	2.48E+1	******	******	******	******	20	7.08E0	3E0	1.74E0
249	2.49E+1	******	******	******	******	20	7E0	3E0	1.72E0
250	2.5E+1	******	******	******	******	20	6.96E0	3E0	1.71E0
251	2.51E+1	******	******	******	******	20	6.86E0	3E0	1.69E0
252	2.52E+1	******	******	******	******	20	6.88E0	3E0	1.69E0
253	2.53E+1	******	******	******	******	20	6.8E0	3E0	1.67E0
254	2.54E+1	******	******	******	******	20	6.71E0	3E0	1.65E0
255	2.55E+1	******	******	******	******	20	6.7E0	3E0	1.65E0
256	2.56E+1	******	******	******	******	20	6.65E0	3E0	1.64E0
257	2.57E+1	******	******	******	******	20	6.54E0	3E0	1.61E0
258	2.58E+1	******	******	******	******	20	6.57E0	3E0	1.61E0
259	2.59E+1	******	******	******	******	20	6.41E0	3E0	1.57E0
260	2.6E+1	******	******	******	******	20	6.42E0	3E0	1.58E0
261	2.61E+1	******	******	******	******	20	6.3E0	3E0	1.55E0
262	2.62E+1	******	******	******	******	20	6.31E0	3E0	1.55E0
263	2.63E+1	******	******	******	******	20	6.19E0	3E0	1.52E0
264	2.64E+1	******	******	******	******	20	6.15E0	3E0	1.51E0
265	2.65E+1	******	******	******	******	20	6.03E0	3E0	1.48E0
266	2.66E+1	******	******	******	******	20	6.02E0	3E0	1.48E0
267	2.67E+1	******	******	******	******	20	5.97E0	3E0	1.47E0
268	2.68E+1	******	******	******	******	20	5.92E0	3E0	1.46E0
269	2.69E+1	******	******	******	******	20	5.82E0	3E0	1.43E0
270	2.7E+1	******	******	******	******	20	5.77E0	3E0	1.42E0
271	2.71E+1	******	******	******	******	20	5.7E0	3E0	1.4E0
272	2.72E+1	******	******	******	******	20	5.65E0	3E0	1.39E0
273	2.73E+1	******	******	******	******	20	5.62E0	3E0	1.38E0
274	2.74E+1	******	******	******	******	20	5.52E0	3E0	1.36E0
275	2.75E+1	******	******	******	******	20	5.57E0	3E0	1.37E0
276	2.76E+1	******	******	******	******	20	5.48E0	3E0	1.35E0
277	2.77E+1	******	******	******	******	20	5.44E0	3E0	1.34E0
278	2.78E+1	******	******	******	******	20	5.39E0	3E0	1.32E0
279	2.79E+1	******	******	******	******	20	5.3E0	3E0	1.3E0
280	2.8E+1	******	******	******	******	20	5.31E0	3E0	1.31E0
281	2.81E+1	******	******	******	******	20	5.29E0	3E0	1.3E0
282	2.82E+1	******	******	******	******	20	5.26E0	3E0	1.29E0
283	2.83E+1	******	******	******	******	20	5.2E0	3E0	1.28E0
284	2.84E+1	******	******	******	******	20	5.21E0	3E0	1.28E0
285	2.85E+1	******	******	******	******	20	5.09E0	3E0	1.25E0
286	2.86E+1	******	******	******	******	20	5.1E0	3E0	1.25E0
287	2.87E+1	******	******	******	******	20	5.11E0	3E0	1.26E0
288	2.88E+1	******	******	******	******	20	4.96E0	3E0	1.22E0
289	2.89E+1	******	******	******	******	20	4.99E0	3E0	1.23E0
290	2.9E+1	******	******	******	******	20	5E0	3E0	1.23E0
291	2.91E+1	******	******	******	******	20	4.94E0	3E0	1.21E0
292	2.92E+1	******	******	******	******	20	4.91E0	3E0	1.21E0
293	2.93E+1	******	******	******	******	20	4.84E0	3E0	1.19E0
294	2.94E+1	******	******	******	******	20	4.8E0	3E0	1.18E0
295	2.95E+1	******	******	******	******	20	4.79E0	3E0	1.18E0
296	2.96E+1	******	******	******	******	20	4.67E0	3E0	1.15E0
297	2.97E+1	******	******	******	******	20	4.7E0	3E0	1.15E0
298	2.98E+1	******	******	******	******	20	4.65E0	3E0	1.14E0
299	2.99E+1	******	******	******	******	20	4.6E0	3E0	1.13E0
300	3E+1	******	******	******	******	20	4.58E0	3E0	1.12E0
301	3.01E+1	******	******	******	******	20	4.51E0	3E0	1.11E0
302	3.02E+1	******	******	******	******	20	4.47E0	3E0	1.1E0
303	3.03E+1	******	******	******	******	20	4.44E0	3E0	1.09E0
304	3.04E+1	******	******	******	******	20	4.42E0	3E0	1.09E0
305	3.05E+1	******	******	******	******	20	4.35E0	3E0	1.07E0
306	3.06E+1	******	******	******	******	20	4.28E0	3E0	1.05E0
307	3.07E+1	******	******	******	******	20	4.29E0	3E0	1.05E0
308	3.08E+1	******	******	******	******	20	4.28E0	3E0	1.05E0
309	3.09E+1	******	******	******	******	20	4.26E0	3E0	1.05E0
310	3.1E+1	******	******	******	******	20	4.21E0	3E0	1.04E0
311	3.11E+1	******	******	******	******	20	4.16E0	3E0	1.02E0
312	3.12E+1	******	******	******	******	20	4.12E0	3E0	1.01E0
313	3.13E+1	******	******	******	******	20	4.06E0	3E0	9.98E-1
314	3.14E+1	******	******	******	******	20	4.13E0	3E0	1.01E0
315	3.15E+1	******	******	******	******	20	4.03E0	3E0	9.9E-1
316	3.16E+1	******	******	******	******	20	4.03E0	3E0	9.91E-1
317	3.17E+1	******	******	******	******	20	3.96E0	3E0	9.72E-1
318	3.18E+1	******	******	******	******	20	3.95E0	3E0	9.72E-1
319	3.19E+1	******	******	******	******	20	3.94E0	3E0	9.68E-1
320	3.2E+1	******	******	******	******	20	3.94E0	3E0	9.68E-1
321	3.21E+1	******	******	******	******	20	3.89E0	3E0	9.55E-1
322	3.22E+1	******	******	******	******	20	3.91E0	3E0	9.61E-1
323	3.23E+1	******	******	******	******	20	3.84E0	3E0	9.44E-1
324	3.24E+1	******	******	******	******	20	3.84E0	3E0	9.43E-1
325	3.25E+1	******	******	******	******	20	3.86E0	3E0	9.49E-1
326	3.26E+1	******	******	******	******	20	3.71E0	3E0	9.12E-1
327	3.27E+1	******	******	******	******	20	3.77E0	3E0	9.26E-1
328	3.28E+1	******	******	******	******	20	3.74E0	3E0	9.2E-1
329	3.29E+1	******	******	******	******	20	3.7E0	3E0	9.09E-1
330	3.3E+1	******	******	******	******	20	3.68E0	3E0	9.05E-1
331	3.31E+1	******	******	******	******	20	3.64E0	3E0	8.94E-1
332	3.32E+1	******	******	******	******	20	3.63E0	3E0	8.92E-1
333	3.33E+1	******	******	******	******	20	3.6E0	3E0	8.84E-1
334	3.34E+1	******	******	******	******	20	3.56E0	3E0	8.76E-1
335	3.35E+1	******	******	******	******	20	3.52E0	3E0	8.65E-1
336	3.36E+1	******	******	******	******	20	3.53E0	3E0	8.69E-1
337	3.37E+1	******	******	******	******	20	3.48E0	3E0	8.56E-1
338	3.38E+1	******	******	******	******	20	3.47E0	3E0	8.52E-1
339	3.39E+1	******	******	******	******	20	3.39E0	3E0	8.33E-1
340	3.4E+1	******	******	******	******	20	3.38E0	3E0	8.29E-1
341	3.41E+1	******	******	******	******	20	3.37E0	3E0	8.28E-1
342	3.42E+1	******	******	******	******	20	3.36E0	3E0	8.26E-1
343	3.43E+1	******	******	******	******	20	3.34E0	3E0	8.21E-1
344	3.44E+1	******	******	******	******	20	3.31E0	3E0	8.13E-1
345	3.45E+1	******	******	******	******	20	3.29E0	3E0	8.09E-1
346	3.46E+1	******	******	******	******	20	3.27E0	3E0	8.04E-1
347	3.47E+1	******	******	******	******	20	3.28E0	3E0	8.05E-1
348	3.48E+1	******	******	******	******	20	3.25E0	3E0	7.98E-1
349	3.49E+1	******	******	******	******	20	3.26E0	3E0	8E-1
350	3.5E+1	******	******	******	******	20	3.24E0	3E0	7.96E-1
351	3.51E+1	******	******	******	******	20	3.23E0	3E0	7.94E-1
352	3.52E+1	******	******	******	******	20	3.19E0	3E0	7.84E-1
353	3.53E+1	******	******	******	******	20	3.17E0	3E0	7.79E-1
354	3.54E+1	******	******	******	******	20	3.18E0	3E0	7.82E-1
355	3.55E+1	******	******	******	******	20	3.16E0	3E0	7.76E-1
356	3.56E+1	******	******	******	******	20	3.17E0	3E0	7.8E-1
357	3.57E+1	******	******	******	******	20	3.15E0	3E0	7.74E-1
358	3.58E+1	******	******	******	******	20	3.11E0	3E0	7.64E-1
359	3.59E+1	******	******	******	******	20	3.13E0	3E0	7.68E-1
360	3.6E+1	******	******	******	******	20	3.1E0	3E0	7.63E-1
361	3.61E+1	******	******	******	******	20	3.06E0	3E0	7.52E-1
362	3.62E+1	******	******	******	******	20	3.06E0	3E0	7.53E-1
363	3.63E+1	******	******	******	******	20	3E0	3E0	7.37E-1
364	3.64E+1	******	******	******	******	20	3E0	3E0	7.37E-1
365	3.65E+1	******	******	******	******	20	2.97E0	3E0	7.31E-1
366	3.66E+1	******	******	******	******	20	2.96E0	3E0	7.28E-1
367	3.67E+1	******	******	******	******	20	2.88E0	3E0	7.08E-1
368	3.68E+1	******	******	******	******	20	2.89E0	3E0	7.1E-1
369	3.69E+1	******	******	******	******	20	2.84E0	3E0	6.97E-1
370	3.7E+1	******	******	******	******	20	2.83E0	3E0	6.95E-1
371	3.71E+1	******	******	******	******	20	2.79E0	3E0	6.86E-1
372	3.72E+1	******	******	******	******	20	2.78E0	3E0	6.84E-1
373	3.73E+1	******	******	******	******	20	2.74E0	3E0	6.73E-1
374	3.74E+1	******	******	******	******	20	2.71E0	3E0	6.65E-1
375	3.75E+1	******	******	******	******	20	2.68E0	3E0	6.6E-1
376	3.76E+1	******	******	******	******	20	2.67E0	3E0	6.57E-1
377	3.77E+1	******	******	******	******	20	2.69E0	3E0	6.6E-1
378	3.78E+1	******	******	******	******	20	2.61E0	3E0	6.41E-1
379	3.79E+1	******	******	******	******	20	2.67E0	3E0	6.56E-1
380	3.8E+1	******	******	******	******	20	2.6E0	3E0	6.38E-1
381	3.81E+1	******	******	******	******	20	2.55E0	3E0	6.26E-1
382	3.82E+1	******	******	******	******	20	2.64E0	3E0	6.48E-1
383	3.83E+1	******	******	******	******	20	2.58E0	3E0	6.34E-1
384	3.84E+1	******	******	******	******	20	2.57E0	3E0	6.31E-1
385	3.85E+1	******	******	******	******	20	2.6E0	3E0	6.38E-1
386	3.86E+1	******	******	******	******	20	2.58E0	3E0	6.35E-1
387	3.87E+1	******	******	******	******	20	2.55E0	3E0	6.26E-1
388	3.88E+1	******	******	******	******	20	2.52E0	3E0	6.18E-1
389	3.89E+1	******	******	******	******	20	2.55E0	3E0	6.26E-1
