Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
	[s]	[Hz]	[Pa]	[Pa]	[1]	[°C]	[µNm]	[%]	[Pa]
1	1.02E-1	******	******	******	******	25	1.37E+2	3E0	3.36E+1
2	2.03E-1	******	******	******	******	25	1.14E+2	3E0	2.81E+1
3	3.01E-1	******	******	******	******	25	9.93E+1	3E0	2.44E+1
4	4.02E-1	******	******	******	******	25	8.8E+1	3E0	2.16E+1
5	5E-1	******	******	******	******	25	7.9E+1	3E0	1.94E+1
6	6.02E-1	******	******	******	******	25	7.15E+1	3E0	1.76E+1
7	7.03E-1	******	******	******	******	25	5.93E+1	3E0	1.46E+1
8	8.01E-1	******	******	******	******	25	5.97E+1	3E0	1.47E+1
9	9.02E-1	******	******	******	******	25	5.5E+1	3E0	1.35E+1
10	1E0	******	******	******	******	25	5.08E+1	3E0	1.25E+1
11	1.1E0	******	******	******	******	25	4.7E+1	3E0	1.15E+1
12	1.2E0	******	******	******	******	25	4.37E+1	3E0	1.07E+1
13	1.3E0	******	******	******	******	25	4.06E+1	3E0	9.98E0
14	1.4E0	******	******	******	******	25	3.79E+1	3E0	9.3E0
15	1.5E0	******	******	******	******	25	3.53E+1	3E0	8.68E0
16	1.6E0	******	******	******	******	25	3.31E+1	3E0	8.14E0
17	1.7E0	******	******	******	******	25	3.1E+1	3E0	7.62E0
18	1.8E0	******	******	******	******	25	2.91E+1	3E0	7.15E0
19	1.9E0	******	******	******	******	25	2.74E+1	3E0	6.72E0
20	2E0	******	******	******	******	25	2.57E+1	3E0	6.32E0
21	2.1E0	******	******	******	******	25	2.42E+1	3E0	5.96E0
22	2.2E0	******	******	******	******	25	2.29E+1	3E0	5.62E0
23	2.3E0	******	******	******	******	25	2.16E+1	3E0	5.3E0
24	2.4E0	******	******	******	******	25	2.04E+1	3E0	5.01E0
25	2.5E0	******	******	******	******	25	1.93E+1	3E0	4.73E0
26	2.6E0	******	******	******	******	25	1.82E+1	3E0	4.47E0
27	2.7E0	******	******	******	******	25	1.72E+1	3E0	4.23E0
28	2.8E0	******	******	******	******	25	1.63E+1	3E0	4E0
29	2.9E0	******	******	******	******	25	1.55E+1	3E0	3.8E0
30	3E0	******	******	******	******	25	1.46E+1	3E0	3.6E0
31	3.1E0	******	******	******	******	25	1.39E+1	3E0	3.41E0
32	3.2E0	******	******	******	******	25	1.32E+1	3E0	3.23E0
33	3.3E0	******	******	******	******	25	1.25E+1	3E0	3.08E0
34	3.4E0	******	******	******	******	25	1.19E+1	3E0	2.92E0
35	3.5E0	******	******	******	******	25	1.14E+1	3E0	2.79E0
36	3.6E0	******	******	******	******	25	1.08E+1	3E0	2.65E0
37	3.7E0	******	******	******	******	25	1.03E+1	3E0	2.52E0
38	3.8E0	******	******	******	******	25	9.77E0	3E0	2.4E0
39	3.9E0	******	******	******	******	25	9.3E0	3E0	2.29E0
40	4E0	******	******	******	******	25	8.9E0	3E0	2.19E0
41	4.1E0	******	******	******	******	25	8.45E0	3E0	2.08E0
42	4.2E0	******	******	******	******	25	8.11E0	3E0	1.99E0
43	4.3E0	******	******	******	******	25	7.71E0	3E0	1.89E0
44	4.4E0	******	******	******	******	25	7.37E0	3E0	1.81E0
45	4.5E0	******	******	******	******	25	7.02E0	3E0	1.73E0
46	4.6E0	******	******	******	******	25	6.73E0	3E0	1.65E0
47	4.7E0	******	******	******	******	25	6.38E0	3E0	1.57E0
48	4.8E0	******	******	******	******	25	6.12E0	3E0	1.5E0
49	4.9E0	******	******	******	******	25	5.86E0	3E0	1.44E0
50	5E0	******	******	******	******	25	5.59E0	3E0	1.37E0
51	5.1E0	******	******	******	******	25	5.33E0	3E0	1.31E0
52	5.2E0	******	******	******	******	25	5.13E0	3E0	1.26E0
53	5.3E0	******	******	******	******	25	4.89E0	3E0	1.2E0
54	5.4E0	******	******	******	******	25	4.7E0	3E0	1.15E0
55	5.5E0	******	******	******	******	25	4.48E0	3E0	1.1E0
56	5.6E0	******	******	******	******	25	4.3E0	3E0	1.06E0
57	5.7E0	******	******	******	******	25	4.1E0	3E0	1.01E0
58	5.8E0	******	******	******	******	25	3.98E0	3E0	9.77E-1
59	5.9E0	******	******	******	******	25	3.78E0	3E0	9.28E-1
60	6E0	******	******	******	******	25	3.67E0	3E0	9.01E-1
61	6.1E0	******	******	******	******	25	3.45E0	3E0	8.47E-1
62	6.2E0	******	******	******	******	25	3.38E0	3E0	8.31E-1
63	6.3E0	******	******	******	******	25	3.21E0	3E0	7.88E-1
64	6.4E0	******	******	******	******	25	3.08E0	3E0	7.57E-1
65	6.5E0	******	******	******	******	25	2.95E0	3E0	7.26E-1
66	6.6E0	******	******	******	******	25	2.86E0	3E0	7.02E-1
67	6.7E0	******	******	******	******	25	2.73E0	3E0	6.71E-1
68	6.8E0	******	******	******	******	25	2.64E0	3E0	6.48E-1
69	6.9E0	******	******	******	******	25	2.51E0	3E0	6.16E-1
70	7E0	******	******	******	******	25	2.44E0	3E0	5.99E-1
71	7.1E0	******	******	******	******	25	2.32E0	3E0	5.7E-1
72	7.2E0	******	******	******	******	25	2.25E0	3E0	5.52E-1
73	7.3E0	******	******	******	******	25	2.13E0	3E0	5.24E-1
74	7.4E0	******	******	******	******	25	2.06E0	3E0	5.06E-1
75	7.5E0	******	******	******	******	25	1.96E0	3E0	4.82E-1
76	7.6E0	******	******	******	******	25	1.9E0	3E0	4.67E-1
77	7.7E0	******	******	******	******	25	1.81E0	3E0	4.46E-1
78	7.8E0	******	******	******	******	25	1.7E0	3E0	4.18E-1
79	7.9E0	******	******	******	******	25	1.7E0	3E0	4.18E-1
80	8E0	******	******	******	******	25	1.62E0	3E0	3.98E-1
81	8.1E0	******	******	******	******	25	1.54E0	3E0	3.79E-1
82	8.2E0	******	******	******	******	25	1.48E0	3E0	3.65E-1
83	8.3E0	******	******	******	******	25	1.44E0	3E0	3.55E-1
84	8.4E0	******	******	******	******	25	1.35E0	3E0	3.31E-1
85	8.5E0	******	******	******	******	25	1.35E0	3E0	3.31E-1
86	8.6E0	******	******	******	******	25	1.27E0	3E0	3.12E-1
87	8.7E0	******	******	******	******	25	1.24E0	3E0	3.06E-1
88	8.8E0	******	******	******	******	25	1.18E0	3E0	2.9E-1
89	8.9E0	******	******	******	******	25	1.14E0	3E0	2.81E-1
90	9E0	******	******	******	******	25	1.09E0	3E0	2.69E-1
91	9.1E0	******	******	******	******	25	1.09E0	3E0	2.67E-1
92	9.2E0	******	******	******	******	25	1.03E0	3E0	2.53E-1
93	9.3E0	******	******	******	******	25	9.7E-1	3E0	2.38E-1
94	9.4E0	******	******	******	******	25	9.24E-1	3E0	2.27E-1
95	9.5E0	******	******	******	******	25	9.29E-1	3E0	2.28E-1
96	9.6E0	******	******	******	******	25	8.78E-1	3E0	2.16E-1
97	9.7E0	******	******	******	******	25	8.86E-1	3E0	2.18E-1
98	9.8E0	******	******	******	******	25	7.82E-1	3E0	1.92E-1
99	9.9E0	******	******	******	******	25	7.84E-1	3E0	1.93E-1
100	1E+1	******	******	******	******	25	7.83E-1	3E0	1.93E-1
101	1.01E+1	******	******	******	******	25	7.26E-1	3E0	1.78E-1
102	1.02E+1	******	******	******	******	25	6.81E-1	3E0	1.67E-1
103	1.03E+1	******	******	******	******	25	6.73E-1	3E0	1.65E-1
104	1.04E+1	******	******	******	******	25	6.33E-1	3E0	1.56E-1
105	1.05E+1	******	******	******	******	25	5.72E-1	3E0	1.41E-1
106	1.06E+1	******	******	******	******	25	6.06E-1	3E0	1.49E-1
107	1.07E+1	******	******	******	******	25	5.88E-1	3E0	1.45E-1
108	1.08E+1	******	******	******	******	25	5.23E-1	3E0	1.28E-1
109	1.09E+1	******	******	******	******	25	5.17E-1	3E0	1.27E-1
110	1.1E+1	******	******	******	******	25	5.15E-1	3E0	1.26E-1
111	1.11E+1	******	******	******	******	25	5.1E-1	3E0	1.25E-1
112	1.12E+1	******	******	******	******	25	5E-1	3E0	1.23E-1
113	1.13E+1	******	******	******	******	25	5.08E-1	3E0	1.25E-1
114	1.14E+1	******	******	******	******	25	4.19E-1	3E0	1.03E-1
115	1.15E+1	******	******	******	******	25	4.43E-1	3E0	1.09E-1
116	1.16E+1	******	******	******	******	25	4.27E-1	3E0	1.05E-1
117	1.17E+1	******	******	******	******	25	4.01E-1	3E0	9.85E-2
118	1.18E+1	******	******	******	******	25	4.29E-1	3E0	1.05E-1
119	1.19E+1	******	******	******	******	25	3.44E-1	3E0	8.45E-2
120	1.2E+1	******	******	******	******	25	3.71E-1	3E0	9.11E-2
121	1.21E+1	******	******	******	******	25	3.25E-1	3E0	7.98E-2
122	1.22E+1	******	******	******	******	25	3.21E-1	3E0	7.89E-2
123	1.23E+1	******	******	******	******	25	3.13E-1	3E0	7.7E-2
124	1.24E+1	******	******	******	******	25	2.75E-1	3E0	6.76E-2
125	1.25E+1	******	******	******	******	25	2.97E-1	3E0	7.29E-2
126	1.26E+1	******	******	******	******	25	2.69E-1	3E0	6.6E-2
127	1.27E+1	******	******	******	******	25	2.75E-1	3E0	6.75E-2
128	1.28E+1	******	******	******	******	25	2.58E-1	3E0	6.34E-2
129	1.29E+1	******	******	******	******	25	2.62E-1	3E0	6.44E-2
130	1.3E+1	******	******	******	******	25	2.21E-1	3E0	5.44E-2
131	1.31E+1	******	******	******	******	25	2.41E-1	3E0	5.92E-2
132	1.32E+1	******	******	******	******	25	2.7E-1	3E0	6.62E-2
133	1.33E+1	******	******	******	******	25	2.03E-1	3E0	4.98E-2
134	1.34E+1	******	******	******	******	25	2.35E-1	3E0	5.76E-2
135	1.35E+1	******	******	******	******	25	2.27E-1	3E0	5.59E-2
