Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
41	4.1E0	******	******	******	******	25	2.97E0	1E0	7.29E-1
42	4.2E0	******	******	******	******	25	2.82E0	1E0	6.93E-1
43	4.3E0	******	******	******	******	25	2.69E0	1E0	6.6E-1
44	4.4E0	******	******	******	******	25	2.53E0	1E0	6.22E-1
45	4.5E0	******	******	******	******	25	2.47E0	1E0	6.07E-1
46	4.6E0	******	******	******	******	25	2.37E0	1E0	5.83E-1
47	4.7E0	******	******	******	******	25	2.26E0	1E0	5.55E-1
48	4.8E0	******	******	******	******	25	2.16E0	1E0	5.31E-1
49	4.9E0	******	******	******	******	25	2.06E0	1E0	5.06E-1
50	5E0	******	******	******	******	25	1.94E0	1E0	4.76E-1
51	5.1E0	******	******	******	******	25	1.89E0	1E0	4.65E-1
52	5.2E0	******	******	******	******	25	1.86E0	1E0	4.58E-1
53	5.3E0	******	******	******	******	25	1.78E0	1E0	4.37E-1
54	5.4E0	******	******	******	******	25	1.71E0	1E0	4.2E-1
55	5.5E0	******	******	******	******	25	1.62E0	1E0	3.99E-1
56	5.6E0	******	******	******	******	25	1.61E0	1E0	3.95E-1
57	5.7E0	******	******	******	******	25	1.51E0	1E0	3.7E-1
58	5.8E0	******	******	******	******	25	1.47E0	1E0	3.61E-1
59	5.9E0	******	******	******	******	25	1.45E0	1E0	3.57E-1
60	6E0	******	******	******	******	25	1.39E0	1E0	3.4E-1
61	6.1E0	******	******	******	******	25	1.36E0	1E0	3.35E-1
62	6.2E0	******	******	******	******	25	1.26E0	1E0	3.09E-1
63	6.3E0	******	******	******	******	25	1.23E0	1E0	3.03E-1
64	6.4E0	******	******	******	******	25	1.22E0	1E0	3.01E-1
65	6.5E0	******	******	******	******	25	1.17E0	1E0	2.87E-1
66	6.6E0	******	******	******	******	25	1.08E0	1E0	2.66E-1
67	6.7E0	******	******	******	******	25	1.07E0	1E0	2.62E-1
68	6.8E0	******	******	******	******	25	1.06E0	1E0	2.61E-1
69	6.9E0	******	******	******	******	25	9.29E-1	1E0	2.28E-1
70	7E0	******	******	******	******	25	9.49E-1	1E0	2.33E-1
71	7.1E0	******	******	******	******	25	8.95E-1	1E0	2.2E-1
72	7.2E0	******	******	******	******	25	9.55E-1	1E0	2.35E-1
73	7.3E0	******	******	******	******	25	8.2E-1	1E0	2.01E-1
74	7.4E0	******	******	******	******	25	8.08E-1	1E0	1.98E-1
75	7.5E0	******	******	******	******	25	7.61E-1	1E0	1.87E-1
76	7.6E0	******	******	******	******	25	6.97E-1	1E0	1.71E-1
77	7.7E0	******	******	******	******	25	7.24E-1	1E0	1.78E-1
78	7.8E0	******	******	******	******	25	6.76E-1	1E0	1.66E-1
79	7.9E0	******	******	******	******	25	6.61E-1	1E0	1.62E-1
80	8E0	******	******	******	******	25	6.04E-1	1E0	1.48E-1
81	8.1E0	******	******	******	******	25	6.2E-1	1E0	1.52E-1
82	8.2E0	******	******	******	******	25	5.62E-1	1E0	1.38E-1
83	8.3E0	******	******	******	******	25	5.49E-1	1E0	1.35E-1
84	8.4E0	******	******	******	******	25	5.77E-1	1E0	1.42E-1
85	8.5E0	******	******	******	******	25	5.03E-1	1E0	1.24E-1
86	8.6E0	******	******	******	******	25	5.6E-1	1E0	1.38E-1
87	8.7E0	******	******	******	******	25	4.69E-1	1E0	1.15E-1
88	8.8E0	******	******	******	******	25	4.59E-1	1E0	1.13E-1
89	8.9E0	******	******	******	******	25	4.33E-1	1E0	1.06E-1
90	9E0	******	******	******	******	25	4.53E-1	1E0	1.11E-1
91	9.1E0	******	******	******	******	25	3.84E-1	1E0	9.44E-2
92	9.2E0	******	******	******	******	25	4.05E-1	1E0	9.94E-2
93	9.3E0	******	******	******	******	25	4.05E-1	1E0	9.96E-2
94	9.4E0	******	******	******	******	25	3.7E-1	1E0	9.1E-2
95	9.5E0	******	******	******	******	25	3.4E-1	1E0	8.34E-2
96	9.6E0	******	******	******	******	25	3.4E-1	1E0	8.36E-2
97	9.7E0	******	******	******	******	25	3.01E-1	1E0	7.39E-2
98	9.8E0	******	******	******	******	25	3.17E-1	1E0	7.78E-2
99	9.9E0	******	******	******	******	25	2.68E-1	1E0	6.58E-2
100	1E+1	******	******	******	******	25	2.58E-1	1E0	6.35E-2
101	1.01E+1	******	******	******	******	25	2.59E-1	1E0	6.37E-2
102	1.02E+1	******	******	******	******	25	2.87E-1	1E0	7.05E-2
103	1.03E+1	******	******	******	******	25	1.74E-1	1E0	4.27E-2
104	1.04E+1	******	******	******	******	25	2.13E-1	1E0	5.22E-2
105	1.05E+1	******	******	******	******	25	1.83E-1	1E0	4.51E-2
106	1.06E+1	******	******	******	******	25	2.09E-1	1E0	5.13E-2
107	1.07E+1	******	******	******	******	25	1.47E-1	1E0	3.61E-2
108	1.08E+1	******	******	******	******	25	1.7E-1	1E0	4.18E-2
109	1.09E+1	******	******	******	******	25	1.77E-1	1E0	4.34E-2
110	1.1E+1	******	******	******	******	25	1.05E-1	1E0	2.58E-2
111	1.11E+1	******	******	******	******	25	1.18E-1	1E0	2.89E-2
112	1.12E+1	******	******	******	******	25	7.74E-2	1E0	1.9E-2
113	1.13E+1	******	******	******	******	25	1.56E-1	1E0	3.83E-2
114	1.14E+1	******	******	******	******	25	8.74E-2	1E0	2.15E-2
115	1.15E+1	******	******	******	******	25	8.2E-2	1E0	2.02E-2
116	1.16E+1	******	******	******	******	25	8.62E-2	1E0	2.12E-2
117	1.17E+1	******	******	******	******	25	6.06E-2	1E0	1.49E-2
118	1.18E+1	******	******	******	******	25	3.66E-2	1E0	8.99E-3
119	1.19E+1	******	******	******	******	25	1.09E-1	1E0	2.67E-2
120	1.2E+1	******	******	******	******	25	8.51E-2	1E0	2.09E-2
121	1.21E+1	******	******	******	******	25	8.33E-2	1E0	2.05E-2
122	1.22E+1	******	******	******	******	25	5.03E-2	1E0	1.24E-2
123	1.23E+1	******	******	******	******	25	1.41E-1	1E0	3.47E-2
124	1.24E+1	******	******	******	******	25	7.56E-2	1E0	1.86E-2
125	1.25E+1	******	******	******	******	25	1.12E-1	1E0	2.76E-2
126	1.26E+1	******	******	******	******	25	1.02E-1	1E0	2.51E-2
127	1.27E+1	******	******	******	******	25	1.26E-1	1E0	3.1E-2
128	1.28E+1	******	******	******	******	25	9.4E-2	1E0	2.31E-2
129	1.29E+1	******	******	******	******	25	9.65E-2	1E0	2.37E-2
130	1.3E+1	******	******	******	******	25	7.89E-2	1E0	1.94E-2
131	1.31E+1	******	******	******	******	25	1.06E-1	1E0	2.6E-2
132	1.32E+1	******	******	******	******	25	1.47E-1	1E0	3.61E-2
133	1.33E+1	******	******	******	******	25	9.24E-2	1E0	2.27E-2
134	1.34E+1	******	******	******	******	25	1.29E-1	1E0	3.18E-2
135	1.35E+1	******	******	******	******	25	7.27E-2	1E0	1.79E-2
136	1.36E+1	******	******	******	******	25	8.26E-2	1E0	2.03E-2
137	1.37E+1	******	******	******	******	25	1.11E-1	1E0	2.72E-2
138	1.38E+1	******	******	******	******	25	9.66E-2	1E0	2.37E-2
139	1.39E+1	******	******	******	******	25	1.06E-1	1E0	2.6E-2
140	1.4E+1	******	******	******	******	25	1E-1	1E0	2.47E-2
141	1.41E+1	******	******	******	******	25	1.07E-1	1E0	2.64E-2
142	1.42E+1	******	******	******	******	25	4.89E-2	1E0	1.2E-2
143	1.43E+1	******	******	******	******	25	8.45E-2	1E0	2.08E-2
144	1.44E+1	******	******	******	******	25	9.02E-2	1E0	2.22E-2
145	1.45E+1	******	******	******	******	25	7.83E-2	1E0	1.92E-2
146	1.46E+1	******	******	******	******	25	8.78E-2	1E0	2.16E-2
147	1.47E+1	******	******	******	******	25	1.09E-1	1E0	2.67E-2
148	1.48E+1	******	******	******	******	25	1.08E-1	1E0	2.66E-2
149	1.49E+1	******	******	******	******	25	8.91E-2	1E0	2.19E-2
150	1.5E+1	******	******	******	******	25	1.81E-1	1E0	4.44E-2
151	1.51E+1	******	******	******	******	25	9.46E-2	1E0	2.33E-2
152	1.52E+1	******	******	******	******	25	1.63E-1	1E0	4.01E-2
153	1.53E+1	******	******	******	******	25	1.67E-1	1E0	4.1E-2
154	1.54E+1	******	******	******	******	25	1.68E-1	1E0	4.14E-2
155	1.55E+1	******	******	******	******	25	1.65E-1	1E0	4.06E-2
156	1.56E+1	******	******	******	******	25	2.04E-1	1E0	5.01E-2
157	1.57E+1	******	******	******	******	25	1.75E-1	1E0	4.31E-2
158	1.58E+1	******	******	******	******	25	1.79E-1	1E0	4.4E-2
159	1.59E+1	******	******	******	******	25	2.43E-1	1E0	5.97E-2
160	1.6E+1	******	******	******	******	25	2.08E-1	1E0	5.12E-2
161	1.61E+1	******	******	******	******	25	1.99E-1	1E0	4.89E-2
162	1.62E+1	******	******	******	******	25	1.92E-1	1E0	4.73E-2
163	1.63E+1	******	******	******	******	25	2.14E-1	1E0	5.26E-2
164	1.64E+1	******	******	******	******	25	1.52E-1	1E0	3.73E-2
165	1.65E+1	******	******	******	******	25	1.86E-1	1E0	4.57E-2
166	1.66E+1	******	******	******	******	25	1.88E-1	1E0	4.62E-2
167	1.67E+1	******	******	******	******	25	1.37E-1	1E0	3.38E-2
168	1.68E+1	******	******	******	******	25	1.57E-1	1E0	3.87E-2
169	1.69E+1	******	******	******	******	25	1.15E-1	1E0	2.82E-2
170	1.7E+1	******	******	******	******	25	1.68E-1	1E0	4.13E-2
171	1.71E+1	******	******	******	******	25	1.5E-1	1E0	3.7E-2
172	1.72E+1	******	******	******	******	25	1.13E-1	1E0	2.77E-2
173	1.73E+1	******	******	******	******	25	1.14E-1	1E0	2.8E-2
174	1.74E+1	******	******	******	******	25	7.33E-2	1E0	1.8E-2
175	1.75E+1	******	******	******	******	25	6.9E-2	1E0	1.7E-2
176	1.76E+1	******	******	******	******	25	1.34E-1	1E0	3.29E-2
177	1.77E+1	******	******	******	******	25	1.17E-1	1E0	2.87E-2
178	1.78E+1	******	******	******	******	25	9.76E-2	1E0	2.4E-2
179	1.79E+1	******	******	******	******	25	7.49E-2	1E0	1.84E-2
180	1.8E+1	******	******	******	******	25	5.41E-2	1E0	1.33E-2
181	1.81E+1	******	******	******	******	25	1.34E-1	1E0	3.3E-2
182	1.82E+1	******	******	******	******	25	1.1E-1	1E0	2.71E-2
183	1.83E+1	******	******	******	******	25	1.56E-1	1E0	3.82E-2
184	1.84E+1	******	******	******	******	25	1.45E-1	1E0	3.57E-2
185	1.85E+1	******	******	******	******	25	1.39E-1	1E0	3.42E-2
186	1.86E+1	******	******	******	******	25	1.59E-1	1E0	3.91E-2
187	1.87E+1	******	******	******	******	25	1.49E-1	1E0	3.67E-2
188	1.88E+1	******	******	******	******	25	1.43E-1	1E0	3.52E-2
189	1.89E+1	******	******	******	******	25	1.74E-1	1E0	4.27E-2
190	1.9E+1	******	******	******	******	25	1.6E-1	1E0	3.93E-2
191	1.91E+1	******	******	******	******	25	1.59E-1	1E0	3.91E-2
192	1.92E+1	******	******	******	******	25	1.73E-1	1E0	4.24E-2
193	1.93E+1	******	******	******	******	25	1.39E-1	1E0	3.42E-2
194	1.94E+1	******	******	******	******	25	1.71E-1	1E0	4.19E-2
195	1.95E+1	******	******	******	******	25	1.15E-1	1E0	2.82E-2
196	1.96E+1	******	******	******	******	25	1.59E-1	1E0	3.91E-2
197	1.97E+1	******	******	******	******	25	1.24E-1	1E0	3.05E-2
198	1.98E+1	******	******	******	******	25	9.77E-2	1E0	2.4E-2
199	1.99E+1	******	******	******	******	25	8.82E-2	1E0	2.17E-2
200	2E+1	******	******	******	******	25	8.11E-2	1E0	1.99E-2
201	2.01E+1	******	******	******	******	25	9.33E-2	1E0	2.29E-2
202	2.02E+1	******	******	******	******	25	2.71E-2	1E0	6.67E-3
203	2.03E+1	******	******	******	******	25	7.16E-2	1E0	1.76E-2
204	2.04E+1	******	******	******	******	25	5.67E-2	1E0	1.39E-2
205	2.05E+1	******	******	******	******	25	2.48E-2	1E0	6.09E-3
206	2.06E+1	******	******	******	******	25	-1.57E-3	1E0	-3.87E-4
207	2.07E+1	******	******	******	******	25	5.63E-2	1E0	1.38E-2
208	2.08E+1	******	******	******	******	25	7.9E-2	1E0	1.94E-2
209	2.09E+1	******	******	******	******	25	1.98E-2	1E0	4.86E-3
210	2.1E+1	******	******	******	******	25	8.52E-2	1E0	2.09E-2
211	2.11E+1	******	******	******	******	25	5.91E-2	1E0	1.45E-2
212	2.12E+1	******	******	******	******	25	7.75E-2	1E0	1.9E-2
213	2.13E+1	******	******	******	******	25	5.29E-2	1E0	1.3E-2
214	2.14E+1	******	******	******	******	25	8.21E-2	1E0	2.02E-2
215	2.15E+1	******	******	******	******	25	8.79E-2	1E0	2.16E-2
216	2.16E+1	******	******	******	******	25	4.73E-2	1E0	1.16E-2
217	2.17E+1	******	******	******	******	25	1.01E-1	1E0	2.47E-2
218	2.18E+1	******	******	******	******	25	1.02E-1	1E0	2.5E-2
219	2.19E+1	******	******	******	******	25	1.2E-1	1E0	2.96E-2
220	2.2E+1	******	******	******	******	25	1.44E-1	1E0	3.53E-2
221	2.21E+1	******	******	******	******	25	1.04E-1	1E0	2.56E-2
222	2.22E+1	******	******	******	******	25	1.78E-1	1E0	4.39E-2
223	2.23E+1	******	******	******	******	25	1.54E-1	1E0	3.79E-2
224	2.24E+1	******	******	******	******	25	1.57E-1	1E0	3.85E-2
225	2.25E+1	******	******	******	******	25	1.1E-1	1E0	2.71E-2
226	2.26E+1	******	******	******	******	25	1.35E-1	1E0	3.33E-2
227	2.27E+1	******	******	******	******	25	1.01E-1	1E0	2.49E-2
228	2.28E+1	******	******	******	******	25	1.55E-1	1E0	3.81E-2
229	2.29E+1	******	******	******	******	25	7.48E-2	1E0	1.84E-2
230	2.3E+1	******	******	******	******	25	9.92E-2	1E0	2.44E-2
231	2.31E+1	******	******	******	******	25	9.96E-2	1E0	2.45E-2
232	2.32E+1	******	******	******	******	25	5.58E-2	1E0	1.37E-2
233	2.33E+1	******	******	******	******	25	2.35E-2	1E0	5.78E-3
234	2.34E+1	******	******	******	******	25	6.03E-2	1E0	1.48E-2
235	2.35E+1	******	******	******	******	25	1.05E-1	1E0	2.59E-2
236	2.36E+1	******	******	******	******	25	4.14E-2	1E0	1.02E-2
237	2.37E+1	******	******	******	******	25	1.99E-2	1E0	4.89E-3
238	2.38E+1	******	******	******	******	25	7.16E-2	1E0	1.76E-2
239	2.39E+1	******	******	******	******	25	3.63E-2	1E0	8.91E-3
240	2.4E+1	******	******	******	******	25	5.19E-2	1E0	1.28E-2
241	2.41E+1	******	******	******	******	25	6.74E-2	1E0	1.66E-2
242	2.42E+1	******	******	******	******	25	5.3E-2	1E0	1.3E-2
243	2.43E+1	******	******	******	******	25	7.75E-2	1E0	1.9E-2
244	2.44E+1	******	******	******	******	25	7.48E-2	1E0	1.84E-2
245	2.45E+1	******	******	******	******	25	1.02E-1	1E0	2.51E-2
246	2.46E+1	******	******	******	******	25	9.63E-2	1E0	2.37E-2
247	2.47E+1	******	******	******	******	25	1.1E-1	1E0	2.7E-2
248	2.48E+1	******	******	******	******	25	7.24E-2	1E0	1.78E-2
249	2.49E+1	******	******	******	******	25	1.59E-1	1E0	3.91E-2
250	2.5E+1	******	******	******	******	25	1.13E-1	1E0	2.77E-2
251	2.51E+1	******	******	******	******	25	1.5E-1	1E0	3.68E-2
252	2.52E+1	******	******	******	******	25	1.45E-1	1E0	3.57E-2
253	2.53E+1	******	******	******	******	25	1.83E-1	1E0	4.5E-2
254	2.54E+1	******	******	******	******	25	1.65E-1	1E0	4.05E-2
255	2.55E+1	******	******	******	******	25	1.71E-1	1E0	4.2E-2
256	2.56E+1	******	******	******	******	25	2.03E-1	1E0	4.99E-2
257	2.57E+1	******	******	******	******	25	1.28E-1	1E0	3.14E-2
258	2.58E+1	******	******	******	******	25	1.64E-1	1E0	4.03E-2
259	2.59E+1	******	******	******	******	25	1.63E-1	1E0	3.99E-2
260	2.6E+1	******	******	******	******	25	1.6E-1	1E0	3.92E-2
261	2.61E+1	******	******	******	******	25	1.35E-1	1E0	3.31E-2
262	2.62E+1	******	******	******	******	25	1.37E-1	1E0	3.37E-2
263	2.63E+1	******	******	******	******	25	1.72E-1	1E0	4.23E-2
264	2.64E+1	******	******	******	******	25	1.28E-1	1E0	3.15E-2
265	2.65E+1	******	******	******	******	25	1.49E-1	1E0	3.66E-2
266	2.66E+1	******	******	******	******	25	1.28E-1	1E0	3.15E-2
267	2.67E+1	******	******	******	******	25	1.69E-1	1E0	4.16E-2
268	2.68E+1	******	******	******	******	25	1.37E-1	1E0	3.37E-2
269	2.69E+1	******	******	******	******	25	1.03E-1	1E0	2.52E-2
270	2.7E+1	******	******	******	******	25	1.34E-1	1E0	3.28E-2
271	2.71E+1	******	******	******	******	25	1.24E-1	1E0	3.06E-2
272	2.72E+1	******	******	******	******	25	1.3E-1	1E0	3.18E-2
273	2.73E+1	******	******	******	******	25	1.86E-1	1E0	4.58E-2
274	2.74E+1	******	******	******	******	25	1.26E-1	1E0	3.09E-2
275	2.75E+1	******	******	******	******	25	1.71E-1	1E0	4.21E-2
276	2.76E+1	******	******	******	******	25	1.26E-1	1E0	3.11E-2
277	2.77E+1	******	******	******	******	25	1.62E-1	1E0	3.97E-2
278	2.78E+1	******	******	******	******	25	1.42E-1	1E0	3.49E-2
279	2.79E+1	******	******	******	******	25	2E-1	1E0	4.91E-2
280	2.8E+1	******	******	******	******	25	1.93E-1	1E0	4.75E-2
281	2.81E+1	******	******	******	******	25	1.35E-1	1E0	3.33E-2
282	2.82E+1	******	******	******	******	25	2.28E-1	1E0	5.61E-2
283	2.83E+1	******	******	******	******	25	1.68E-1	1E0	4.12E-2
284	2.84E+1	******	******	******	******	25	2.22E-1	1E0	5.45E-2
285	2.85E+1	******	******	******	******	25	1.81E-1	1E0	4.46E-2
286	2.86E+1	******	******	******	******	25	1.83E-1	1E0	4.49E-2
287	2.87E+1	******	******	******	******	25	2.03E-1	1E0	4.99E-2
288	2.88E+1	******	******	******	******	25	2.27E-1	1E0	5.57E-2
289	2.89E+1	******	******	******	******	25	1.83E-1	1E0	4.5E-2
290	2.9E+1	******	******	******	******	25	2.04E-1	1E0	5.02E-2
291	2.91E+1	******	******	******	******	25	1.89E-1	1E0	4.64E-2
292	2.92E+1	******	******	******	******	25	2.07E-1	1E0	5.08E-2
293	2.93E+1	******	******	******	******	25	1.79E-1	1E0	4.4E-2
294	2.94E+1	******	******	******	******	25	1.84E-1	1E0	4.52E-2
295	2.95E+1	******	******	******	******	25	1.64E-1	1E0	4.04E-2
296	2.96E+1	******	******	******	******	25	1.93E-1	1E0	4.74E-2
297	2.97E+1	******	******	******	******	25	1.47E-1	1E0	3.61E-2
298	2.98E+1	******	******	******	******	25	1.19E-1	1E0	2.93E-2
299	2.99E+1	******	******	******	******	25	1.88E-1	1E0	4.62E-2
300	3E+1	******	******	******	******	25	1.52E-1	1E0	3.73E-2
301	3.01E+1	******	******	******	******	25	1.43E-1	1E0	3.5E-2
302	3.02E+1	******	******	******	******	25	1.48E-1	1E0	3.64E-2
303	3.03E+1	******	******	******	******	25	1.54E-1	1E0	3.79E-2
304	3.04E+1	******	******	******	******	25	1.41E-1	1E0	3.47E-2
305	3.05E+1	******	******	******	******	25	1.29E-1	1E0	3.17E-2
306	3.06E+1	******	******	******	******	25	1.92E-1	1E0	4.73E-2
307	3.07E+1	******	******	******	******	25	1.45E-1	1E0	3.57E-2
308	3.08E+1	******	******	******	******	25	1.47E-1	1E0	3.62E-2
309	3.09E+1	******	******	******	******	25	1.63E-1	1E0	4E-2
310	3.1E+1	******	******	******	******	25	2E-1	1E0	4.9E-2
311	3.11E+1	******	******	******	******	25	1.37E-1	1E0	3.37E-2
312	3.12E+1	******	******	******	******	25	1.81E-1	1E0	4.45E-2
313	3.13E+1	******	******	******	******	25	2.26E-1	1E0	5.55E-2
314	3.14E+1	******	******	******	******	25	2.12E-1	1E0	5.21E-2
315	3.15E+1	******	******	******	******	25	2.11E-1	1E0	5.19E-2
316	3.16E+1	******	******	******	******	25	2.47E-1	1E0	6.08E-2
317	3.17E+1	******	******	******	******	25	2.5E-1	1E0	6.16E-2
318	3.18E+1	******	******	******	******	25	2.06E-1	1E0	5.07E-2
319	3.19E+1	******	******	******	******	25	2.23E-1	1E0	5.49E-2
320	3.2E+1	******	******	******	******	25	2.52E-1	1E0	6.19E-2
321	3.21E+1	******	******	******	******	25	2.48E-1	1E0	6.11E-2
322	3.22E+1	******	******	******	******	25	2.41E-1	1E0	5.93E-2
323	3.23E+1	******	******	******	******	25	2.48E-1	1E0	6.11E-2
324	3.24E+1	******	******	******	******	25	2.66E-1	1E0	6.54E-2
325	3.25E+1	******	******	******	******	25	2.5E-1	1E0	6.14E-2
326	3.26E+1	******	******	******	******	25	2.26E-1	1E0	5.56E-2
327	3.27E+1	******	******	******	******	25	2.02E-1	1E0	4.96E-2
328	3.28E+1	******	******	******	******	25	2.34E-1	1E0	5.74E-2
329	3.29E+1	******	******	******	******	25	2.23E-1	1E0	5.47E-2
330	3.3E+1	******	******	******	******	25	2.37E-1	1E0	5.82E-2
331	3.31E+1	******	******	******	******	25	1.74E-1	1E0	4.28E-2
332	3.32E+1	******	******	******	******	25	1.4E-1	1E0	3.43E-2
333	3.33E+1	******	******	******	******	25	1.73E-1	1E0	4.24E-2
334	3.34E+1	******	******	******	******	25	1.7E-1	1E0	4.18E-2
335	3.35E+1	******	******	******	******	25	1.31E-1	1E0	3.23E-2
336	3.36E+1	******	******	******	******	25	1.8E-1	1E0	4.41E-2
337	3.37E+1	******	******	******	******	25	1.18E-1	1E0	2.9E-2
338	3.38E+1	******	******	******	******	25	1E-1	1E0	2.46E-2
339	3.39E+1	******	******	******	******	25	9.02E-2	1E0	2.22E-2
340	3.4E+1	******	******	******	******	25	7.85E-2	1E0	1.93E-2
341	3.41E+1	******	******	******	******	25	7.54E-2	1E0	1.85E-2
342	3.42E+1	******	******	******	******	25	9.39E-2	1E0	2.31E-2
343	3.43E+1	******	******	******	******	25	1.18E-1	1E0	2.89E-2
344	3.44E+1	******	******	******	******	25	9.38E-2	1E0	2.31E-2
345	3.45E+1	******	******	******	******	25	7.85E-2	1E0	1.93E-2
346	3.46E+1	******	******	******	******	25	7.48E-2	1E0	1.84E-2
347	3.47E+1	******	******	******	******	25	1.04E-1	1E0	2.54E-2
348	3.48E+1	******	******	******	******	25	1.28E-1	1E0	3.15E-2
349	3.49E+1	******	******	******	******	25	6.17E-2	1E0	1.52E-2
350	3.5E+1	******	******	******	******	25	8.32E-2	1E0	2.05E-2
351	3.51E+1	******	******	******	******	25	8.88E-2	1E0	2.18E-2
352	3.52E+1	******	******	******	******	25	1.48E-1	1E0	3.65E-2
353	3.53E+1	******	******	******	******	25	5.4E-2	1E0	1.33E-2
354	3.54E+1	******	******	******	******	25	1.34E-1	1E0	3.3E-2
355	3.55E+1	******	******	******	******	25	7.39E-2	1E0	1.82E-2
356	3.56E+1	******	******	******	******	25	1.19E-1	1E0	2.93E-2
357	3.57E+1	******	******	******	******	25	1.2E-1	1E0	2.95E-2
358	3.58E+1	******	******	******	******	25	1.02E-1	1E0	2.52E-2
359	3.59E+1	******	******	******	******	25	7.01E-2	1E0	1.72E-2
360	3.6E+1	******	******	******	******	25	9.7E-2	1E0	2.38E-2
361	3.61E+1	******	******	******	******	25	9.51E-2	1E0	2.34E-2
362	3.62E+1	******	******	******	******	25	6.93E-2	1E0	1.7E-2
363	3.63E+1	******	******	******	******	25	8.77E-2	1E0	2.15E-2
364	3.64E+1	******	******	******	******	25	4.53E-2	1E0	1.11E-2
365	3.65E+1	******	******	******	******	25	7.58E-2	1E0	1.86E-2
366	3.66E+1	******	******	******	******	25	3.58E-2	1E0	8.8E-3
367	3.67E+1	******	******	******	******	25	4.27E-2	1E0	1.05E-2
368	3.68E+1	******	******	******	******	25	4.22E-2	1E0	1.04E-2
369	3.69E+1	******	******	******	******	25	8.54E-3	1E0	2.1E-3
370	3.7E+1	******	******	******	******	25	3.18E-3	1E0	7.81E-4
371	3.71E+1	******	******	******	******	25	-7.28E-3	1E0	-1.79E-3
372	3.72E+1	******	******	******	******	25	-7.71E-2	1E0	-1.9E-2
373	3.73E+1	******	******	******	******	25	-2.01E-2	1E0	-4.93E-3
374	3.74E+1	******	******	******	******	25	-2.42E-2	1E0	-5.96E-3
375	3.75E+1	******	******	******	******	25	-5.84E-2	1E0	-1.43E-2
376	3.76E+1	******	******	******	******	25	-4.22E-2	1E0	-1.04E-2
377	3.77E+1	******	******	******	******	25	-4.58E-2	1E0	-1.12E-2
378	3.78E+1	******	******	******	******	25	-2E-2	1E0	-4.92E-3
379	3.79E+1	******	******	******	******	25	-1.62E-2	1E0	-3.98E-3
