Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
215	2.15E+1	******	******	******	******	25	1.54E-1	1E0	3.77E-2
216	2.16E+1	******	******	******	******	25	1.61E-1	1E0	3.96E-2
217	2.17E+1	******	******	******	******	25	1.31E-1	1E0	3.23E-2
218	2.18E+1	******	******	******	******	25	1.22E-1	1E0	3E-2
219	2.19E+1	******	******	******	******	25	1.3E-1	1E0	3.18E-2
220	2.2E+1	******	******	******	******	25	1.21E-1	1E0	2.98E-2
221	2.21E+1	******	******	******	******	25	1.57E-1	1E0	3.87E-2
222	2.22E+1	******	******	******	******	25	1.39E-1	1E0	3.4E-2
223	2.23E+1	******	******	******	******	25	1.4E-1	1E0	3.45E-2
224	2.24E+1	******	******	******	******	25	1.67E-1	1E0	4.11E-2
225	2.25E+1	******	******	******	******	25	1.35E-1	1E0	3.32E-2
226	2.26E+1	******	******	******	******	25	1.43E-1	1E0	3.51E-2
227	2.27E+1	******	******	******	******	25	1.8E-1	1E0	4.43E-2
228	2.28E+1	******	******	******	******	25	1.82E-1	1E0	4.47E-2
229	2.29E+1	******	******	******	******	25	1.67E-1	1E0	4.11E-2
230	2.3E+1	******	******	******	******	25	1.72E-1	1E0	4.24E-2
231	2.31E+1	******	******	******	******	25	2.06E-1	1E0	5.07E-2
232	2.32E+1	******	******	******	******	25	1.76E-1	1E0	4.31E-2
233	2.33E+1	******	******	******	******	25	1.84E-1	1E0	4.51E-2
234	2.34E+1	******	******	******	******	25	1.49E-1	1E0	3.67E-2
235	2.35E+1	******	******	******	******	25	1.71E-1	1E0	4.21E-2
236	2.36E+1	******	******	******	******	25	2.02E-1	1E0	4.95E-2
237	2.37E+1	******	******	******	******	25	1.66E-1	1E0	4.07E-2
238	2.38E+1	******	******	******	******	25	1.88E-1	1E0	4.62E-2
239	2.39E+1	******	******	******	******	25	1.24E-1	1E0	3.04E-2
240	2.4E+1	******	******	******	******	25	1.79E-1	1E0	4.4E-2
241	2.41E+1	******	******	******	******	25	1.55E-1	1E0	3.8E-2
242	2.42E+1	******	******	******	******	25	1.78E-1	1E0	4.37E-2
243	2.43E+1	******	******	******	******	25	1.72E-1	1E0	4.24E-2
244	2.44E+1	******	******	******	******	25	1.06E-1	1E0	2.61E-2
245	2.45E+1	******	******	******	******	25	1.18E-1	1E0	2.9E-2
246	2.46E+1	******	******	******	******	25	8.64E-2	1E0	2.12E-2
247	2.47E+1	******	******	******	******	25	1.2E-1	1E0	2.95E-2
248	2.48E+1	******	******	******	******	25	9.97E-2	1E0	2.45E-2
249	2.49E+1	******	******	******	******	25	8.65E-2	1E0	2.13E-2
250	2.5E+1	******	******	******	******	25	7.32E-2	1E0	1.8E-2
251	2.51E+1	******	******	******	******	25	5E-2	1E0	1.23E-2
252	2.52E+1	******	******	******	******	25	5.67E-2	1E0	1.39E-2
253	2.53E+1	******	******	******	******	25	3.41E-2	1E0	8.38E-3
254	2.54E+1	******	******	******	******	25	1.65E-2	1E0	4.07E-3
255	2.55E+1	******	******	******	******	25	4.29E-2	1E0	1.06E-2
256	2.56E+1	******	******	******	******	25	8.77E-2	1E0	2.16E-2
257	2.57E+1	******	******	******	******	25	5.56E-2	1E0	1.37E-2
258	2.58E+1	******	******	******	******	25	2.68E-2	1E0	6.58E-3
259	2.59E+1	******	******	******	******	25	8.51E-2	1E0	2.09E-2
260	2.6E+1	******	******	******	******	25	2.46E-2	1E0	6.05E-3
261	2.61E+1	******	******	******	******	25	1.48E-1	1E0	3.65E-2
262	2.62E+1	******	******	******	******	25	6.68E-2	1E0	1.64E-2
263	2.63E+1	******	******	******	******	25	1.02E-1	1E0	2.51E-2
264	2.64E+1	******	******	******	******	25	6.69E-2	1E0	1.64E-2
265	2.65E+1	******	******	******	******	25	1.11E-1	1E0	2.73E-2
266	2.66E+1	******	******	******	******	25	1.42E-1	1E0	3.48E-2
267	2.67E+1	******	******	******	******	25	1.21E-1	1E0	2.97E-2
268	2.68E+1	******	******	******	******	25	7.8E-2	1E0	1.92E-2
269	2.69E+1	******	******	******	******	25	1.39E-1	1E0	3.42E-2
270	2.7E+1	******	******	******	******	25	1.28E-1	1E0	3.16E-2
271	2.71E+1	******	******	******	******	25	1.44E-1	1E0	3.53E-2
272	2.72E+1	******	******	******	******	25	1.24E-1	1E0	3.04E-2
273	2.73E+1	******	******	******	******	25	9.79E-2	1E0	2.41E-2
274	2.74E+1	******	******	******	******	25	1.19E-1	1E0	2.92E-2
275	2.75E+1	******	******	******	******	25	1.27E-1	1E0	3.13E-2
276	2.76E+1	******	******	******	******	25	1.22E-1	1E0	2.99E-2
277	2.77E+1	******	******	******	******	25	1.08E-1	1E0	2.65E-2
278	2.78E+1	******	******	******	******	25	1.06E-1	1E0	2.6E-2
279	2.79E+1	******	******	******	******	25	7.81E-2	1E0	1.92E-2
280	2.8E+1	******	******	******	******	25	8.46E-2	1E0	2.08E-2
281	2.81E+1	******	******	******	******	25	1E-1	1E0	2.46E-2
282	2.82E+1	******	******	******	******	25	7.36E-2	1E0	1.81E-2
283	2.83E+1	******	******	******	******	25	4.62E-2	1E0	1.14E-2
284	2.84E+1	******	******	******	******	25	8.72E-2	1E0	2.14E-2
285	2.85E+1	******	******	******	******	25	3.39E-2	1E0	8.33E-3
286	2.86E+1	******	******	******	******	25	8.25E-2	1E0	2.03E-2
287	2.87E+1	******	******	******	******	25	1.72E-2	1E0	4.23E-3
288	2.88E+1	******	******	******	******	25	5.96E-2	1E0	1.46E-2
289	2.89E+1	******	******	******	******	25	3.32E-3	1E0	8.16E-4
290	2.9E+1	******	******	******	******	25	4.91E-2	1E0	1.21E-2
291	2.91E+1	******	******	******	******	25	6.16E-2	1E0	1.51E-2
292	2.92E+1	******	******	******	******	25	6.26E-3	1E0	1.54E-3
293	2.93E+1	******	******	******	******	25	4.76E-2	1E0	1.17E-2
294	2.94E+1	******	******	******	******	25	1.51E-2	1E0	3.72E-3
295	2.95E+1	******	******	******	******	25	5.99E-2	1E0	1.47E-2
296	2.96E+1	******	******	******	******	25	5.64E-2	1E0	1.38E-2
297	2.97E+1	******	******	******	******	25	7.68E-2	1E0	1.89E-2
298	2.98E+1	******	******	******	******	25	3.99E-2	1E0	9.8E-3
299	2.99E+1	******	******	******	******	25	6.47E-2	1E0	1.59E-2
300	3E+1	******	******	******	******	25	4.1E-2	1E0	1.01E-2
301	3.01E+1	******	******	******	******	25	6.97E-2	1E0	1.71E-2
302	3.02E+1	******	******	******	******	25	1.11E-1	1E0	2.74E-2
303	3.03E+1	******	******	******	******	25	5.74E-2	1E0	1.41E-2
