Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
76	7.6E0	******	******	******	******	25	8.72E-2	1.52E-4	2.14E-2
77	7.7E0	******	******	******	******	25	7.46E-2	2.17E-4	1.83E-2
78	7.8E0	******	******	******	******	25	9.69E-2	1.34E-4	2.38E-2
79	7.9E0	******	******	******	******	25	9.78E-2	1.33E-4	2.4E-2
80	8E0	******	******	******	******	25	6.49E-2	1.15E-4	1.59E-2
81	8.1E0	******	******	******	******	25	7.87E-2	1.98E-4	1.93E-2
82	8.2E0	******	******	******	******	25	1.19E-1	1.07E-4	2.92E-2
83	8.3E0	******	******	******	******	25	9.36E-2	9.57E-5	2.3E-2
84	8.4E0	******	******	******	******	25	1.09E-1	4.04E-5	2.68E-2
85	8.5E0	******	******	******	******	25	5.86E-2	1.3E-4	1.44E-2
86	8.6E0	******	******	******	******	25	1.32E-1	3.82E-5	3.25E-2
87	8.7E0	******	******	******	******	25	1.44E-1	-7.5E-6	3.53E-2
88	8.8E0	******	******	******	******	25	1.72E-1	-2.26E-5	4.23E-2
89	8.9E0	******	******	******	******	25	1.83E-1	-5.88E-5	4.5E-2
90	9E0	******	******	******	******	25	1.59E-1	-5.61E-5	3.9E-2
91	9.1E0	******	******	******	******	25	1.41E-1	-8.54E-6	3.46E-2
92	9.2E0	******	******	******	******	25	2.23E-1	-1.22E-4	5.47E-2
93	9.3E0	******	******	******	******	25	1.72E-1	-3.23E-6	4.24E-2
94	9.4E0	******	******	******	******	25	2.06E-1	-1.35E-4	5.06E-2
95	9.5E0	******	******	******	******	25	1.6E-1	8.06E-5	3.92E-2
96	9.6E0	******	******	******	******	25	2.58E-1	-1.69E-4	6.35E-2
97	9.7E0	******	******	******	******	25	2.63E-1	-1.28E-4	6.46E-2
98	9.8E0	******	******	******	******	25	2.02E-1	5.76E-5	4.97E-2
99	9.9E0	******	******	******	******	25	2.57E-1	-8.98E-5	6.33E-2
100	1E+1	******	******	******	******	25	2.36E-1	-5.51E-5	5.8E-2
