Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
	[s]	[Hz]	[Pa]	[Pa]	[1]	[°C]	[µNm]	[%]	[Pa]
1	1E-1	******	******	******	******	10	-7.03E+2	-1.55E-2	-1.73E+2
2	2E-1	******	******	******	******	10	-6.74E+2	-8.22E-6	-1.66E+2
3	3E-1	******	******	******	******	10	-6.58E+2	-1.84E-5	-1.62E+2
4	4E-1	******	******	******	******	10	-6.48E+2	-2.22E-5	-1.59E+2
5	5E-1	******	******	******	******	10	-6.39E+2	-4.88E-6	-1.57E+2
6	6E-1	******	******	******	******	10	-6.32E+2	-2.1E-5	-1.55E+2
7	7.01E-1	******	******	******	******	10	-6.27E+2	-7.26E-6	-1.54E+2
8	8.01E-1	******	******	******	******	10	-6.21E+2	-1.59E-5	-1.53E+2
9	9.01E-1	******	******	******	******	10	-6.17E+2	-2.02E-5	-1.52E+2
10	1E0	******	******	******	******	10	-6.13E+2	-2.69E-5	-1.51E+2
11	1.1E0	******	******	******	******	10	-6.09E+2	-3.21E-5	-1.5E+2
12	1.2E0	******	******	******	******	10	-6.05E+2	-2.91E-5	-1.49E+2
13	1.3E0	******	******	******	******	10	-6.02E+2	-4.79E-5	-1.48E+2
14	1.4E0	******	******	******	******	10	-5.99E+2	-3.15E-5	-1.47E+2
15	1.5E0	******	******	******	******	10	-5.96E+2	-2.99E-5	-1.47E+2
16	1.6E0	******	******	******	******	10	-5.94E+2	-3.3E-5	-1.46E+2
17	1.7E0	******	******	******	******	10	-5.91E+2	-2.56E-5	-1.45E+2
18	1.8E0	******	******	******	******	10	-5.89E+2	-2.23E-5	-1.45E+2
19	1.9E0	******	******	******	******	10	-5.86E+2	-3.11E-5	-1.44E+2
20	2E0	******	******	******	******	10	-5.84E+2	-3.55E-5	-1.44E+2
21	2.1E0	******	******	******	******	10	-5.82E+2	-6.4E-5	-1.43E+2
22	2.2E0	******	******	******	******	10	-5.8E+2	-3.6E-5	-1.42E+2
23	2.3E0	******	******	******	******	10	-5.78E+2	-3.92E-5	-1.42E+2
24	2.4E0	******	******	******	******	10	-5.76E+2	-4.63E-5	-1.42E+2
25	2.5E0	******	******	******	******	10	-5.74E+2	-4.33E-5	-1.41E+2
26	2.6E0	******	******	******	******	10	-5.72E+2	-3.41E-5	-1.41E+2
27	2.7E0	******	******	******	******	10	-5.71E+2	-3.09E-5	-1.4E+2
28	2.8E0	******	******	******	******	10	-5.69E+2	-6.89E-5	-1.4E+2
29	2.9E0	******	******	******	******	10	-5.67E+2	-1.95E-5	-1.39E+2
30	3E0	******	******	******	******	10	-5.66E+2	-5.04E-5	-1.39E+2
31	3.1E0	******	******	******	******	10	-5.64E+2	-3.07E-5	-1.39E+2
32	3.2E0	******	******	******	******	10	-5.62E+2	-1.65E-5	-1.38E+2
33	3.3E0	******	******	******	******	10	-5.61E+2	-5.26E-6	-1.38E+2
34	3.4E0	******	******	******	******	10	-5.59E+2	-3.92E-5	-1.37E+2
35	3.5E0	******	******	******	******	10	-5.58E+2	-3.43E-5	-1.37E+2
36	3.6E0	******	******	******	******	10	-5.56E+2	-4.14E-5	-1.37E+2
37	3.7E0	******	******	******	******	10	-5.55E+2	-2.08E-5	-1.36E+2
38	3.8E0	******	******	******	******	10	-5.54E+2	-4.53E-5	-1.36E+2
39	3.9E0	******	******	******	******	10	-5.52E+2	-3.38E-5	-1.36E+2
40	4E0	******	******	******	******	10	-5.51E+2	-4.54E-5	-1.35E+2
41	4.1E0	******	******	******	******	10	-5.5E+2	-3.08E-5	-1.35E+2
42	4.2E0	******	******	******	******	10	-5.48E+2	-3.34E-5	-1.35E+2
43	4.3E0	******	******	******	******	10	-5.47E+2	-1.42E-5	-1.35E+2
