Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
	[s]	[Hz]	[Pa]	[Pa]	[1]	[°C]	[µNm]	[%]	[Pa]
1	1E-1	******	******	******	******	25	1.35E+2	3E0	3.32E+1
2	2E-1	******	******	******	******	25	1.13E+2	3E0	2.78E+1
3	3E-1	******	******	******	******	25	9.89E+1	3E0	2.43E+1
4	4E-1	******	******	******	******	25	8.81E+1	3E0	2.16E+1
5	5E-1	******	******	******	******	25	7.93E+1	3E0	1.95E+1
6	6E-1	******	******	******	******	25	7.16E+1	3E0	1.76E+1
7	7.01E-1	******	******	******	******	25	5.98E+1	3E0	1.47E+1
8	8.01E-1	******	******	******	******	25	6.01E+1	3E0	1.48E+1
9	9.01E-1	******	******	******	******	25	5.53E+1	3E0	1.36E+1
10	1E0	******	******	******	******	25	5.12E+1	3E0	1.26E+1
11	1.1E0	******	******	******	******	25	4.74E+1	3E0	1.16E+1
12	1.2E0	******	******	******	******	25	4.41E+1	3E0	1.08E+1
13	1.3E0	******	******	******	******	25	4.1E+1	3E0	1.01E+1
14	1.4E0	******	******	******	******	25	3.83E+1	3E0	9.41E0
15	1.5E0	******	******	******	******	25	3.58E+1	3E0	8.8E0
16	1.6E0	******	******	******	******	25	3.35E+1	3E0	8.22E0
17	1.7E0	******	******	******	******	25	3.14E+1	3E0	7.71E0
18	1.8E0	******	******	******	******	25	2.95E+1	3E0	7.24E0
19	1.9E0	******	******	******	******	25	2.77E+1	3E0	6.81E0
20	2E0	******	******	******	******	25	2.61E+1	3E0	6.41E0
21	2.1E0	******	******	******	******	25	2.46E+1	3E0	6.05E0
22	2.2E0	******	******	******	******	25	2.33E+1	3E0	5.73E0
23	2.3E0	******	******	******	******	25	2.2E+1	3E0	5.39E0
24	2.4E0	******	******	******	******	25	2.08E+1	3E0	5.1E0
25	2.5E0	******	******	******	******	25	1.97E+1	3E0	4.84E0
26	2.6E0	******	******	******	******	25	1.86E+1	3E0	4.57E0
27	2.7E0	******	******	******	******	25	1.77E+1	3E0	4.34E0
28	2.8E0	******	******	******	******	25	1.68E+1	3E0	4.12E0
29	2.9E0	******	******	******	******	25	1.58E+1	3E0	3.89E0
30	3E0	******	******	******	******	25	1.5E+1	3E0	3.69E0
31	3.1E0	******	******	******	******	25	1.43E+1	3E0	3.51E0
32	3.2E0	******	******	******	******	25	1.36E+1	3E0	3.34E0
33	3.3E0	******	******	******	******	25	1.29E+1	3E0	3.17E0
34	3.4E0	******	******	******	******	25	1.23E+1	3E0	3.01E0
35	3.5E0	******	******	******	******	25	1.16E+1	3E0	2.86E0
36	3.6E0	******	******	******	******	25	1.11E+1	3E0	2.73E0
37	3.7E0	******	******	******	******	25	1.05E+1	3E0	2.58E0
38	3.8E0	******	******	******	******	25	1.01E+1	3E0	2.48E0
39	3.9E0	******	******	******	******	25	9.64E0	3E0	2.37E0
40	4E0	******	******	******	******	25	9.16E0	3E0	2.25E0
41	4.1E0	******	******	******	******	25	8.78E0	3E0	2.16E0
42	4.2E0	******	******	******	******	25	8.34E0	3E0	2.05E0
43	4.3E0	******	******	******	******	25	7.98E0	3E0	1.96E0
44	4.4E0	******	******	******	******	25	7.55E0	3E0	1.86E0
45	4.5E0	******	******	******	******	25	7.26E0	3E0	1.78E0
46	4.6E0	******	******	******	******	25	6.96E0	3E0	1.71E0
47	4.7E0	******	******	******	******	25	6.64E0	3E0	1.63E0
48	4.8E0	******	******	******	******	25	6.36E0	3E0	1.56E0
49	4.9E0	******	******	******	******	25	6.12E0	3E0	1.5E0
50	5E0	******	******	******	******	25	5.81E0	3E0	1.43E0
51	5.1E0	******	******	******	******	25	5.54E0	3E0	1.36E0
52	5.2E0	******	******	******	******	25	5.41E0	3E0	1.33E0
53	5.3E0	******	******	******	******	25	5.16E0	3E0	1.27E0
54	5.4E0	******	******	******	******	25	4.95E0	3E0	1.22E0
55	5.5E0	******	******	******	******	25	4.73E0	3E0	1.16E0
56	5.6E0	******	******	******	******	25	4.6E0	3E0	1.13E0
57	5.7E0	******	******	******	******	25	4.33E0	3E0	1.06E0
58	5.8E0	******	******	******	******	25	4.23E0	3E0	1.04E0
59	5.9E0	******	******	******	******	25	4.11E0	3E0	1.01E0
60	6E0	******	******	******	******	25	3.93E0	3E0	9.66E-1
61	6.1E0	******	******	******	******	25	3.81E0	3E0	9.36E-1
62	6.2E0	******	******	******	******	25	3.68E0	3E0	9.04E-1
63	6.3E0	******	******	******	******	25	3.58E0	3E0	8.8E-1
64	6.4E0	******	******	******	******	25	3.35E0	3E0	8.23E-1
65	6.5E0	******	******	******	******	25	3.24E0	3E0	7.97E-1
66	6.6E0	******	******	******	******	25	3.09E0	3E0	7.61E-1
67	6.7E0	******	******	******	******	25	3.04E0	3E0	7.47E-1
68	6.8E0	******	******	******	******	25	2.91E0	3E0	7.16E-1
69	6.9E0	******	******	******	******	25	2.77E0	3E0	6.81E-1
70	7E0	******	******	******	******	25	2.76E0	3E0	6.78E-1
71	7.1E0	******	******	******	******	25	2.55E0	3E0	6.26E-1
72	7.2E0	******	******	******	******	25	2.55E0	3E0	6.26E-1
73	7.3E0	******	******	******	******	25	2.39E0	3E0	5.86E-1
74	7.4E0	******	******	******	******	25	2.33E0	3E0	5.73E-1
75	7.5E0	******	******	******	******	25	2.23E0	3E0	5.49E-1
76	7.6E0	******	******	******	******	25	2.16E0	3E0	5.31E-1
77	7.7E0	******	******	******	******	25	2.1E0	3E0	5.15E-1
78	7.8E0	******	******	******	******	25	1.96E0	3E0	4.81E-1
79	7.9E0	******	******	******	******	25	1.88E0	3E0	4.63E-1
80	8E0	******	******	******	******	25	1.83E0	3E0	4.5E-1
81	8.1E0	******	******	******	******	25	1.76E0	3E0	4.32E-1
82	8.2E0	******	******	******	******	25	1.75E0	3E0	4.29E-1
