Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
	[s]	[Hz]	[Pa]	[Pa]	[1]	[°C]	[µNm]	[%]	[Pa]
1	1E-1	******	******	******	******	20	5.43E+2	1E+1	1.33E+2
2	2E-1	******	******	******	******	20	5.01E+2	1E+1	1.23E+2
3	3E-1	******	******	******	******	20	4.76E+2	1E+1	1.17E+2
4	4E-1	******	******	******	******	20	4.55E+2	1E+1	1.12E+2
5	5E-1	******	******	******	******	20	4.38E+2	1E+1	1.08E+2
6	6E-1	******	******	******	******	20	4.23E+2	1E+1	1.04E+2
7	7.01E-1	******	******	******	******	20	4.09E+2	1E+1	1E+2
8	8.01E-1	******	******	******	******	20	3.97E+2	1E+1	9.74E+1
9	9.01E-1	******	******	******	******	20	3.85E+2	1E+1	9.46E+1
10	1E0	******	******	******	******	20	3.74E+2	1E+1	9.2E+1
11	1.1E0	******	******	******	******	20	3.64E+2	1E+1	8.96E+1
12	1.2E0	******	******	******	******	20	3.55E+2	1E+1	8.73E+1
13	1.3E0	******	******	******	******	20	3.46E+2	1E+1	8.51E+1
14	1.4E0	******	******	******	******	20	3.38E+2	1E+1	8.3E+1
15	1.5E0	******	******	******	******	20	3.3E+2	1E+1	8.11E+1
16	1.6E0	******	******	******	******	20	3.22E+2	1E+1	7.92E+1
17	1.7E0	******	******	******	******	20	3.15E+2	1E+1	7.75E+1
18	1.8E0	******	******	******	******	20	3.08E+2	1E+1	7.57E+1
19	1.9E0	******	******	******	******	20	3.02E+2	1E+1	7.42E+1
20	2E0	******	******	******	******	20	2.95E+2	1E+1	7.26E+1
21	2.1E0	******	******	******	******	20	2.89E+2	1E+1	7.11E+1
22	2.2E0	******	******	******	******	20	2.83E+2	1E+1	6.96E+1
23	2.3E0	******	******	******	******	20	2.78E+2	1E+1	6.83E+1
24	2.4E0	******	******	******	******	20	2.72E+2	1E+1	6.69E+1
25	2.5E0	******	******	******	******	20	2.67E+2	1E+1	6.57E+1
26	2.6E0	******	******	******	******	20	2.62E+2	1E+1	6.44E+1
27	2.7E0	******	******	******	******	20	2.57E+2	1E+1	6.32E+1
28	2.8E0	******	******	******	******	20	2.52E+2	1E+1	6.2E+1
29	2.9E0	******	******	******	******	20	2.48E+2	1E+1	6.09E+1
30	3E0	******	******	******	******	20	2.43E+2	1E+1	5.98E+1
31	3.1E0	******	******	******	******	20	2.39E+2	1E+1	5.88E+1
32	3.2E0	******	******	******	******	20	2.35E+2	1E+1	5.77E+1
33	3.3E0	******	******	******	******	20	2.31E+2	1E+1	5.67E+1
34	3.4E0	******	******	******	******	20	2.27E+2	1E+1	5.58E+1
35	3.5E0	******	******	******	******	20	2.23E+2	1E+1	5.48E+1
36	3.6E0	******	******	******	******	20	2.19E+2	1E+1	5.39E+1
37	3.7E0	******	******	******	******	20	2.16E+2	1E+1	5.3E+1
38	3.8E0	******	******	******	******	20	2.12E+2	1E+1	5.21E+1
39	3.9E0	******	******	******	******	20	2.09E+2	1E+1	5.12E+1
40	4E0	******	******	******	******	20	2.05E+2	1E+1	5.04E+1
41	4.1E0	******	******	******	******	20	2.02E+2	1E+1	4.96E+1
42	4.2E0	******	******	******	******	20	1.99E+2	1E+1	4.88E+1
43	4.3E0	******	******	******	******	20	1.96E+2	1E+1	4.8E+1
44	4.4E0	******	******	******	******	20	1.92E+2	1E+1	4.73E+1
45	4.5E0	******	******	******	******	20	1.9E+2	1E+1	4.66E+1
46	4.6E0	******	******	******	******	20	1.87E+2	1E+1	4.59E+1
47	4.7E0	******	******	******	******	20	1.84E+2	1E+1	4.52E+1
48	4.8E0	******	******	******	******	20	1.81E+2	1E+1	4.45E+1
49	4.9E0	******	******	******	******	20	1.78E+2	1E+1	4.39E+1
50	5E0	******	******	******	******	20	1.76E+2	1E+1	4.32E+1
51	5.1E0	******	******	******	******	20	1.73E+2	1E+1	4.26E+1
52	5.2E0	******	******	******	******	20	1.71E+2	1E+1	4.2E+1
53	5.3E0	******	******	******	******	20	1.68E+2	1E+1	4.13E+1
54	5.4E0	******	******	******	******	20	1.66E+2	1E+1	4.08E+1
55	5.5E0	******	******	******	******	20	1.64E+2	1E+1	4.02E+1
56	5.6E0	******	******	******	******	20	1.61E+2	1E+1	3.96E+1
57	5.7E0	******	******	******	******	20	1.59E+2	1E+1	3.9E+1
